gen, roulette_scalar1_uniform_best, roulette_scalar1_uniform_ave
2085,   0.6508, 0.445302
2086,   0.6508, 0.448091
2087,   0.6605, 0.448036
2088,   0.6605, 0.449151
2089,   0.6605, 0.451689
2090,   0.6605,   0.4468
2091,   0.6605, 0.447668
2092,   0.6605, 0.449652
2093,   0.6605,  0.45576
2094,   0.6605, 0.452454
2095,   0.6605, 0.451815
2096,   0.6605, 0.452306
2097,   0.6605, 0.449043
2098,   0.6605, 0.449616
2099,   0.6605, 0.453235
2100,   0.6605, 0.445675
2101,   0.6605, 0.444689
2102,   0.6605, 0.450613
2103,   0.6605, 0.449225
2104,   0.6605, 0.451038
2105,   0.6605, 0.448209
2106,   0.6605, 0.454192
2107,   0.6605, 0.456551
2108,   0.6605, 0.450437
2109,   0.6605, 0.450931
2110,   0.6605, 0.453736
2111,   0.6605, 0.451358
2112,   0.6605, 0.453304
2113,   0.6605, 0.450517
2114,   0.6605, 0.451964
2115,   0.6605, 0.451433
2116,   0.6605, 0.448681
2117,   0.6605, 0.451536
2118,   0.6605, 0.449127
2119,   0.6605, 0.446678
2120,   0.6605, 0.458515
2121,   0.6605, 0.459065
2122,   0.6605, 0.456221
2123,   0.6605, 0.462632
2124,   0.6605, 0.453202
2125,   0.6605,  0.45402
2126,   0.6605, 0.453041
2127,   0.6605, 0.456312
2128,   0.6605, 0.455459
2129,   0.6605,  0.45143
2130,   0.6605, 0.450541
2131,   0.6605, 0.450915
2132,   0.6605, 0.451468
2133,   0.6605, 0.458901
2134,   0.6605, 0.461991
2135,   0.6605, 0.456964
2136,   0.6605, 0.455073
2137,   0.6605, 0.449652
2138,   0.6428, 0.449095
2139,   0.6428, 0.452884
2140,   0.6428, 0.448828
2141,   0.6428, 0.450321
2142,   0.6428, 0.449774
2143,   0.6428, 0.453595
2144,   0.6428, 0.456559
2145,   0.6428, 0.446831
2146,   0.6428, 0.447949
2147,   0.6428, 0.450208
2148,   0.6428, 0.452553
2149,   0.6428, 0.446789
2150,   0.6428, 0.449026
2151,   0.6428, 0.451794
2152,   0.6428, 0.454296
2153,   0.6428, 0.457934
2154,   0.6428, 0.451611
2155,   0.6428, 0.446663
2156,   0.6428, 0.445904
2157,   0.6428, 0.453991
2158,   0.6428, 0.449883
2159,   0.6428, 0.444539
2160,   0.6428, 0.450865
2161,   0.6428, 0.455802
2162,   0.6428, 0.452677
2163,   0.6428, 0.455546
2164,   0.6428,  0.45364
2165,   0.6428, 0.455489
2166,   0.6428, 0.447779
2167,   0.6428, 0.454695
2168,   0.6428, 0.452527
2169,   0.6428, 0.456188
2170,   0.6428, 0.461908
2171,   0.6428, 0.460378
2172,   0.6428, 0.458602
2173,   0.6428, 0.450898
2174,   0.6428, 0.444822
2175,   0.6428, 0.456125
2176,   0.6428, 0.458535
2177,   0.6428, 0.458847
2178,   0.6428, 0.459313
2179,   0.6428, 0.455958
2180,   0.6428, 0.455822
2181,   0.6428, 0.449093
2182,   0.6428, 0.456454
2183,   0.6428, 0.453063
2184,   0.6428,  0.45489
2185,   0.6428, 0.448339
2186,   0.6428, 0.450424
2187,   0.6428, 0.451694
2188,   0.6428,  0.44684
2189,   0.6428, 0.451443
2190,   0.6428, 0.449511
2191,   0.6428, 0.449365
2192,   0.6428, 0.450876
2193,   0.6428, 0.448523
2194,   0.6428, 0.448209
2195,   0.6428, 0.449089
2196,   0.6428, 0.448345
2197,   0.6428, 0.451432
2198,   0.6428, 0.452424
2199,   0.6428, 0.455596
2200,   0.6428, 0.452109
2201,   0.6428, 0.449761
2202,   0.6428, 0.454998
2203,   0.6428, 0.456242
2204,   0.6428, 0.457495
2205,   0.6428,  0.45461
2206,   0.6428, 0.455834
2207,   0.6428, 0.447632
2208,   0.6428, 0.451855
2209,   0.6428, 0.445053
2210,   0.6428, 0.448799
2211,   0.6428, 0.441168
2212,   0.6428, 0.438962
2213,   0.6428, 0.442192
2214,   0.6428,  0.44364
2215,   0.6428, 0.444661
2216,   0.6428, 0.452388
2217,   0.6428,  0.45371
2218,   0.6428, 0.458085
2219,   0.6428, 0.466961
2220,   0.6428, 0.462106
2221,   0.6428, 0.467012
2222,   0.6428, 0.466141
2223,   0.6428, 0.464178
2224,   0.6428, 0.465388
2225,   0.6428, 0.463908
2226,   0.6428, 0.464117
2227,   0.6428, 0.462917
2228,   0.6428, 0.459921
2229,   0.6428, 0.455354
2230,   0.6428, 0.453007
2231,   0.6428, 0.448289
2232,   0.6428, 0.449604
2233,   0.6428, 0.451195
2234,   0.6428, 0.458689
2235,   0.6428, 0.460909
2236,   0.6428, 0.462219
2237,   0.6428, 0.458132
2238,   0.6428, 0.464287
2239,   0.6428, 0.458333
2240,   0.6428, 0.454498
2241,   0.6428, 0.462341
2242,   0.6428, 0.459796
2243,   0.6428, 0.458445
2244,   0.6428, 0.449069
2245,   0.6428, 0.451327
2246,   0.6428, 0.449029
2247,   0.6428, 0.453775
2248,   0.6428, 0.451829
2249,   0.6428,  0.45147
2250,   0.6428, 0.454242
2251,   0.6428, 0.448451
2252,   0.6428, 0.448823
2253,   0.6428, 0.447518
2254,   0.6428, 0.453867
2255,   0.6428, 0.451151
2256,   0.6428, 0.456124
2257,   0.6428, 0.453467
2258,   0.6428, 0.465093
2259,   0.6428, 0.465921
2260,   0.6428, 0.458933
2261,   0.6428, 0.461113
2262,   0.6428, 0.460275
2263,   0.6428, 0.460234
2264,   0.6428, 0.450403
2265,   0.6428, 0.449862
2266,   0.6428, 0.445562
2267,   0.6428, 0.449015
2268,   0.6428, 0.451284
2269,   0.6428, 0.456343
2270,   0.6428, 0.461226
2271,   0.6428, 0.457934
2272,   0.6428, 0.456318
2273,   0.6428, 0.449796
2274,   0.6428, 0.445602
2275,   0.6428, 0.449575
2276,   0.6428, 0.450695
2277,   0.6428,  0.45086
2278,   0.6428, 0.454579
2279,   0.6428, 0.445934
2280,   0.6428, 0.453573
2281,   0.6428, 0.457506
2282,   0.6428, 0.453222
2283,   0.6428, 0.452226
2284,   0.6428, 0.445783
2285,   0.6428, 0.452861
2286,   0.6428, 0.451655
2287,   0.6428, 0.444178
2288,   0.6428, 0.441269
2289,   0.6428, 0.450967
2290,   0.6428, 0.442669
2291,   0.6428, 0.444437
2292,   0.6428, 0.442362
2293,   0.6428, 0.442322
2294,   0.6428, 0.450102
2295,   0.6428, 0.437901
2296,   0.6428, 0.444241
2297,   0.6428, 0.441276
2298,   0.6428, 0.446679
2299,   0.6428,  0.44372
2300,   0.6428, 0.445541
2301,   0.6428, 0.450058
2302,   0.6428, 0.450609
2303,   0.6428, 0.450506
2304,   0.6428, 0.447795
2305,   0.6428,  0.44759
2306,   0.6428, 0.453382
2307,   0.6428, 0.448196
2308,   0.6428, 0.443609
2309,   0.6428, 0.453717
2310,   0.6428, 0.454075
2311,   0.6428,  0.45818
2312,   0.6428, 0.456234
2313,   0.6428, 0.452472
2314,   0.6428, 0.451245
2315,   0.6428, 0.449549
2316,   0.6428, 0.450547
2317,   0.6428, 0.452641
2318,   0.6428, 0.447717
2319,   0.6428,  0.44839
2320,   0.6428, 0.457707
2321,   0.6428, 0.460055
2322,   0.6428, 0.464198
2323,   0.6428, 0.458752
2324,   0.6428, 0.458636
2325,   0.6428, 0.457022
2326,   0.6428,   0.4561
2327,   0.6428, 0.459211
2328,   0.6428, 0.451425
2329,   0.6428, 0.454758
2330,   0.6428, 0.456008
2331,   0.6428, 0.453155
2332,   0.6364, 0.460813
2333,   0.6364, 0.459832
2334,   0.6364, 0.456899
2335,   0.6364, 0.453393
2336,   0.6364, 0.455803
2337,   0.6364, 0.458483
2338,   0.6364, 0.449193
2339,   0.6364, 0.455142
2340,   0.6364, 0.452181
2341,   0.6364, 0.456461
2342,   0.6364, 0.452745
2343,   0.6364, 0.459723
2344,   0.6364, 0.459152
2345,   0.6364,   0.4512
2346,   0.6364, 0.443797
2347,   0.6364, 0.438375
2348,   0.6364, 0.435872
2349,   0.6364, 0.446631
2350,   0.6364, 0.446586
2351,   0.6364, 0.445003
2352,   0.6364, 0.451428
2353,   0.6364, 0.457602
2354,   0.6364, 0.456714
2355,   0.6364, 0.457244
2356,   0.6364,   0.4596
2357,   0.6364, 0.457321
2358,   0.6364, 0.453172
2359,   0.6364, 0.456841
2360,   0.6364, 0.455029
2361,   0.6364, 0.452488
2362,   0.6364, 0.449693
2363,   0.6364, 0.449816
2364,   0.6364, 0.445747
2365,   0.6364, 0.443532
2366,   0.6364, 0.448568
2367,   0.6364, 0.438623
2368,   0.6364, 0.445869
2369,   0.6364, 0.447995
2370,   0.6364, 0.452917
2371,   0.6364, 0.450355
2372,   0.6364, 0.451929
2373,   0.6364, 0.448555
2374,   0.6364,  0.45192
2375,   0.6364, 0.456147
2376,   0.6364, 0.454382
2377,   0.6364,  0.45586
2378,   0.6364,   0.4567
2379,   0.6364,  0.44923
2380,   0.6364, 0.450779
2381,   0.6364, 0.448869
2382,   0.6364, 0.455725
2383,    0.643, 0.458868
2384,    0.643, 0.449576
2385,    0.643, 0.449807
2386,    0.643, 0.448323
2387,    0.643, 0.446887
2388,    0.643, 0.446837
2389,    0.643, 0.447734
2390,    0.643, 0.454066
2391,    0.643, 0.445347
2392,    0.643, 0.441376
2393,    0.643, 0.442379
2394,    0.643, 0.447567
2395,    0.643, 0.440146
2396,    0.643, 0.449293
2397,    0.643, 0.454521
2398,    0.643, 0.451571
2399,    0.643, 0.452689
2400,    0.643, 0.456591
2401,    0.643, 0.458816
2402,    0.643,  0.45593
2403,    0.643, 0.453367
2404,    0.643, 0.455153
2405,    0.643, 0.464315
2406,    0.643, 0.459985
2407,    0.643, 0.465219
2408,    0.643, 0.458818
2409,    0.643, 0.456025
2410,    0.643, 0.449663
2411,    0.643, 0.453123
2412,    0.643, 0.451389
2413,    0.643, 0.449602
2414,    0.643, 0.447207
2415,    0.643, 0.446058
2416,    0.643, 0.444412
2417,    0.643, 0.438899
2418,    0.643, 0.441121
2419,    0.643, 0.441589
2420,    0.643,  0.43436
2421,    0.643,   0.4385
2422,    0.643, 0.433405
2423,   0.6576, 0.442274
2424,   0.6576, 0.446063
2425,   0.6576,  0.45417
2426,   0.6576, 0.447372
2427,   0.6576, 0.447346
2428,   0.6576, 0.438717
2429,   0.6576, 0.443796
2430,   0.6576, 0.440627
2431,   0.6576, 0.441256
2432,   0.6576, 0.445095
2433,   0.6576, 0.444453
2434,   0.6576, 0.441952
2435,   0.6576,  0.44206
2436,   0.6576, 0.442317
2437,   0.6576,  0.43571
2438,   0.6576, 0.433371
2439,   0.6576, 0.430268
2440,   0.6576, 0.434095
2441,   0.6576, 0.433964
2442,   0.6576, 0.428894
2443,   0.6576, 0.436482
2444,   0.6576, 0.440274
2445,   0.6576, 0.444012
2446,   0.6576, 0.444823
2447,   0.6576,  0.44823
2448,   0.6576, 0.452874
2449,   0.6576, 0.453836
2450,   0.6576, 0.454663
2451,   0.6576, 0.449268
2452,   0.6576, 0.442791
2453,   0.6576, 0.455135
2454,   0.6576, 0.456944
2455,   0.6576, 0.456866
2456,   0.6576, 0.452285
2457,   0.6576, 0.443314
2458,   0.6576, 0.450044
2459,   0.6576,  0.44808
2460,   0.6576, 0.450371
2461,   0.6576, 0.448766
2462,   0.6576, 0.456438
2463,   0.6576, 0.457074
2464,   0.6576,  0.45095
2465,   0.6576, 0.454977
2466,   0.6576, 0.454749
2467,   0.6576, 0.451443
2468,   0.6576, 0.455257
2469,   0.6576, 0.452806
2470,   0.6576, 0.443347
2471,   0.6576, 0.445606
2472,   0.6576, 0.448175
2473,   0.6576, 0.446312
2474,   0.6576, 0.443245
2475,   0.6576, 0.448922
2476,   0.6576, 0.452962
2477,   0.6576,  0.44603
2478,   0.6576, 0.447704
2479,   0.6576, 0.444527
2480,   0.6576, 0.453289
2481,   0.6576, 0.462728
2482,   0.6576,  0.46178
2483,   0.6576, 0.461637
2484,   0.6576, 0.459469
2485,   0.6576, 0.454527
2486,   0.6576, 0.456946
2487,   0.6576, 0.456571
2488,   0.6576, 0.447527
2489,   0.6576, 0.441545
2490,   0.6576, 0.454059
2491,   0.6576, 0.454535
2492,   0.6576, 0.453569
2493,   0.6576, 0.438803
2494,   0.6576,  0.44707
2495,   0.6576, 0.449413
2496,   0.6576, 0.451929
2497,   0.6576, 0.455354
2498,   0.6576,  0.45483
2499,   0.6576, 0.453599
2500,   0.6576, 0.458708
2501,   0.6576,  0.45503
2502,   0.6576, 0.455806
2503,   0.6576, 0.459184
2504,   0.6576, 0.461191
2505,   0.6576, 0.456478
2506,   0.6576,  0.45204
2507,   0.6576, 0.447347
2508,   0.6576, 0.449126
2509,   0.6576, 0.452566
2510,   0.6576, 0.454976
2511,   0.6576, 0.449515
2512,   0.6576, 0.448427
2513,   0.6576, 0.446459
2514,   0.6576, 0.445484
2515,   0.6576, 0.448996
2516,   0.6576, 0.443087
2517,   0.6576, 0.440875
2518,   0.6576, 0.446229
2519,   0.6576, 0.447058
2520,   0.6576, 0.448226
2521,   0.6576, 0.444315
2522,   0.6576, 0.443528
2523,   0.6576, 0.449297
2524,   0.6576, 0.443637
2525,   0.6576, 0.450503
2526,   0.6576, 0.447841
2527,   0.6576, 0.444789
2528,   0.6546, 0.448427
2529,   0.6546, 0.443099
2530,   0.6546, 0.443375
2531,   0.6546, 0.444334
2532,   0.6546, 0.437757
2533,   0.6546, 0.437243
2534,   0.6546, 0.438401
2535,   0.6546, 0.438542
2536,   0.6546, 0.445863
2537,   0.6546, 0.449447
2538,   0.6546, 0.452056
2539,   0.6546, 0.446116
2540,   0.6546, 0.446146
2541,   0.6546, 0.453124
2542,   0.6546, 0.456312
2543,   0.6546, 0.454752
2544,   0.6546, 0.446155
2545,   0.6546, 0.444474
2546,   0.6546, 0.450248
2547,   0.6537, 0.451676
2548,   0.6537, 0.452685
2549,   0.6537, 0.451965
2550,   0.6537, 0.449025
2551,   0.6537, 0.450624
2552,   0.6537, 0.438189
2553,   0.6537, 0.439744
2554,   0.6537, 0.445168
2555,   0.6537, 0.449981
2556,   0.6537, 0.441034
2557,   0.6537, 0.445953
2558,   0.6537, 0.438659
2559,   0.6537, 0.445825
2560,   0.6537, 0.442764
2561,   0.6537, 0.440316
2562,   0.6537, 0.433767
2563,   0.6537, 0.440025
2564,   0.6537, 0.446974
2565,   0.6537, 0.443378
2566,   0.6537, 0.450249
2567,   0.6537, 0.453694
2568,   0.6537, 0.454583
2569,   0.6537, 0.453386
2570,   0.6537, 0.455433
2571,   0.6537, 0.455602
2572,   0.6537, 0.449525
2573,   0.6537, 0.455739
2574,   0.6537,  0.45046
2575,   0.6537,  0.45744
2576,   0.6537, 0.464259
2577,   0.6537, 0.457503
2578,   0.6537, 0.454137
2579,   0.6537, 0.456209
2580,   0.6537, 0.464307
2581,   0.6511, 0.461983
2582,   0.6511, 0.457263
2583,   0.6511, 0.454847
2584,   0.6511,   0.4539
2585,   0.6511, 0.454201
2586,   0.6511, 0.454794
2587,   0.6511,  0.45377
2588,   0.6511, 0.459319
2589,   0.6511, 0.454758
2590,   0.6511, 0.444596
2591,   0.6511, 0.452442
2592,   0.6511, 0.446743
2593,   0.6511, 0.450188
2594,   0.6511, 0.447212
2595,   0.6511, 0.450269
2596,   0.6511, 0.451844
2597,   0.6511, 0.452211
2598,   0.6511, 0.452763
2599,   0.6511,  0.45021
2600,   0.6511, 0.446635
2601,   0.6511,  0.45305
2602,   0.6511, 0.440025
2603,   0.6511, 0.445546
2604,   0.6511, 0.445379
2605,   0.6511, 0.450646
2606,   0.6511, 0.444865
2607,   0.6511, 0.444363
2608,   0.6511, 0.454773
2609,   0.6511, 0.454513
2610,   0.6511, 0.451757
2611,   0.6511, 0.452376
2612,   0.6511, 0.454556
2613,   0.6511, 0.452071
2614,   0.6511, 0.443866
2615,   0.6511, 0.442055
2616,   0.6511, 0.445511
2617,   0.6511, 0.452331
2618,   0.6511, 0.453449
2619,   0.6511, 0.451883
2620,   0.6511,  0.44831
2621,   0.6511, 0.443369
2622,   0.6511, 0.447435
2623,   0.6511, 0.443687
2624,   0.6511, 0.446456
2625,   0.6511, 0.452024
2626,   0.6511, 0.454747
2627,   0.6511, 0.453703
2628,   0.6511, 0.452001
2629,   0.6511, 0.448611
2630,   0.6511, 0.452469
2631,   0.6511, 0.457358
2632,   0.6511,  0.45174
2633,   0.6511, 0.455428
2634,   0.6511, 0.452869
2635,   0.6511, 0.447338
2636,   0.6511, 0.446449
2637,   0.6511, 0.441032
2638,   0.6511, 0.441545
2639,   0.6511,  0.45001
2640,   0.6511,  0.44399
2641,   0.6511, 0.447028
2642,   0.6511, 0.453196
2643,   0.6511,  0.45212
2644,   0.6511, 0.446318
2645,   0.6511, 0.448418
2646,   0.6511, 0.450907
2647,   0.6511,  0.45552
2648,   0.6511, 0.443694
2649,   0.6511, 0.444109
2650,   0.6511, 0.446971
2651,   0.6511, 0.449022
2652,   0.6511, 0.448983
2653,   0.6511, 0.451822
2654,   0.6511, 0.451512
2655,   0.6511, 0.454185
2656,   0.6511, 0.447135
2657,   0.6511, 0.445916
2658,   0.6511,  0.45204
2659,   0.6511,  0.45304
2660,   0.6511, 0.453843
2661,   0.6511, 0.450022
2662,   0.6511, 0.453548
2663,    0.657, 0.449391
2664,    0.657, 0.451652
2665,    0.657, 0.451064
2666,    0.657, 0.442608
2667,    0.657, 0.440673
2668,    0.657, 0.438767
2669,    0.657, 0.440724
2670,    0.657, 0.441274
2671,    0.657, 0.442191
2672,    0.657, 0.439981
2673,    0.657, 0.440394
2674,    0.657,  0.44573
2675,    0.657, 0.442398
2676,    0.657, 0.442197
2677,    0.657, 0.445516
2678,    0.657, 0.446057
2679,    0.657, 0.448468
2680,    0.657, 0.440984
2681,    0.657, 0.445464
2682,    0.657, 0.454502
2683,    0.657, 0.455987
2684,    0.657, 0.448781
2685,    0.657, 0.452547
2686,    0.657, 0.456974
2687,    0.657, 0.456761
2688,    0.657, 0.461725
2689,    0.657,  0.45529
2690,    0.657,  0.45625
2691,    0.657, 0.456004
2692,    0.657, 0.449393
2693,    0.657, 0.457657
2694,    0.657, 0.454288
2695,    0.657, 0.454915
2696,    0.657,  0.45717
2697,    0.657, 0.456669
2698,    0.657, 0.457693
2699,    0.657, 0.461957
2700,    0.657, 0.464106
2701,    0.657,  0.45926
2702,    0.657, 0.464935
2703,    0.657, 0.460811
2704,    0.657,  0.47382
2705,    0.657, 0.474539
2706,    0.657,  0.46323
2707,    0.657, 0.461493
2708,    0.657, 0.462722
2709,    0.657,  0.46704
2710,    0.657, 0.469161
2711,    0.657, 0.464138
2712,    0.657, 0.455432
2713,    0.657,  0.46107
2714,    0.657, 0.457103
2715,    0.657, 0.453732
2716,    0.657, 0.456524
2717,    0.657, 0.458001
2718,    0.657, 0.457478
2719,    0.657, 0.454149
2720,    0.657, 0.452506
2721,    0.657, 0.451575
2722,    0.657, 0.450959
2723,    0.657,  0.44572
2724,    0.657, 0.445237
2725,    0.657, 0.451729
2726,    0.657, 0.451937
2727,    0.657, 0.454176
2728,    0.657, 0.453923
2729,    0.657, 0.455186
2730,    0.657, 0.449673
2731,    0.657, 0.442987
2732,    0.657,  0.44492
2733,    0.657, 0.445217
2734,    0.657, 0.436719
2735,   0.6486, 0.442607
2736,   0.6486, 0.433893
2737,   0.6486, 0.441905
2738,   0.6486,  0.44262
2739,   0.6486, 0.448093
2740,   0.6486, 0.457329
2741,   0.6486, 0.454505
2742,   0.6486,  0.45029
2743,   0.6486, 0.450109
2744,   0.6486, 0.447728
2745,   0.6486, 0.444915
2746,   0.6486, 0.441943
2747,   0.6486, 0.448501
2748,   0.6486, 0.453707
2749,   0.6486,  0.45657
2750,   0.6486, 0.458699
2751,   0.6486, 0.452918
2752,   0.6486,  0.45058
2753,   0.6486, 0.456226
2754,   0.6486, 0.461865
2755,   0.6486, 0.457639
2756,   0.6486, 0.464289
2757,   0.6486, 0.458208
2758,   0.6486,  0.45641
2759,   0.6486, 0.449232
2760,   0.6486, 0.457588
2761,   0.6486, 0.451497
2762,   0.6486, 0.456075
2763,   0.6486, 0.457914
2764,   0.6486, 0.449323
2765,   0.6486, 0.454616
2766,   0.6486, 0.465003
2767,   0.6486, 0.460468
2768,   0.6486,  0.45886
2769,   0.6486, 0.447292
2770,   0.6486, 0.455643
2771,   0.6486, 0.455812
2772,   0.6486, 0.450103
2773,   0.6486, 0.455403
2774,   0.6486, 0.452646
2775,   0.6486, 0.448946
2776,   0.6486, 0.458886
2777,   0.6486, 0.454383
2778,   0.6486, 0.452276
2779,   0.6486, 0.452775
2780,   0.6486, 0.450686
2781,   0.6486, 0.453592
2782,   0.6486, 0.450321
2783,   0.6486, 0.451458
2784,   0.6486, 0.450649
2785,   0.6486, 0.440948
2786,   0.6486, 0.441262
2787,   0.6486, 0.446525
2788,   0.6505, 0.446814
2789,   0.6505, 0.444964
2790,   0.6505, 0.440612
2791,   0.6505, 0.443428
2792,   0.6505, 0.442028
2793,   0.6505, 0.445057
2794,   0.6505, 0.445253
2795,   0.6505, 0.454224
2796,   0.6505, 0.451728
2797,   0.6505,  0.45616
2798,   0.6505, 0.456055
2799,   0.6505, 0.456277
2800,   0.6505, 0.454778
2801,   0.6505, 0.451473
2802,   0.6505, 0.445992
2803,   0.6505, 0.442474
2804,   0.6505, 0.451374
2805,   0.6505, 0.449809
2806,   0.6505, 0.443759
2807,   0.6505, 0.441877
2808,   0.6505, 0.443296
2809,   0.6505, 0.447371
2810,   0.6505, 0.446314
2811,   0.6505, 0.443144
2812,   0.6505,  0.43977
2813,   0.6505, 0.439903
2814,   0.6505, 0.443372
2815,   0.6505, 0.445466
2816,   0.6561, 0.449421
2817,   0.6561, 0.446293
2818,   0.6561, 0.445664
2819,   0.6561, 0.439532
2820,   0.6561, 0.444146
2821,   0.6561, 0.447444
2822,   0.6561, 0.445527
2823,   0.6561, 0.447439
2824,   0.6561, 0.442495
2825,   0.6561, 0.446397
2826,   0.6561, 0.444704
2827,   0.6561, 0.446563
2828,   0.6561, 0.452051
2829,   0.6561, 0.455523
2830,   0.6561, 0.454668
2831,   0.6561, 0.462657
2832,   0.6561, 0.467292
2833,   0.6561, 0.462718
2834,   0.6561, 0.460056
2835,   0.6561, 0.460462
2836,   0.6561, 0.457414
2837,   0.6561, 0.457607
2838,   0.6561, 0.454083
2839,   0.6561, 0.458584
2840,   0.6561, 0.456161
2841,   0.6561, 0.455884
2842,   0.6561, 0.449322
2843,   0.6561, 0.451806
2844,   0.6561, 0.447121
2845,   0.6561, 0.446654
2846,   0.6508, 0.451014
2847,   0.6508, 0.453433
2848,   0.6508, 0.463669
2849,   0.6508, 0.466568
2850,   0.6508, 0.462329
2851,   0.6508, 0.461229
2852,   0.6508,  0.45973
2853,   0.6508, 0.463309
2854,   0.6508, 0.461288
2855,   0.6508, 0.463818
2856,   0.6508, 0.458309
2857,   0.6508, 0.452712
2858,   0.6677, 0.462721
2859,   0.6677, 0.458412
2860,   0.6677, 0.450259
2861,   0.6677, 0.452489
2862,   0.6677, 0.448349
2863,   0.6677, 0.454885
2864,   0.6677, 0.454726
2865,   0.6677, 0.449319
2866,   0.6677, 0.455721
2867,   0.6677, 0.464137
2868,   0.6677, 0.457632
2869,   0.6677, 0.452722
2870,   0.6677,  0.44978
2871,   0.6677, 0.459065
2872,   0.6677, 0.465425
2873,   0.6677,  0.45669
2874,   0.6677, 0.463355
2875,   0.6677, 0.460125
2876,   0.6677, 0.460521
2877,   0.6677, 0.459854
2878,   0.6677,  0.45881
2879,   0.6677, 0.454299
2880,   0.6677, 0.454422
2881,   0.6677, 0.459133
2882,   0.6677, 0.456058
2883,   0.6677, 0.459801
2884,   0.6677, 0.453155
2885,   0.6677, 0.454717
2886,   0.6677, 0.448325
2887,   0.6677, 0.453285
2888,   0.6677, 0.455833
2889,   0.6677, 0.460052
2890,   0.6677, 0.454434
2891,   0.6677, 0.463264
2892,   0.6677, 0.466884
2893,   0.6677, 0.467075
2894,   0.6677, 0.460244
2895,   0.6677,  0.46123
2896,   0.6677, 0.452896
2897,   0.6677, 0.456479
2898,   0.6677, 0.453523
2899,   0.6677, 0.451184
2900,   0.6677, 0.448472
2901,   0.6677, 0.445672
2902,   0.6677, 0.447984
2903,   0.6677, 0.448442
2904,   0.6677, 0.445018
2905,   0.6677, 0.444469
2906,   0.6677, 0.446068
2907,   0.6677, 0.447726
2908,   0.6677, 0.450336
2909,   0.6677, 0.443773
2910,   0.6677, 0.445427
2911,   0.6677, 0.451455
2912,   0.6677, 0.460782
2913,   0.6677, 0.454048
2914,   0.6677, 0.446858
2915,   0.6677, 0.442843
2916,   0.6677, 0.442019
2917,   0.6677, 0.443597
2918,   0.6677, 0.444642
2919,   0.6677, 0.444241
2920,   0.6677, 0.447694
2921,   0.6677, 0.441057
2922,   0.6677, 0.442084
2923,   0.6677, 0.445676
2924,   0.6677, 0.446325
2925,   0.6677, 0.443464
2926,   0.6677, 0.453223
2927,   0.6677, 0.452462
2928,   0.6677,  0.44831
2929,   0.6677, 0.455103
2930,   0.6677,  0.45475
2931,   0.6677,  0.45186
2932,   0.6677, 0.453072
2933,   0.6677, 0.446478
2934,   0.6677, 0.440517
2935,   0.6677, 0.440179
2936,   0.6677, 0.449613
2937,   0.6677, 0.452331
2938,   0.6677, 0.461907
2939,   0.6677,   0.4597
2940,   0.6677, 0.451183
2941,   0.6677, 0.454706
2942,   0.6677, 0.450694
2943,   0.6677, 0.445039
2944,   0.6677, 0.451225
2945,   0.6677, 0.446752
2946,   0.6677, 0.446763
2947,   0.6677, 0.448264
2948,   0.6677, 0.450731
2949,   0.6677, 0.445499
2950,   0.6677, 0.444902
2951,   0.6677, 0.448274
2952,   0.6677, 0.443752
2953,   0.6677,  0.44263
2954,   0.6677, 0.446481
2955,   0.6677,    0.446
2956,   0.6677, 0.447574
2957,   0.6677, 0.445266
2958,   0.6677, 0.446474
2959,   0.6677, 0.438985
2960,   0.6677, 0.451373
2961,   0.6677, 0.454133
2962,   0.6677, 0.456446
2963,   0.6677, 0.448551
2964,   0.6677, 0.448458
2965,   0.6677, 0.449928
2966,   0.6677, 0.453304
2967,   0.6677, 0.456432
2968,   0.6677, 0.458644
2969,   0.6677, 0.463316
2970,   0.6677, 0.454933
2971,   0.6677, 0.458951
2972,   0.6677, 0.455824
2973,   0.6677, 0.453829
2974,   0.6677, 0.454375
2975,   0.6677, 0.446877
2976,   0.6677, 0.450335
2977,   0.6677,  0.45454
2978,   0.6677,  0.45088
2979,   0.6677, 0.453239
2980,   0.6677, 0.462873
2981,   0.6677, 0.460754
2982,   0.6677, 0.458341
2983,   0.6677, 0.448566
2984,   0.6677, 0.446949
2985,   0.6677, 0.452044
2986,   0.6564, 0.453533
2987,   0.6568, 0.450452
2988,   0.6568,  0.45463
2989,   0.6568, 0.453158
2990,   0.6568, 0.456835
2991,   0.6568, 0.458328
2992,   0.6568, 0.462032
2993,   0.6568, 0.463268
2994,   0.6568, 0.460409
2995,   0.6568, 0.455451
2996,   0.6568, 0.452859
2997,   0.6568, 0.452054
2998,   0.6568, 0.455216
2999,   0.6568, 0.450714
3000,   0.6568, 0.449498
3001,   0.6568, 0.452615
3002,   0.6568, 0.454479
3003,   0.6568, 0.450655
3004,   0.6568, 0.446319
3005,   0.6568, 0.441776
3006,   0.6568, 0.444892
3007,   0.6568, 0.452017
3008,   0.6568, 0.449638
3009,   0.6568, 0.452577
3010,   0.6568, 0.456201
3011,   0.6568, 0.453088
3012,   0.6568, 0.445136
3013,   0.6568, 0.443085
3014,   0.6568, 0.443056
3015,   0.6568,  0.45033
3016,   0.6568,  0.46012
3017,   0.6568, 0.456425
3018,   0.6611, 0.459313
3019,   0.6611, 0.452536
3020,   0.6611, 0.454654
3021,   0.6611, 0.462124
3022,   0.6611, 0.454867
