gen, roulette_scalar3_uniform_best, roulette_scalar3_uniform_ave
 929,   0.6304, 0.435905
 930,   0.6304, 0.441157
 931,   0.6304,  0.43806
 932,   0.6304, 0.442339
 933,   0.6304, 0.439945
 934,   0.6304, 0.435624
 935,   0.6304, 0.440599
 936,   0.6304,  0.44149
 937,   0.6304, 0.441769
 938,   0.6304,  0.44766
 939,   0.6304, 0.450571
 940,   0.6304, 0.444767
 941,   0.6304, 0.443448
 942,   0.6304,  0.43711
 943,   0.6304, 0.444854
 944,   0.6304, 0.440313
 945,   0.6304, 0.433241
 946,   0.6304, 0.432201
 947,   0.6304, 0.434263
 948,   0.6304, 0.439732
 949,   0.6304, 0.445615
 950,   0.6304, 0.438872
 951,   0.6304, 0.449392
 952,   0.6304, 0.446741
 953,   0.6304, 0.446319
 954,   0.6304, 0.449069
 955,   0.6304, 0.446514
 956,   0.6304,  0.45076
 957,   0.6304, 0.441839
 958,   0.6304, 0.442593
 959,   0.6304, 0.446404
 960,   0.6304, 0.447897
 961,   0.6304, 0.440244
 962,   0.6304, 0.441425
 963,   0.6304, 0.439377
 964,   0.6304, 0.437946
 965,   0.6304, 0.442001
 966,   0.6304, 0.446573
 967,   0.6304, 0.444944
 968,   0.6304, 0.446055
 969,    0.634, 0.445159
 970,    0.634, 0.446276
 971,    0.634, 0.443915
 972,    0.634, 0.440057
 973,    0.634, 0.434408
 974,    0.634, 0.438864
 975,    0.634, 0.439035
 976,    0.634, 0.444608
 977,    0.634, 0.445375
 978,    0.634, 0.452632
 979,    0.634, 0.452846
 980,    0.634, 0.447953
 981,    0.634, 0.442681
 982,    0.634,   0.4384
 983,    0.634, 0.439425
 984,    0.634, 0.443542
 985,    0.634, 0.436799
 986,    0.634, 0.443325
 987,    0.634, 0.443696
 988,    0.634,  0.44945
 989,    0.634, 0.444126
 990,    0.634, 0.447834
 991,    0.634, 0.443074
 992,    0.634,  0.43602
 993,    0.634, 0.438776
 994,    0.634,  0.44453
 995,    0.634, 0.446501
 996,    0.634, 0.444552
 997,    0.634, 0.445962
 998,    0.634, 0.447292
 999,    0.634, 0.445446
1000,    0.634, 0.447313
1001,    0.634, 0.443963
1002,    0.634, 0.451732
1003,    0.634, 0.453333
1004,    0.634, 0.454257
1005,    0.634, 0.446906
1006,    0.634, 0.448088
1007,    0.634, 0.440343
1008,    0.634, 0.447132
1009,    0.634, 0.446136
1010,    0.634, 0.444587
1011,    0.634, 0.442358
1012,    0.634, 0.440033
1013,    0.634, 0.443267
1014,    0.634, 0.445984
1015,    0.634, 0.447445
1016,    0.634,  0.44923
1017,   0.6417, 0.449701
1018,   0.6417,   0.4458
1019,   0.6417, 0.444991
1020,   0.6417, 0.447259
1021,   0.6417, 0.451461
1022,   0.6417, 0.445754
1023,   0.6417, 0.445433
1024,   0.6417, 0.443891
1025,   0.6417, 0.442663
1026,   0.6417, 0.443728
1027,   0.6417, 0.442892
1028,   0.6417, 0.442225
1029,   0.6417, 0.448492
1030,   0.6417, 0.441589
1031,   0.6417, 0.446545
1032,   0.6417, 0.445137
1033,   0.6417, 0.441147
1034,   0.6417, 0.445055
1035,   0.6417, 0.446205
1036,   0.6417,  0.44431
1037,   0.6417,  0.44783
1038,   0.6417, 0.451361
1039,   0.6417, 0.449057
1040,   0.6417, 0.445392
1041,   0.6417, 0.449815
1042,   0.6417, 0.455593
1043,   0.6417, 0.450043
1044,   0.6417, 0.450049
1045,   0.6417, 0.451777
1046,   0.6417, 0.451882
1047,   0.6417, 0.450375
1048,   0.6417, 0.448073
1049,   0.6417, 0.450559
1050,   0.6417, 0.447993
1051,   0.6417,  0.45006
1052,   0.6417, 0.449101
1053,   0.6417, 0.447611
1054,   0.6417, 0.437982
1055,   0.6417, 0.447284
1056,   0.6417,  0.44796
1057,   0.6417, 0.450576
1058,   0.6417, 0.444478
1059,   0.6417, 0.444977
1060,   0.6417, 0.449834
1061,   0.6417, 0.451822
1062,   0.6417,  0.44659
1063,   0.6417, 0.439287
1064,   0.6417, 0.440732
1065,   0.6417, 0.440669
1066,   0.6417, 0.438601
1067,   0.6417, 0.437982
1068,   0.6417, 0.445257
1069,   0.6417, 0.448164
1070,   0.6417, 0.446879
1071,   0.6417, 0.455097
1072,   0.6417, 0.446932
1073,   0.6417, 0.455673
1074,   0.6417, 0.451596
1075,   0.6417, 0.454017
1076,   0.6417, 0.456506
1077,   0.6417, 0.446632
1078,   0.6417, 0.442389
1079,   0.6417, 0.450617
1080,   0.6417, 0.447456
1081,   0.6417, 0.448589
1082,   0.6417, 0.448026
1083,   0.6417, 0.447816
1084,   0.6417, 0.444337
1085,   0.6417, 0.442218
1086,   0.6417, 0.446647
1087,   0.6417, 0.448164
1088,   0.6417, 0.449625
1089,   0.6417, 0.444366
1090,   0.6417, 0.455115
1091,   0.6372, 0.449201
1092,   0.6372, 0.452123
1093,   0.6372, 0.449339
1094,   0.6372, 0.439321
1095,   0.6466, 0.444829
1096,   0.6466, 0.441446
1097,   0.6466, 0.444462
1098,   0.6466, 0.447627
1099,   0.6466,  0.44784
1100,   0.6466, 0.458212
1101,   0.6466, 0.452125
1102,   0.6445, 0.453272
1103,   0.6445, 0.456085
1104,   0.6445, 0.455461
1105,   0.6445, 0.459071
1106,   0.6445, 0.457431
1107,   0.6445, 0.453768
1108,   0.6445, 0.459227
1109,   0.6445, 0.459787
1110,   0.6445, 0.468013
1111,   0.6445, 0.463189
1112,   0.6445, 0.458736
1113,   0.6445, 0.467815
1114,   0.6445, 0.459254
1115,   0.6445, 0.459648
1116,   0.6445, 0.459835
1117,   0.6445, 0.457301
1118,   0.6445, 0.462897
1119,   0.6445, 0.459233
1120,   0.6445, 0.455301
1121,   0.6445, 0.456955
1122,   0.6445, 0.455885
1123,   0.6456, 0.452894
1124,   0.6456, 0.455164
1125,   0.6456, 0.451198
1126,   0.6456, 0.447138
1127,   0.6456, 0.457169
1128,   0.6456, 0.456362
1129,   0.6456, 0.454973
1130,   0.6456, 0.456971
1131,   0.6456,  0.44866
1132,   0.6456, 0.450196
1133,   0.6456, 0.448432
1134,   0.6456, 0.453939
1135,   0.6456, 0.454397
1136,   0.6456,  0.45343
1137,   0.6456, 0.456587
1138,   0.6456, 0.458174
1139,   0.6456, 0.454741
1140,   0.6456, 0.452572
1141,   0.6456,  0.45043
1142,   0.6456, 0.453752
1143,   0.6456, 0.454619
1144,   0.6456, 0.448078
1145,   0.6456, 0.447883
1146,   0.6456, 0.448081
1147,   0.6456, 0.445084
1148,   0.6456, 0.446919
1149,   0.6456, 0.445751
1150,   0.6456, 0.455492
1151,   0.6456, 0.464328
1152,   0.6456, 0.460662
1153,   0.6456, 0.447968
1154,   0.6456, 0.449856
1155,   0.6456, 0.449885
1156,   0.6456, 0.452052
1157,   0.6456, 0.445733
1158,   0.6456, 0.447566
1159,   0.6456,  0.44817
1160,   0.6456,  0.45598
1161,   0.6456, 0.452531
1162,   0.6456, 0.455431
1163,   0.6456, 0.451786
1164,   0.6456, 0.450246
1165,   0.6456, 0.454183
1166,   0.6456, 0.464833
1167,   0.6456, 0.461892
1168,   0.6456, 0.465246
1169,   0.6456, 0.463196
1170,   0.6456, 0.465107
1171,   0.6456, 0.458195
1172,   0.6456, 0.451089
1173,   0.6456, 0.445825
1174,   0.6456,  0.45411
1175,   0.6456, 0.456589
1176,   0.6456, 0.456199
1177,   0.6456, 0.456891
1178,   0.6489,  0.46768
1179,   0.6489, 0.457001
1180,   0.6489, 0.456886
1181,   0.6489, 0.458337
1182,   0.6489, 0.462276
1183,   0.6489, 0.459246
1184,   0.6489, 0.450798
1185,   0.6489, 0.458871
1186,   0.6489, 0.461785
1187,   0.6489,  0.45449
1188,   0.6489, 0.459427
1189,   0.6489, 0.455593
1190,   0.6489, 0.455393
1191,   0.6489, 0.459801
1192,   0.6489, 0.463839
1193,   0.6489, 0.461442
1194,   0.6489, 0.465762
1195,   0.6489, 0.471762
1196,   0.6489, 0.468451
1197,   0.6489, 0.466751
1198,   0.6489, 0.464175
1199,   0.6489, 0.460337
1200,   0.6489, 0.457924
1201,   0.6489, 0.452213
1202,   0.6489, 0.454344
1203,   0.6489, 0.451741
1204,   0.6489, 0.453699
1205,   0.6489, 0.449113
1206,   0.6489, 0.454848
1207,   0.6489, 0.461157
1208,   0.6489, 0.456181
1209,   0.6489, 0.461522
1210,   0.6489, 0.461171
1211,   0.6489, 0.461314
1212,   0.6489, 0.462779
1213,   0.6489, 0.467085
1214,   0.6489, 0.460889
1215,   0.6489, 0.462227
1216,   0.6489, 0.461082
1217,   0.6489, 0.464384
1218,   0.6489, 0.462765
1219,   0.6489, 0.465253
1220,   0.6489, 0.465907
1221,   0.6489, 0.467652
1222,   0.6489, 0.469976
1223,   0.6489, 0.459725
1224,   0.6489, 0.463001
1225,   0.6489, 0.453927
1226,   0.6489, 0.448552
1227,   0.6489, 0.453786
1228,   0.6489, 0.460704
1229,   0.6489, 0.462314
1230,   0.6489, 0.464736
1231,   0.6489, 0.453715
1232,   0.6489, 0.450088
1233,   0.6489, 0.457076
1234,   0.6489, 0.455912
1235,   0.6489, 0.460896
1236,   0.6489, 0.460036
1237,   0.6489,  0.45527
1238,   0.6489, 0.455034
1239,   0.6489, 0.451474
1240,   0.6489, 0.455321
1241,   0.6489, 0.463459
1242,   0.6489, 0.457049
1243,   0.6489,  0.46142
1244,   0.6489, 0.462014
1245,   0.6489, 0.467643
1246,   0.6489, 0.467865
1247,   0.6489, 0.462249
1248,   0.6489, 0.455155
1249,   0.6529, 0.456964
1250,   0.6529,  0.44957
1251,   0.6529, 0.460961
1252,   0.6529, 0.461183
1253,   0.6529,  0.45932
1254,   0.6529, 0.462477
1255,   0.6529,  0.46751
1256,   0.6529, 0.466575
1257,   0.6529,  0.46233
1258,   0.6529, 0.458048
1259,   0.6529, 0.450856
1260,    0.655, 0.449837
1261,    0.655, 0.453725
1262,    0.655,  0.45552
1263,    0.655, 0.461809
1264,    0.655, 0.460972
1265,    0.655, 0.461944
1266,    0.655,  0.45414
1267,    0.655, 0.451246
1268,    0.655,   0.4489
1269,    0.655, 0.447674
1270,    0.655, 0.454456
1271,    0.655, 0.461087
1272,    0.655, 0.459098
1273,    0.655, 0.464609
1274,    0.655, 0.458376
1275,    0.655, 0.452794
1276,    0.655, 0.461636
1277,    0.655,  0.46749
1278,    0.655, 0.468719
1279,    0.655,   0.4669
1280,    0.655, 0.464897
1281,    0.655, 0.466386
1282,    0.655, 0.467115
1283,    0.655, 0.461434
1284,    0.655, 0.464812
1285,    0.655, 0.456863
1286,    0.655, 0.467035
1287,    0.655, 0.470298
1288,    0.655, 0.465304
1289,    0.655, 0.461933
1290,    0.655, 0.473153
1291,    0.655,  0.47477
1292,    0.655, 0.471108
1293,    0.655, 0.473868
1294,    0.655, 0.473129
1295,    0.655, 0.474084
1296,    0.655, 0.476461
1297,    0.655, 0.474389
1298,    0.655, 0.479894
1299,    0.655, 0.473658
1300,    0.655, 0.473091
1301,    0.655, 0.476693
1302,    0.655,  0.46946
1303,    0.655, 0.471767
1304,    0.655, 0.467221
1305,    0.655,  0.45805
1306,    0.655, 0.463784
1307,    0.655, 0.459559
1308,    0.655, 0.457693
1309,    0.655, 0.459703
1310,    0.655, 0.459876
1311,    0.655, 0.461803
1312,    0.655, 0.455686
1313,    0.655, 0.453402
1314,    0.655, 0.457667
1315,    0.655, 0.461536
1316,    0.655, 0.460709
1317,    0.655, 0.460275
1318,    0.655, 0.459767
1319,    0.655, 0.460235
1320,    0.655,  0.45804
1321,    0.655, 0.453333
1322,    0.655, 0.448127
1323,    0.655, 0.443416
1324,    0.655, 0.441175
1325,    0.655, 0.443713
1326,    0.655, 0.450149
1327,    0.655, 0.442036
1328,    0.655, 0.449306
1329,    0.655, 0.455545
1330,    0.655, 0.458675
1331,    0.655, 0.461811
1332,    0.655,  0.47071
1333,    0.655, 0.469089
1334,    0.655, 0.473484
1335,   0.6658, 0.472914
1336,   0.6658, 0.460111
1337,   0.6658, 0.461573
1338,   0.6658, 0.462985
1339,   0.6658, 0.470692
1340,   0.6658, 0.469507
1341,   0.6658, 0.467122
1342,   0.6658, 0.469133
1343,   0.6658,  0.46376
1344,   0.6658, 0.465827
1345,   0.6658, 0.465099
1346,   0.6658, 0.470835
1347,   0.6658, 0.472115
1348,   0.6658, 0.462448
1349,   0.6658, 0.462646
1350,   0.6658, 0.460015
1351,   0.6658, 0.455396
1352,   0.6658, 0.467316
1353,   0.6658, 0.469947
1354,   0.6658, 0.467902
1355,   0.6658, 0.470969
1356,   0.6658, 0.460611
1357,   0.6658, 0.462615
1358,   0.6658, 0.460377
1359,   0.6658,  0.46055
1360,   0.6658, 0.463649
1361,   0.6658, 0.462224
1362,   0.6658, 0.462137
1363,   0.6658, 0.464628
1364,   0.6658, 0.461311
1365,   0.6658, 0.458703
1366,   0.6658, 0.457159
1367,   0.6658, 0.460945
1368,   0.6658, 0.461767
1369,   0.6658, 0.462346
1370,   0.6658, 0.464734
1371,   0.6658, 0.466727
1372,   0.6658, 0.462071
1373,   0.6658, 0.460156
1374,   0.6658, 0.462044
1375,   0.6658, 0.467759
1376,   0.6658, 0.466308
1377,   0.6658, 0.467561
1378,   0.6658, 0.464327
1379,   0.6658, 0.461714
1380,   0.6658, 0.456145
1381,   0.6658, 0.463958
1382,   0.6658, 0.461551
1383,   0.6658, 0.461794
1384,   0.6658, 0.463481
1385,   0.6658, 0.454555
1386,   0.6658, 0.452462
1387,   0.6658, 0.458894
1388,   0.6658, 0.463377
1389,   0.6658, 0.459271
1390,   0.6658, 0.461372
1391,   0.6658, 0.462739
1392,   0.6658, 0.463801
1393,   0.6658, 0.463272
1394,   0.6658, 0.466804
1395,   0.6658, 0.468849
1396,   0.6658, 0.470263
1397,   0.6658, 0.468307
1398,   0.6658,  0.46885
1399,   0.6658, 0.466766
1400,   0.6658, 0.464063
1401,   0.6658, 0.475254
1402,   0.6658, 0.470605
1403,   0.6658,    0.475
1404,   0.6658,  0.47214
1405,   0.6658, 0.463938
1406,   0.6658, 0.468134
1407,   0.6658, 0.464708
1408,   0.6658, 0.463014
1409,   0.6658, 0.462682
1410,   0.6658, 0.461502
1411,   0.6658, 0.464341
1412,   0.6658, 0.464905
1413,   0.6658, 0.464209
1414,   0.6658, 0.466616
1415,   0.6658, 0.468058
1416,   0.6658, 0.465449
1417,   0.6658, 0.473227
1418,   0.6658, 0.474794
1419,   0.6658, 0.480311
1420,   0.6658, 0.473106
1421,   0.6658,  0.46509
1422,   0.6658, 0.479739
1423,   0.6658,  0.47018
1424,   0.6658, 0.470327
1425,   0.6658, 0.468647
1426,   0.6658, 0.467816
1427,   0.6658, 0.470921
1428,   0.6658, 0.475271
1429,   0.6658, 0.469408
1430,   0.6658, 0.466803
1431,   0.6658, 0.476282
1432,   0.6658, 0.474914
1433,   0.6658, 0.471068
1434,   0.6658, 0.474325
1435,   0.6658, 0.466715
1436,   0.6658, 0.472513
1437,   0.6658, 0.467979
1438,   0.6658, 0.463687
1439,   0.6658,  0.46898
1440,   0.6658, 0.465338
1441,   0.6658, 0.473479
1442,   0.6658, 0.470931
1443,   0.6658, 0.475425
1444,   0.6658, 0.469364
1445,   0.6658, 0.472167
1446,   0.6658, 0.470229
1447,   0.6658, 0.474315
1448,   0.6658, 0.476462
1449,   0.6658, 0.467334
1450,   0.6658, 0.462925
1451,   0.6658, 0.462852
1452,   0.6658, 0.470589
1453,   0.6658, 0.468334
1454,   0.6658, 0.463378
1455,   0.6658, 0.458066
1456,   0.6658, 0.463363
1457,   0.6658, 0.462727
1458,   0.6658, 0.468565
1459,   0.6658, 0.469615
1460,   0.6658, 0.463605
1461,   0.6658, 0.468492
1462,   0.6658, 0.463816
1463,   0.6658, 0.468425
1464,   0.6658, 0.468825
1465,   0.6658, 0.469779
1466,   0.6658, 0.471734
1467,   0.6658,  0.47019
1468,   0.6658, 0.475661
1469,   0.6658, 0.474631
1470,   0.6658, 0.470783
1471,   0.6658, 0.471887
1472,   0.6658, 0.471542
1473,   0.6731, 0.466012
1474,   0.6731, 0.466401
1475,   0.6731, 0.455014
1476,   0.6731, 0.462546
1477,   0.6731, 0.462876
1478,   0.6731, 0.465455
1479,   0.6731, 0.464583
1480,   0.6731, 0.466579
1481,   0.6731, 0.464114
1482,   0.6763, 0.465572
1483,   0.6763, 0.466437
1484,   0.6763, 0.468845
1485,   0.6763, 0.466211
1486,   0.6763, 0.465673
1487,   0.6763, 0.462525
1488,   0.6763, 0.457902
1489,   0.6763,    0.466
1490,   0.6763, 0.466047
1491,   0.6763, 0.471108
1492,   0.6763, 0.472538
1493,   0.6763, 0.471985
1494,   0.6763, 0.462038
1495,   0.6763, 0.462306
1496,   0.6763, 0.475843
1497,   0.6763, 0.482407
1498,   0.6763,  0.48921
1499,   0.6763, 0.492955
1500,   0.6763, 0.484114
1501,   0.6763, 0.478831
1502,   0.6763, 0.477906
1503,   0.6763, 0.474255
1504,   0.6763, 0.470203
1505,   0.6763, 0.467988
1506,   0.6984, 0.475064
1507,   0.6984, 0.470514
1508,   0.6984, 0.465218
1509,   0.6984, 0.472032
1510,   0.6984, 0.472905
1511,   0.6984,  0.46824
1512,   0.6984, 0.465727
1513,   0.6984, 0.463548
1514,   0.6984, 0.465306
1515,   0.6984, 0.467619
1516,   0.6984, 0.463989
1517,   0.6984,   0.4606
1518,   0.6984, 0.468338
1519,   0.6984, 0.462388
1520,   0.6984, 0.466715
1521,   0.6984, 0.475217
1522,   0.6984, 0.475213
1523,   0.6984, 0.476366
1524,   0.6984, 0.478537
1525,   0.6984, 0.481546
1526,   0.6984, 0.481182
1527,   0.6984, 0.479787
1528,   0.6984, 0.485761
1529,   0.6984, 0.484464
1530,   0.6984, 0.479008
1531,   0.6984, 0.474545
1532,   0.6984, 0.481705
1533,   0.6984, 0.478308
1534,   0.6984, 0.481353
1535,   0.6984, 0.474503
1536,   0.6984, 0.472174
1537,   0.6984, 0.474744
1538,   0.6984, 0.475138
1539,   0.6984, 0.476265
1540,   0.6984, 0.477718
1541,   0.6984, 0.478342
1542,   0.6984, 0.480752
1543,   0.6984, 0.477989
1544,   0.6984, 0.475961
1545,   0.6984, 0.475621
1546,   0.6984, 0.478595
1547,   0.6984, 0.481514
1548,   0.6984,  0.48119
1549,   0.6984, 0.477088
1550,   0.6984, 0.475454
1551,   0.6984, 0.481536
1552,   0.6984, 0.482731
1553,   0.7024, 0.486089
1554,   0.7024, 0.479982
1555,   0.7024,  0.48089
1556,   0.7024,  0.48443
1557,   0.7024, 0.479792
1558,   0.7024, 0.478157
1559,   0.7024,  0.47329
1560,   0.7024, 0.479632
1561,   0.7024, 0.483063
1562,   0.7024, 0.478912
1563,   0.7024, 0.478499
1564,   0.7024, 0.474065
1565,   0.7024, 0.475719
1566,   0.7024, 0.475278
1567,   0.7024, 0.480754
1568,   0.7024, 0.472941
1569,   0.7024, 0.480013
1570,   0.7024, 0.474851
1571,   0.7024, 0.472552
1572,   0.7024, 0.471244
1573,   0.7024, 0.471605
1574,   0.7024, 0.472593
1575,   0.7024, 0.471702
1576,   0.7024, 0.472682
1577,   0.7024, 0.477064
1578,   0.7024, 0.479063
1579,   0.7024, 0.478518
1580,   0.7024,  0.47921
1581,   0.7024, 0.477726
1582,   0.7024, 0.485546
1583,   0.7024,  0.48437
1584,   0.7024, 0.488351
1585,   0.7024, 0.483845
1586,   0.7024, 0.491572
1587,   0.7024, 0.493595
1588,   0.7024, 0.492876
1589,   0.7024, 0.489673
1590,   0.7024, 0.490219
1591,   0.7024, 0.485684
1592,   0.7024, 0.482929
1593,   0.7024, 0.481039
1594,   0.7024, 0.482563
1595,   0.7024, 0.477376
1596,   0.7024, 0.480945
1597,   0.7024, 0.482398
1598,   0.7024, 0.485024
1599,   0.7024, 0.486226
1600,   0.7024, 0.481973
1601,   0.7024,  0.48652
1602,   0.7024, 0.488774
1603,   0.7024, 0.488008
1604,   0.7024, 0.488324
1605,   0.7024, 0.490624
1606,   0.7024, 0.491418
1607,   0.7024, 0.495715
1608,   0.7024, 0.485533
1609,   0.7024, 0.486047
1610,   0.7024, 0.486249
1611,   0.7024, 0.492666
1612,   0.7024, 0.486066
1613,   0.7024, 0.488842
1614,   0.7024, 0.485221
1615,   0.7024, 0.486851
1616,   0.7024, 0.486248
1617,   0.7024, 0.484937
1618,   0.7024, 0.485167
1619,   0.7008, 0.474371
1620,   0.7008,  0.47841
1621,   0.7008, 0.481174
1622,   0.7008, 0.477529
1623,   0.7008,  0.47697
1624,   0.7008,  0.48184
1625,   0.7008, 0.487469
1626,   0.7008, 0.496918
1627,   0.7008, 0.486024
1628,   0.7008, 0.487569
1629,   0.7008, 0.487535
1630,   0.7008, 0.487043
1631,   0.7008, 0.483859
1632,   0.7008, 0.487873
1633,   0.7008,  0.48598
1634,   0.7008, 0.487056
1635,   0.7008, 0.477866
1636,   0.7008, 0.471314
1637,   0.7008, 0.470179
1638,   0.7008, 0.471936
1639,   0.7008, 0.476344
1640,   0.7008, 0.485744
1641,   0.7008, 0.481126
1642,   0.7008, 0.488116
1643,   0.7008, 0.485544
1644,   0.7008, 0.485679
1645,   0.7008, 0.484584
1646,   0.7008, 0.486912
1647,   0.7008, 0.487776
1648,   0.7008, 0.486342
1649,   0.7008, 0.486625
1650,   0.7008, 0.487314
1651,   0.7008, 0.488502
1652,   0.7008, 0.482826
1653,   0.7008, 0.478279
1654,   0.7008, 0.482119
1655,   0.7008, 0.483852
1656,   0.7008, 0.484161
1657,   0.7008, 0.483686
1658,   0.7008, 0.488369
1659,   0.7008, 0.488933
1660,   0.7008, 0.490119
1661,   0.7008, 0.497357
1662,   0.7008, 0.499193
1663,   0.7008, 0.487266
1664,   0.7123, 0.493976
1665,   0.7123, 0.486598
1666,   0.7123, 0.493596
1667,   0.7123, 0.496934
1668,   0.7123, 0.491747
1669,   0.7123, 0.493983
1670,   0.7123, 0.489323
1671,   0.7123, 0.491589
1672,   0.7123, 0.489883
1673,   0.7123, 0.484164
1674,   0.7123, 0.480602
1675,   0.7123, 0.488324
1676,   0.7123, 0.494682
1677,   0.7123, 0.491722
1678,   0.7123,   0.4887
1679,   0.7123, 0.494171
1680,   0.7123, 0.497451
1681,   0.7123, 0.495522
1682,   0.7123, 0.497443
1683,   0.7123, 0.499283
1684,   0.7123, 0.493049
1685,   0.7123, 0.490474
1686,   0.7123, 0.493014
1687,   0.7123, 0.498889
1688,   0.7123, 0.497833
1689,   0.7123, 0.494687
1690,   0.7123, 0.493937
1691,   0.7123, 0.495761
1692,   0.7123, 0.485921
1693,   0.7123, 0.486041
1694,   0.7123, 0.490442
1695,   0.7123, 0.491128
1696,   0.7213,  0.49194
1697,   0.7213, 0.486014
1698,   0.7213, 0.484404
1699,   0.7213, 0.481669
1700,   0.7213, 0.481349
1701,   0.7213, 0.479293
1702,   0.7213, 0.482327
1703,   0.7213, 0.489959
1704,   0.7213, 0.490127
1705,   0.7213, 0.494971
1706,   0.7213, 0.490411
1707,   0.7213, 0.483644
1708,   0.7213, 0.488481
1709,   0.7213, 0.486267
1710,   0.7213, 0.485102
1711,   0.7213, 0.494022
1712,   0.7213, 0.495779
1713,   0.7213, 0.487857
1714,   0.7213, 0.497999
1715,   0.7213, 0.501598
1716,   0.7213, 0.509258
1717,   0.7213,  0.51333
1718,   0.7213, 0.505858
1719,   0.7213, 0.511808
1720,   0.7213, 0.502893
1721,   0.7213, 0.502006
1722,   0.7213, 0.503525
1723,   0.7213,  0.49994
1724,   0.7213, 0.489814
1725,   0.7213, 0.500275
1726,   0.7213, 0.499276
1727,   0.7213,  0.49236
1728,   0.7213, 0.488323
1729,   0.7213, 0.487427
1730,   0.7213, 0.483936
1731,   0.7213, 0.489465
1732,   0.7213, 0.486461
1733,   0.7213, 0.491513
1734,   0.7213, 0.491424
1735,   0.7213, 0.491457
1736,   0.7213, 0.489979
1737,   0.7213, 0.494815
1738,   0.7213, 0.497964
1739,   0.7213, 0.488185
1740,   0.7213, 0.491805
1741,   0.7213, 0.490105
1742,   0.7213, 0.493928
1743,   0.7213, 0.493396
1744,   0.7213, 0.497874
1745,   0.7213, 0.494475
1746,   0.7213, 0.492489
1747,   0.7213, 0.484969
1748,   0.7245,   0.4906
1749,   0.7245, 0.497125
1750,   0.7245,   0.5036
1751,   0.7245,   0.4946
1752,   0.7245, 0.496916
1753,   0.7245, 0.499326
1754,   0.7245, 0.507164
1755,   0.7245, 0.503137
1756,   0.7245, 0.503322
1757,   0.7245, 0.492451
1758,   0.7245, 0.497717
1759,   0.7245,  0.50145
1760,   0.7245,   0.4934
1761,   0.7245, 0.507411
1762,   0.7245, 0.504255
1763,   0.7245, 0.502023
1764,   0.7245, 0.509528
1765,   0.7245, 0.503809
1766,   0.7245, 0.499154
1767,   0.7245, 0.501759
1768,   0.7245, 0.498918
1769,   0.7245, 0.498813
1770,   0.7245, 0.492613
1771,   0.7245, 0.490665
1772,   0.7245, 0.490059
1773,   0.7245, 0.483888
1774,   0.7245, 0.487595
1775,   0.7245, 0.486091
1776,   0.7245, 0.492103
1777,   0.7245, 0.494196
1778,   0.7245, 0.497276
1779,   0.7245, 0.490006
1780,   0.7245, 0.492505
1781,   0.7245, 0.488016
1782,   0.7245,  0.48728
1783,   0.7245, 0.487296
1784,   0.7245, 0.484233
1785,   0.7245, 0.483901
1786,   0.7245, 0.485142
1787,   0.7245, 0.478809
1788,   0.7245, 0.480204
1789,   0.7245, 0.484116
1790,   0.7245,  0.48737
1791,   0.7245, 0.488607
1792,   0.7245, 0.485195
1793,   0.7245, 0.488966
1794,   0.7245,  0.49257
1795,   0.7245, 0.494959
1796,   0.7245,   0.4952
1797,   0.7245, 0.497346
1798,   0.7245, 0.494932
1799,   0.7245, 0.490508
1800,   0.7245, 0.491241
1801,   0.7245, 0.486264
1802,   0.7245, 0.486766
1803,   0.7245, 0.490816
1804,   0.7245, 0.494882
1805,   0.7245, 0.501468
1806,   0.7245, 0.497508
1807,   0.7245, 0.489073
1808,   0.7245, 0.498881
1809,   0.7245, 0.495698
1810,   0.7245, 0.505396
1811,   0.7245, 0.500863
1812,   0.7245,  0.49329
1813,   0.7245, 0.496184
1814,   0.7245, 0.488556
1815,   0.7245, 0.484629
1816,   0.7245, 0.490736
1817,   0.7245, 0.490981
1818,   0.7245, 0.490364
1819,   0.7245,  0.48954
1820,   0.7245,  0.48801
1821,   0.7245, 0.487873
1822,   0.7245, 0.486241
1823,   0.7245, 0.486292
1824,   0.7245, 0.485454
1825,   0.7245, 0.491132
1826,   0.7245, 0.490202
1827,   0.7245, 0.492533
1828,   0.7245, 0.502472
1829,   0.7245,  0.50072
1830,   0.7245, 0.493887
1831,   0.7245, 0.501055
1832,   0.7226, 0.501259
1833,   0.7226,  0.49743
1834,   0.7226, 0.500009
1835,   0.7226, 0.495607
1836,   0.7226, 0.497236
1837,   0.7226, 0.485421
1838,   0.7226,  0.48848
1839,   0.7226, 0.487794
1840,   0.7226, 0.495889
1841,   0.7226, 0.503346
1842,   0.7226, 0.497467
1843,   0.7226,  0.49436
1844,   0.7226, 0.498105
1845,   0.7226, 0.490326
1846,   0.7226, 0.492548
1847,   0.7226, 0.487662
1848,   0.7226, 0.495329
1849,   0.7226, 0.491856
1850,   0.7226, 0.494127
1851,   0.7226, 0.493175
1852,   0.7226, 0.491874
1853,   0.7226, 0.497434
1854,   0.7226, 0.498432
1855,   0.7226, 0.486253
1856,   0.7226, 0.493931
1857,   0.7226,   0.4955
1858,   0.7226, 0.494271
1859,   0.7226, 0.496219
1860,   0.7226, 0.491714
1861,   0.7226, 0.498675
1862,   0.7226, 0.498419
1863,   0.7226, 0.502737
1864,   0.7226, 0.492674
1865,   0.7226,  0.49369
1866,   0.7226, 0.495425
1867,   0.7226, 0.504322
