gen, roulette_scalar1_twopoint_best, roulette_scalar1_twopoint_ave
 941,   0.6274, 0.464936
 942,   0.6274, 0.461106
 943,   0.6274, 0.462022
 944,   0.6274, 0.465532
 945,   0.6274, 0.470131
 946,   0.6274, 0.460469
 947,   0.6274, 0.460275
 948,   0.6274, 0.455204
 949,   0.6274, 0.459805
 950,   0.6274, 0.453072
 951,   0.6274, 0.461486
 952,   0.6274, 0.459465
 953,   0.6486, 0.458472
 954,   0.6486, 0.456005
 955,   0.6486, 0.459419
 956,   0.6486, 0.453464
 957,   0.6188, 0.457572
 958,   0.6188, 0.458501
 959,   0.6188, 0.457682
 960,   0.6188, 0.461787
 961,   0.6188,  0.46678
 962,   0.6188, 0.465313
 963,   0.6188, 0.464424
 964,   0.6188, 0.460286
 965,   0.6188, 0.464952
 966,   0.6188, 0.468374
 967,   0.6188,  0.46597
 968,   0.6188, 0.466769
 969,   0.6188, 0.466228
 970,   0.6188, 0.466607
 971,   0.6188, 0.456413
 972,   0.6188, 0.450352
 973,   0.6188, 0.450732
 974,   0.6188, 0.452499
 975,   0.6188, 0.447333
 976,   0.6188, 0.446083
 977,   0.6188, 0.449187
 978,   0.6188,  0.45272
 979,   0.6188, 0.450695
 980,   0.6188, 0.456162
 981,   0.6188, 0.446267
 982,   0.6188, 0.447953
 983,   0.6188, 0.454436
 984,   0.6188, 0.456284
 985,   0.6188, 0.459148
 986,   0.6188, 0.461787
 987,   0.6188, 0.460537
 988,   0.6188, 0.453936
 989,   0.6188, 0.457657
 990,   0.6188, 0.455909
 991,   0.6188, 0.458614
 992,   0.6188, 0.457696
 993,   0.6188, 0.458115
 994,   0.6188, 0.456417
 995,   0.6188,  0.46164
 996,   0.6188,  0.47032
 997,   0.6188, 0.463868
 998,   0.6188,  0.46985
 999,   0.6188, 0.467668
1000,   0.6188, 0.467285
1001,   0.6188,  0.46104
1002,   0.6188, 0.463001
1003,   0.6188, 0.467597
1004,   0.6188, 0.466359
1005,   0.6188, 0.463391
1006,   0.6188, 0.459322
1007,   0.6188, 0.462463
1008,   0.6188, 0.462952
1009,   0.6272, 0.462907
1010,   0.6272, 0.459011
1011,   0.6272, 0.465875
1012,   0.6272, 0.464554
1013,   0.6272, 0.462515
1014,   0.6272, 0.464509
1015,   0.6272, 0.461833
1016,   0.6272,  0.45926
1017,   0.6272, 0.458566
1018,   0.6272, 0.459922
1019,   0.6272, 0.456583
1020,   0.6272, 0.449218
1021,   0.6272, 0.455039
1022,   0.6272, 0.454707
1023,   0.6272, 0.455995
1024,   0.6272, 0.459932
1025,   0.6272, 0.459309
1026,   0.6272, 0.449481
1027,   0.6272, 0.448613
1028,   0.6272, 0.446254
1029,   0.6272,  0.44622
1030,   0.6272, 0.449249
1031,   0.6272, 0.453529
1032,   0.6272, 0.449272
1033,   0.6272, 0.449797
1034,   0.6272, 0.451187
1035,   0.6272, 0.453934
1036,   0.6272, 0.439769
1037,   0.6272, 0.442284
1038,   0.6272, 0.444607
1039,   0.6272, 0.445181
1040,   0.6272, 0.443521
1041,   0.6272, 0.440707
1042,   0.6272, 0.446368
1043,   0.6272, 0.450101
1044,   0.6272, 0.444807
1045,   0.6272, 0.442985
1046,   0.6272, 0.453043
1047,   0.6272, 0.447646
1048,   0.6272, 0.444819
1049,   0.6272, 0.447102
1050,   0.6272, 0.446785
1051,   0.6272, 0.449185
1052,   0.6272, 0.457656
1053,   0.6272, 0.455012
1054,   0.6272, 0.453995
1055,   0.6272,   0.4502
1056,   0.6272, 0.453187
1057,   0.6272, 0.463172
1058,   0.6272,  0.45625
1059,   0.6272, 0.465247
1060,   0.6272, 0.458607
1061,   0.6272, 0.462532
1062,   0.6272, 0.461778
1063,   0.6272, 0.460192
1064,   0.6272, 0.459047
1065,   0.6272,  0.45235
1066,   0.6272, 0.449612
1067,   0.6272, 0.451822
1068,   0.6272,  0.45494
1069,   0.6272, 0.465431
1070,   0.6272, 0.467181
1071,   0.6314, 0.460045
1072,   0.6314, 0.467467
1073,   0.6226, 0.460898
1074,   0.6226, 0.457135
1075,   0.6151,  0.45194
1076,   0.6151, 0.452053
1077,   0.6151, 0.452567
1078,   0.6151, 0.455589
1079,   0.6151, 0.450435
1080,   0.6151, 0.446692
1081,   0.6151, 0.444986
1082,   0.6151, 0.444188
1083,   0.6292, 0.442302
1084,   0.6292, 0.447738
1085,   0.6292, 0.453744
1086,   0.6292, 0.448098
1087,   0.6292, 0.442037
1088,   0.6292, 0.445349
1089,   0.6292, 0.445238
1090,   0.6292, 0.455919
1091,   0.6292, 0.453251
1092,   0.6292, 0.459722
1093,   0.6292, 0.457337
1094,   0.6292, 0.455314
1095,   0.6292, 0.453624
1096,   0.6292, 0.460847
1097,   0.6292, 0.457246
1098,   0.6292,  0.46464
1099,   0.6292, 0.461825
1100,   0.6292, 0.462408
1101,   0.6292, 0.457612
1102,   0.6292, 0.460827
1103,   0.6292, 0.459424
1104,   0.6292, 0.453078
1105,   0.6292,  0.45202
1106,   0.6292, 0.456978
1107,   0.6292, 0.451263
1108,   0.6292, 0.449246
1109,   0.6292, 0.455624
1110,   0.6292, 0.460361
1111,   0.6292, 0.454136
1112,   0.6292, 0.448239
1113,   0.6292, 0.450125
1114,   0.6467, 0.448174
1115,   0.6467, 0.461212
1116,   0.6467, 0.456812
1117,   0.6467,  0.45902
1118,   0.6467, 0.460393
1119,   0.6467, 0.461843
1120,   0.6467, 0.459386
1121,   0.6467, 0.462151
1122,   0.6467,  0.46415
1123,   0.6467, 0.457134
1124,   0.6467, 0.464909
1125,   0.6467, 0.466648
1126,   0.6467, 0.470984
1127,   0.6467, 0.465751
1128,   0.6467, 0.467347
1129,   0.6467, 0.469658
1130,   0.6467, 0.462816
1131,   0.6467, 0.458254
1132,   0.6467, 0.451721
1133,   0.6467, 0.457969
1134,   0.6467,  0.46507
1135,   0.6332, 0.467318
1136,   0.6332, 0.470096
1137,   0.6332, 0.465447
1138,   0.6332, 0.456136
1139,   0.6332, 0.454026
1140,   0.6332, 0.460726
1141,   0.6332, 0.462502
1142,   0.6332, 0.465754
1143,   0.6342, 0.463431
1144,   0.6342, 0.462053
1145,   0.6342, 0.455685
1146,   0.6342, 0.460681
1147,   0.6342, 0.461834
1148,   0.6342, 0.463115
1149,   0.6342, 0.462809
1150,   0.6342, 0.463587
1151,   0.6342, 0.461426
1152,   0.6342, 0.466347
1153,   0.6342, 0.472784
1154,   0.6342, 0.478595
1155,   0.6342, 0.474306
1156,   0.6342, 0.467601
1157,   0.6294, 0.466767
1158,   0.6294, 0.467099
1159,    0.645, 0.465794
1160,    0.645, 0.469616
1161,    0.645, 0.468672
1162,    0.645, 0.469496
1163,    0.645, 0.465962
1164,    0.645, 0.476331
1165,    0.645, 0.473638
1166,    0.645, 0.468122
1167,    0.645, 0.469119
1168,    0.645, 0.479351
1169,    0.645, 0.479545
1170,    0.645,  0.48728
1171,    0.645, 0.479622
1172,    0.645, 0.482387
1173,    0.645, 0.476958
1174,    0.645, 0.467236
1175,    0.645, 0.464342
1176,    0.645,   0.4609
1177,    0.645, 0.466034
1178,    0.645, 0.470602
1179,    0.645, 0.471029
1180,    0.645, 0.472022
1181,   0.6448, 0.478429
1182,   0.6448, 0.480647
1183,   0.6448, 0.470078
1184,   0.6448, 0.473731
1185,   0.6448, 0.474753
1186,   0.6448, 0.465403
1187,   0.6448, 0.468162
1188,   0.6448,   0.4674
1189,   0.6448, 0.467945
1190,   0.6448, 0.469206
1191,   0.6448, 0.473985
1192,   0.6448, 0.477375
1193,   0.6448,  0.47761
1194,   0.6448,  0.47122
1195,   0.6448, 0.476714
1196,   0.6448, 0.475738
1197,   0.6448, 0.474201
1198,   0.6448, 0.472144
1199,   0.6448, 0.468061
1200,   0.6448, 0.461132
1201,   0.6448, 0.462447
1202,   0.6448, 0.468035
1203,   0.6448, 0.463832
1204,   0.6448, 0.450783
1205,   0.6448, 0.459718
1206,   0.6448,  0.45878
1207,   0.6448, 0.457656
1208,   0.6448, 0.457278
1209,   0.6448, 0.458965
1210,   0.6448, 0.457924
1211,   0.6448, 0.463563
1212,   0.6448, 0.457781
1213,   0.6448, 0.457036
1214,   0.6448, 0.461248
1215,   0.6448,  0.46213
1216,   0.6448, 0.463735
1217,   0.6448, 0.461175
1218,   0.6448, 0.459724
1219,   0.6448, 0.454432
1220,   0.6448, 0.455646
1221,   0.6448, 0.459079
1222,   0.6448, 0.461218
1223,   0.6448, 0.471278
1224,   0.6448, 0.471343
1225,   0.6448, 0.467994
1226,   0.6448, 0.466834
1227,   0.6448, 0.465012
1228,   0.6448, 0.466143
1229,   0.6335, 0.461069
1230,   0.6335,  0.45971
1231,   0.6335, 0.458539
1232,   0.6335, 0.453783
1233,   0.6335, 0.458639
1234,   0.6335, 0.461204
1235,   0.6335, 0.460084
1236,   0.6524,  0.46055
1237,   0.6524, 0.462688
1238,   0.6524, 0.455694
1239,   0.6524, 0.453263
1240,   0.6524, 0.460439
1241,   0.6524, 0.463268
1242,   0.6524, 0.461309
1243,   0.6547, 0.465136
1244,   0.6547, 0.465555
1245,   0.6547, 0.466854
1246,   0.6547, 0.463944
1247,   0.6547, 0.458768
1248,   0.6547, 0.464397
1249,   0.6547, 0.460724
1250,   0.6595, 0.457358
1251,   0.6595, 0.455752
1252,   0.6595, 0.452802
1253,   0.6595, 0.458367
1254,   0.6595, 0.455227
1255,   0.6595, 0.464355
1256,   0.6595, 0.455873
1257,   0.6595, 0.471281
1258,   0.6595,  0.46703
1259,   0.6595, 0.462989
1260,   0.6595, 0.465553
1261,   0.6595, 0.461813
1262,   0.6595, 0.473939
1263,   0.6595, 0.473585
1264,   0.6595,  0.46586
1265,   0.6595, 0.466568
1266,   0.6595, 0.465108
1267,   0.6595, 0.467187
1268,   0.6595,  0.47181
1269,   0.6595, 0.473223
1270,   0.6595, 0.470338
1271,   0.6595, 0.473478
1272,   0.6595,  0.47422
1273,   0.6595, 0.472739
1274,   0.6595, 0.467968
1275,   0.6577, 0.465088
1276,   0.6577, 0.469566
1277,   0.6577, 0.459931
1278,   0.6577,  0.46248
1279,   0.6577, 0.459403
1280,   0.6577, 0.463093
1281,   0.6577, 0.465982
1282,   0.6577, 0.459089
1283,   0.6577, 0.463964
1284,   0.6577, 0.463377
1285,   0.6577, 0.469118
1286,   0.6577, 0.475686
1287,   0.6577, 0.473277
1288,   0.6577, 0.468011
1289,   0.6577, 0.465306
1290,   0.6577, 0.459751
1291,   0.6577, 0.461775
1292,   0.6577, 0.456485
1293,   0.6577, 0.465908
1294,   0.6577, 0.473454
1295,   0.6577, 0.477441
1296,   0.6577, 0.472335
1297,   0.6577, 0.466486
1298,   0.6577, 0.468667
1299,   0.6577, 0.464535
1300,   0.6577, 0.469813
1301,   0.6577, 0.466808
1302,   0.6577, 0.466212
1303,   0.6577, 0.467602
1304,   0.6577,  0.47178
1305,   0.6577, 0.473547
1306,   0.6577, 0.470551
1307,   0.6577, 0.467108
1308,   0.6577, 0.463466
1309,   0.6577, 0.460856
1310,   0.6577, 0.457608
1311,   0.6577, 0.461883
1312,   0.6577, 0.455606
1313,   0.6577, 0.461471
1314,   0.6577, 0.467879
1315,   0.6577, 0.461756
1316,   0.6668, 0.469633
1317,   0.6668, 0.469047
1318,   0.6668, 0.468732
1319,   0.6668, 0.467531
1320,   0.6668, 0.468237
1321,   0.6668,  0.47001
1322,   0.6668, 0.474847
1323,   0.6668,  0.47467
1324,   0.6668, 0.471315
1325,   0.6668, 0.476539
1326,   0.6668, 0.473282
1327,   0.6668, 0.467295
1328,   0.6668, 0.471634
1329,   0.6668, 0.468243
1330,   0.6668, 0.466852
1331,   0.6668, 0.475109
1332,   0.6668,  0.47438
1333,   0.6668, 0.469371
1334,   0.6668, 0.471791
1335,   0.6668, 0.477555
1336,   0.6668, 0.475387
1337,   0.6668, 0.485471
1338,   0.6668, 0.482598
1339,   0.6668, 0.481189
1340,   0.6668,   0.4839
1341,   0.6668,  0.48609
1342,   0.6668, 0.478624
1343,   0.6668, 0.472915
1344,   0.6668,  0.47481
1345,   0.6668, 0.473601
1346,   0.6668, 0.470039
1347,   0.6668,  0.46649
1348,   0.6668, 0.466104
1349,   0.6668, 0.464504
1350,   0.6668, 0.465452
1351,   0.6668, 0.473597
1352,   0.6668, 0.470778
1353,   0.6668, 0.470377
1354,   0.6668, 0.468685
1355,   0.6668,  0.46523
1356,   0.6668, 0.468636
1357,   0.6668, 0.471896
1358,   0.6668, 0.468938
1359,   0.6668, 0.467559
1360,   0.6668, 0.467938
1361,   0.6668, 0.467916
1362,   0.6668, 0.473423
1363,   0.6668, 0.475567
1364,   0.6668, 0.474475
1365,   0.6668, 0.471673
1366,   0.6668, 0.470286
1367,   0.6668, 0.472401
1368,   0.6668, 0.467922
1369,   0.6668, 0.479839
1370,   0.6668, 0.481796
1371,   0.6668, 0.479385
1372,   0.6668, 0.472613
1373,   0.6668, 0.473704
1374,   0.6668, 0.471318
1375,   0.6668,  0.45911
1376,   0.6668, 0.461533
1377,   0.6668, 0.465371
1378,   0.6668, 0.467322
1379,   0.6668, 0.465298
1380,   0.6668, 0.471729
1381,   0.6668, 0.479659
1382,   0.6668, 0.475706
1383,   0.6668, 0.478191
1384,   0.6668, 0.472896
1385,   0.6668,  0.47315
1386,   0.6668, 0.473162
1387,   0.6668, 0.477831
1388,   0.6668, 0.475405
1389,   0.6668,  0.48103
1390,   0.6668, 0.476503
1391,   0.6668,  0.47819
1392,   0.6668, 0.474908
1393,   0.6668, 0.477229
1394,   0.6668,  0.46745
1395,   0.6668, 0.467824
1396,   0.6668, 0.471521
1397,   0.6668, 0.479169
1398,   0.6826, 0.472865
1399,   0.6826, 0.476969
1400,   0.6826, 0.482845
1401,   0.6826, 0.480383
1402,   0.6826, 0.476665
1403,   0.6826, 0.485065
1404,   0.6826, 0.486205
1405,   0.6826, 0.487815
1406,   0.6826, 0.489841
1407,   0.6826, 0.484331
1408,   0.6826,  0.49002
1409,   0.6826, 0.485671
1410,   0.6826, 0.489803
1411,   0.6826, 0.482285
1412,   0.6826, 0.491123
1413,   0.6826, 0.486537
1414,   0.6826, 0.488769
1415,   0.6826, 0.486237
1416,   0.6826, 0.488252
1417,   0.6826, 0.483936
1418,   0.6826, 0.482879
1419,   0.6826, 0.476824
1420,   0.6826, 0.472448
1421,   0.6826, 0.467632
1422,   0.6826, 0.465383
1423,   0.6826, 0.468733
1424,   0.6826, 0.468697
1425,   0.6826,  0.47251
1426,   0.6826,  0.47416
1427,   0.6826, 0.473889
1428,   0.6826, 0.479031
1429,   0.6826, 0.476074
1430,   0.6826, 0.476013
1431,   0.6826, 0.482945
1432,   0.6826, 0.481372
1433,   0.6826,  0.47715
1434,   0.6826,  0.47497
1435,   0.6826, 0.481939
1436,   0.6826, 0.477857
1437,   0.6826,  0.47756
1438,   0.6826, 0.476777
1439,   0.6826, 0.482484
1440,   0.6826, 0.480981
1441,   0.6826, 0.475096
1442,   0.6826, 0.477508
1443,   0.6826, 0.474657
1444,   0.6826, 0.475648
1445,   0.6826, 0.474568
1446,   0.6889, 0.474967
1447,   0.6889, 0.481173
1448,   0.6889,  0.48124
1449,   0.6889, 0.473517
1450,   0.6889, 0.480492
1451,   0.6889, 0.481502
1452,   0.6889, 0.490842
1453,   0.6889, 0.490609
1454,   0.6889, 0.487384
1455,   0.6889, 0.477797
1456,   0.6889, 0.484331
1457,   0.6889, 0.477015
1458,   0.6889, 0.474735
1459,   0.6889, 0.478551
1460,   0.6889, 0.478236
1461,   0.6889, 0.479482
1462,   0.6889, 0.468418
1463,   0.6889, 0.467343
1464,   0.6889, 0.473637
1465,   0.6889, 0.482944
1466,   0.6889, 0.477994
1467,   0.6889, 0.476567
1468,   0.6889, 0.475928
1469,   0.6889, 0.489555
1470,   0.6889,  0.48707
1471,   0.6889, 0.489981
1472,   0.6889, 0.492456
1473,   0.6889, 0.490408
1474,   0.6889, 0.487063
1475,   0.6889, 0.480997
1476,   0.6889, 0.485599
1477,   0.6743, 0.484702
1478,   0.6743, 0.490413
1479,   0.6743, 0.489098
1480,   0.6743, 0.488163
1481,   0.6743, 0.488785
1482,   0.6743, 0.484723
1483,   0.6743, 0.484982
1484,   0.6743, 0.478941
1485,   0.6743, 0.473334
1486,   0.6743, 0.468985
1487,   0.6743, 0.471567
1488,   0.6743, 0.478271
1489,   0.6743,   0.4868
1490,   0.6743, 0.484965
1491,   0.6743, 0.482313
1492,   0.6743, 0.484233
1493,   0.6743, 0.483518
1494,   0.6743, 0.486435
1495,   0.6743, 0.477481
1496,   0.6743, 0.479259
1497,   0.6743, 0.475302
1498,   0.6743, 0.486754
1499,   0.6743, 0.493579
1500,   0.6743, 0.482628
1501,   0.6743, 0.483249
1502,   0.6743, 0.486306
1503,   0.6743, 0.485842
1504,   0.6743, 0.490932
1505,   0.6743, 0.488278
1506,   0.6743,  0.48375
1507,   0.6743, 0.486871
1508,   0.6743, 0.493926
1509,   0.6743, 0.489413
1510,   0.6743,  0.49477
1511,   0.6743, 0.496993
1512,   0.6743, 0.495353
1513,   0.6743, 0.490684
1514,   0.6743,  0.48888
1515,   0.6743, 0.493651
1516,   0.6743, 0.486194
1517,   0.6743, 0.487138
1518,   0.6743, 0.483151
1519,   0.6743, 0.484704
1520,   0.6743, 0.478783
1521,   0.6743, 0.481258
1522,   0.6743, 0.487748
1523,   0.6743, 0.492202
1524,   0.6743, 0.480686
1525,   0.6743, 0.479465
1526,   0.6743, 0.484982
1527,   0.6743,  0.48388
1528,   0.6743,  0.48509
1529,   0.6743, 0.481378
1530,   0.6743, 0.484328
1531,   0.6743, 0.490762
1532,   0.6743,  0.48512
1533,   0.6743, 0.492129
1534,   0.6743, 0.488822
1535,   0.6743, 0.497025
1536,   0.6743, 0.498506
1537,   0.6743, 0.489368
1538,   0.6743, 0.492436
1539,   0.6743, 0.485784
1540,   0.6743, 0.484806
1541,   0.6743, 0.483458
1542,   0.6743, 0.481515
1543,   0.6743, 0.483938
1544,   0.6743, 0.488434
1545,   0.6743, 0.490049
1546,   0.6765, 0.494657
1547,   0.6765, 0.496807
1548,   0.6765, 0.490619
1549,   0.6855, 0.488882
1550,   0.6855, 0.489053
1551,   0.6855, 0.482791
1552,   0.6855,  0.47749
1553,   0.6855, 0.476234
1554,   0.6855, 0.480172
1555,   0.6855, 0.475434
1556,   0.6855, 0.475595
1557,   0.6855, 0.470986
1558,   0.6855, 0.464516
1559,   0.6855, 0.469602
1560,   0.6855,  0.47715
1561,   0.6855, 0.471096
1562,   0.6855,   0.4814
1563,   0.6855, 0.478626
1564,   0.6855, 0.480111
1565,   0.6855,  0.48242
1566,   0.6855, 0.486376
1567,   0.6855, 0.480658
1568,   0.6855, 0.477454
1569,   0.6855, 0.479807
1570,   0.6855, 0.482654
1571,   0.6855, 0.478018
1572,   0.6855, 0.479373
1573,   0.6855, 0.482819
1574,   0.6855, 0.475123
1575,   0.6855, 0.471781
1576,   0.6855, 0.473483
1577,   0.6855, 0.481481
1578,   0.6855, 0.486183
1579,   0.6855,  0.49715
1580,   0.6855, 0.485265
1581,   0.6855, 0.487431
1582,   0.6855, 0.493676
1583,   0.6855, 0.491308
1584,   0.6855, 0.481349
1585,   0.6855, 0.484591
1586,   0.6855, 0.477745
1587,   0.6855, 0.479752
1588,   0.6855, 0.481748
1589,   0.6855, 0.490108
1590,   0.6855, 0.489465
1591,   0.6855, 0.483001
1592,   0.6855, 0.480015
1593,   0.6855, 0.476096
1594,   0.6855, 0.479421
1595,   0.6855, 0.478477
1596,   0.6855,  0.47536
1597,   0.6855, 0.473844
1598,   0.6855, 0.480015
1599,   0.6855, 0.485781
1600,   0.6855, 0.495504
1601,   0.6855, 0.483471
1602,   0.6855,  0.47506
1603,   0.6855, 0.471844
1604,   0.6855, 0.477603
1605,   0.6855, 0.482105
1606,   0.6855, 0.482564
1607,   0.6855, 0.492691
1608,   0.6855, 0.492951
1609,   0.6855, 0.495117
1610,   0.6855, 0.492687
1611,   0.6855, 0.486751
1612,   0.6855, 0.488714
1613,   0.6855, 0.488089
1614,   0.6855, 0.487309
1615,   0.6855, 0.480341
1616,   0.6855, 0.480963
1617,   0.6855,  0.48316
1618,   0.6855, 0.481608
1619,   0.6855, 0.480807
1620,   0.6855, 0.470546
1621,   0.6855, 0.475612
1622,   0.6855, 0.479416
1623,   0.6855, 0.482343
1624,   0.6855, 0.487787
1625,   0.6855, 0.489721
1626,   0.6855, 0.486907
1627,   0.6855, 0.494128
1628,   0.6855, 0.495565
1629,   0.6855, 0.483684
1630,   0.6855, 0.482064
1631,   0.6855, 0.485536
1632,   0.6855,  0.48978
1633,   0.6855, 0.487712
1634,   0.6855, 0.492496
1635,   0.6855, 0.496119
1636,   0.6855, 0.487764
1637,   0.6855, 0.484706
1638,   0.6855, 0.476588
1639,   0.6855, 0.471083
1640,   0.6855, 0.475065
1641,   0.6855, 0.476497
1642,   0.6855, 0.471262
1643,   0.6855, 0.479504
1644,   0.6855, 0.478096
1645,   0.6855,  0.48708
1646,   0.6855, 0.486576
1647,   0.6855, 0.493766
1648,   0.6855, 0.496916
1649,   0.6855, 0.491864
1650,   0.6855, 0.498001
1651,   0.6855, 0.496308
1652,   0.6855, 0.492492
1653,   0.6855, 0.489646
1654,   0.6843, 0.494582
1655,   0.6843, 0.493979
1656,   0.6843, 0.491213
1657,   0.6843, 0.485758
1658,   0.6843, 0.481042
1659,   0.6843,  0.47937
1660,   0.6843, 0.481337
1661,   0.6843, 0.486049
1662,   0.6843, 0.480454
1663,   0.6843, 0.484946
1664,   0.6843, 0.484489
1665,   0.6843, 0.472273
1666,   0.6843, 0.474663
1667,   0.6843, 0.476308
1668,   0.6843, 0.476204
1669,   0.6843, 0.484742
1670,   0.6843, 0.489457
1671,   0.6843, 0.481007
1672,   0.6843, 0.486748
1673,   0.6843, 0.483899
1674,   0.6843, 0.485056
1675,   0.6843, 0.493201
1676,   0.6843, 0.489524
1677,   0.6843, 0.482758
1678,   0.6843, 0.482998
1679,   0.6843, 0.485198
1680,   0.6843, 0.491068
1681,   0.6843,  0.48907
1682,   0.6843, 0.494196
1683,   0.6843, 0.491095
1684,   0.6843, 0.487574
1685,   0.6843, 0.477015
1686,   0.6843, 0.486942
1687,   0.6843,  0.49477
1688,   0.6843, 0.493909
1689,   0.6843, 0.486266
1690,   0.6843, 0.485736
1691,   0.6843, 0.478612
1692,   0.6843, 0.484653
1693,   0.6843, 0.493201
1694,   0.6843, 0.487245
1695,   0.6843, 0.482715
1696,   0.6843, 0.484582
1697,   0.6843, 0.481137
1698,   0.6843, 0.488428
1699,   0.6843, 0.486035
1700,   0.6843, 0.482775
1701,   0.6843, 0.479419
1702,   0.6843,   0.4839
1703,   0.6843, 0.485581
1704,   0.6843,  0.48114
1705,   0.6843, 0.484697
1706,   0.6843, 0.484491
1707,   0.6843, 0.487783
1708,   0.6843, 0.490546
1709,   0.6843, 0.496123
1710,   0.6843, 0.494682
1711,   0.6843, 0.497707
1712,   0.6677, 0.498946
1713,   0.6677, 0.503136
1714,   0.6677, 0.498051
1715,   0.6677, 0.501222
1716,   0.6677, 0.507254
1717,   0.6677, 0.505087
1718,   0.6677, 0.501109
1719,   0.6677, 0.491217
1720,   0.6677, 0.489903
1721,   0.6677, 0.496698
1722,   0.6677, 0.496843
1723,   0.6677, 0.496962
1724,   0.6677, 0.485642
1725,   0.6677, 0.481769
1726,   0.6677, 0.479421
1727,   0.6677, 0.484742
1728,   0.6677, 0.487119
1729,   0.6677, 0.486398
1730,   0.6677, 0.486793
1731,   0.6677, 0.488085
1732,   0.6677,   0.4809
1733,   0.6677, 0.490219
1734,   0.6677, 0.488978
1735,   0.6677, 0.489144
1736,   0.6677, 0.492804
1737,   0.6677, 0.495882
1738,   0.6677,  0.49722
1739,   0.6677,  0.49368
1740,   0.6677, 0.490195
1741,   0.6677, 0.482649
1742,   0.6677, 0.484148
1743,   0.6677, 0.481387
1744,   0.6677, 0.473163
1745,   0.6677, 0.483091
1746,   0.6677, 0.473529
1747,   0.6677, 0.477733
1748,   0.6677, 0.482947
1749,   0.6677, 0.481077
1750,   0.6677, 0.479066
1751,   0.6677, 0.477474
1752,   0.6677, 0.485581
1753,   0.6677, 0.489491
1754,   0.6677, 0.488048
1755,   0.6677, 0.482923
1756,   0.6677, 0.482357
1757,   0.6677, 0.482977
1758,   0.6677, 0.478943
1759,   0.6677, 0.478704
1760,   0.6677, 0.476493
1761,   0.6677,  0.48399
1762,   0.6677, 0.484006
1763,   0.6677, 0.489458
1764,   0.6677, 0.481194
1765,   0.6677, 0.483415
1766,   0.6677, 0.493852
1767,   0.6677, 0.491883
1768,   0.6677, 0.491839
1769,   0.6677, 0.494152
1770,   0.6677, 0.486652
1771,   0.6677,  0.48542
1772,   0.6677, 0.483563
1773,   0.6677, 0.477301
1774,   0.6677, 0.472444
1775,   0.6677, 0.466305
1776,   0.6677, 0.478251
1777,   0.6677, 0.480476
1778,   0.6677, 0.477094
1779,   0.6677,  0.48426
1780,   0.6677, 0.480134
1781,   0.6677, 0.478099
1782,   0.6677, 0.488194
1783,   0.6677, 0.488561
1784,   0.6677, 0.486706
1785,   0.6677, 0.474945
1786,   0.6677, 0.476533
1787,   0.6677, 0.471747
1788,   0.6677, 0.470129
1789,   0.6677, 0.482471
1790,   0.6677, 0.481529
1791,   0.6677, 0.485622
1792,   0.6677, 0.479739
1793,   0.6677, 0.479957
1794,   0.6677,  0.48323
1795,   0.6677, 0.488641
1796,   0.6677, 0.501005
1797,   0.6677, 0.495064
1798,   0.6677, 0.495963
1799,   0.6677, 0.493172
1800,   0.6677, 0.485198
1801,    0.667, 0.483954
1802,    0.667, 0.484087
1803,    0.667, 0.487918
1804,    0.667, 0.493988
1805,    0.667, 0.490283
1806,    0.667,  0.48126
1807,    0.667, 0.484969
1808,    0.667, 0.483179
1809,    0.667, 0.478326
1810,    0.667, 0.478634
1811,    0.667, 0.479498
1812,    0.667, 0.478995
1813,    0.667, 0.478057
1814,    0.667, 0.484178
1815,    0.667, 0.479929
1816,    0.667, 0.477659
1817,    0.667,  0.47642
1818,    0.667, 0.484413
1819,    0.667,  0.48601
1820,    0.667, 0.482256
1821,    0.667, 0.486172
1822,    0.667, 0.486931
1823,    0.667, 0.491057
1824,    0.667, 0.482085
1825,    0.667, 0.479782
1826,   0.6742, 0.481064
1827,   0.6742, 0.484623
1828,   0.6742, 0.477627
1829,   0.6742, 0.479698
1830,   0.6742, 0.486216
1831,   0.6742, 0.488593
1832,   0.6742, 0.488633
1833,   0.6742, 0.487195
1834,   0.6742,  0.48374
1835,   0.6742, 0.490561
1836,   0.6742, 0.488586
1837,   0.6742, 0.478103
1838,   0.6745, 0.475243
1839,   0.6745, 0.483044
1840,   0.6745, 0.476192
1841,   0.6745, 0.482385
1842,   0.6745, 0.485914
1843,   0.6745, 0.491329
1844,   0.6745, 0.485866
1845,   0.6745,  0.49099
1846,   0.6745, 0.491679
1847,   0.6745, 0.492894
1848,   0.6745, 0.492947
1849,   0.6745, 0.489672
1850,   0.6745, 0.482551
1851,   0.6745, 0.490534
1852,   0.6745, 0.497678
1853,   0.6745, 0.497567
1854,   0.6745,   0.4901
1855,   0.6738, 0.489965
1856,   0.6738, 0.487149
1857,   0.6738,  0.49373
1858,   0.6738, 0.487669
1859,   0.6738, 0.480936
1860,   0.6738, 0.481026
1861,   0.6738, 0.475444
1862,   0.6738, 0.472411
1863,   0.6738, 0.465168
1864,   0.6738, 0.459872
1865,   0.6738, 0.462966
1866,   0.6738, 0.467062
1867,   0.6738, 0.477636
1868,   0.6738, 0.473199
1869,   0.6738, 0.479961
1870,   0.6738, 0.481552
1871,   0.6738, 0.480204
1872,   0.6738, 0.479432
1873,   0.6738, 0.479252
1874,   0.6738, 0.478286
