gen, roulette_scalar3_twopoint_best, roulette_scalar3_twopoint_ave
1983,   0.6796, 0.464513
1984,   0.6796, 0.472535
1985,   0.6796, 0.478992
1986,   0.6796, 0.472618
1987,   0.6796, 0.470437
1988,   0.6796, 0.470898
1989,   0.6796, 0.471096
1990,   0.6796, 0.476051
1991,   0.6796, 0.474769
1992,   0.6796, 0.473963
1993,   0.6796, 0.476679
1994,   0.6796, 0.477604
1995,   0.6796,  0.47379
1996,   0.6796, 0.472102
1997,   0.6796, 0.474885
1998,   0.6796, 0.477713
1999,   0.6797, 0.475033
2000,   0.6797, 0.471745
2001,   0.6797, 0.472061
2002,   0.6797, 0.475756
2003,   0.6797, 0.472066
2004,   0.6797,  0.47029
2005,   0.6797, 0.476797
2006,   0.6797, 0.467854
2007,   0.6797, 0.469148
2008,   0.6797,  0.46834
2009,   0.6797, 0.467289
2010,   0.6797, 0.471583
2011,   0.6797, 0.474297
2012,   0.6797, 0.479612
2013,   0.6797, 0.478358
2014,   0.6797, 0.482737
2015,   0.6797, 0.482552
2016,   0.6797, 0.482613
2017,   0.6797, 0.477785
2018,   0.6797,  0.48227
2019,   0.6797, 0.477996
2020,   0.6797, 0.470362
2021,   0.6797, 0.468899
2022,   0.6797, 0.468734
2023,   0.6797, 0.470769
2024,   0.6797, 0.467589
2025,   0.6797, 0.469977
2026,   0.6797, 0.474375
2027,   0.6797, 0.474865
2028,   0.6797, 0.479063
2029,   0.6797, 0.474965
2030,   0.6797, 0.478124
2031,   0.6797, 0.474765
2032,   0.6797, 0.468053
2033,   0.6797, 0.464439
2034,   0.6797, 0.463775
2035,   0.6797, 0.462237
2036,   0.6797, 0.459196
2037,   0.6797, 0.457166
2038,   0.6797,  0.46068
2039,   0.6797, 0.466857
2040,   0.6797, 0.469332
2041,   0.6797, 0.467651
2042,   0.6797,  0.46548
2043,   0.6797, 0.461124
2044,   0.6797,  0.47325
2045,   0.6797, 0.471557
2046,   0.6797, 0.470266
2047,   0.6797, 0.465334
2048,   0.6797, 0.468274
2049,   0.6797, 0.471777
2050,   0.6797, 0.476997
2051,   0.6797, 0.482213
2052,   0.6797, 0.480167
2053,   0.6797, 0.484456
2054,   0.6797, 0.482004
2055,   0.6797, 0.478545
2056,   0.6797, 0.480192
2057,   0.6797, 0.475979
2058,   0.6797, 0.484187
2059,   0.6797, 0.482845
2060,   0.6797,  0.48358
2061,   0.6797, 0.483848
2062,   0.6797, 0.478894
2063,   0.6797, 0.476837
2064,   0.6797, 0.477575
2065,   0.6797, 0.475606
2066,   0.6797, 0.484095
2067,   0.6797, 0.478786
2068,   0.6797, 0.480455
2069,   0.6797, 0.480199
2070,   0.6797, 0.481024
2071,   0.6797, 0.483819
2072,   0.6794, 0.477966
2073,   0.6794, 0.475201
2074,   0.6794, 0.465174
2075,   0.6794, 0.465757
2076,   0.6794, 0.463812
2077,   0.6794, 0.469707
2078,   0.6794, 0.478626
2079,   0.6794,  0.47972
2080,   0.6794, 0.473027
2081,   0.6794, 0.474632
2082,   0.6794,  0.47644
2083,   0.6794, 0.474567
2084,   0.6794, 0.479683
2085,   0.6794, 0.481197
2086,   0.6794, 0.477749
2087,   0.6794,  0.47155
2088,   0.6794,  0.48169
2089,   0.6794, 0.479495
2090,   0.6794, 0.476339
2091,   0.6794, 0.476193
2092,   0.6794, 0.484635
2093,   0.6794, 0.481759
2094,   0.6794, 0.485538
2095,   0.6794, 0.488122
2096,   0.6794, 0.489434
2097,   0.6794, 0.485278
2098,   0.6794, 0.480226
2099,   0.6794, 0.475892
2100,   0.6794, 0.471488
2101,   0.6794, 0.471561
2102,   0.6794, 0.465883
2103,   0.6794, 0.467867
2104,   0.6794, 0.470273
2105,   0.6794, 0.465865
2106,   0.6794, 0.457202
2107,   0.6794, 0.466576
2108,   0.6794, 0.466276
2109,   0.6794, 0.475293
2110,   0.6794,  0.48155
2111,   0.6794, 0.479395
2112,   0.6794, 0.483565
2113,   0.6824, 0.480733
2114,   0.6824, 0.477809
2115,   0.6824, 0.475323
2116,   0.6824, 0.478306
2117,   0.6824, 0.476292
2118,   0.6824, 0.481723
2119,   0.6824, 0.482987
2120,   0.6824, 0.479627
2121,   0.6824, 0.477976
2122,   0.6824, 0.480593
2123,   0.6824,  0.48595
2124,   0.6824, 0.488405
2125,   0.6824,  0.48199
2126,   0.6824, 0.483671
2127,   0.6824, 0.487565
2128,   0.6824, 0.483977
2129,   0.6824, 0.486331
2130,   0.6824, 0.489999
2131,   0.6824, 0.485326
2132,   0.6824, 0.477153
2133,   0.6824, 0.478584
2134,   0.6824, 0.485408
2135,   0.6824, 0.480718
2136,   0.6824, 0.471729
2137,   0.6824, 0.464631
2138,   0.6824, 0.464287
2139,   0.6824, 0.458043
2140,   0.6824, 0.464424
2141,   0.6824, 0.465942
2142,   0.6824, 0.468314
2143,   0.6824, 0.472019
2144,   0.6824, 0.472884
2145,   0.6824, 0.476602
2146,   0.6824, 0.469301
2147,   0.6824, 0.472301
2148,   0.6824, 0.480223
2149,   0.6824,  0.47831
2150,   0.6824, 0.478208
2151,   0.6824, 0.470635
2152,   0.6824, 0.462821
2153,   0.6824, 0.464973
2154,   0.6824, 0.459504
2155,   0.6824,  0.46649
2156,   0.6824, 0.465358
2157,   0.6824,  0.46367
2158,   0.6824, 0.461666
2159,   0.6824, 0.459624
2160,   0.6824, 0.475621
2161,   0.6824, 0.470567
2162,   0.6824, 0.472377
2163,   0.6824, 0.473017
2164,   0.6824, 0.469515
2165,   0.6824, 0.468421
2166,   0.6824,  0.47298
2167,   0.6824, 0.469154
2168,   0.6824, 0.464233
2169,   0.6824, 0.466359
2170,   0.6824, 0.472331
2171,   0.6824, 0.473166
2172,   0.6824, 0.476857
2173,   0.6824, 0.475765
2174,   0.6826, 0.476214
2175,   0.6826,  0.46979
2176,   0.6826, 0.478681
2177,   0.6826, 0.483252
2178,   0.6826, 0.480031
2179,   0.6826, 0.481937
2180,   0.6826, 0.473408
2181,   0.6826,  0.47497
2182,   0.6826, 0.472498
2183,   0.6826, 0.472276
2184,   0.6826,  0.46795
2185,   0.6826, 0.468731
2186,   0.6826, 0.467126
2187,   0.6826, 0.468828
2188,   0.6826, 0.469981
2189,   0.6826, 0.465041
2190,   0.6826, 0.462124
2191,   0.6826, 0.470917
2192,   0.6826, 0.469442
2193,   0.6826, 0.486729
2194,   0.6826, 0.483262
2195,   0.6826, 0.482642
2196,   0.6826, 0.484562
2197,   0.6826, 0.477912
2198,   0.6826, 0.477113
2199,    0.685, 0.477319
2200,    0.685, 0.476985
2201,    0.685, 0.479322
2202,    0.685, 0.479367
2203,    0.685, 0.478702
2204,    0.685, 0.473434
2205,    0.685, 0.466887
2206,    0.685, 0.460662
2207,    0.685, 0.464193
2208,    0.685, 0.464972
2209,    0.685, 0.465943
2210,    0.685, 0.467536
2211,    0.685, 0.459618
2212,    0.685, 0.454497
2213,    0.685, 0.457387
2214,    0.685, 0.459605
2215,    0.685, 0.457522
2216,    0.685, 0.458555
2217,    0.685, 0.460144
2218,    0.685,  0.46519
2219,    0.685, 0.465207
2220,    0.685, 0.457045
2221,    0.685, 0.463641
2222,    0.685,  0.46562
2223,    0.685, 0.467145
2224,    0.685,  0.47048
2225,    0.685, 0.469775
2226,    0.685, 0.468435
2227,    0.685,  0.46812
2228,    0.685, 0.476437
2229,    0.685, 0.472967
2230,    0.685, 0.474225
2231,    0.685,   0.4773
2232,    0.685, 0.476049
2233,    0.685, 0.475527
2234,    0.685, 0.470323
2235,    0.685, 0.477677
2236,    0.685, 0.472106
2237,    0.685, 0.476045
2238,    0.685, 0.472822
2239,    0.685, 0.476137
2240,    0.685, 0.480261
2241,    0.685, 0.479623
2242,    0.685,  0.47453
2243,    0.685, 0.478941
2244,    0.685, 0.479328
2245,    0.685, 0.480667
2246,    0.685, 0.483328
2247,    0.685,  0.48295
2248,    0.685, 0.482392
2249,    0.685, 0.474361
2250,    0.685, 0.466517
2251,    0.685, 0.468345
2252,    0.685, 0.466275
2253,    0.685, 0.469095
2254,    0.685, 0.472139
2255,    0.685, 0.474859
2256,    0.685, 0.470452
2257,    0.685, 0.469327
2258,    0.685, 0.467582
2259,    0.685, 0.467481
2260,    0.685, 0.465204
2261,    0.685, 0.471312
2262,    0.685, 0.462976
2263,    0.685, 0.466094
2264,    0.685, 0.473204
2265,    0.685, 0.469893
2266,    0.685, 0.471765
2267,    0.685, 0.467737
2268,    0.685, 0.458104
2269,    0.685, 0.468827
2270,    0.685, 0.472996
2271,    0.685, 0.469698
2272,    0.685,  0.46381
2273,    0.685,  0.47418
2274,    0.685, 0.477238
2275,    0.685, 0.473198
2276,    0.685, 0.472668
2277,    0.685, 0.469764
2278,    0.685, 0.474096
2279,    0.685, 0.466772
2280,    0.685, 0.470908
2281,    0.685, 0.477734
2282,    0.685, 0.475506
2283,    0.685, 0.476582
2284,    0.685, 0.475057
2285,    0.685, 0.483418
2286,   0.6854, 0.480648
2287,   0.6854, 0.485909
2288,   0.6854, 0.476751
2289,   0.6854,  0.47702
2290,   0.6854, 0.476605
2291,   0.6854, 0.470695
2292,   0.6854, 0.469767
2293,   0.6854, 0.477592
2294,   0.6854,  0.47978
2295,   0.6854, 0.484796
2296,   0.6854, 0.484549
2297,   0.6854, 0.481737
2298,   0.6854, 0.480117
2299,   0.6854, 0.474988
2300,   0.6854,  0.46807
2301,   0.6854, 0.472194
2302,   0.6854, 0.473635
2303,   0.6854, 0.475864
2304,   0.6854, 0.473229
2305,   0.6854, 0.473635
2306,   0.6854, 0.465837
2307,   0.6854,   0.4699
2308,   0.6854, 0.472972
2309,   0.6854,  0.47521
2310,   0.6854, 0.472667
2311,   0.6854, 0.473699
2312,   0.6854, 0.474905
2313,   0.6854, 0.473206
2314,   0.6854, 0.470338
2315,   0.6854,  0.47011
2316,   0.6854, 0.463822
2317,   0.6854, 0.460281
2318,   0.6854, 0.462032
2319,   0.6854, 0.466738
2320,   0.6854, 0.470684
2321,   0.6854, 0.470133
2322,   0.6854, 0.477425
2323,   0.6854, 0.478783
2324,   0.6854, 0.478774
2325,   0.6846, 0.471819
2326,   0.6846, 0.470104
2327,   0.6846, 0.479674
2328,   0.6846, 0.474982
2329,   0.6846, 0.473051
2330,   0.6846,  0.47195
2331,   0.6846, 0.468515
2332,   0.6846,  0.46474
2333,   0.6846, 0.468428
2334,   0.6846, 0.469721
2335,   0.6846, 0.476177
2336,   0.6846, 0.481183
2337,   0.6846, 0.473774
2338,   0.6846, 0.474937
2339,   0.6846, 0.472427
2340,   0.6846, 0.470215
2341,   0.6846,  0.46933
2342,   0.6846,  0.46922
2343,   0.6846, 0.469648
2344,   0.6846, 0.479245
2345,   0.6846, 0.473188
2346,   0.6846,  0.47298
2347,   0.6846, 0.470333
2348,   0.6846, 0.469957
2349,   0.6846,  0.47389
2350,   0.6846, 0.470851
2351,   0.6846, 0.471758
2352,   0.6846, 0.467228
2353,   0.6846, 0.472209
2354,   0.6846, 0.477997
2355,   0.6846, 0.474788
2356,   0.6846, 0.476408
2357,   0.6846, 0.481838
2358,   0.6846, 0.479188
2359,   0.6846, 0.470798
2360,   0.6846, 0.476448
2361,   0.6846, 0.477246
2362,   0.6846, 0.478271
2363,   0.6846, 0.476381
2364,   0.6846, 0.465257
2365,   0.6846, 0.470021
2366,   0.6846, 0.466981
2367,   0.6846, 0.471484
2368,   0.6846, 0.471263
2369,   0.6846, 0.474992
2370,   0.6846, 0.472279
2371,   0.6846, 0.471444
2372,   0.6846, 0.472869
2373,   0.6846, 0.474335
2374,   0.6846, 0.470265
2375,   0.6846, 0.469303
2376,   0.6846, 0.473651
2377,   0.6846, 0.473217
2378,   0.6846, 0.477549
2379,   0.6846,  0.47453
2380,   0.6846, 0.466374
2381,   0.6846, 0.464141
2382,   0.6846, 0.466654
2383,   0.6846,  0.46925
2384,   0.6846, 0.469703
2385,   0.6846, 0.472024
2386,   0.6846, 0.466404
2387,   0.6846, 0.468202
2388,   0.6846, 0.461116
2389,   0.6846, 0.467764
2390,   0.6846, 0.477912
2391,   0.6846,  0.47572
2392,   0.6846, 0.474783
2393,   0.6846, 0.467993
2394,   0.6846, 0.468672
2395,   0.6846, 0.466098
2396,   0.6846, 0.463662
2397,   0.6846, 0.464729
2398,   0.6846, 0.470811
2399,   0.6846, 0.476027
2400,   0.6846, 0.480143
2401,   0.6846, 0.481993
2402,   0.6846, 0.479929
2403,   0.6846, 0.475915
2404,   0.6846, 0.469867
2405,   0.6846, 0.470814
2406,   0.6846, 0.465919
2407,   0.6846, 0.474033
2408,   0.6846, 0.469495
2409,   0.6846, 0.476501
2410,   0.6846, 0.472564
2411,   0.6846, 0.464499
2412,   0.6846, 0.462916
2413,   0.6846, 0.460042
2414,   0.6846, 0.460586
2415,   0.6846, 0.470922
2416,   0.6846, 0.462837
2417,   0.6846, 0.460494
2418,   0.6846, 0.466041
2419,   0.6846, 0.460918
2420,   0.6846, 0.469351
2421,   0.6846, 0.470128
2422,   0.6846, 0.470284
2423,   0.6846, 0.473966
2424,   0.6846, 0.471572
2425,   0.6846, 0.476436
2426,   0.6846, 0.482421
2427,   0.6846, 0.479721
2428,   0.6846, 0.472708
2429,   0.6846, 0.478378
2430,   0.6846,  0.48074
2431,   0.6846, 0.481852
2432,   0.6846, 0.482929
2433,   0.6846, 0.482249
2434,   0.6846, 0.468169
2435,   0.6846, 0.467802
2436,   0.6846, 0.467764
2437,   0.6846, 0.467935
2438,   0.6846, 0.472504
2439,   0.6846, 0.475432
2440,   0.6846,  0.47855
2441,   0.6846, 0.469475
2442,   0.6846, 0.479759
2443,   0.6846, 0.479118
2444,   0.6846, 0.469969
2445,   0.6846, 0.468735
2446,   0.6846,  0.46946
2447,   0.6846, 0.473603
2448,   0.6846, 0.475996
2449,   0.6846, 0.472858
2450,   0.6846, 0.465765
2451,   0.6846, 0.460211
2452,   0.6846, 0.467886
2453,   0.6846,  0.46459
2454,   0.6846, 0.468006
2455,   0.6846, 0.465456
2456,   0.6846, 0.461492
2457,   0.6846, 0.457068
2458,   0.6846, 0.457546
2459,   0.6846, 0.472905
2460,   0.6846, 0.472574
2461,   0.6846, 0.472351
2462,   0.6846, 0.471516
2463,   0.6846, 0.468897
2464,   0.6846, 0.467059
2465,   0.6846,   0.4658
2466,   0.6846, 0.471873
2467,   0.6846, 0.475207
2468,   0.6846, 0.472008
2469,   0.6846, 0.474651
2470,   0.6846, 0.472617
2471,   0.6846, 0.483323
2472,   0.6846, 0.483872
2473,   0.6846, 0.485184
2474,   0.6846, 0.482603
2475,   0.6846, 0.481084
2476,   0.6846, 0.477565
2477,   0.6846, 0.484587
2478,   0.6846, 0.476306
2479,   0.6846, 0.481287
2480,   0.6846, 0.476881
2481,   0.6846, 0.480461
2482,   0.6846, 0.476339
2483,   0.6846, 0.479964
2484,   0.6846, 0.469676
2485,   0.6846, 0.472823
2486,   0.6846, 0.473354
2487,   0.6846, 0.470365
2488,   0.6846, 0.477921
2489,   0.6846, 0.475534
2490,   0.6846, 0.479789
2491,   0.6846, 0.474219
2492,   0.6846,  0.47098
2493,   0.6846, 0.472355
2494,   0.6846, 0.477645
2495,   0.6846, 0.478672
2496,   0.6846, 0.477729
2497,   0.6846, 0.472469
2498,   0.6846, 0.476078
2499,   0.6846, 0.471608
2500,   0.6846, 0.476797
2501,   0.6846,  0.48163
2502,   0.6846, 0.478673
2503,   0.6846, 0.487484
2504,   0.6846, 0.476059
2505,   0.6846, 0.481367
2506,   0.6846, 0.486473
2507,   0.6846,  0.47996
2508,   0.6846, 0.479609
2509,   0.6846, 0.488587
2510,   0.6846, 0.495708
2511,   0.6846, 0.486428
2512,   0.6846, 0.481464
2513,   0.6846,  0.47392
2514,   0.6846, 0.475375
2515,   0.6882, 0.473726
2516,   0.6882, 0.477702
2517,   0.6882, 0.470723
2518,   0.6882, 0.464413
2519,   0.6882, 0.468748
2520,   0.6882, 0.470926
2521,   0.6882,  0.47598
2522,   0.6882, 0.466982
2523,   0.6882, 0.471471
2524,   0.6882, 0.477684
2525,   0.6882, 0.480052
2526,   0.6882, 0.477648
2527,   0.6882, 0.472696
2528,   0.6882, 0.468616
2529,   0.6882, 0.468789
2530,   0.6882, 0.471481
2531,   0.6882, 0.467579
2532,   0.6882, 0.469599
2533,   0.6882, 0.461125
2534,   0.6882, 0.467438
2535,   0.6882, 0.459076
2536,   0.6882, 0.465008
2537,   0.6882, 0.471905
2538,   0.6882, 0.468419
2539,   0.6882, 0.478056
2540,   0.6882,  0.47155
2541,   0.6882, 0.473157
2542,   0.6882,  0.46801
2543,   0.6882, 0.474343
2544,   0.6882,  0.46841
2545,   0.6882, 0.473178
2546,   0.6882, 0.473565
2547,   0.6882, 0.477495
2548,   0.6882, 0.476299
2549,   0.6882, 0.474256
2550,   0.6882, 0.470053
2551,   0.6882, 0.460764
2552,   0.6882, 0.459096
2553,   0.6882, 0.461522
2554,   0.6882,  0.46657
2555,   0.6882, 0.458741
2556,   0.6882, 0.461044
2557,   0.6882, 0.459156
2558,   0.6882, 0.461771
2559,   0.6882, 0.474717
2560,   0.6882, 0.482257
2561,   0.6882, 0.479488
2562,   0.6882, 0.476686
2563,   0.6882, 0.481853
2564,   0.6882, 0.472035
2565,   0.6882, 0.468435
2566,   0.6882, 0.474063
2567,   0.6882, 0.474997
2568,   0.6882, 0.474433
2569,   0.6882,  0.46958
2570,   0.6882, 0.479457
2571,   0.6882, 0.480829
2572,   0.6882, 0.480398
2573,   0.6882,  0.48455
2574,   0.6882, 0.482672
2575,   0.6882,  0.47418
2576,   0.6882,  0.47804
2577,   0.6882, 0.477055
2578,   0.6882, 0.472831
2579,   0.6882, 0.469784
2580,   0.6882, 0.466329
2581,   0.6882,  0.47005
2582,   0.6882, 0.471168
2583,   0.6882, 0.469661
2584,   0.6882, 0.471268
2585,   0.6882, 0.478082
2586,   0.6882, 0.473802
2587,   0.6882, 0.469797
2588,   0.6882, 0.470017
2589,   0.6882, 0.468501
2590,   0.6882, 0.463455
2591,   0.6882, 0.463915
2592,   0.6882,  0.46523
2593,   0.6882, 0.469954
2594,   0.6882, 0.468446
2595,   0.6882, 0.470468
2596,   0.6882, 0.475502
2597,   0.6882, 0.475385
2598,   0.6882, 0.481674
2599,   0.6882, 0.479196
2600,   0.6882,  0.47834
2601,   0.6882, 0.474769
2602,   0.6882, 0.474997
2603,   0.6882, 0.477324
2604,   0.6882, 0.479436
2605,   0.6882, 0.477176
2606,   0.6882, 0.474984
2607,   0.6882, 0.475275
2608,   0.6882, 0.472237
2609,   0.6882,  0.47405
2610,   0.6882, 0.479203
2611,   0.6882, 0.477535
2612,   0.6882, 0.473834
2613,   0.6882, 0.471812
2614,   0.6882, 0.472003
2615,   0.6882,   0.4724
2616,   0.6882, 0.478004
2617,   0.6882, 0.470535
2618,   0.6882, 0.471355
2619,   0.6882, 0.474651
2620,   0.6882, 0.479669
2621,   0.6882, 0.481772
2622,   0.6882, 0.482635
2623,   0.6882, 0.481005
2624,   0.6882, 0.481974
2625,   0.6882, 0.476997
2626,   0.6882, 0.462705
2627,   0.6882, 0.467334
2628,   0.6882, 0.466737
2629,   0.6882, 0.468435
2630,   0.6882, 0.457219
2631,   0.6882, 0.463719
2632,   0.6882, 0.465338
2633,   0.6882,  0.47072
2634,   0.6882, 0.470727
2635,   0.6882, 0.485669
2636,   0.6882, 0.479751
2637,   0.6882, 0.481832
2638,   0.6882,  0.47971
2639,   0.6882, 0.487647
2640,   0.6882, 0.484938
2641,   0.6882, 0.479217
2642,   0.6882, 0.484148
2643,   0.6882,  0.48048
2644,   0.6882, 0.478453
2645,   0.6882, 0.482314
2646,   0.6882, 0.487837
2647,   0.6882, 0.486543
2648,   0.6882, 0.486235
2649,   0.6882, 0.479486
2650,   0.6882, 0.480733
2651,   0.6882, 0.482822
2652,   0.6882,  0.48252
2653,   0.6882, 0.477668
2654,   0.6882, 0.474521
2655,   0.6882, 0.479204
2656,   0.6882, 0.482973
2657,   0.6882, 0.470893
2658,   0.6882, 0.471502
2659,   0.6882,  0.47328
2660,   0.6882, 0.482935
2661,   0.6882,  0.48674
2662,   0.6882,  0.48386
2663,   0.6882, 0.484349
2664,   0.6882, 0.481954
2665,   0.6882, 0.479333
2666,   0.6882,  0.48413
2667,   0.6882, 0.489082
2668,   0.6882, 0.489063
2669,   0.6882, 0.478146
2670,   0.6882, 0.478294
2671,   0.6882, 0.472406
2672,   0.6882, 0.470226
2673,   0.6882, 0.474209
2674,   0.6882, 0.475083
2675,   0.6882, 0.472879
2676,   0.6882, 0.466214
2677,   0.6882,  0.47222
2678,   0.6882, 0.477652
2679,   0.6882, 0.482832
2680,   0.6882, 0.484152
2681,   0.6882, 0.478849
2682,   0.6882, 0.482349
2683,   0.6882, 0.481453
2684,   0.6882, 0.475257
2685,   0.6905, 0.472703
2686,   0.6905,  0.47986
2687,   0.6905, 0.479243
2688,   0.6905, 0.479777
2689,   0.6905, 0.479985
2690,   0.6905, 0.471634
2691,   0.6905,  0.46727
2692,   0.6905,  0.47218
2693,   0.6905, 0.478528
2694,   0.6905,  0.48357
2695,   0.6905, 0.487856
2696,   0.6905, 0.482909
2697,   0.6905,  0.48522
2698,   0.6905, 0.486607
2699,   0.6905, 0.487787
2700,   0.6905, 0.490053
2701,   0.6905, 0.473346
2702,   0.6905, 0.469815
2703,   0.6905, 0.469728
2704,   0.6905, 0.468688
2705,   0.6905, 0.470344
2706,   0.6905, 0.466562
2707,   0.6905, 0.471477
2708,   0.6905, 0.471826
2709,   0.6905, 0.470717
2710,   0.6905, 0.475583
2711,   0.6905, 0.470914
2712,   0.6905, 0.474723
2713,   0.6905, 0.473147
2714,   0.6905, 0.464084
2715,   0.6905, 0.470246
2716,   0.6905, 0.474599
2717,   0.6905, 0.476866
2718,   0.6905, 0.477834
2719,   0.6905, 0.478229
2720,   0.6905, 0.484693
2721,   0.6905, 0.482682
2722,   0.6905, 0.476127
2723,   0.6905, 0.482197
2724,   0.6905, 0.487219
2725,   0.6905, 0.488063
2726,   0.6905, 0.481881
2727,   0.6905,  0.48625
2728,   0.6905, 0.489662
2729,   0.6905, 0.484973
2730,   0.6905, 0.479157
2731,   0.6905, 0.475188
2732,   0.6905, 0.473684
2733,   0.6905, 0.469353
2734,   0.6905,  0.47275
2735,   0.6905, 0.471631
2736,   0.6905, 0.471346
2737,   0.6905, 0.479487
2738,   0.6905, 0.478413
2739,   0.6905, 0.472593
2740,   0.6905, 0.474431
2741,   0.6905, 0.467993
2742,   0.6905, 0.471469
2743,   0.6905,  0.46917
2744,   0.6905, 0.469644
2745,   0.6905, 0.471657
2746,   0.6905, 0.472421
2747,   0.6905, 0.470154
2748,   0.6905, 0.468133
2749,   0.6905, 0.476038
2750,   0.6905, 0.484397
2751,   0.6905,  0.48958
2752,   0.6905, 0.488649
2753,   0.6905, 0.487446
2754,   0.6905, 0.483597
2755,   0.6905, 0.486549
2756,   0.6905, 0.478269
2757,   0.6905, 0.477106
2758,   0.6905, 0.470985
2759,   0.6905, 0.476639
2760,   0.6905, 0.466276
2761,   0.6905, 0.466556
2762,   0.6905, 0.471368
2763,   0.6905, 0.473967
2764,   0.6905,  0.47661
2765,   0.6905, 0.476622
2766,   0.6905, 0.471741
2767,   0.6905, 0.476111
2768,   0.6905, 0.472401
2769,   0.6905, 0.467545
2770,   0.6905, 0.477378
2771,   0.6905,  0.47566
2772,   0.6905, 0.480473
2773,   0.6905, 0.479578
2774,   0.6905, 0.480932
2775,   0.6905, 0.487837
2776,   0.6905, 0.481985
2777,   0.6905, 0.483614
2778,   0.6905, 0.478514
2779,   0.6905, 0.476418
2780,   0.6905, 0.477723
2781,   0.6905, 0.474057
2782,   0.6905, 0.472522
2783,   0.6905, 0.483384
2784,   0.6905, 0.484664
2785,   0.6905, 0.485705
2786,   0.6905, 0.489776
2787,   0.6905, 0.479443
2788,   0.6905, 0.480861
2789,   0.6905, 0.486315
2790,   0.6905, 0.476543
2791,   0.6905, 0.466112
2792,   0.6905, 0.471731
2793,   0.6905, 0.471068
2794,   0.6905, 0.466682
2795,   0.6905, 0.458765
2796,   0.6905,  0.46666
2797,   0.6905, 0.471065
2798,   0.6905, 0.472799
2799,   0.6905, 0.478375
2800,   0.6905, 0.480508
2801,   0.6905, 0.483678
2802,   0.6905, 0.482305
2803,   0.6905, 0.478925
2804,   0.6905, 0.481878
2805,   0.6905, 0.476597
2806,   0.6905, 0.476873
2807,   0.6905,   0.4798
2808,   0.6905, 0.487202
2809,   0.6905,  0.48951
2810,   0.6905, 0.482934
2811,   0.6905, 0.476839
2812,   0.6905, 0.480105
2813,   0.6905, 0.475552
2814,   0.6905, 0.476781
2815,   0.6905, 0.479294
2816,   0.6905, 0.484767
2817,   0.6905, 0.483983
2818,   0.6905, 0.480642
2819,   0.6905, 0.481138
2820,   0.6905, 0.476774
2821,   0.6905, 0.472633
2822,   0.6905, 0.472879
2823,   0.6905, 0.477298
2824,   0.6905, 0.481052
2825,   0.6905, 0.484294
2826,   0.6905, 0.477575
2827,   0.6905, 0.481261
2828,   0.6905, 0.471668
2829,   0.6905,  0.46948
2830,   0.6905, 0.476829
2831,   0.6905, 0.472966
2832,   0.6905, 0.465631
2833,   0.6905, 0.458456
2834,   0.6905, 0.462572
2835,   0.6905, 0.476285
2836,   0.6905, 0.469654
2837,   0.6905,  0.47582
2838,   0.6905, 0.481096
2839,   0.6905, 0.484913
2840,   0.6905, 0.474714
2841,   0.6905, 0.476732
2842,   0.6905, 0.477035
2843,   0.6905, 0.483303
2844,   0.6905, 0.483543
2845,   0.6905, 0.486792
2846,   0.6905, 0.482273
2847,   0.6905, 0.485854
2848,   0.6905, 0.477722
2849,   0.6905, 0.477588
2850,   0.6905, 0.476812
2851,   0.6905, 0.474992
2852,   0.6905,  0.48111
2853,   0.6905, 0.473823
2854,   0.6905, 0.477237
2855,   0.6905, 0.473716
2856,   0.6905, 0.479723
2857,   0.6905, 0.477138
2858,   0.6905, 0.479481
2859,   0.6905,  0.47308
2860,   0.6905, 0.478649
2861,   0.6905, 0.471855
2862,   0.6905, 0.469323
2863,   0.6905,  0.46393
2864,   0.6905, 0.471419
2865,   0.6905, 0.470452
2866,   0.6905,  0.46757
2867,   0.6905, 0.466673
2868,   0.6905, 0.469451
2869,   0.6905, 0.473588
2870,   0.6905,  0.46828
2871,   0.6905, 0.470324
2872,   0.6905, 0.467979
2873,   0.6905, 0.464216
2874,   0.6905, 0.467394
2875,   0.6905, 0.462933
2876,   0.6905, 0.458865
2877,   0.6905, 0.458863
2878,   0.6905, 0.465392
2879,   0.6905, 0.471535
2880,   0.6905, 0.476945
2881,   0.6905, 0.476846
2882,   0.6905, 0.476329
2883,   0.6905, 0.472207
2884,   0.6905, 0.475484
2885,   0.6905, 0.465126
2886,   0.6905, 0.471529
2887,   0.6905, 0.480028
2888,   0.6905, 0.480802
2889,   0.6905, 0.476666
2890,   0.6905,  0.47833
2891,   0.6905, 0.477594
2892,   0.6905, 0.477763
2893,   0.6905, 0.473569
2894,   0.6905, 0.480762
2895,   0.6905, 0.483884
2896,   0.6905,  0.48961
2897,   0.6905, 0.488988
2898,   0.6905, 0.488547
2899,   0.6905, 0.493927
2900,   0.6905, 0.493553
2901,   0.6905, 0.488348
2902,   0.6905, 0.489056
2903,   0.6905,  0.47928
2904,   0.6905, 0.483546
2905,   0.6905, 0.474714
2906,   0.6905, 0.475296
2907,   0.6905, 0.475002
2908,   0.6905, 0.472226
2909,   0.6905, 0.474891
2910,   0.6905, 0.477972
2911,   0.6905, 0.481093
2912,   0.6905, 0.476608
2913,   0.6905, 0.479873
2914,   0.6929, 0.473032
2915,   0.6929, 0.477894
2916,   0.6929, 0.475808
2917,   0.6929, 0.471674
2918,   0.6929, 0.467521
