gen, roulette_scalar1_onepoint_best, roulette_scalar1_onepoint_ave
1872,   0.6054, 0.429929
1873,   0.6054, 0.421595
1874,   0.6054, 0.420572
1875,   0.6054, 0.420038
1876,   0.6054, 0.427603
1877,   0.6054, 0.428339
1878,   0.6054, 0.419454
1879,   0.6054, 0.422972
1880,   0.6054, 0.432573
1881,   0.6054, 0.431248
1882,   0.6054,  0.42323
1883,   0.6054, 0.418534
1884,   0.6054, 0.415581
1885,   0.6054, 0.414625
1886,   0.6054, 0.416851
1887,   0.6054, 0.422894
1888,   0.6054, 0.425703
1889,   0.6054, 0.424615
1890,   0.6054, 0.428755
1891,   0.6054, 0.430567
1892,   0.6054, 0.426499
1893,   0.6116, 0.435425
1894,   0.6116, 0.435582
1895,   0.6116, 0.445933
1896,   0.6116,  0.43953
1897,   0.6116, 0.440594
1898,   0.6116, 0.432644
1899,   0.6116, 0.432985
1900,   0.6116, 0.434624
1901,   0.6116, 0.429922
1902,   0.6116, 0.431225
1903,   0.6116, 0.429201
1904,   0.6116, 0.421672
1905,   0.6116, 0.419033
1906,   0.6116, 0.424082
1907,   0.6116, 0.427138
1908,   0.6116, 0.421975
1909,   0.6116, 0.418374
1910,   0.6116, 0.423307
1911,   0.6133,  0.43196
1912,   0.6133, 0.428192
1913,   0.6133, 0.429122
1914,   0.6133,  0.42838
1915,   0.6133, 0.430983
1916,   0.6133, 0.435755
1917,   0.6133, 0.434399
1918,   0.6133, 0.424987
1919,   0.6133, 0.422151
1920,   0.6133, 0.420432
1921,   0.6133, 0.427298
1922,   0.6133, 0.426696
1923,   0.6133, 0.424814
1924,   0.6133, 0.429716
1925,   0.6133, 0.434681
1926,   0.6133, 0.432979
1927,   0.6133, 0.435666
1928,   0.6133, 0.442329
1929,   0.6133, 0.435636
1930,   0.6133, 0.435809
1931,   0.6133, 0.426969
1932,   0.6133, 0.428212
1933,   0.6133, 0.427191
1934,   0.6133, 0.431782
1935,   0.6133, 0.429618
1936,   0.6133, 0.426569
1937,   0.6133, 0.432268
1938,   0.6133, 0.430082
1939,   0.6133,  0.43171
1940,   0.6133, 0.435533
1941,   0.6133, 0.436693
1942,   0.6133, 0.428002
1943,   0.6133, 0.421379
1944,   0.6133, 0.419031
1945,   0.6133,  0.42375
1946,   0.6133, 0.430383
1947,   0.6133, 0.427352
1948,   0.6133, 0.429398
1949,   0.6133, 0.432459
1950,   0.6133, 0.432983
1951,   0.6133,  0.42977
1952,   0.6133, 0.437307
1953,   0.6133, 0.440929
1954,   0.6133, 0.444624
1955,   0.6133, 0.439884
1956,   0.6133, 0.443207
1957,   0.6133, 0.441656
1958,   0.6133, 0.438942
1959,   0.6133, 0.435591
1960,   0.6133,  0.43172
1961,   0.6133, 0.426753
1962,   0.6133, 0.427354
1963,   0.6133, 0.425519
1964,   0.6133, 0.424228
1965,   0.6133,  0.42914
1966,   0.6133, 0.420525
1967,   0.6133, 0.424427
1968,   0.6133, 0.425109
1969,   0.6133, 0.426974
1970,   0.6133,  0.43477
1971,   0.6133, 0.429618
1972,   0.6133, 0.434471
1973,   0.6133, 0.431356
1974,   0.6133, 0.428529
1975,   0.6133, 0.428059
1976,   0.6133, 0.426796
1977,   0.6133, 0.423593
1978,   0.6133, 0.425545
1979,   0.6133, 0.433349
1980,   0.6133, 0.425759
1981,   0.6133,  0.43177
1982,   0.6133, 0.432533
1983,   0.6133, 0.429379
1984,   0.6133, 0.430566
1985,   0.6133, 0.426616
1986,   0.6133, 0.427981
1987,   0.6133, 0.429131
1988,   0.6133, 0.430482
1989,   0.6133, 0.424197
1990,   0.6133, 0.421987
1991,   0.6133,  0.42689
1992,   0.6133, 0.430299
1993,   0.6133, 0.431086
1994,   0.6133, 0.425187
1995,   0.6133, 0.419807
1996,   0.6133, 0.413197
1997,   0.6133, 0.418482
1998,   0.6133, 0.425302
1999,   0.6133, 0.435417
2000,   0.6133, 0.435453
2001,   0.6133, 0.440327
2002,   0.6133, 0.439452
2003,   0.6133, 0.446759
2004,   0.6133, 0.446947
2005,   0.6133, 0.444668
2006,   0.6133, 0.437274
2007,   0.6133,  0.43728
2008,   0.6133, 0.438273
2009,   0.6133, 0.437826
2010,   0.6133, 0.437319
2011,   0.6133, 0.441071
2012,   0.6133,  0.43694
2013,   0.6133, 0.428652
2014,   0.6133,  0.42273
2015,   0.6133, 0.419715
2016,   0.6071, 0.420006
2017,   0.6071, 0.415024
2018,   0.6071, 0.416335
2019,   0.6071, 0.420299
2020,   0.6071, 0.427565
2021,   0.6071, 0.429808
2022,   0.6071, 0.422863
2023,    0.602, 0.421444
2024,    0.602, 0.425926
2025,    0.602, 0.422671
2026,    0.602, 0.424141
2027,    0.602, 0.422042
2028,    0.602, 0.427681
2029,    0.602, 0.427148
2030,    0.602, 0.424187
2031,    0.602, 0.432371
2032,    0.602, 0.433053
2033,    0.602, 0.432077
2034,    0.602, 0.434667
2035,    0.602,  0.42773
2036,    0.602, 0.429602
2037,    0.602, 0.431897
2038,    0.602,  0.43549
2039,    0.602, 0.431944
2040,    0.602, 0.432266
2041,    0.602, 0.431555
2042,    0.602,  0.43475
2043,    0.602, 0.432838
2044,    0.602, 0.427694
2045,    0.602, 0.423885
2046,    0.602, 0.433598
2047,    0.602, 0.427089
2048,    0.602, 0.427741
2049,    0.602, 0.432542
2050,    0.602, 0.427839
2051,    0.602, 0.425125
2052,    0.602, 0.423843
2053,    0.602, 0.421746
2054,    0.602, 0.431007
2055,    0.602, 0.425231
2056,    0.602, 0.429152
2057,    0.602, 0.426914
2058,    0.602, 0.429565
2059,    0.602, 0.428373
2060,    0.602, 0.425063
2061,    0.602,  0.43056
2062,    0.602, 0.434872
2063,    0.602, 0.431794
2064,    0.602, 0.430685
2065,    0.602, 0.421601
2066,    0.602, 0.428012
2067,    0.602, 0.429325
2068,    0.602, 0.431292
2069,    0.602, 0.435623
2070,    0.602, 0.436235
2071,    0.602, 0.437581
2072,    0.602, 0.435752
2073,    0.602,  0.43797
2074,    0.602, 0.442211
2075,    0.602, 0.440813
2076,    0.602, 0.438058
2077,    0.602,  0.43384
2078,    0.602, 0.429311
2079,    0.602, 0.426555
2080,    0.602, 0.435357
2081,    0.602, 0.433012
2082,    0.602, 0.432074
2083,    0.602,  0.43448
2084,    0.602, 0.437269
2085,    0.602, 0.435577
2086,    0.602, 0.432776
2087,   0.6052, 0.432048
2088,   0.6052, 0.427831
2089,   0.6052, 0.428809
2090,   0.6052, 0.428368
2091,   0.6052, 0.425675
2092,   0.6052, 0.428904
2093,   0.6052, 0.429328
2094,   0.6052, 0.436134
2095,   0.6052,  0.43404
2096,   0.6052, 0.432668
2097,   0.6052, 0.434282
2098,   0.6052, 0.427947
2099,   0.6052, 0.427559
2100,   0.6052,  0.42537
2101,   0.6052, 0.424289
2102,   0.6052, 0.418427
2103,   0.6052, 0.418092
2104,   0.6052, 0.425808
2105,   0.6052, 0.438073
2106,   0.6052, 0.432945
2107,   0.6052, 0.437216
2108,   0.6052, 0.436606
2109,   0.6052, 0.436481
2110,   0.6052, 0.437738
2111,   0.6052,  0.43394
2112,   0.6052, 0.432537
2113,   0.6052, 0.433187
2114,   0.6052, 0.433954
2115,   0.6052, 0.433368
2116,   0.6052, 0.434586
2117,   0.6052, 0.437321
2118,   0.6052, 0.435893
2119,   0.6052, 0.439956
2120,   0.6052, 0.443977
2121,   0.6052, 0.438671
2122,   0.6052, 0.432878
2123,   0.6052, 0.436475
2124,   0.6052, 0.431766
2125,   0.6052, 0.423925
2126,   0.6052, 0.425137
2127,   0.6052, 0.429887
2128,   0.6052, 0.426561
2129,   0.6052, 0.425851
2130,   0.6052, 0.427193
2131,   0.6052, 0.432136
2132,   0.6052, 0.427622
2133,   0.6052, 0.421628
2134,   0.6052, 0.428334
2135,   0.6052,  0.43367
2136,   0.6052, 0.427355
2137,   0.6052, 0.427689
2138,   0.6052, 0.427267
2139,   0.6052, 0.430919
2140,   0.6052, 0.433776
2141,   0.6052, 0.430759
2142,   0.6052, 0.428154
2143,   0.6052, 0.425507
2144,   0.6046,  0.43126
2145,   0.6046, 0.425068
2146,   0.6046, 0.432194
2147,   0.6046, 0.435749
2148,   0.6046, 0.435091
2149,   0.6046, 0.433594
2150,   0.6046,  0.42448
2151,   0.6046, 0.426179
2152,   0.6046, 0.422957
2153,   0.6046, 0.422191
2154,   0.6046, 0.426461
2155,   0.6046, 0.429323
2156,   0.6046,  0.43429
2157,   0.6046, 0.431296
2158,   0.6046, 0.423101
2159,   0.6046, 0.425787
2160,   0.6046,    0.422
2161,   0.6046, 0.426667
2162,   0.6046, 0.426307
2163,   0.6046, 0.424054
2164,   0.6046, 0.421946
2165,   0.6046, 0.429691
2166,   0.6046, 0.429171
2167,   0.6046, 0.425173
2168,   0.6046, 0.417818
2169,   0.6046, 0.422969
2170,   0.6046, 0.420087
2171,   0.6046, 0.423513
2172,   0.6046, 0.420101
2173,   0.6046, 0.421594
2174,   0.6046, 0.421872
2175,   0.6046, 0.429699
2176,   0.6046, 0.424051
2177,   0.6046,  0.41921
2178,   0.6046, 0.413762
2179,   0.6046, 0.418586
2180,   0.6046, 0.420451
2181,   0.6046, 0.422107
2182,   0.6046, 0.428408
2183,   0.6046, 0.426071
2184,   0.6046, 0.429211
2185,   0.6046, 0.422456
2186,   0.6046, 0.419596
2187,   0.6046, 0.417779
2188,   0.6046,   0.4139
2189,   0.6046, 0.414872
2190,   0.6046,  0.42122
2191,   0.6046, 0.424331
2192,   0.6046, 0.436502
2193,   0.6046, 0.434991
2194,   0.6046, 0.431145
2195,   0.6046, 0.429273
2196,   0.6046, 0.431702
2197,   0.6046, 0.427301
2198,   0.6046, 0.419653
2199,   0.6046, 0.426605
2200,   0.6046, 0.424595
2201,   0.6046,  0.42603
2202,   0.6046, 0.424702
2203,   0.6046, 0.424179
2204,   0.6046, 0.433741
2205,   0.6046, 0.438389
2206,   0.6046, 0.436137
2207,   0.6046, 0.437782
2208,   0.6046, 0.436925
2209,   0.6046, 0.437071
2210,   0.6046, 0.424266
2211,   0.6046, 0.419279
2212,   0.6046, 0.420743
2213,   0.6046, 0.418616
2214,   0.6046, 0.423711
2215,   0.6046, 0.424324
2216,   0.6046, 0.426571
2217,   0.6046, 0.425327
2218,   0.6046, 0.436909
2219,   0.6046, 0.427563
2220,   0.6046, 0.425966
2221,   0.6046, 0.430312
2222,   0.6046,  0.42914
2223,   0.6046, 0.428541
2224,   0.6046, 0.432453
2225,   0.6046,  0.43352
2226,   0.6046, 0.435238
2227,   0.6046, 0.431118
2228,   0.6046, 0.432056
2229,   0.6046, 0.429522
2230,   0.6046, 0.424188
2231,   0.6046, 0.413599
2232,   0.6046, 0.421263
2233,   0.6046, 0.423936
2234,   0.6077, 0.424413
2235,   0.6077, 0.428118
2236,   0.6077, 0.430517
2237,   0.6077, 0.437673
2238,   0.6077, 0.430872
2239,   0.6077, 0.435498
2240,   0.6077, 0.436606
2241,   0.6077, 0.431421
2242,   0.6077, 0.425874
2243,   0.6077, 0.419419
2244,   0.6077, 0.422945
2245,   0.6077, 0.426933
2246,   0.6077, 0.422841
2247,   0.6077, 0.422219
2248,   0.6077, 0.417753
2249,   0.6077, 0.424698
2250,   0.6077, 0.428824
2251,   0.6111, 0.424173
2252,   0.6111, 0.428588
2253,   0.6111, 0.429668
2254,   0.6111, 0.421427
2255,   0.6111, 0.420112
2256,   0.6111, 0.423016
2257,   0.6111, 0.423319
2258,   0.6111, 0.421318
2259,   0.6111, 0.423968
2260,   0.6111, 0.423892
2261,   0.6111, 0.423968
2262,   0.6111, 0.428952
2263,   0.6111, 0.427891
2264,   0.6111, 0.431747
2265,   0.6111, 0.436861
2266,   0.6111, 0.443698
2267,   0.6111, 0.440097
2268,   0.6111, 0.440872
2269,   0.6111,  0.43595
2270,   0.6111, 0.429829
2271,   0.6111, 0.430568
2272,   0.6111, 0.427487
2273,   0.6111, 0.425209
2274,   0.6111, 0.420353
2275,   0.6111, 0.418374
2276,   0.6111, 0.423012
2277,   0.6111, 0.424872
2278,   0.6111,   0.4195
2279,   0.6111, 0.418849
2280,   0.6111, 0.417744
2281,   0.6111, 0.420243
2282,   0.6111, 0.421264
2283,   0.6111, 0.425933
2284,   0.6111, 0.428459
2285,   0.6111, 0.434413
2286,   0.6111, 0.426645
2287,   0.6111,  0.42878
2288,   0.6111, 0.433446
2289,   0.6111, 0.433913
2290,   0.6111, 0.433514
2291,   0.6111,  0.43767
2292,   0.6111, 0.435735
2293,   0.6111, 0.433491
2294,   0.6111, 0.431053
2295,   0.6111, 0.432582
2296,   0.6111, 0.419951
2297,   0.6111, 0.430611
2298,   0.6111, 0.432706
2299,   0.6111, 0.429581
2300,   0.6111, 0.429399
2301,   0.6111, 0.427283
2302,   0.6111, 0.428862
2303,   0.6111, 0.422696
2304,   0.6111, 0.420106
2305,   0.6111,  0.42917
2306,   0.6111, 0.435081
2307,   0.6111, 0.444126
2308,   0.6111, 0.443616
2309,   0.6111, 0.435358
2310,   0.6111, 0.440187
2311,   0.6111, 0.438784
2312,   0.6111, 0.430828
2313,   0.6111, 0.424726
2314,   0.6111, 0.419114
2315,   0.6111, 0.419231
2316,   0.6111, 0.425221
2317,   0.6111, 0.422142
2318,   0.6111, 0.422907
2319,   0.6111, 0.421476
2320,   0.6111, 0.425849
2321,   0.6111, 0.430511
2322,   0.6111, 0.427038
2323,   0.6111, 0.429674
2324,   0.6111, 0.431007
2325,   0.6111, 0.433377
2326,   0.6111, 0.423207
2327,   0.6111,  0.42112
2328,   0.6111, 0.410877
2329,   0.6111, 0.419108
2330,   0.6111, 0.424199
2331,   0.6111,  0.42456
2332,   0.6111, 0.416374
2333,   0.6111, 0.415976
2334,   0.6111, 0.417642
2335,   0.6111, 0.415783
2336,   0.6111, 0.424953
2337,   0.6111, 0.435158
2338,   0.6111, 0.432938
2339,   0.6111, 0.436202
2340,   0.6111, 0.435579
2341,   0.6111, 0.440437
2342,   0.6111, 0.434593
2343,   0.6111, 0.435802
2344,   0.6111, 0.437058
2345,   0.6111, 0.432804
2346,   0.6111, 0.435118
2347,   0.6111, 0.436076
2348,   0.6111, 0.432682
2349,   0.6111,  0.43837
2350,   0.6111, 0.434498
2351,   0.6111, 0.434566
2352,   0.6111,  0.43792
2353,   0.6111, 0.434029
2354,   0.6056, 0.427734
2355,   0.6056, 0.421841
2356,   0.6056, 0.421788
2357,   0.6056, 0.423541
2358,   0.6056, 0.424771
2359,   0.6056, 0.421859
2360,   0.6056, 0.429772
2361,   0.6056, 0.429485
2362,   0.6056, 0.427951
2363,   0.6056, 0.426812
2364,   0.6056, 0.430469
2365,   0.6056, 0.421358
2366,   0.6056, 0.429369
2367,   0.6056, 0.428954
2368,   0.6056, 0.427227
2369,   0.6056, 0.426735
2370,   0.6056, 0.429882
2371,   0.6056,  0.42775
2372,   0.6056, 0.430958
2373,   0.6056, 0.425763
2374,   0.6056, 0.431708
2375,   0.6056, 0.423279
2376,   0.6056, 0.425699
2377,   0.6056, 0.425744
2378,   0.6056, 0.429118
2379,   0.6056, 0.431245
2380,   0.6056, 0.429604
2381,   0.6056, 0.424585
2382,   0.6056, 0.425362
2383,   0.6056, 0.425439
2384,   0.6056, 0.425953
2385,   0.6056, 0.427609
2386,   0.6056, 0.423392
2387,   0.6056, 0.423892
2388,   0.6056, 0.428467
2389,   0.6056, 0.433714
2390,   0.6056, 0.434246
2391,   0.6056, 0.440644
2392,   0.6056, 0.431795
2393,   0.6056, 0.425806
2394,   0.6056, 0.425706
2395,   0.6056, 0.432838
2396,   0.6056, 0.429729
2397,   0.6056, 0.434041
2398,   0.6056, 0.435834
2399,   0.6056, 0.434115
2400,   0.6056,  0.43309
2401,   0.6056, 0.433123
2402,   0.6056, 0.430321
2403,   0.6056, 0.430586
2404,   0.6056, 0.433379
2405,   0.6056, 0.432077
2406,   0.6056, 0.425031
2407,   0.6056, 0.424928
2408,   0.6056, 0.424578
2409,   0.6056, 0.431332
2410,   0.6056, 0.430885
2411,   0.6056, 0.430958
2412,   0.6056, 0.430233
2413,   0.6056, 0.432132
2414,   0.6056, 0.429496
2415,   0.6056, 0.427426
2416,   0.6056, 0.423905
2417,   0.6056, 0.430337
2418,   0.6056, 0.432951
2419,   0.6056, 0.427189
2420,   0.6056, 0.428517
2421,   0.6056, 0.427652
2422,   0.6056,  0.42304
2423,   0.6056,  0.42918
2424,   0.6056, 0.425134
2425,   0.6056, 0.424985
2426,   0.6056, 0.430516
2427,   0.6056, 0.430044
2428,   0.6056,  0.43115
2429,   0.6056, 0.432037
2430,   0.6056, 0.430014
2431,   0.6056, 0.432151
2432,   0.6056, 0.424498
2433,   0.6056, 0.428134
2434,   0.6056, 0.428439
2435,   0.6056,   0.4281
2436,   0.6101,  0.43198
2437,   0.6101, 0.428903
2438,   0.6101, 0.424968
2439,   0.6101, 0.426791
2440,   0.6101, 0.416686
2441,   0.6101, 0.411848
2442,   0.6101, 0.413682
2443,   0.6101, 0.417138
2444,   0.6101, 0.418299
2445,   0.6101, 0.422668
2446,   0.6101, 0.418595
2447,   0.6101, 0.417131
2448,   0.5981, 0.419105
2449,   0.5981, 0.422625
2450,   0.5981, 0.426338
2451,   0.5981, 0.422307
2452,   0.5981, 0.419193
2453,   0.5981, 0.428489
2454,   0.5981,  0.42901
2455,   0.5981, 0.426411
2456,   0.5981, 0.428201
2457,   0.5981, 0.427741
2458,   0.5981, 0.443022
2459,   0.5981, 0.434031
2460,   0.5981, 0.434325
2461,   0.5981, 0.430831
2462,   0.5981, 0.428902
2463,   0.5981, 0.428204
2464,   0.5981, 0.424244
2465,   0.5981, 0.430743
2466,   0.5981,  0.42747
2467,   0.5981, 0.428679
2468,   0.5981, 0.434779
2469,   0.5981, 0.438428
2470,   0.5981, 0.431192
2471,   0.5981, 0.424574
2472,   0.5981, 0.430073
2473,   0.5981, 0.435249
2474,   0.5981, 0.425241
2475,   0.5981, 0.426487
2476,   0.5981, 0.427603
2477,   0.5981,   0.4336
2478,   0.5981, 0.430479
2479,   0.5981,  0.43402
2480,   0.5981, 0.425777
2481,   0.5981, 0.429161
2482,   0.5981, 0.421926
2483,   0.5981, 0.418619
2484,   0.5981, 0.417279
2485,   0.5981, 0.419914
2486,   0.5981, 0.418293
2487,   0.5981,   0.4064
2488,   0.5981, 0.410557
2489,   0.5981, 0.413721
2490,   0.5981, 0.416725
2491,   0.5981, 0.409777
2492,   0.6097, 0.414775
2493,   0.6097, 0.421213
2494,   0.6097, 0.428629
2495,   0.6097, 0.422746
2496,   0.6097, 0.423171
2497,   0.6097,  0.42502
2498,   0.6097, 0.424478
2499,   0.6097, 0.428822
2500,   0.6097, 0.428921
2501,   0.6097, 0.428152
2502,   0.6097, 0.429571
2503,   0.6097, 0.427735
2504,   0.6097, 0.427368
2505,   0.6097, 0.426333
2506,   0.6097,  0.42538
2507,   0.6097, 0.423434
2508,   0.6097, 0.420261
2509,   0.6097, 0.422361
2510,   0.6097, 0.431497
2511,   0.6097, 0.431826
2512,   0.6072,  0.43659
2513,   0.6072, 0.435934
2514,   0.6072, 0.424768
2515,   0.6072,   0.4257
2516,   0.6072, 0.430165
2517,   0.6072, 0.434659
2518,   0.6072, 0.436312
2519,   0.6072, 0.433276
2520,   0.6072, 0.425045
2521,   0.6072, 0.429864
2522,   0.6072,  0.42888
2523,   0.6072, 0.429438
2524,   0.6072, 0.434457
2525,   0.6072, 0.430901
2526,   0.6072, 0.433625
2527,   0.6072, 0.431637
2528,   0.6072, 0.431309
2529,   0.6072, 0.424634
2530,   0.6072, 0.431096
2531,   0.6072, 0.432589
2532,   0.6072, 0.435118
2533,   0.6072, 0.426098
2534,   0.6072, 0.430793
2535,   0.6072, 0.436595
2536,   0.6072, 0.434743
2537,   0.6072, 0.424366
2538,   0.6072, 0.423372
2539,   0.6072, 0.433763
2540,   0.6072, 0.431568
2541,   0.6072, 0.430393
2542,   0.6072, 0.423705
2543,   0.6072, 0.422053
2544,   0.6072, 0.430441
2545,   0.6072, 0.427112
2546,   0.6072, 0.428841
2547,   0.6072, 0.427979
2548,   0.6072, 0.429668
2549,   0.6072, 0.430627
2550,   0.6072, 0.429125
2551,   0.6072, 0.423308
2552,   0.6072, 0.421753
2553,   0.6072, 0.427045
2554,    0.606, 0.434408
2555,    0.606, 0.433648
2556,    0.606, 0.435527
2557,    0.606, 0.434088
2558,    0.606, 0.427259
2559,    0.606, 0.424817
2560,    0.606, 0.428316
2561,    0.606,  0.42933
2562,    0.606, 0.423602
2563,    0.606, 0.418122
2564,    0.606, 0.418145
2565,    0.606, 0.422789
2566,    0.606, 0.418224
2567,    0.606, 0.417641
2568,    0.606,  0.41379
2569,    0.606, 0.423238
2570,    0.606, 0.427677
2571,    0.606, 0.431335
2572,    0.606, 0.425904
2573,    0.606, 0.424468
2574,    0.606, 0.422395
2575,    0.606, 0.424417
2576,    0.606, 0.428618
2577,    0.606, 0.427605
2578,    0.606, 0.427579
2579,    0.606, 0.430753
2580,    0.606, 0.426407
2581,    0.606, 0.432939
2582,    0.606, 0.438698
2583,    0.606, 0.438816
2584,    0.606, 0.432517
2585,    0.606, 0.434049
2586,    0.606, 0.433561
2587,    0.606, 0.442919
2588,    0.606, 0.440439
2589,    0.606, 0.439756
2590,    0.606,  0.44298
2591,    0.606, 0.440065
2592,    0.606, 0.444658
2593,    0.606, 0.441009
2594,    0.606, 0.433233
2595,    0.606,  0.42999
2596,    0.606, 0.427186
2597,   0.5921, 0.428906
2598,   0.5921, 0.427342
2599,   0.5921, 0.426509
2600,   0.5921, 0.420054
2601,   0.5921, 0.417487
2602,   0.5921,  0.42449
2603,   0.5921, 0.427567
2604,   0.5935, 0.428502
2605,   0.5935, 0.432103
2606,   0.5935, 0.430006
2607,   0.5935, 0.428214
2608,   0.5935, 0.427464
2609,   0.5935, 0.426214
2610,   0.5935, 0.424985
2611,   0.5935, 0.429371
2612,   0.5935, 0.436937
2613,   0.5935, 0.428343
2614,   0.5935, 0.427796
2615,   0.5804,  0.43025
2616,   0.5804, 0.430697
2617,   0.5804, 0.428912
2618,   0.5804, 0.425723
2619,   0.5804, 0.431247
2620,   0.5804, 0.426859
2621,   0.5804, 0.424141
2622,   0.5804, 0.431539
2623,   0.5804, 0.427936
2624,   0.5804, 0.428034
2625,   0.5804, 0.428501
2626,   0.5804, 0.432464
2627,   0.5804, 0.429574
2628,   0.5804, 0.421264
2629,   0.5804, 0.426619
2630,   0.5804, 0.425808
2631,   0.5804, 0.425816
2632,   0.5804, 0.423386
2633,   0.5804, 0.425765
2634,   0.5804, 0.420804
2635,   0.5804, 0.414587
2636,   0.5804,  0.41795
2637,   0.5804, 0.412761
2638,   0.5804, 0.419292
2639,   0.5804, 0.415124
2640,   0.5804, 0.410105
2641,   0.5804, 0.407409
2642,   0.5804, 0.403169
2643,   0.5804, 0.405095
2644,   0.5804, 0.401529
2645,   0.5804, 0.406197
2646,   0.5804, 0.403811
2647,   0.5804, 0.407007
2648,   0.5804, 0.407309
2649,   0.5804, 0.415537
2650,   0.5804, 0.417488
2651,   0.5804, 0.421698
2652,   0.5804, 0.419886
2653,   0.5804, 0.426311
2654,   0.5804, 0.422832
2655,   0.5804, 0.428185
2656,   0.5804, 0.421295
2657,   0.5804,  0.41355
2658,   0.5804, 0.411822
2659,   0.5804,    0.409
2660,   0.5804, 0.412537
2661,   0.5804, 0.413867
2662,   0.5804, 0.421314
2663,   0.5804, 0.419306
2664,   0.5804, 0.421973
2665,   0.5804, 0.420067
2666,   0.5804,  0.42272
2667,   0.5804, 0.422884
2668,   0.5804, 0.423348
2669,   0.5804, 0.425514
2670,   0.5804, 0.419835
2671,   0.5804, 0.418879
2672,   0.5804,  0.41501
2673,   0.5804, 0.410935
2674,   0.5804, 0.408619
2675,   0.5804, 0.411236
2676,   0.5804, 0.419007
2677,   0.5804, 0.417392
2678,   0.5836, 0.415211
2679,   0.5836, 0.416437
2680,   0.5836,  0.40404
2681,   0.5836, 0.404727
2682,   0.5836,  0.41019
2683,   0.6154, 0.407543
2684,   0.6154, 0.408282
2685,   0.6154, 0.411214
2686,   0.6154, 0.410582
2687,   0.6154, 0.410526
2688,   0.6154, 0.407324
2689,   0.6154, 0.414409
2690,   0.6154, 0.415945
2691,   0.6154, 0.416664
2692,   0.6154, 0.408505
2693,   0.6154, 0.411974
2694,   0.6154, 0.410796
2695,   0.6154, 0.418366
2696,   0.6154, 0.414355
2697,   0.6154, 0.411716
2698,   0.6154, 0.418256
2699,   0.6154,  0.41484
2700,   0.6154, 0.422161
2701,   0.6154, 0.425543
2702,   0.6154, 0.422444
2703,   0.6154,  0.42219
2704,   0.6154, 0.414612
2705,   0.6154, 0.403648
2706,   0.6154,  0.40611
2707,   0.6154, 0.407736
2708,   0.6154, 0.407664
2709,   0.6154, 0.421986
2710,   0.6154, 0.417493
2711,   0.6154, 0.412446
2712,   0.6154, 0.415173
2713,   0.6154, 0.414704
2714,   0.6154, 0.407216
2715,   0.6154, 0.407972
2716,   0.6154, 0.414495
2717,   0.6154, 0.412567
2718,   0.6154, 0.417627
2719,   0.6154, 0.416124
2720,   0.6154,  0.41623
2721,   0.6154, 0.416517
2722,   0.6154, 0.412532
2723,   0.6154, 0.414706
2724,   0.6154, 0.415527
2725,   0.6154, 0.414566
2726,   0.6154, 0.421517
2727,   0.6154, 0.424753
2728,   0.6154, 0.430927
2729,   0.6154, 0.428607
2730,   0.6154, 0.424632
2731,   0.6154, 0.422751
2732,   0.6154, 0.422567
2733,   0.6154, 0.424695
2734,   0.6154, 0.422169
2735,   0.6154, 0.415326
2736,   0.6154, 0.414708
2737,   0.6154, 0.413209
2738,   0.6154, 0.408951
2739,   0.6154, 0.412346
2740,   0.6154,  0.41492
2741,   0.6154, 0.415244
2742,   0.6154, 0.416884
2743,   0.6154, 0.415201
2744,   0.6154, 0.412562
2745,   0.6154, 0.410207
2746,   0.6154, 0.422811
2747,   0.6154, 0.422222
2748,   0.6154, 0.417163
2749,   0.6154, 0.410058
2750,   0.6154, 0.410966
2751,   0.6154, 0.414442
2752,   0.6154, 0.419835
2753,   0.6154, 0.416025
2754,   0.6154, 0.416448
2755,   0.6154,  0.41623
2756,   0.6154, 0.413232
2757,   0.6154, 0.422774
2758,   0.5885,  0.42355
2759,   0.5885, 0.423884
2760,   0.5885, 0.409027
2761,   0.5885, 0.417658
2762,   0.5885, 0.420769
2763,   0.5885, 0.415999
2764,   0.5885, 0.413247
2765,   0.5885,  0.41346
2766,   0.5885,   0.4147
2767,   0.5885, 0.419421
2768,   0.5885, 0.414289
2769,   0.5885, 0.414771
2770,   0.5885, 0.419249
2771,   0.5885, 0.416811
2772,   0.5885, 0.417688
2773,   0.5885, 0.420913
2774,   0.5885, 0.413323
2775,   0.5885, 0.418092
2776,   0.5885,  0.41112
2777,   0.5885, 0.407522
2778,   0.5885,  0.40389
2779,   0.5885, 0.404617
2780,   0.5885, 0.408489
2781,   0.5885, 0.412861
2782,   0.5885, 0.417194
2783,   0.5885, 0.425574
2784,   0.5885, 0.429453
2785,   0.5885, 0.419338
2786,   0.5885, 0.412596
2787,   0.5885,  0.41798
2788,   0.5885, 0.415866
2789,   0.5885, 0.418929
2790,   0.5885, 0.419992
2791,   0.5885, 0.421457
2792,   0.5885, 0.421554
2793,   0.5885, 0.416773
2794,   0.5885, 0.413406
2795,   0.5885, 0.414086
2796,   0.5885, 0.407916
2797,   0.5885, 0.414725
2798,   0.5885,  0.41438
2799,   0.5885, 0.414213
2800,   0.5885, 0.417376
2801,   0.5885, 0.416447
2802,   0.5885, 0.411315
2803,   0.5885, 0.410317
2804,   0.5885, 0.415485
2805,   0.5885, 0.413554
2806,   0.5885, 0.414449
2807,   0.5885, 0.414992
2808,   0.5885, 0.413855
2809,   0.5885, 0.405667
