gen, roulette_scalar3_onepoint_best, roulette_scalar3_onepoint_ave
2435,   0.7602, 0.539397
2436,   0.7602, 0.540617
2437,   0.7602, 0.532175
2438,   0.7602, 0.527443
2439,   0.7602, 0.522447
2440,   0.7602, 0.518519
2441,   0.7602, 0.513422
2442,   0.7602, 0.519984
2443,   0.7602,  0.52321
2444,   0.7602, 0.523058
2445,   0.7602, 0.520312
2446,   0.7602, 0.522438
2447,   0.7602, 0.520266
2448,   0.7602, 0.525317
2449,   0.7602, 0.523397
2450,   0.7602, 0.523373
2451,   0.7602, 0.522294
2452,   0.7602, 0.531079
2453,   0.7602, 0.530452
2454,   0.7602, 0.523463
2455,   0.7602, 0.532496
2456,   0.7602, 0.531489
2457,   0.7602, 0.525006
2458,   0.7602, 0.530834
2459,   0.7602, 0.528457
2460,   0.7602, 0.523724
2461,   0.7602, 0.523373
2462,   0.7602, 0.526035
2463,   0.7602, 0.535682
2464,   0.7602, 0.533317
2465,   0.7602, 0.532019
2466,   0.7602, 0.527352
2467,   0.7602, 0.524731
2468,   0.7602, 0.521508
2469,   0.7602, 0.523197
2470,   0.7602, 0.523869
2471,   0.7602, 0.519186
2472,   0.7602, 0.525022
2473,   0.7602, 0.522025
2474,   0.7602, 0.527782
2475,   0.7602, 0.520976
2476,   0.7602, 0.519735
2477,   0.7602, 0.524029
2478,   0.7602, 0.520504
2479,   0.7602, 0.527865
2480,   0.7602, 0.522983
2481,   0.7602, 0.528379
2482,   0.7602,  0.52908
2483,   0.7602, 0.526625
2484,   0.7602,  0.51403
2485,   0.7602,  0.51758
2486,   0.7602, 0.518022
2487,   0.7602, 0.514739
2488,   0.7602, 0.512379
2489,   0.7602, 0.515638
2490,   0.7602, 0.521323
2491,   0.7602, 0.520933
2492,   0.7602, 0.523328
2493,   0.7602,  0.53464
2494,   0.7602, 0.526578
2495,   0.7602, 0.519856
2496,   0.7602, 0.524719
2497,   0.7602, 0.529723
2498,   0.7602, 0.528926
2499,   0.7602, 0.535354
2500,   0.7602, 0.535451
2501,   0.7602, 0.528216
2502,   0.7602, 0.527023
2503,   0.7602, 0.523546
2504,   0.7602, 0.518489
2505,   0.7602, 0.524022
2506,   0.7602, 0.515979
2507,   0.7602, 0.516043
2508,   0.7602, 0.504931
2509,   0.7602, 0.508444
2510,   0.7602, 0.510857
2511,   0.7602, 0.510141
2512,   0.7602, 0.514126
2513,   0.7602, 0.525536
2514,   0.7602, 0.532902
2515,   0.7602, 0.532329
2516,   0.7602, 0.537944
2517,   0.7602, 0.530445
2518,   0.7602, 0.534357
2519,   0.7602, 0.531511
2520,   0.7602, 0.527562
2521,   0.7602, 0.520377
2522,   0.7602, 0.514304
2523,   0.7602, 0.515988
2524,   0.7602, 0.513703
2525,   0.7602, 0.515623
2526,   0.7602, 0.529331
2527,   0.7602, 0.518474
2528,   0.7602, 0.514854
2529,   0.7602, 0.516015
2530,   0.7602, 0.527043
2531,   0.7602, 0.526583
2532,   0.7602, 0.522965
2533,   0.7602, 0.516642
2534,   0.7602, 0.524071
2535,   0.7602, 0.524588
2536,   0.7602, 0.528745
2537,   0.7602, 0.521503
2538,   0.7602, 0.521825
2539,   0.7602,  0.52822
2540,   0.7602, 0.530405
2541,   0.7602, 0.529279
2542,   0.7602, 0.529341
2543,   0.7602, 0.535756
2544,   0.7602, 0.531603
2545,   0.7602, 0.530686
2546,   0.7602, 0.534055
2547,   0.7602, 0.524402
2548,   0.7602, 0.518471
2549,   0.7602, 0.516167
2550,   0.7602, 0.521613
2551,   0.7602, 0.520422
2552,   0.7602, 0.529594
2553,   0.7602, 0.529922
2554,   0.7602, 0.522067
2555,   0.7602, 0.528573
2556,   0.7602, 0.531623
2557,   0.7602, 0.528621
2558,   0.7602,   0.5291
2559,   0.7602, 0.534197
2560,   0.7602, 0.532398
2561,   0.7602, 0.532958
2562,   0.7602,  0.53035
2563,   0.7602, 0.524699
2564,   0.7602, 0.525978
2565,   0.7602, 0.520791
2566,   0.7602, 0.516682
2567,   0.7602, 0.509358
2568,   0.7602, 0.515806
2569,   0.7602, 0.513566
2570,   0.7602, 0.524985
2571,   0.7602, 0.532564
2572,   0.7602, 0.533418
2573,   0.7602, 0.538536
2574,   0.7602, 0.532496
2575,   0.7602, 0.531336
2576,   0.7602, 0.539497
2577,   0.7602,  0.53751
2578,   0.7602, 0.538821
2579,   0.7602, 0.530386
2580,   0.7602, 0.521957
2581,   0.7602, 0.523474
2582,   0.7602, 0.520438
2583,   0.7602, 0.519862
2584,   0.7602, 0.510276
2585,   0.7602, 0.513001
2586,   0.7602, 0.519002
2587,   0.7602, 0.528185
2588,   0.7602, 0.534868
2589,   0.7602, 0.527699
2590,   0.7602, 0.536985
2591,   0.7602, 0.534413
2592,   0.7602, 0.534543
2593,   0.7602, 0.528272
2594,   0.7602, 0.520723
2595,   0.7602, 0.516375
2596,   0.7602, 0.520484
2597,   0.7602, 0.515355
2598,   0.7602,  0.52257
2599,   0.7602, 0.524286
2600,   0.7602,  0.52726
2601,   0.7602, 0.523906
2602,   0.7602, 0.533278
2603,   0.7602, 0.534595
2604,   0.7602, 0.538326
2605,   0.7602, 0.536746
2606,   0.7602, 0.538313
2607,   0.7602,  0.53037
2608,   0.7602, 0.530221
2609,   0.7602,  0.52889
2610,   0.7602, 0.526466
2611,   0.7602, 0.526134
2612,   0.7602,  0.52822
2613,   0.7602,  0.52283
2614,   0.7602, 0.523553
2615,   0.7602, 0.533568
2616,   0.7602, 0.539539
2617,   0.7602, 0.536555
2618,   0.7602, 0.537526
2619,   0.7602, 0.531053
2620,   0.7602, 0.534808
2621,   0.7602, 0.532691
2622,   0.7602, 0.535178
2623,   0.7602, 0.536986
2624,   0.7602, 0.533399
2625,   0.7602, 0.539929
2626,   0.7602,  0.52994
2627,   0.7602, 0.532459
2628,   0.7602, 0.532289
2629,   0.7602,  0.53597
2630,   0.7602, 0.528593
2631,   0.7602, 0.530159
2632,   0.7602, 0.527346
2633,   0.7634, 0.528084
2634,   0.7634, 0.532719
2635,   0.7634, 0.530773
2636,   0.7634, 0.518759
2637,   0.7634, 0.513351
2638,   0.7634, 0.514831
2639,   0.7634, 0.510619
2640,   0.7634, 0.522959
2641,   0.7634, 0.511367
2642,   0.7634, 0.514231
2643,   0.7634,  0.52217
2644,   0.7634, 0.519138
2645,   0.7634, 0.520386
2646,   0.7634, 0.521267
2647,   0.7634, 0.513242
2648,   0.7634, 0.525412
2649,   0.7634, 0.524978
2650,   0.7634, 0.523959
2651,   0.7634, 0.529532
2652,   0.7634, 0.524086
2653,   0.7634, 0.525893
2654,   0.7634, 0.524409
2655,   0.7634, 0.522799
2656,   0.7634, 0.522997
2657,   0.7634, 0.526718
2658,   0.7634, 0.529076
2659,   0.7634, 0.529359
2660,   0.7634, 0.523867
2661,   0.7634, 0.528184
2662,   0.7634, 0.518011
2663,   0.7634,  0.52448
2664,   0.7634, 0.525307
2665,   0.7634, 0.515377
2666,   0.7634, 0.525009
2667,   0.7634, 0.524818
2668,   0.7634, 0.532686
2669,   0.7634, 0.531102
2670,   0.7634, 0.531568
2671,   0.7634, 0.528819
2672,   0.7634, 0.526075
2673,   0.7634, 0.531899
2674,   0.7634, 0.524582
2675,   0.7634, 0.528955
2676,   0.7634, 0.529697
2677,   0.7634, 0.533427
2678,   0.7634, 0.530493
2679,   0.7634,  0.53742
2680,   0.7634, 0.540017
2681,   0.7634, 0.538899
2682,   0.7634, 0.525501
2683,   0.7634, 0.525778
2684,   0.7634, 0.527798
2685,   0.7634, 0.527301
2686,   0.7634,  0.53133
2687,   0.7634, 0.521636
2688,   0.7634, 0.518338
2689,   0.7634, 0.515975
2690,   0.7634, 0.518131
2691,   0.7634, 0.526191
2692,   0.7634, 0.523617
2693,   0.7634, 0.520873
2694,   0.7634, 0.519656
2695,   0.7634, 0.514371
2696,   0.7634, 0.517321
2697,   0.7634, 0.531104
2698,   0.7634, 0.524582
2699,   0.7634, 0.529861
2700,   0.7634, 0.524055
2701,   0.7634, 0.526309
2702,   0.7634, 0.521868
2703,   0.7634, 0.526079
2704,   0.7634, 0.524825
2705,   0.7634, 0.520439
2706,   0.7634,  0.52197
2707,   0.7634, 0.524284
2708,   0.7634, 0.517579
2709,   0.7634, 0.514394
2710,   0.7634, 0.507877
2711,   0.7634, 0.510781
2712,   0.7634,  0.50935
2713,   0.7634, 0.519606
2714,   0.7634, 0.518359
2715,   0.7634, 0.518975
2716,   0.7634, 0.519013
2717,   0.7634, 0.519365
2718,   0.7634, 0.521244
2719,   0.7634, 0.524297
2720,   0.7634, 0.521338
2721,   0.7634, 0.525038
2722,   0.7634,  0.52229
2723,   0.7634, 0.519124
2724,   0.7634, 0.520352
2725,   0.7634, 0.523138
2726,   0.7634, 0.524176
2727,   0.7634, 0.527664
2728,   0.7634, 0.527418
2729,   0.7634, 0.523772
2730,   0.7634, 0.531132
2731,   0.7634, 0.534486
2732,   0.7634,  0.53695
2733,   0.7634, 0.533701
2734,   0.7634,  0.52264
2735,   0.7634, 0.528437
2736,   0.7634, 0.526171
2737,   0.7634, 0.519809
2738,   0.7634, 0.516693
2739,   0.7634, 0.510718
2740,   0.7634, 0.515763
2741,   0.7634, 0.520534
2742,   0.7634, 0.523926
2743,   0.7634, 0.518653
2744,   0.7634, 0.522885
2745,   0.7634, 0.511622
2746,   0.7634, 0.523015
2747,   0.7634, 0.520942
2748,   0.7634, 0.534521
2749,   0.7634, 0.526366
2750,   0.7634, 0.527621
2751,   0.7634, 0.525465
2752,   0.7634, 0.522986
2753,   0.7634, 0.513503
2754,   0.7634, 0.520958
2755,   0.7634, 0.527158
2756,   0.7634, 0.528888
2757,   0.7634, 0.536853
2758,   0.7634, 0.536735
2759,   0.7634, 0.533639
2760,   0.7634, 0.532232
2761,   0.7634, 0.532106
2762,   0.7634, 0.542462
2763,   0.7634,  0.53458
2764,   0.7634, 0.534219
2765,   0.7634, 0.527294
2766,   0.7634, 0.526515
2767,   0.7634, 0.521046
2768,   0.7634, 0.519486
2769,   0.7634, 0.524044
2770,   0.7634, 0.526465
2771,   0.7634, 0.529404
2772,   0.7634, 0.527764
2773,   0.7634, 0.531555
2774,   0.7634, 0.517929
2775,   0.7634, 0.527805
2776,   0.7634, 0.532316
2777,   0.7634, 0.528166
2778,   0.7634, 0.521736
2779,   0.7634, 0.524518
2780,   0.7634, 0.521724
2781,   0.7634, 0.514374
2782,   0.7634, 0.517292
2783,   0.7634, 0.524341
2784,   0.7634, 0.532428
2785,   0.7634, 0.523098
2786,   0.7634, 0.522742
2787,   0.7634, 0.517879
2788,   0.7634, 0.515935
2789,   0.7634, 0.512437
2790,   0.7634, 0.510539
2791,   0.7634, 0.515556
2792,   0.7634, 0.523767
2793,   0.7634, 0.526003
2794,   0.7634, 0.526754
2795,   0.7634, 0.524755
2796,   0.7634, 0.524838
2797,   0.7634,  0.52006
2798,   0.7634, 0.526813
2799,   0.7634, 0.523714
2800,   0.7634, 0.511899
2801,   0.7634, 0.516885
2802,   0.7634, 0.520401
2803,   0.7634, 0.521807
2804,   0.7634, 0.522688
2805,   0.7634, 0.519468
2806,   0.7634,  0.52694
2807,   0.7634, 0.528155
2808,   0.7634, 0.530771
2809,   0.7634, 0.526966
2810,   0.7634, 0.522526
2811,   0.7634, 0.527892
2812,   0.7634, 0.522888
2813,   0.7634, 0.519051
2814,   0.7634, 0.519257
2815,   0.7634, 0.516565
2816,   0.7634, 0.516951
2817,   0.7634, 0.514507
2818,   0.7634,  0.52002
2819,   0.7634, 0.516798
2820,   0.7634, 0.516973
2821,   0.7634, 0.516716
2822,   0.7634, 0.519428
2823,   0.7634, 0.525354
2824,   0.7634, 0.519794
2825,   0.7634, 0.529677
2826,   0.7634, 0.533189
2827,   0.7634, 0.527096
2828,   0.7634, 0.532454
2829,   0.7634, 0.533225
2830,   0.7634, 0.534553
2831,   0.7634,  0.52963
2832,   0.7634, 0.531503
2833,   0.7634,  0.53348
2834,   0.7634, 0.526407
2835,   0.7634, 0.527551
2836,   0.7634, 0.519201
2837,   0.7634, 0.512325
2838,   0.7634, 0.513641
2839,   0.7634, 0.521279
2840,   0.7634, 0.522068
2841,   0.7634, 0.525307
2842,   0.7634, 0.524705
2843,   0.7634, 0.525127
2844,   0.7634, 0.535335
2845,   0.7634, 0.537911
2846,   0.7634, 0.530272
2847,   0.7634, 0.542241
2848,   0.7634, 0.536458
2849,   0.7634, 0.538296
2850,   0.7634, 0.530135
2851,   0.7634, 0.539817
2852,   0.7634, 0.536507
2853,   0.7634, 0.530633
2854,   0.7634, 0.534345
2855,   0.7634, 0.526799
2856,   0.7634, 0.517048
2857,   0.7634, 0.521697
2858,   0.7634, 0.520573
2859,   0.7634, 0.529695
2860,   0.7634,  0.53176
2861,   0.7634, 0.535498
2862,   0.7634, 0.529426
2863,   0.7634, 0.531016
2864,   0.7634, 0.531452
2865,   0.7634, 0.530128
2866,   0.7634, 0.537772
2867,   0.7634, 0.532643
2868,   0.7634, 0.530589
2869,   0.7634, 0.532434
2870,   0.7634, 0.521772
2871,   0.7634, 0.524961
2872,   0.7634, 0.528756
2873,   0.7634, 0.520742
2874,   0.7634, 0.523697
2875,   0.7634, 0.526291
2876,   0.7634, 0.523829
2877,   0.7634,  0.52366
2878,   0.7634, 0.524918
2879,   0.7634, 0.523237
2880,   0.7634, 0.528066
2881,   0.7634, 0.534254
2882,   0.7634, 0.533126
2883,   0.7634, 0.535204
2884,    0.764, 0.535535
2885,    0.764, 0.535929
2886,    0.764, 0.529384
2887,    0.764, 0.530628
2888,    0.764, 0.527739
2889,    0.764, 0.526038
2890,    0.764, 0.525209
2891,    0.764, 0.524577
2892,    0.764, 0.525018
2893,    0.764, 0.523694
2894,    0.764, 0.521091
2895,    0.764, 0.523055
2896,    0.764, 0.527865
2897,    0.764, 0.533386
2898,    0.764,  0.52808
2899,    0.764, 0.522536
2900,    0.764, 0.529438
2901,    0.764, 0.525591
2902,    0.764, 0.528795
2903,    0.764, 0.536165
2904,    0.764, 0.529324
2905,    0.764, 0.522762
2906,    0.764,  0.51948
2907,    0.764, 0.527815
2908,    0.764,  0.53241
2909,    0.764, 0.531175
2910,    0.764, 0.531495
2911,    0.764,  0.52565
2912,    0.764, 0.522966
2913,    0.764, 0.526938
2914,    0.764, 0.531726
2915,    0.764, 0.533699
2916,    0.764,  0.52808
2917,    0.764, 0.521321
2918,    0.764, 0.518683
2919,    0.764, 0.508695
2920,    0.764, 0.514089
2921,    0.764, 0.513851
2922,    0.764, 0.509638
2923,    0.764, 0.501029
2924,    0.764, 0.506926
2925,    0.764, 0.509173
2926,    0.764, 0.508811
2927,    0.764, 0.517817
2928,    0.764, 0.521779
2929,    0.764, 0.524563
2930,    0.764, 0.526228
2931,    0.764, 0.535664
2932,    0.764,  0.53367
2933,    0.764, 0.526088
2934,    0.764, 0.524507
2935,    0.764, 0.529501
2936,    0.764, 0.523394
2937,    0.764, 0.534761
2938,    0.764, 0.532367
2939,    0.764, 0.531197
2940,    0.764, 0.528037
2941,    0.764,  0.52137
2942,    0.764, 0.524036
2943,    0.764, 0.519121
2944,    0.764, 0.522539
2945,    0.764, 0.519525
2946,    0.764, 0.503835
2947,    0.764, 0.500625
2948,    0.764, 0.502982
2949,    0.764, 0.506464
2950,    0.764, 0.516952
2951,    0.764, 0.524473
2952,    0.764, 0.519653
2953,    0.764, 0.520514
2954,    0.764, 0.517932
2955,    0.764, 0.523152
2956,    0.764,  0.52608
2957,    0.764, 0.516335
2958,    0.764, 0.523552
2959,    0.764, 0.526479
2960,    0.764, 0.523712
2961,    0.764, 0.526471
2962,    0.764, 0.532429
2963,    0.764, 0.529947
2964,    0.764, 0.537165
2965,    0.764, 0.531749
2966,    0.764, 0.528296
2967,    0.764, 0.523766
2968,    0.764, 0.523542
2969,    0.764, 0.515702
2970,    0.764, 0.519479
2971,    0.764,  0.51656
2972,    0.764, 0.516787
2973,    0.764, 0.516191
2974,    0.764, 0.509067
2975,    0.764, 0.513172
2976,    0.764, 0.514088
2977,    0.764, 0.525623
2978,    0.764, 0.522697
2979,    0.764,  0.53299
2980,    0.764, 0.531227
2981,    0.764, 0.527883
2982,    0.764, 0.524863
2983,    0.764, 0.527125
2984,    0.764, 0.535881
2985,    0.764, 0.541993
2986,    0.764, 0.533593
2987,    0.764, 0.536745
2988,    0.764, 0.532009
2989,    0.764, 0.532206
2990,    0.764,  0.52962
2991,    0.764, 0.532251
2992,    0.764, 0.527904
2993,    0.764, 0.516991
2994,    0.764, 0.515662
2995,    0.764, 0.522813
2996,    0.764, 0.534967
2997,    0.764, 0.534033
2998,    0.764, 0.520854
2999,    0.764,  0.51785
3000,    0.764, 0.524861
3001,    0.764, 0.530226
3002,    0.764, 0.529119
3003,    0.764, 0.528377
3004,    0.764, 0.531955
3005,    0.764, 0.533148
3006,    0.764, 0.521344
3007,    0.764,   0.5218
3008,    0.764, 0.520217
3009,    0.764, 0.525687
3010,    0.764, 0.524552
3011,    0.764, 0.526251
3012,    0.764, 0.527692
3013,    0.764, 0.523229
3014,    0.764, 0.523079
3015,    0.764, 0.522252
3016,    0.764, 0.524746
3017,    0.764,  0.52281
3018,    0.764, 0.525113
3019,    0.764, 0.526184
3020,    0.764, 0.520097
3021,    0.764, 0.533085
3022,    0.764, 0.527557
3023,    0.764, 0.522143
3024,    0.764, 0.529193
3025,    0.764, 0.528099
3026,    0.764, 0.523723
3027,    0.764, 0.529177
3028,   0.7671, 0.520961
3029,   0.7671, 0.521458
3030,   0.7671,  0.52602
3031,   0.7671, 0.537566
3032,   0.7671, 0.531113
3033,   0.7671, 0.520022
3034,   0.7671, 0.516324
3035,   0.7671, 0.515337
3036,   0.7671, 0.518394
3037,   0.7671, 0.520221
3038,   0.7671, 0.520456
3039,   0.7671, 0.537193
3040,   0.7671, 0.530923
3041,   0.7671, 0.537453
3042,   0.7671, 0.532855
3043,   0.7671, 0.526004
3044,   0.7671, 0.525859
3045,   0.7671, 0.516653
3046,   0.7671, 0.508491
3047,   0.7671, 0.511052
3048,   0.7671,  0.51136
3049,   0.7671, 0.519115
3050,   0.7671, 0.519003
3051,   0.7671, 0.521355
3052,   0.7671,  0.52108
3053,   0.7671, 0.516666
3054,   0.7671, 0.514327
3055,   0.7671, 0.511774
3056,   0.7671, 0.509419
3057,   0.7671, 0.513453
3058,   0.7671, 0.514521
3059,   0.7671, 0.511489
3060,   0.7671, 0.505615
3061,   0.7671, 0.513946
3062,   0.7671, 0.507084
3063,   0.7671, 0.514058
3064,   0.7671, 0.513233
3065,   0.7671, 0.510859
3066,   0.7671, 0.513358
3067,   0.7671, 0.522067
3068,   0.7671, 0.516963
3069,   0.7671, 0.520189
3070,   0.7671, 0.522309
3071,   0.7671, 0.517917
3072,   0.7671, 0.524719
3073,   0.7671, 0.521097
3074,   0.7671, 0.520607
3075,   0.7671, 0.528747
3076,   0.7671, 0.530337
3077,   0.7671, 0.539397
3078,   0.7671, 0.542836
3079,   0.7671, 0.540226
3080,   0.7671, 0.540362
3081,   0.7671, 0.542936
3082,   0.7671, 0.539879
3083,   0.7671, 0.534216
3084,   0.7671, 0.523483
3085,   0.7671, 0.530541
3086,   0.7671, 0.520053
3087,   0.7671, 0.522806
3088,   0.7671, 0.527415
3089,   0.7671, 0.538571
3090,   0.7671, 0.532213
3091,   0.7671, 0.532585
3092,   0.7671, 0.531581
3093,   0.7671, 0.526693
3094,   0.7671, 0.526284
3095,   0.7671, 0.527722
3096,   0.7671, 0.522552
3097,   0.7671, 0.527416
3098,   0.7671, 0.522614
3099,   0.7671, 0.519314
3100,   0.7671, 0.520102
3101,   0.7671,  0.52725
3102,   0.7671, 0.537983
3103,   0.7671, 0.534308
3104,   0.7671, 0.537017
3105,   0.7671, 0.536843
3106,   0.7671, 0.530178
3107,   0.7671, 0.530768
3108,   0.7671, 0.527041
3109,   0.7671, 0.527504
3110,   0.7671, 0.535182
3111,   0.7671, 0.528222
3112,   0.7671, 0.529793
3113,   0.7671, 0.519683
3114,   0.7671, 0.519992
3115,   0.7671, 0.526347
3116,   0.7671, 0.517519
3117,   0.7671, 0.517843
3118,   0.7671, 0.526401
3119,   0.7671, 0.531758
3120,   0.7671, 0.536306
3121,   0.7671, 0.521595
3122,   0.7671, 0.521715
3123,   0.7671, 0.522708
3124,   0.7671,  0.52367
3125,   0.7671, 0.523108
3126,   0.7671, 0.526522
3127,   0.7671, 0.523863
3128,   0.7671, 0.531609
3129,   0.7671, 0.527883
3130,   0.7671, 0.518504
3131,   0.7671, 0.523079
3132,   0.7671, 0.529346
3133,   0.7671, 0.523847
3134,   0.7671, 0.527136
3135,   0.7671, 0.529297
3136,   0.7671, 0.532103
3137,   0.7671, 0.531182
3138,   0.7671,  0.52294
3139,   0.7671, 0.526738
3140,   0.7671, 0.530524
3141,   0.7671, 0.524291
3142,   0.7671, 0.520491
3143,   0.7671, 0.521835
3144,   0.7671, 0.514994
3145,   0.7671, 0.520479
3146,   0.7671,  0.53185
3147,   0.7671, 0.522507
3148,   0.7671, 0.513047
3149,   0.7671, 0.511459
3150,   0.7671, 0.517201
3151,   0.7671, 0.522708
3152,   0.7671, 0.528234
3153,   0.7671,  0.53085
3154,   0.7671,  0.52901
3155,   0.7671, 0.528477
3156,   0.7671, 0.524082
3157,   0.7671, 0.529873
3158,   0.7671, 0.536022
3159,   0.7671, 0.534398
3160,   0.7671, 0.532053
3161,   0.7671, 0.529459
3162,   0.7671, 0.530762
3163,   0.7671, 0.529347
3164,   0.7671, 0.523377
3165,   0.7671, 0.523884
3166,   0.7671,   0.5265
3167,   0.7671, 0.526796
3168,   0.7671, 0.527128
3169,   0.7671,  0.53323
3170,   0.7671, 0.538105
3171,   0.7671, 0.526302
3172,   0.7671, 0.525551
3173,   0.7671, 0.517545
3174,   0.7671, 0.519272
3175,   0.7671, 0.522362
3176,   0.7671, 0.517693
3177,   0.7671, 0.516679
3178,   0.7671, 0.516735
3179,   0.7662, 0.518531
3180,   0.7662, 0.518903
3181,   0.7662, 0.516011
3182,   0.7662, 0.519786
3183,   0.7662, 0.524635
3184,   0.7662, 0.529914
3185,   0.7662, 0.538946
3186,   0.7662, 0.543751
3187,   0.7662, 0.534015
3188,   0.7662, 0.524994
3189,   0.7662, 0.525269
3190,   0.7662, 0.526306
3191,   0.7662, 0.518156
3192,   0.7662, 0.513487
3193,   0.7662, 0.519079
3194,   0.7662, 0.520375
3195,   0.7662, 0.518332
3196,   0.7662, 0.522242
3197,   0.7662, 0.521748
3198,   0.7662, 0.527711
3199,   0.7662, 0.526559
3200,   0.7662, 0.525278
3201,   0.7662, 0.521503
3202,   0.7662, 0.533892
3203,   0.7662, 0.524357
3204,   0.7677, 0.533929
3205,   0.7677, 0.520029
3206,   0.7677, 0.520601
3207,   0.7677, 0.527806
3208,   0.7677, 0.523505
3209,   0.7677, 0.525634
3210,   0.7677,   0.5198
3211,   0.7677, 0.524663
3212,   0.7677, 0.522407
3213,   0.7677, 0.512285
3214,   0.7677,  0.51585
3215,   0.7677, 0.522479
3216,   0.7677, 0.524029
3217,   0.7677, 0.529312
3218,   0.7677, 0.536394
3219,   0.7677, 0.528481
3220,   0.7677, 0.540428
3221,   0.7677, 0.541777
3222,   0.7677,  0.54398
3223,   0.7677, 0.543577
3224,   0.7677, 0.541434
3225,   0.7677, 0.541502
3226,   0.7677, 0.538082
3227,   0.7677, 0.534943
3228,   0.7677,  0.52804
3229,   0.7677, 0.524147
3230,   0.7677, 0.516055
3231,   0.7677, 0.521364
3232,   0.7677, 0.506636
3233,   0.7677, 0.509969
3234,   0.7677, 0.515018
3235,   0.7677, 0.525962
3236,   0.7677, 0.518745
3237,   0.7677, 0.530991
3238,   0.7677, 0.531397
3239,   0.7677, 0.526089
3240,   0.7677, 0.534595
3241,   0.7677, 0.530933
3242,   0.7677,   0.5322
3243,   0.7677, 0.533295
3244,   0.7677, 0.533931
3245,   0.7677, 0.536112
3246,   0.7677, 0.540482
3247,   0.7677, 0.537563
3248,   0.7677, 0.538859
3249,   0.7677, 0.541027
3250,   0.7677, 0.547406
3251,   0.7677, 0.535752
3252,   0.7677, 0.532918
3253,   0.7677, 0.528753
3254,   0.7677, 0.527974
3255,   0.7677, 0.523618
3256,   0.7677, 0.535494
3257,   0.7677, 0.531924
3258,   0.7677, 0.529139
3259,   0.7677, 0.530146
3260,   0.7677,  0.52275
3261,   0.7677, 0.523342
3262,   0.7677, 0.524602
3263,   0.7677, 0.529917
3264,   0.7677, 0.534967
3265,   0.7677, 0.530227
3266,   0.7677, 0.533593
3267,   0.7677, 0.537076
3268,   0.7677, 0.531525
3269,   0.7677, 0.527112
3270,   0.7677, 0.522939
3271,   0.7677,  0.51313
3272,   0.7677, 0.504942
3273,   0.7677, 0.512768
3274,   0.7677, 0.502828
3275,   0.7677, 0.499395
3276,   0.7677, 0.508515
3277,   0.7677, 0.505998
3278,   0.7677, 0.515438
3279,   0.7677, 0.514737
3280,   0.7677, 0.504966
3281,   0.7677, 0.512208
3282,   0.7677, 0.519391
3283,   0.7677,  0.52004
3284,   0.7678, 0.518755
3285,   0.7678, 0.524255
3286,   0.7678, 0.518039
3287,   0.7678, 0.523776
3288,   0.7678, 0.528811
3289,   0.7678, 0.528234
3290,   0.7678, 0.527584
3291,   0.7678, 0.524293
3292,   0.7678, 0.519866
3293,   0.7678, 0.517911
3294,   0.7678,  0.52227
3295,   0.7678,  0.52646
3296,   0.7678, 0.531098
3297,   0.7678, 0.540988
3298,   0.7678, 0.534226
3299,   0.7678, 0.535645
3300,   0.7678, 0.534413
3301,   0.7678,  0.53694
3302,   0.7678, 0.542903
3303,   0.7688, 0.540326
3304,   0.7688, 0.537313
3305,   0.7688, 0.533939
3306,   0.7688, 0.524694
3307,   0.7688, 0.516818
3308,   0.7688, 0.515144
3309,   0.7688, 0.526487
3310,   0.7688, 0.526871
3311,   0.7688, 0.522297
3312,   0.7688, 0.527765
3313,   0.7688, 0.530849
3314,   0.7688, 0.522025
3315,   0.7688, 0.519939
3316,   0.7688, 0.512377
3317,   0.7688, 0.511475
3318,   0.7688, 0.505061
3319,   0.7688, 0.515224
3320,   0.7688, 0.518855
3321,   0.7688,  0.52031
3322,   0.7688,  0.52637
3323,   0.7688, 0.525522
3324,   0.7688, 0.520677
3325,   0.7688, 0.525175
3326,   0.7688,  0.52161
3327,   0.7688, 0.520505
3328,   0.7688, 0.524538
3329,   0.7688, 0.525387
3330,   0.7688, 0.523011
3331,   0.7688, 0.518548
3332,   0.7688, 0.526182
3333,   0.7688, 0.532291
3334,   0.7688, 0.523969
3335,   0.7688, 0.524309
3336,   0.7688, 0.521187
3337,   0.7688, 0.533904
3338,   0.7688, 0.524656
3339,   0.7688, 0.516021
3340,   0.7688, 0.520005
3341,   0.7688, 0.526672
3342,   0.7688, 0.524523
3343,   0.7688, 0.517999
3344,   0.7688, 0.517206
3345,   0.7688, 0.521179
3346,   0.7688, 0.524787
3347,   0.7688, 0.528165
3348,   0.7688, 0.531663
3349,   0.7688, 0.533379
3350,   0.7688, 0.527424
3351,   0.7688, 0.529943
3352,   0.7688, 0.530704
3353,   0.7688, 0.526366
3354,   0.7688, 0.524925
3355,   0.7688, 0.525733
3356,   0.7688, 0.526579
3357,   0.7688, 0.524632
3358,   0.7688, 0.523565
3359,   0.7688, 0.519952
3360,   0.7688,  0.52712
3361,   0.7688, 0.532806
3362,   0.7688, 0.530885
3363,   0.7688, 0.534801
3364,   0.7688, 0.533154
3365,   0.7688, 0.525365
3366,   0.7688, 0.516957
3367,   0.7688, 0.526643
3368,   0.7688, 0.529369
3369,   0.7688, 0.525736
3370,   0.7688, 0.525787
3371,   0.7688, 0.524703
3372,   0.7688, 0.524225
3373,   0.7688,  0.52614
3374,   0.7688, 0.524807
