gen, roulette_hypot_uniform_best, roulette_hypot_uniform_ave
2790,   0.7064, 0.511598
2791,   0.7064, 0.503964
2792,   0.7064, 0.507755
2793,   0.7064,  0.50818
2794,   0.7064, 0.507213
2795,   0.7064, 0.504715
2796,   0.7064, 0.508548
2797,   0.7064, 0.507229
2798,   0.7064, 0.506498
2799,   0.7064, 0.501804
2800,   0.7064, 0.502838
2801,   0.7064, 0.506698
2802,   0.7064, 0.505614
2803,   0.7064, 0.503855
2804,   0.7064, 0.502093
2805,   0.7064, 0.500328
2806,   0.7064,  0.50422
2807,   0.7064,   0.5079
2808,   0.7064, 0.499644
2809,   0.7064, 0.497963
2810,   0.7064, 0.502761
2811,   0.7064, 0.502686
2812,   0.7064, 0.503747
2813,   0.7064, 0.495398
2814,   0.7064, 0.499366
2815,   0.7064,  0.50136
2816,   0.7064, 0.504373
2817,   0.7064, 0.504412
2818,   0.7064, 0.503085
2819,   0.7064, 0.506147
2820,   0.7064, 0.506427
2821,   0.7064, 0.506372
2822,   0.7064, 0.495092
2823,   0.7064, 0.497159
2824,   0.7064, 0.495278
2825,   0.7064, 0.500883
2826,   0.7064, 0.503182
2827,   0.7064, 0.501284
2828,   0.7064,  0.51058
2829,   0.7064, 0.506891
2830,   0.7064, 0.500941
2831,   0.7064, 0.499869
2832,   0.7064, 0.502877
2833,   0.7064, 0.506423
2834,   0.7064, 0.498939
2835,   0.7064, 0.495248
2836,   0.7064, 0.502627
2837,   0.7064, 0.505427
2838,   0.7064, 0.506263
2839,   0.7064, 0.507796
2840,   0.7064, 0.514607
2841,   0.7064, 0.507281
2842,   0.7064, 0.516343
2843,   0.7064,  0.51376
2844,   0.7064, 0.516393
2845,   0.7064, 0.510416
2846,   0.7064, 0.513262
2847,   0.7064, 0.513217
2848,   0.7064, 0.515553
2849,   0.7064, 0.514557
2850,   0.7064, 0.517059
2851,   0.7064,  0.51456
2852,   0.7064, 0.508782
2853,   0.7064, 0.508285
2854,   0.7064, 0.506021
2855,   0.7064, 0.515697
2856,   0.7064, 0.511848
2857,   0.7064, 0.508353
2858,   0.7064, 0.506077
2859,   0.7064, 0.504499
2860,   0.7064, 0.501788
2861,   0.7064, 0.500593
2862,   0.7064, 0.500449
2863,   0.7064, 0.503726
2864,   0.7064, 0.496301
2865,   0.7064, 0.498607
2866,   0.7064, 0.501936
2867,   0.7064, 0.505595
2868,   0.7064, 0.502128
2869,   0.7064, 0.499198
2870,   0.7064, 0.502941
2871,   0.7064, 0.498961
2872,   0.7064, 0.498751
2873,   0.7064, 0.507394
2874,   0.7064, 0.514163
2875,   0.7064, 0.509538
2876,   0.7064,  0.50837
2877,   0.7064, 0.503376
2878,   0.7064, 0.501698
2879,   0.7064, 0.500323
2880,   0.7064, 0.506569
2881,   0.7064,  0.50022
2882,   0.7064, 0.502622
2883,   0.7064, 0.498894
2884,   0.7064, 0.505627
2885,   0.7064, 0.507365
2886,   0.7064, 0.509053
2887,   0.7064, 0.508274
2888,   0.7064, 0.515164
2889,   0.7064, 0.514327
2890,   0.7064, 0.508136
2891,   0.7064, 0.508013
2892,   0.7064, 0.498872
2893,   0.7064, 0.500709
2894,   0.7064, 0.503093
2895,   0.7064, 0.498495
2896,   0.7064, 0.500819
2897,   0.7064, 0.498872
2898,   0.7064, 0.503523
2899,   0.7064, 0.511511
2900,   0.7064, 0.510192
2901,   0.7064, 0.507696
2902,   0.7064, 0.505267
2903,   0.7064, 0.507988
2904,   0.7064, 0.507808
2905,   0.7064, 0.510294
2906,   0.7064, 0.513931
2907,   0.7064, 0.505958
2908,   0.7064, 0.503132
2909,   0.7064, 0.513147
2910,   0.7064, 0.507308
2911,   0.7064,  0.50585
2912,   0.7064,   0.5066
2913,   0.7064, 0.503383
2914,   0.7064, 0.510446
2915,   0.7064, 0.510603
2916,   0.7064, 0.508834
2917,   0.7064, 0.506314
2918,   0.7064, 0.501781
2919,   0.7064, 0.508141
2920,   0.7064, 0.502637
2921,   0.7064,  0.50307
2922,   0.7064, 0.500047
2923,   0.7064, 0.498312
2924,   0.7064, 0.506274
2925,   0.7064, 0.509877
2926,   0.7064, 0.512674
2927,   0.7064, 0.505669
2928,   0.7064,  0.50254
2929,   0.7064, 0.507528
2930,   0.7064, 0.510444
2931,   0.7064, 0.502816
2932,   0.7064, 0.500388
2933,   0.7064, 0.508524
2934,   0.7064, 0.507517
2935,   0.7064, 0.514744
2936,   0.7064, 0.513625
2937,   0.7064, 0.510092
2938,   0.7064, 0.503901
2939,   0.7064, 0.506764
2940,   0.7064, 0.510259
2941,   0.7064, 0.510841
2942,   0.7064, 0.506924
2943,   0.7064, 0.495242
2944,   0.7064, 0.510746
2945,   0.7064, 0.506314
2946,   0.7064, 0.510477
2947,   0.7064, 0.506004
2948,   0.7064, 0.507773
2949,   0.7064, 0.503527
2950,   0.7064, 0.498642
2951,   0.7064, 0.504516
2952,   0.7064, 0.497793
2953,   0.7064, 0.503369
2954,   0.7064, 0.501414
2955,   0.7064, 0.498349
2956,   0.7064, 0.499641
2957,   0.7064, 0.504902
2958,   0.7064,  0.50296
2959,   0.7064, 0.500515
2960,   0.7064, 0.507617
2961,   0.7064, 0.511579
2962,   0.7064, 0.503115
2963,   0.7064, 0.516366
2964,   0.7064, 0.509277
2965,   0.7064, 0.509499
2966,   0.7064, 0.507617
2967,   0.7064, 0.510858
2968,   0.7064, 0.503303
2969,   0.7064, 0.509579
2970,   0.7064, 0.510112
2971,   0.7064, 0.513821
2972,   0.7064, 0.524072
2973,   0.7064, 0.527191
2974,   0.7064, 0.525963
2975,   0.7064, 0.526074
2976,   0.7064, 0.524695
2977,   0.7064, 0.521918
2978,   0.7064, 0.512757
2979,   0.7064, 0.507792
2980,   0.7064, 0.506362
2981,   0.7064, 0.508185
2982,   0.7064, 0.511988
2983,   0.7064, 0.514763
2984,   0.7064, 0.513361
2985,   0.7064, 0.515542
2986,   0.7064, 0.507077
2987,   0.7064, 0.508766
2988,   0.7064, 0.514506
2989,   0.7064, 0.517018
2990,   0.7064, 0.519342
2991,   0.7064, 0.520773
2992,   0.7064,  0.51802
2993,   0.7064, 0.524978
2994,   0.7064, 0.524025
2995,   0.7064, 0.521134
2996,   0.7064, 0.516158
2997,   0.7064, 0.512552
2998,   0.7064, 0.509204
2999,   0.7064, 0.511281
3000,   0.7064, 0.504227
3001,   0.7064,  0.50816
3002,   0.7064, 0.509625
3003,   0.7064,  0.51157
3004,   0.7064, 0.519121
3005,   0.7064, 0.524415
3006,   0.7064, 0.521495
3007,   0.7064,  0.52278
3008,   0.7064, 0.513368
3009,   0.7064, 0.513147
3010,   0.7064, 0.505023
3011,   0.7064, 0.507178
3012,   0.7064, 0.508884
3013,   0.7064, 0.505325
3014,   0.7064,  0.50121
3015,   0.7064,  0.50242
3016,   0.7064, 0.500223
3017,   0.7064,  0.49961
3018,   0.7064, 0.511583
3019,   0.7064, 0.509943
3020,   0.7064,   0.5172
3021,   0.7064, 0.525179
3022,   0.7064, 0.517512
3023,   0.7087, 0.526348
3024,   0.7087,  0.53036
3025,   0.7087, 0.528774
3026,   0.7087, 0.522707
3027,   0.7087, 0.527403
3028,   0.7087,   0.5269
3029,   0.7087, 0.522752
3030,   0.7087, 0.517172
3031,   0.7087, 0.517921
3032,   0.7087, 0.521228
3033,   0.7087, 0.516187
3034,   0.7087, 0.517735
3035,   0.7087, 0.514381
3036,   0.7087, 0.512005
3037,   0.7087, 0.512873
3038,   0.7087, 0.510156
3039,   0.7087, 0.513182
3040,   0.7087, 0.509771
3041,   0.7087, 0.509186
3042,   0.7087, 0.505011
3043,   0.7087, 0.505524
3044,   0.7087, 0.505811
3045,   0.7087, 0.501943
3046,   0.7087, 0.500906
3047,   0.7087, 0.502772
3048,   0.7087, 0.506653
3049,   0.7087, 0.510275
3050,   0.7087, 0.500266
3051,   0.7087, 0.500543
3052,   0.7087, 0.501815
3053,   0.7087, 0.500744
3054,   0.7087, 0.496321
3055,   0.7087, 0.502576
3056,   0.7087, 0.506953
3057,   0.7087, 0.512284
3058,   0.7087,  0.51354
3059,   0.7087, 0.507949
3060,   0.7087, 0.506099
3061,   0.7087, 0.507098
3062,   0.7087, 0.508721
3063,   0.7087,  0.50688
3064,   0.7087, 0.497633
3065,   0.7087,  0.50754
3066,   0.7087, 0.502007
3067,   0.7087, 0.510351
3068,   0.7087, 0.512239
3069,   0.7087, 0.506981
3070,   0.7087, 0.510797
3071,   0.7087, 0.507325
3072,   0.7087, 0.501692
3073,   0.7087, 0.507325
3074,   0.7087, 0.504857
3075,   0.7087, 0.507282
3076,   0.7087, 0.504373
3077,   0.7084, 0.502621
3078,   0.7084, 0.503037
3079,   0.7084, 0.508254
3080,   0.7084, 0.504739
3081,   0.7084, 0.509675
3082,   0.7084, 0.511606
3083,   0.7084, 0.503018
3084,   0.7084, 0.505696
3085,   0.7084, 0.503966
3086,   0.7084, 0.507221
3087,   0.7084, 0.511033
3088,   0.7084, 0.512813
3089,   0.7084, 0.519933
3090,   0.7084, 0.520581
3091,   0.7084, 0.519978
3092,   0.7084, 0.513051
3093,   0.7084, 0.515265
3094,   0.7084, 0.501317
3095,   0.7084, 0.503337
3096,   0.7084, 0.502354
3097,   0.7084, 0.500649
3098,   0.7084, 0.493293
3099,   0.7084, 0.491948
3100,   0.7084, 0.492698
3101,   0.7084, 0.500471
3102,   0.7084, 0.499389
3103,   0.7084, 0.498529
3104,   0.7084, 0.501436
3105,   0.7084, 0.499196
3106,   0.7084, 0.510567
3107,   0.7084, 0.510644
3108,   0.7084, 0.511967
3109,   0.7084, 0.510718
3110,   0.7084, 0.512272
3111,   0.7084, 0.511083
3112,   0.7084, 0.508673
3113,   0.7084, 0.505561
3114,   0.7084, 0.501495
3115,   0.7084, 0.501592
3116,   0.7084,  0.50732
3117,   0.7084, 0.499808
3118,   0.7084, 0.502039
3119,   0.7084, 0.511713
3120,   0.7084,  0.50958
3121,   0.7084, 0.514259
3122,   0.7084,   0.5163
3123,   0.7084, 0.512168
3124,   0.7084, 0.504519
3125,   0.7084, 0.508717
3126,   0.7084, 0.506025
3127,   0.7084, 0.506233
3128,   0.7084,  0.50963
3129,   0.7084, 0.516545
3130,   0.7084, 0.518528
3131,   0.7084, 0.520205
3132,   0.7084, 0.513416
3133,   0.7084, 0.516504
3134,   0.7084, 0.522873
3135,   0.7084, 0.519551
3136,   0.7084, 0.519418
3137,   0.7084, 0.515422
3138,   0.7084, 0.517565
3139,   0.7084, 0.514067
3140,   0.7084, 0.508565
3141,   0.7084, 0.509857
3142,   0.7084, 0.511707
3143,   0.7084, 0.509862
3144,   0.7084, 0.511643
3145,   0.7084, 0.513636
3146,   0.7084, 0.513035
3147,   0.7084, 0.517451
3148,   0.7084, 0.514043
3149,   0.7084, 0.519793
3150,   0.7084,    0.517
3151,   0.7084, 0.517418
3152,   0.7084, 0.518218
3153,   0.7084, 0.516497
3154,   0.7084, 0.516519
3155,   0.7084, 0.515669
3156,   0.7084, 0.522592
3157,   0.7084, 0.521443
3158,   0.7084, 0.515657
3159,   0.7084, 0.509918
3160,   0.7084,  0.51417
3161,   0.7084, 0.517827
3162,   0.7084, 0.518591
3163,   0.7084, 0.523848
3164,   0.7084,  0.52324
3165,   0.7084, 0.522902
3166,   0.7084, 0.523821
3167,   0.7084, 0.517044
3168,   0.7084, 0.512416
3169,   0.7084, 0.507522
3170,   0.7084, 0.504134
3171,   0.7084, 0.507851
3172,   0.7084, 0.515395
3173,   0.7084, 0.517469
3174,   0.7084, 0.518879
3175,   0.7084, 0.511666
3176,   0.7084, 0.512762
3177,   0.7084, 0.511409
3178,   0.7084, 0.517798
3179,   0.7084, 0.509662
3180,   0.7084, 0.514527
3181,   0.7084,  0.51528
3182,   0.7084,  0.50742
3183,   0.7084, 0.507519
3184,   0.7084,  0.50846
3185,   0.7084, 0.506556
3186,   0.7084,  0.50459
3187,   0.7084, 0.499997
3188,   0.7084, 0.498699
3189,   0.7084,   0.4996
3190,   0.7084,  0.51066
3191,   0.7084, 0.499142
3192,   0.7084, 0.502181
3193,   0.7084, 0.505602
3194,   0.7084, 0.509441
3195,   0.7084, 0.519721
3196,   0.7084, 0.511011
3197,   0.7084, 0.508901
3198,   0.7084, 0.512449
3199,   0.7084,  0.51517
3200,   0.7084, 0.527094
3201,   0.7084, 0.522557
3202,   0.7084,  0.52042
3203,   0.7084, 0.519449
3204,   0.7084, 0.520586
3205,   0.7084, 0.520288
3206,   0.7084, 0.518911
3207,   0.7084, 0.514826
3208,   0.7084, 0.508242
3209,   0.7084, 0.511839
3210,   0.7084, 0.509024
3211,   0.7084, 0.506432
3212,   0.7084,  0.51233
3213,   0.7084, 0.512765
3214,   0.7084, 0.513592
3215,   0.7084, 0.510697
3216,   0.7084, 0.515195
3217,   0.7084, 0.502941
3218,   0.7084,  0.50908
3219,   0.7084, 0.516228
3220,   0.7084, 0.517303
3221,   0.7084, 0.516519
3222,   0.7084, 0.518836
3223,   0.7084, 0.510099
3224,   0.7084, 0.513521
3225,   0.7084, 0.508387
3226,   0.7084, 0.506018
3227,   0.7084, 0.509739
3228,   0.7084, 0.519741
3229,   0.7084, 0.517512
3230,   0.7084, 0.517293
3231,   0.7084, 0.509859
3232,   0.7084, 0.516009
3233,   0.7084, 0.514335
3234,   0.7084, 0.512359
3235,   0.7084, 0.512031
3236,   0.7084, 0.512731
3237,   0.7084, 0.511132
3238,   0.7084, 0.515566
3239,   0.7084, 0.511321
3240,   0.7084, 0.520146
3241,   0.7084, 0.521237
3242,   0.7084, 0.515661
3243,   0.7084, 0.507056
3244,   0.7084, 0.511595
3245,   0.7084, 0.515757
3246,   0.7084, 0.515045
3247,   0.7084, 0.508112
3248,   0.7084, 0.505488
3249,   0.7084,  0.50181
3250,   0.7084, 0.497108
3251,   0.7084, 0.498108
3252,   0.7084, 0.506138
3253,   0.7084, 0.505064
3254,   0.7084, 0.505992
3255,   0.7084, 0.510087
3256,   0.7084, 0.510327
3257,   0.7084, 0.506953
3258,   0.7084, 0.502334
3259,   0.7084, 0.511099
3260,   0.7084, 0.503936
3261,   0.7084, 0.508873
3262,   0.7084, 0.503203
3263,   0.7084,  0.51388
3264,   0.7084,  0.51449
3265,   0.7084, 0.522231
3266,   0.7084, 0.519819
3267,   0.7084, 0.519784
3268,   0.7084,  0.51905
3269,   0.7084, 0.528226
3270,   0.7084, 0.524568
3271,   0.7084, 0.516207
3272,   0.7084, 0.516466
3273,   0.7084, 0.510077
3274,   0.7084, 0.506997
3275,   0.7084, 0.505613
3276,   0.7084, 0.505555
3277,   0.7084, 0.508137
3278,   0.7084, 0.514028
3279,   0.7084, 0.514964
3280,   0.7084, 0.519247
3281,   0.7084, 0.516092
3282,   0.7084, 0.514221
3283,   0.7084, 0.510078
3284,   0.7084, 0.503999
3285,   0.7084,  0.50241
3286,   0.7084, 0.502604
3287,   0.7084, 0.498334
3288,   0.7084, 0.497503
3289,   0.7084, 0.496748
3290,   0.7084, 0.498943
3291,   0.7084, 0.504153
3292,   0.7084, 0.503851
3293,   0.7084, 0.505624
3294,   0.7084, 0.502499
3295,   0.7084, 0.504033
3296,   0.7084, 0.509665
3297,   0.7092,  0.50733
3298,   0.7092,   0.5097
3299,   0.7092, 0.511814
3300,   0.7092, 0.511442
3301,   0.7092, 0.512529
3302,   0.7092, 0.507473
3303,   0.7092, 0.508904
3304,   0.7092, 0.504093
3305,   0.7092,  0.50625
3306,   0.7092, 0.509329
3307,   0.7092, 0.504385
3308,   0.7092, 0.502425
3309,   0.7092, 0.499487
3310,   0.7092,   0.5031
3311,   0.7092, 0.508385
3312,   0.7092,   0.5008
3313,   0.7092, 0.505113
3314,   0.7092, 0.512571
3315,   0.7092, 0.507204
3316,   0.7092, 0.506641
3317,   0.7092, 0.513614
3318,   0.7092, 0.514788
3319,   0.7092, 0.509822
3320,   0.7092, 0.511635
3321,   0.7092,  0.51245
3322,   0.7092, 0.509463
3323,   0.7092, 0.511113
3324,   0.7092, 0.509242
3325,   0.7092, 0.507147
3326,   0.7092, 0.511333
3327,   0.7092, 0.511902
3328,   0.7092, 0.510149
3329,   0.7092, 0.518046
3330,   0.7092, 0.511586
3331,   0.7092, 0.512697
3332,   0.7092, 0.516976
3333,   0.7092, 0.508069
3334,   0.7092, 0.503217
3335,   0.7092, 0.501477
3336,   0.7092, 0.504061
3337,   0.7092, 0.496454
3338,   0.7092, 0.499915
3339,   0.7092, 0.501311
3340,   0.7092, 0.509453
3341,   0.7092, 0.509194
3342,   0.7092, 0.507517
3343,   0.7092,  0.51197
3344,   0.7092, 0.506962
3345,   0.7092, 0.510933
3346,   0.7092, 0.511618
3347,   0.7092, 0.506347
3348,   0.7092, 0.512728
3349,   0.7092, 0.515137
3350,   0.7092, 0.508592
3351,   0.7092, 0.506591
3352,   0.7092, 0.505214
3353,   0.7092,  0.51515
3354,   0.7092, 0.512335
3355,   0.7092, 0.502509
3356,   0.7092, 0.501203
3357,   0.7092, 0.505716
3358,   0.7092, 0.502531
3359,   0.7092,  0.50601
3360,   0.7092, 0.509978
3361,   0.7092, 0.507652
3362,   0.7092, 0.516775
3363,   0.7092, 0.515494
3364,   0.7092, 0.521204
3365,   0.7092, 0.515737
3366,   0.7086, 0.523752
3367,   0.7086,  0.52227
3368,   0.7086, 0.513831
3369,   0.7086, 0.514351
3370,   0.7086, 0.512407
3371,   0.7086, 0.510481
3372,   0.7086, 0.514032
3373,   0.7086, 0.511254
3374,   0.7086, 0.512817
3375,   0.7086, 0.508833
3376,   0.7086,   0.5008
3377,   0.7086, 0.502706
3378,   0.7086, 0.501617
3379,   0.7086, 0.500011
3380,   0.7086, 0.504494
3381,   0.7086, 0.502727
3382,   0.7086, 0.498452
3383,   0.7086, 0.496647
3384,   0.7151, 0.496469
3385,   0.7151, 0.503333
3386,   0.7151,  0.50184
3387,   0.7151, 0.511957
3388,   0.7151, 0.511473
3389,   0.7151, 0.513893
3390,   0.7151, 0.512557
3391,   0.7151, 0.514094
3392,   0.7151, 0.509634
3393,   0.7151, 0.514657
3394,   0.7151, 0.521567
3395,   0.7151, 0.515595
3396,   0.7151, 0.515988
3397,   0.7151, 0.512437
3398,   0.7151, 0.503978
3399,   0.7151,  0.50635
3400,   0.7151, 0.504151
3401,   0.7151, 0.508393
3402,   0.7151, 0.508111
3403,   0.7151, 0.509537
3404,   0.7151, 0.512325
3405,   0.7151, 0.517301
3406,   0.7151, 0.506123
3407,   0.7151, 0.508805
3408,   0.7151,  0.50935
3409,   0.7151, 0.508372
3410,   0.7151, 0.508667
3411,   0.7151, 0.504665
3412,   0.7151, 0.500037
3413,   0.7151, 0.498304
3414,   0.7151, 0.502183
3415,   0.7151, 0.506712
3416,   0.7151, 0.512258
3417,   0.7151, 0.511551
3418,   0.7151, 0.511127
3419,   0.7151, 0.507073
3420,   0.7151, 0.505344
3421,   0.7151, 0.510833
3422,   0.7151,  0.50321
3423,   0.7151, 0.502373
3424,   0.7151, 0.505563
3425,   0.7151, 0.506535
3426,   0.7151, 0.511521
3427,   0.7151, 0.510958
3428,   0.7151,  0.51218
3429,   0.7151, 0.511998
3430,   0.7151, 0.507887
3431,   0.7151, 0.512693
3432,   0.7151, 0.513265
3433,   0.7151, 0.513943
3434,   0.7151,  0.51996
3435,   0.7151, 0.528704
3436,   0.7151, 0.523142
3437,   0.7151, 0.520697
3438,   0.7151, 0.520313
3439,   0.7151, 0.512957
3440,   0.7151, 0.518743
3441,   0.7151, 0.519736
3442,   0.7151, 0.515263
3443,   0.7151, 0.520683
3444,   0.7151, 0.523096
3445,   0.7151,  0.52823
3446,   0.7151, 0.525849
3447,   0.7151, 0.519777
3448,   0.7151, 0.511424
3449,   0.7151, 0.506802
3450,   0.7151, 0.502666
3451,   0.7151, 0.498296
3452,   0.7151, 0.505512
3453,   0.7151, 0.510238
3454,   0.7151, 0.501607
3455,   0.7151,  0.50772
3456,   0.7151, 0.507163
3457,   0.7151, 0.502342
3458,   0.7151, 0.505959
3459,   0.7151, 0.501744
3460,   0.7151, 0.505352
3461,   0.7151, 0.507558
3462,   0.7151, 0.507286
3463,   0.7151, 0.511855
3464,   0.7151, 0.514857
3465,   0.7151, 0.510561
3466,   0.7151,  0.51308
3467,   0.7151, 0.513486
3468,   0.7151, 0.518917
3469,   0.7151, 0.516055
3470,   0.7151, 0.511515
3471,   0.7151, 0.522587
3472,   0.7151, 0.517083
3473,   0.7151,  0.52476
3474,   0.7151, 0.516205
3475,   0.7151, 0.517053
3476,   0.7151, 0.512601
3477,   0.7151, 0.511333
3478,   0.7151, 0.516199
3479,   0.7151,  0.51592
3480,   0.7151, 0.518009
3481,   0.7151, 0.524898
3482,   0.7151, 0.520813
3483,   0.7151, 0.512285
3484,   0.7151, 0.512016
3485,   0.7151, 0.513162
3486,   0.7151, 0.516358
3487,   0.7151, 0.523233
3488,   0.7151, 0.522335
3489,   0.7151, 0.528701
3490,   0.7151, 0.521598
3491,   0.7151, 0.523723
3492,   0.7151,  0.52491
3493,   0.7151, 0.524728
3494,   0.7151, 0.518864
3495,   0.7151, 0.525295
3496,   0.7151,  0.52303
3497,   0.7151, 0.522553
3498,   0.7151, 0.516789
3499,   0.7151, 0.514245
3500,   0.7151, 0.508394
3501,   0.7151, 0.517162
3502,   0.7151, 0.512314
3503,   0.7151, 0.513081
3504,   0.7151, 0.510196
3505,   0.7151, 0.507934
3506,   0.7151, 0.502572
3507,   0.7151, 0.511656
3508,   0.7151, 0.512403
3509,   0.7151, 0.512706
3510,   0.7151, 0.508852
3511,   0.7151, 0.510191
3512,   0.7151, 0.507639
3513,   0.7151, 0.508478
3514,   0.7151, 0.509677
3515,   0.7151, 0.509673
3516,   0.7151, 0.512605
3517,   0.7151, 0.507827
3518,   0.7151, 0.514406
3519,   0.7151, 0.510468
3520,   0.7151,  0.51254
3521,   0.7151, 0.509548
3522,   0.7151, 0.519216
3523,   0.7151, 0.515652
3524,   0.7151, 0.518699
3525,   0.7151, 0.524315
3526,   0.7151, 0.520638
3527,   0.7151, 0.511873
3528,   0.7151, 0.513079
3529,   0.7151, 0.517188
3530,   0.7151, 0.521759
3531,   0.7151, 0.530224
3532,   0.7151, 0.530475
3533,   0.7151, 0.528973
3534,   0.7151, 0.530979
3535,   0.7151, 0.530243
3536,   0.7151, 0.527531
3537,   0.7151, 0.522781
3538,   0.7151, 0.515359
3539,   0.7151, 0.519111
3540,   0.7151, 0.525248
3541,   0.7151, 0.514919
3542,   0.7151, 0.520344
3543,   0.7151, 0.517777
3544,   0.7151, 0.521186
3545,   0.7151, 0.520383
3546,   0.7151, 0.521146
3547,   0.7151, 0.518968
3548,   0.7151, 0.520928
3549,   0.7151, 0.514794
3550,   0.7151, 0.517192
3551,   0.7151, 0.515605
3552,   0.7151, 0.519972
3553,   0.7151, 0.517573
3554,   0.7151, 0.513688
3555,   0.7151, 0.517735
3556,   0.7151, 0.512077
3557,   0.7151, 0.514058
3558,   0.7151, 0.514282
3559,   0.7151, 0.516917
3560,   0.7152, 0.518496
3561,   0.7152, 0.516833
3562,   0.7152, 0.513561
3563,   0.7152, 0.514791
3564,   0.7152, 0.512888
3565,   0.7152, 0.519763
3566,   0.7152, 0.518315
3567,   0.7152, 0.519749
3568,   0.7152, 0.506342
3569,   0.7152, 0.506704
3570,   0.7152, 0.512213
3571,   0.7152, 0.509006
3572,   0.7152,  0.51571
3573,   0.7152, 0.514548
3574,   0.7152, 0.515861
3575,   0.7152, 0.512215
3576,   0.7152, 0.513233
3577,   0.7152, 0.524745
3578,   0.7152, 0.524979
3579,   0.7152,  0.51804
3580,   0.7152, 0.525373
3581,   0.7152, 0.526228
3582,   0.7152, 0.527455
3583,   0.7152, 0.519071
3584,   0.7152, 0.510885
3585,   0.7152, 0.508974
3586,   0.7152, 0.511856
3587,   0.7152, 0.510289
3588,   0.7152, 0.509516
3589,   0.7152, 0.502172
3590,   0.7152,  0.49764
3591,   0.7152, 0.498833
3592,   0.7152, 0.501086
3593,   0.7152, 0.512876
3594,   0.7152, 0.510111
3595,   0.7152,  0.50625
3596,   0.7152,  0.50727
3597,   0.7152, 0.511016
3598,   0.7152, 0.506258
3599,   0.7152, 0.507069
3600,   0.7152, 0.511295
3601,   0.7152, 0.505694
3602,   0.7152, 0.506055
3603,   0.7152, 0.507589
3604,   0.7152, 0.510594
3605,   0.7152, 0.515399
3606,   0.7152, 0.512841
3607,   0.7152, 0.519313
3608,   0.7152,  0.51887
3609,   0.7152, 0.514306
3610,   0.7152, 0.521636
3611,   0.7152,  0.51971
3612,   0.7152, 0.517362
3613,   0.7152, 0.520075
3614,   0.7152, 0.519045
3615,   0.7152, 0.517005
3616,   0.7152, 0.519966
3617,   0.7152, 0.519304
3618,   0.7152, 0.520899
3619,   0.7152, 0.519134
3620,   0.7152, 0.520616
3621,   0.7152, 0.517768
3622,   0.7152, 0.512378
3623,   0.7152, 0.507106
3624,   0.7152, 0.511495
3625,   0.7152, 0.513544
3626,   0.7152, 0.511491
3627,   0.7152,  0.50215
3628,   0.7152, 0.509012
3629,   0.7152, 0.511744
3630,   0.7152, 0.516373
3631,   0.7152, 0.508793
3632,   0.7152,  0.51577
3633,   0.7152,  0.51543
3634,   0.7152, 0.517039
3635,   0.7152, 0.504525
3636,   0.7152, 0.509689
3637,   0.7152, 0.509037
3638,   0.7152, 0.508561
3639,   0.7152, 0.511972
3640,   0.7152, 0.515387
3641,   0.7152, 0.516403
3642,   0.7152,  0.51711
3643,   0.7152, 0.511997
3644,   0.7152, 0.513323
3645,   0.7193, 0.514236
3646,   0.7193, 0.507944
3647,   0.7193, 0.506097
3648,   0.7193, 0.506946
3649,   0.7193, 0.510736
3650,   0.7193, 0.515773
3651,   0.7193, 0.511225
3652,   0.7193, 0.516662
3653,   0.7193, 0.519425
3654,   0.7193, 0.519529
3655,   0.7193, 0.529709
3656,   0.7193, 0.528409
3657,   0.7193, 0.522492
3658,   0.7193, 0.517726
3659,   0.7193, 0.518621
3660,   0.7193, 0.521874
3661,   0.7193, 0.527229
3662,   0.7193, 0.519914
3663,   0.7193, 0.524406
3664,   0.7193,  0.51918
3665,   0.7193, 0.518908
3666,   0.7193, 0.524875
3667,   0.7193, 0.524836
3668,   0.7193, 0.521024
3669,   0.7193, 0.524291
3670,   0.7193, 0.516981
3671,   0.7193, 0.522636
3672,   0.7193, 0.511419
3673,   0.7193, 0.512251
3674,   0.7193,  0.51764
3675,   0.7193, 0.515159
3676,   0.7193, 0.508569
3677,   0.7193, 0.510951
3678,   0.7193, 0.508068
3679,   0.7193, 0.508104
3680,   0.7193,  0.50874
3681,   0.7193, 0.509644
3682,   0.7193, 0.514427
3683,   0.7193, 0.518558
3684,   0.7193, 0.521368
3685,   0.7193, 0.516718
3686,   0.7193, 0.517917
3687,   0.7193, 0.513355
3688,   0.7193, 0.508723
3689,   0.7193, 0.506861
3690,   0.7193, 0.511657
3691,   0.7193, 0.513827
3692,   0.7193, 0.511527
3693,   0.7193, 0.519001
3694,   0.7193, 0.507756
3695,   0.7193, 0.504293
3696,   0.7193, 0.502439
3697,   0.7193,  0.50761
3698,   0.7193,  0.50453
3699,   0.7193, 0.506969
3700,   0.7193, 0.510448
3701,   0.7193, 0.504774
3702,   0.7193, 0.506507
3703,   0.7193, 0.513193
3704,   0.7193, 0.508693
3705,   0.7193, 0.517232
3706,   0.7193, 0.515469
3707,   0.7193, 0.515639
3708,   0.7193, 0.515899
3709,   0.7193,   0.5151
3710,   0.7193, 0.510372
3711,   0.7193, 0.514494
3712,   0.7193,  0.51539
3713,   0.7193, 0.516222
3714,   0.7193, 0.521276
3715,   0.7193, 0.518238
3716,   0.7193, 0.510877
3717,   0.7193, 0.501165
3718,   0.7193, 0.509342
3719,   0.7193, 0.502304
3720,   0.7193, 0.510056
