gen, ranking_scalar3_twopoint_best, ranking_scalar3_twopoint_ave
   1,   0.2261, 0.100111
   2,   0.2261, 0.101161
   3,   0.2299, 0.126118
   4,   0.2871, 0.130998
   5,   0.2871, 0.149611
   6,   0.2926, 0.164678
   7,   0.3002,  0.16999
   8,   0.3056, 0.189177
   9,   0.3381, 0.193832
  10,   0.3381, 0.199588
  11,   0.3388, 0.215281
  12,   0.3634, 0.220352
  13,   0.3665, 0.243329
  14,   0.3724, 0.274893
  15,   0.3819,  0.30105
  16,   0.3837,  0.31679
  17,   0.3959, 0.324482
  18,   0.3953, 0.332842
  19,   0.3995, 0.337951
  20,   0.4304, 0.341074
  21,   0.4304, 0.351139
  22,   0.4337, 0.356082
  23,   0.4423, 0.365691
  24,   0.4458, 0.374507
  25,   0.4493, 0.381044
  26,   0.4542, 0.383831
  27,   0.4595, 0.388721
  28,   0.4582, 0.392898
  29,   0.4609, 0.405645
  30,   0.4643, 0.410019
  31,   0.4634, 0.409966
  32,   0.4666, 0.411069
  33,     0.47, 0.416045
  34,     0.47, 0.417289
  35,   0.4708, 0.423425
  36,   0.4726, 0.428354
  37,   0.4729, 0.425752
  38,   0.4759, 0.432402
  39,   0.4759, 0.432425
  40,   0.4784,  0.43225
  41,   0.4784, 0.434107
  42,   0.4816, 0.437925
  43,   0.4816, 0.441222
  44,   0.4812, 0.441293
  45,   0.4825, 0.441449
  46,   0.4827, 0.444465
  47,   0.4809, 0.444359
  48,   0.4809, 0.448426
  49,   0.4816, 0.447244
  50,   0.4816,   0.4484
  51,   0.4822, 0.446482
  52,   0.4841, 0.449838
  53,   0.4841, 0.448819
  54,   0.4833, 0.445996
  55,   0.4825, 0.444274
  56,   0.4837, 0.445733
  57,   0.4849, 0.441341
  58,   0.4849,  0.44318
  59,   0.4859, 0.447629
  60,   0.4873, 0.443203
  61,   0.4856, 0.443683
  62,   0.4899, 0.447703
  63,   0.4899, 0.450087
  64,   0.4962, 0.445707
  65,   0.4962, 0.446215
  66,   0.4962, 0.447264
  67,   0.4963, 0.451002
  68,   0.4963, 0.456382
  69,   0.4986, 0.458773
  70,   0.4986, 0.460584
  71,   0.4979, 0.459955
  72,   0.4996, 0.461188
  73,   0.5005, 0.459581
  74,   0.5067, 0.457799
  75,   0.5108, 0.458485
  76,   0.5177, 0.460872
  77,   0.5177, 0.459196
  78,   0.5203, 0.461799
  79,   0.5266, 0.464889
  80,   0.5266, 0.466543
  81,   0.5277, 0.469942
  82,   0.5335, 0.467248
  83,   0.5324, 0.472991
  84,   0.5382, 0.475605
  85,   0.5382,   0.4825
  86,   0.5467, 0.485079
  87,   0.5467, 0.484806
  88,   0.5479, 0.488924
  89,   0.5534, 0.488808
  90,   0.5558, 0.497451
  91,   0.5693, 0.493553
  92,   0.5693, 0.497579
  93,   0.5699, 0.496229
  94,   0.5716, 0.501433
  95,   0.5857, 0.507509
  96,   0.5857, 0.514087
  97,   0.5854, 0.516416
  98,   0.5879, 0.509631
  99,    0.587, 0.517164
 100,   0.5898,  0.52014
 101,   0.5903, 0.530755
 102,   0.5966, 0.531587
 103,   0.5966, 0.535963
 104,   0.6016, 0.538844
 105,   0.6016, 0.540131
 106,   0.6012, 0.539926
 107,   0.6012, 0.539907
 108,   0.6012, 0.537758
 109,   0.6046, 0.545901
 110,   0.6103, 0.545969
 111,   0.6103, 0.543025
 112,   0.6103, 0.540572
 113,   0.6103, 0.546966
 114,   0.6079, 0.547368
 115,   0.6079, 0.547963
 116,   0.6093, 0.547054
 117,    0.609, 0.551675
 118,   0.6075, 0.552765
 119,   0.6075, 0.556399
 120,   0.6095, 0.557316
 121,   0.6111, 0.553985
 122,   0.6111, 0.548676
 123,   0.6111, 0.552836
 124,   0.6117, 0.553269
 125,   0.6144, 0.548974
 126,   0.6144, 0.550597
 127,   0.6151, 0.550293
 128,   0.6151, 0.547911
 129,   0.6151, 0.546658
 130,    0.618, 0.550542
 131,    0.618, 0.550295
 132,   0.6181, 0.554546
 133,   0.6181, 0.555089
 134,    0.625, 0.554991
 135,    0.625, 0.550769
 136,   0.6267, 0.557901
 137,   0.6286, 0.560969
 138,   0.6296, 0.563684
 139,   0.6296, 0.561897
 140,    0.636, 0.560655
 141,   0.6368, 0.561388
 142,   0.6373, 0.562623
 143,   0.6373, 0.572487
 144,   0.6373, 0.566628
 145,   0.6373, 0.570355
 146,   0.6373, 0.561719
 147,   0.6399, 0.570817
 148,   0.6407, 0.570598
 149,   0.6423, 0.574591
 150,   0.6423, 0.572159
 151,   0.6423, 0.567945
 152,   0.6423, 0.571056
 153,   0.6461, 0.571646
 154,   0.6461, 0.572192
 155,   0.6461, 0.578058
 156,   0.6461, 0.578387
 157,   0.6461, 0.581615
 158,   0.6461, 0.581107
 159,   0.6502, 0.578154
 160,   0.6502, 0.575742
 161,   0.6497, 0.576603
 162,   0.6497, 0.579683
 163,   0.6544, 0.574241
 164,   0.6544, 0.574635
 165,   0.6544,  0.58479
 166,   0.6564, 0.591476
 167,   0.6564, 0.587571
 168,   0.6564, 0.585268
 169,   0.6581, 0.587045
 170,   0.6575, 0.586766
 171,   0.6585,  0.58627
 172,   0.6585, 0.590701
 173,   0.6607, 0.591616
 174,   0.6607, 0.590222
 175,   0.6607, 0.591709
 176,   0.6601, 0.591505
 177,   0.6601, 0.592412
 178,   0.6638, 0.593821
 179,   0.6638, 0.589614
 180,   0.6638, 0.597162
 181,   0.6638, 0.595755
 182,   0.6638, 0.596996
 183,   0.6646, 0.595652
 184,   0.6646, 0.590873
 185,    0.665, 0.589964
 186,    0.665, 0.594973
 187,    0.665, 0.594819
 188,   0.6666, 0.594633
 189,   0.6666, 0.595707
 190,   0.6666, 0.597985
 191,   0.6666, 0.595806
 192,   0.6666, 0.598412
 193,   0.6666, 0.595537
 194,   0.6666, 0.600877
 195,   0.6666, 0.591748
 196,   0.6678, 0.589829
 197,    0.666, 0.594887
 198,    0.666, 0.594829
 199,   0.6682, 0.591398
 200,   0.6682, 0.594658
 201,   0.6682,  0.60279
 202,   0.6693, 0.606452
 203,   0.6704, 0.605825
 204,   0.6739, 0.604598
 205,   0.6739, 0.597798
 206,   0.6739, 0.599878
 207,   0.6727, 0.599936
 208,    0.675, 0.601948
 209,    0.675, 0.606265
 210,    0.675, 0.606439
 211,    0.675, 0.604186
 212,    0.675, 0.603867
 213,    0.677, 0.597327
 214,    0.677, 0.598478
 215,   0.6774, 0.601255
 216,   0.6774, 0.605561
 217,   0.6774, 0.599914
 218,   0.6796, 0.600921
 219,   0.6796,  0.60483
 220,   0.6818, 0.603365
 221,   0.6818, 0.609455
 222,   0.6805, 0.611839
 223,   0.6805, 0.611855
 224,   0.6794, 0.610045
 225,   0.6794, 0.614143
 226,   0.6794, 0.611773
 227,   0.6838, 0.602304
 228,   0.6838, 0.606714
 229,   0.6838, 0.609228
 230,   0.6838, 0.606307
 231,   0.6833,   0.6104
 232,   0.6833, 0.609071
 233,   0.6833, 0.605699
 234,   0.6835, 0.608335
 235,   0.6835, 0.614197
 236,   0.6835, 0.610376
 237,   0.6835, 0.608011
 238,   0.6835, 0.612294
 239,   0.6844, 0.612506
 240,   0.6844, 0.606423
 241,   0.6829, 0.608914
 242,   0.6829, 0.610532
 243,   0.6827, 0.614362
 244,   0.6827, 0.610305
 245,   0.6827, 0.608868
 246,   0.6827, 0.610094
 247,   0.6827, 0.607247
 248,   0.6837, 0.608972
 249,   0.6847, 0.603181
 250,   0.6849, 0.612309
 251,   0.6849, 0.611731
 252,   0.6849, 0.616412
 253,   0.6849, 0.613534
 254,   0.6849,  0.61109
 255,   0.6849, 0.612019
 256,   0.6849, 0.612588
 257,   0.6849, 0.615693
 258,   0.6849, 0.614118
 259,   0.6849, 0.614195
 260,   0.6849, 0.615779
 261,   0.6854, 0.615007
 262,   0.6854, 0.621031
 263,   0.6854,   0.6167
 264,   0.6851, 0.618786
 265,   0.6851, 0.614876
 266,   0.6851, 0.615286
 267,   0.6851, 0.607201
 268,   0.6851, 0.609858
 269,   0.6856, 0.606999
 270,   0.6856, 0.608827
 271,   0.6856, 0.611413
 272,   0.6856, 0.615185
 273,   0.6856, 0.610555
 274,    0.687, 0.607494
 275,    0.687, 0.615467
 276,    0.687, 0.614245
 277,    0.687, 0.612547
 278,    0.687, 0.608693
 279,    0.687, 0.615637
 280,    0.687, 0.610951
 281,    0.687, 0.613285
 282,    0.687, 0.612924
 283,    0.687, 0.616168
 284,   0.6874, 0.612692
 285,   0.6874, 0.620876
 286,   0.6874, 0.616871
 287,   0.6874, 0.610212
 288,   0.6874, 0.615653
 289,    0.688, 0.612159
 290,    0.688, 0.614225
 291,    0.688, 0.612858
 292,   0.6911,   0.6121
 293,   0.6911,  0.60959
 294,   0.6911, 0.608341
 295,   0.6897, 0.612058
 296,   0.6897,  0.61788
 297,   0.6893,  0.61731
 298,   0.6893, 0.615572
 299,   0.6893, 0.615272
 300,   0.6893,  0.61319
 301,   0.6893, 0.616053
 302,   0.6907, 0.624036
 303,   0.6907, 0.616915
 304,   0.6912, 0.613669
 305,   0.6912, 0.614739
 306,   0.6912, 0.610068
 307,   0.6925, 0.616912
 308,   0.6925, 0.616654
 309,   0.6925, 0.614086
 310,    0.693,  0.61406
 311,    0.693, 0.614729
 312,    0.693, 0.618012
 313,    0.693, 0.619236
 314,    0.693, 0.618045
 315,    0.693, 0.612916
 316,   0.6928, 0.612366
 317,   0.6928, 0.612979
 318,   0.6928, 0.606881
 319,   0.6928, 0.610106
 320,   0.6928, 0.616688
 321,   0.6928, 0.611977
 322,   0.6928, 0.616313
 323,   0.6928, 0.619158
 324,   0.6915, 0.618703
 325,   0.6915, 0.619658
 326,   0.6915, 0.622087
 327,   0.6915, 0.618915
 328,   0.6922, 0.614798
 329,   0.6922, 0.615369
 330,   0.6922, 0.612532
 331,   0.6922, 0.609427
 332,   0.6922, 0.619276
 333,   0.6922,  0.61636
 334,   0.6922, 0.621411
 335,   0.6925,  0.62239
 336,   0.6926, 0.616173
 337,   0.6926, 0.611907
 338,   0.6926, 0.617478
 339,   0.6926,  0.62277
 340,   0.6926, 0.623752
 341,   0.6952, 0.623191
 342,   0.6952, 0.622806
 343,   0.6952, 0.623467
 344,    0.694, 0.619687
 345,    0.694,  0.62813
 346,    0.694, 0.623181
 347,   0.6942,  0.62289
 348,   0.6942, 0.617991
 349,    0.695, 0.622209
 350,    0.695, 0.613665
 351,    0.695, 0.617624
 352,   0.6947, 0.618303
 353,   0.6947, 0.616606
 354,   0.6947, 0.623401
 355,   0.6947, 0.623562
 356,   0.6947, 0.623501
 357,   0.6947, 0.618255
 358,   0.6947, 0.622503
 359,   0.6947, 0.627334
 360,   0.6947,  0.62466
 361,   0.6947, 0.628211
 362,   0.6947, 0.622356
 363,   0.6947, 0.625517
 364,   0.6947, 0.619446
 365,   0.6947, 0.621336
 366,   0.6947, 0.621533
 367,   0.6946,  0.62072
 368,   0.6946, 0.620443
 369,   0.6946, 0.622419
 370,   0.6946,  0.62197
 371,   0.6946, 0.619185
 372,   0.6946,  0.62541
 373,   0.6951, 0.622479
 374,   0.6967, 0.621463
 375,   0.6967, 0.628293
 376,   0.6967, 0.625034
 377,   0.6967, 0.625806
 378,   0.6967, 0.626896
 379,   0.6967, 0.626994
 380,   0.6967, 0.623009
 381,   0.6967,  0.62736
 382,   0.6967, 0.623355
 383,   0.6967,  0.62386
 384,   0.6967, 0.620095
 385,   0.6967, 0.623924
 386,   0.6967, 0.621723
 387,   0.6969, 0.623289
 388,   0.6969, 0.623859
 389,   0.6969,  0.62299
 390,   0.6968, 0.627605
 391,   0.6968, 0.627489
 392,   0.6968, 0.624831
 393,   0.6968, 0.621119
 394,   0.6968, 0.627958
 395,   0.6968, 0.625805
 396,   0.6968, 0.622499
 397,   0.6968, 0.623948
 398,   0.6967, 0.623387
 399,   0.6965, 0.624569
 400,   0.6965, 0.628349
 401,    0.698,  0.62306
 402,    0.698, 0.624981
 403,    0.698, 0.627048
 404,    0.698, 0.626113
 405,    0.698,   0.6304
 406,    0.698,  0.62898
 407,   0.6976, 0.624161
 408,   0.6976, 0.621624
 409,   0.6993, 0.621926
 410,   0.6993, 0.632063
 411,   0.6993, 0.631128
 412,   0.6993, 0.621839
 413,   0.6993, 0.621362
 414,   0.6993, 0.624919
 415,   0.6993, 0.626355
 416,   0.6993, 0.624642
 417,   0.6991, 0.624716
 418,   0.6991, 0.621108
 419,   0.6991, 0.630895
 420,   0.6991, 0.632135
 421,   0.6996, 0.628894
 422,   0.6999, 0.631773
 423,   0.6999, 0.629386
 424,   0.6999, 0.625784
 425,   0.7012, 0.626947
 426,   0.7012, 0.627186
 427,   0.7012, 0.624896
 428,   0.7012, 0.623865
 429,   0.7012,  0.62108
 430,   0.7012,  0.62207
 431,   0.7012, 0.619334
 432,   0.7012, 0.620097
 433,   0.7012,  0.62289
 434,   0.7012,  0.62938
 435,   0.7012, 0.628327
 436,   0.7012, 0.625613
 437,   0.7012,  0.62573
 438,   0.7012, 0.630572
 439,   0.7012, 0.632371
 440,   0.7015, 0.631147
 441,   0.7015, 0.625031
 442,   0.7015, 0.630307
 443,   0.7015, 0.621028
 444,   0.7015, 0.625864
 445,   0.7015, 0.625826
 446,   0.7015, 0.626917
 447,   0.7015, 0.626672
 448,   0.7015, 0.633452
 449,   0.7026, 0.632665
 450,   0.7026, 0.631568
 451,   0.7026, 0.629551
 452,   0.7032, 0.627603
 453,   0.7032, 0.631676
 454,   0.7032, 0.629988
 455,   0.7032, 0.633564
 456,   0.7032, 0.632542
 457,   0.7032, 0.633752
 458,   0.7032, 0.632751
 459,   0.7032, 0.634408
 460,   0.7032, 0.637207
 461,   0.7025, 0.633558
 462,   0.7025, 0.630313
 463,   0.7025, 0.630523
 464,   0.7025, 0.629102
 465,   0.7025, 0.632545
 466,   0.7025, 0.635366
 467,   0.7025, 0.625569
 468,   0.7025, 0.631369
 469,   0.7025, 0.629394
 470,   0.7025, 0.632106
 471,   0.7025, 0.628902
 472,   0.7025, 0.629749
 473,    0.703, 0.635859
 474,    0.703, 0.630361
 475,   0.7037, 0.629096
 476,   0.7037,  0.63214
 477,   0.7037,  0.63898
 478,   0.7037, 0.634459
 479,   0.7032, 0.635476
 480,   0.7027, 0.630959
 481,   0.7027, 0.639109
 482,   0.7027, 0.631396
 483,   0.7027, 0.627316
 484,   0.7027, 0.626571
 485,   0.7027, 0.630779
 486,   0.7027, 0.625521
 487,   0.7027,  0.62771
 488,   0.7027, 0.632026
 489,   0.7027, 0.637898
 490,   0.7027, 0.637528
 491,   0.7027, 0.634636
 492,   0.7027, 0.634577
 493,   0.7027, 0.636385
 494,   0.7027, 0.631581
 495,   0.7027, 0.630354
 496,   0.7027, 0.636557
 497,   0.7027, 0.632013
 498,   0.7027, 0.629121
 499,   0.7036, 0.631657
 500,   0.7036,  0.63114
 501,   0.7036, 0.634272
 502,   0.7042, 0.635557
 503,   0.7042, 0.633881
 504,   0.7042, 0.636267
 505,   0.7042, 0.630218
 506,   0.7042, 0.632549
 507,   0.7042, 0.634916
 508,   0.7042, 0.630524
 509,   0.7042, 0.633911
 510,   0.7042, 0.635119
 511,   0.7042, 0.631181
 512,   0.7042, 0.631428
 513,   0.7042, 0.635382
 514,   0.7049,  0.63252
 515,   0.7049, 0.634024
 516,   0.7049, 0.637926
 517,   0.7049, 0.632752
 518,   0.7049, 0.634576
 519,   0.7049, 0.633354
 520,   0.7049, 0.630439
 521,   0.7049, 0.630832
 522,   0.7049, 0.629713
 523,   0.7049, 0.629872
 524,   0.7049, 0.635156
 525,   0.7049, 0.642956
 526,   0.7049, 0.639324
 527,   0.7049, 0.631656
 528,   0.7049, 0.627967
 529,   0.7049, 0.625217
 530,   0.7049, 0.632588
 531,   0.7049, 0.635086
 532,   0.7036, 0.636207
 533,   0.7036, 0.633641
 534,   0.7036,  0.62705
 535,   0.7032, 0.639984
 536,   0.7032, 0.637962
 537,   0.7035, 0.633472
 538,   0.7035, 0.634307
 539,   0.7035, 0.633585
 540,   0.7035, 0.638592
 541,   0.7035, 0.631841
 542,   0.7055, 0.632734
 543,   0.7055, 0.625866
 544,   0.7055, 0.634252
 545,   0.7055,  0.63135
 546,   0.7055,  0.63339
 547,   0.7055, 0.632887
 548,   0.7064, 0.639459
 549,   0.7029, 0.633845
 550,   0.7047, 0.638556
 551,   0.7047, 0.634306
 552,   0.7058, 0.633237
 553,   0.7045, 0.632169
 554,   0.7045,  0.63526
 555,   0.7045, 0.629032
 556,   0.7045, 0.629709
 557,   0.7045, 0.628506
 558,   0.7045,  0.63289
 559,   0.7045, 0.634252
 560,   0.7045, 0.634631
 561,   0.7045,  0.64203
 562,   0.7045, 0.629479
 563,   0.7045, 0.633993
 564,   0.7045, 0.635483
 565,   0.7045, 0.633359
 566,   0.7045, 0.632112
 567,   0.7045,   0.6366
 568,   0.7045, 0.640488
 569,   0.7053, 0.634804
 570,   0.7053, 0.635157
 571,   0.7053, 0.628004
 572,   0.7053,  0.63171
 573,   0.7053, 0.630737
 574,   0.7053, 0.635886
 575,   0.7053,  0.63601
 576,   0.7053, 0.634712
 577,   0.7053,  0.63524
 578,   0.7053, 0.637778
 579,   0.7053, 0.631973
 580,   0.7052, 0.632308
 581,   0.7052, 0.634523
 582,   0.7052, 0.631562
 583,   0.7052, 0.634384
 584,   0.7052, 0.631366
 585,   0.7052, 0.629204
 586,   0.7052, 0.629215
 587,   0.7052, 0.632138
 588,   0.7052, 0.633341
 589,   0.7052, 0.631657
 590,   0.7052, 0.635753
 591,   0.7046, 0.635447
 592,   0.7046, 0.632726
 593,   0.7053, 0.634768
 594,   0.7053, 0.628694
 595,   0.7053, 0.632555
 596,   0.7053,  0.63875
 597,   0.7053, 0.638738
 598,   0.7053, 0.630915
 599,   0.7053, 0.644348
 600,   0.7053, 0.632259
 601,   0.7053, 0.632276
 602,   0.7053, 0.630621
 603,   0.7053, 0.631858
 604,   0.7052, 0.633707
 605,   0.7052,  0.63747
 606,   0.7052, 0.637441
 607,   0.7052, 0.631041
 608,   0.7052, 0.630946
 609,   0.7057, 0.629655
 610,   0.7057, 0.629516
 611,   0.7057, 0.634124
 612,   0.7057, 0.639453
 613,   0.7057, 0.634583
 614,   0.7057, 0.631875
 615,   0.7057, 0.628826
 616,   0.7057, 0.630401
 617,   0.7057, 0.627764
 618,   0.7057, 0.625458
 619,   0.7057, 0.625759
 620,   0.7057, 0.629776
 621,   0.7057, 0.631057
 622,   0.7057, 0.629368
 623,   0.7057, 0.629557
 624,   0.7057, 0.635513
 625,   0.7057, 0.630217
 626,   0.7057, 0.634017
 627,   0.7057, 0.640623
 628,   0.7057, 0.634177
 629,   0.7057, 0.635215
 630,   0.7057,  0.63477
 631,   0.7057,  0.64054
 632,   0.7057,  0.63072
 633,   0.7057, 0.633087
 634,   0.7057, 0.631457
 635,   0.7057, 0.626563
 636,   0.7057, 0.633668
 637,   0.7057, 0.633028
 638,   0.7057, 0.633248
 639,   0.7057, 0.627559
 640,   0.7046, 0.631349
 641,   0.7046,  0.63306
 642,   0.7046, 0.631566
 643,   0.7046, 0.630655
 644,   0.7046, 0.633875
 645,   0.7046, 0.633171
 646,   0.7046, 0.626902
 647,   0.7046, 0.634503
 648,   0.7046,  0.63164
 649,   0.7046, 0.632004
 650,   0.7046, 0.633168
 651,   0.7046, 0.629704
 652,   0.7046, 0.630038
 653,   0.7046, 0.629296
 654,   0.7046, 0.634514
 655,   0.7041, 0.633119
 656,   0.7041, 0.630589
 657,   0.7061, 0.632309
 658,   0.7061, 0.635404
 659,   0.7061, 0.629708
 660,   0.7061, 0.637773
 661,   0.7061, 0.637594
 662,   0.7061, 0.641521
 663,   0.7061, 0.631381
 664,   0.7061, 0.633682
 665,   0.7061, 0.628911
 666,   0.7061, 0.632433
 667,   0.7061, 0.631953
 668,   0.7061, 0.630997
 669,   0.7061, 0.630975
 670,   0.7061,  0.62533
 671,   0.7061, 0.632079
 672,   0.7061, 0.624939
 673,   0.7064, 0.629133
 674,   0.7064, 0.630355
 675,   0.7064, 0.628824
 676,   0.7064, 0.633991
 677,   0.7064, 0.633981
 678,   0.7064, 0.630951
 679,   0.7064, 0.629475
 680,   0.7064, 0.633286
 681,   0.7064, 0.630374
 682,   0.7064, 0.635037
 683,   0.7064, 0.632132
 684,   0.7065, 0.635189
 685,   0.7065, 0.632555
 686,   0.7065, 0.633884
 687,   0.7065, 0.635284
 688,   0.7065, 0.630523
 689,   0.7065, 0.634959
 690,   0.7065, 0.630539
 691,   0.7065, 0.632225
 692,   0.7064,  0.63092
 693,   0.7064, 0.628819
 694,   0.7064,  0.63319
 695,   0.7064, 0.630579
 696,   0.7064, 0.635889
 697,   0.7064, 0.635213
 698,   0.7064, 0.631064
 699,   0.7064, 0.636021
 700,   0.7064, 0.635807
 701,   0.7064, 0.633585
 702,   0.7064,  0.63322
 703,   0.7064, 0.630982
 704,   0.7064, 0.634366
 705,    0.707, 0.632694
 706,    0.707, 0.634724
 707,    0.707, 0.635804
 708,    0.707, 0.631386
 709,    0.707, 0.631972
 710,    0.707, 0.627652
 711,    0.707, 0.639587
 712,    0.707, 0.633752
 713,    0.707,  0.63683
 714,    0.707, 0.628465
 715,    0.707, 0.630983
 716,    0.707, 0.630332
 717,    0.707, 0.635778
 718,   0.7064, 0.638227
 719,   0.7064, 0.635772
 720,   0.7064, 0.633446
 721,   0.7064,  0.63724
 722,   0.7064, 0.641899
 723,   0.7064, 0.636734
 724,   0.7064,  0.63198
 725,   0.7064, 0.630731
 726,   0.7064, 0.635993
 727,   0.7064, 0.633662
 728,   0.7064, 0.634052
 729,   0.7064,  0.63507
 730,   0.7064, 0.640905
 731,   0.7064, 0.645208
 732,   0.7064, 0.635305
 733,   0.7064, 0.633142
 734,   0.7064, 0.635029
 735,   0.7064, 0.632984
 736,   0.7064, 0.642756
 737,   0.7064, 0.642125
 738,   0.7064, 0.639297
 739,   0.7066, 0.635088
 740,   0.7066, 0.632005
 741,   0.7066, 0.636011
 742,   0.7073, 0.637775
 743,   0.7073, 0.636177
 744,   0.7073, 0.633297
 745,   0.7073, 0.639093
 746,   0.7073, 0.637223
 747,   0.7073, 0.625193
 748,   0.7073, 0.629565
 749,   0.7073, 0.634708
 750,   0.7073, 0.636437
 751,   0.7058, 0.636765
 752,   0.7058,  0.63319
 753,   0.7058, 0.634467
 754,   0.7058, 0.635551
 755,   0.7058, 0.634349
 756,   0.7058, 0.635986
 757,   0.7058, 0.638414
 758,   0.7058, 0.637716
 759,   0.7058, 0.642854
 760,   0.7058, 0.640899
 761,   0.7058, 0.633469
 762,   0.7058,  0.63815
 763,   0.7058, 0.638317
 764,   0.7058, 0.634258
 765,   0.7058, 0.633841
 766,   0.7074, 0.637947
 767,   0.7074,  0.63652
 768,   0.7089, 0.641346
 769,   0.7089, 0.638378
 770,   0.7089, 0.639296
 771,   0.7089, 0.640786
 772,   0.7089, 0.635964
 773,   0.7074, 0.639838
 774,   0.7074, 0.636477
 775,   0.7074, 0.640285
 776,   0.7074, 0.637328
 777,   0.7074,  0.63459
 778,   0.7074, 0.633015
 779,   0.7074, 0.637917
 780,   0.7074, 0.627912
 781,   0.7091, 0.637236
 782,   0.7091, 0.634153
 783,   0.7091, 0.639195
 784,   0.7091, 0.640056
 785,   0.7091, 0.638128
 786,   0.7091, 0.641167
 787,   0.7092, 0.641891
 788,   0.7099, 0.634492
 789,   0.7099, 0.628258
 790,   0.7099, 0.636871
 791,   0.7099, 0.638515
 792,   0.7099, 0.639054
 793,   0.7099, 0.633362
 794,   0.7099, 0.636989
 795,   0.7099, 0.638816
 796,   0.7099, 0.636353
 797,   0.7099, 0.633024
 798,   0.7099, 0.632855
 799,   0.7099, 0.636809
 800,   0.7099, 0.636004
 801,   0.7099,  0.63628
 802,   0.7099, 0.634668
 803,   0.7099, 0.630292
 804,   0.7099, 0.641084
 805,   0.7099, 0.636271
 806,   0.7089, 0.638452
 807,   0.7095, 0.637524
 808,   0.7095, 0.634975
 809,   0.7095, 0.636633
 810,   0.7095,  0.63852
 811,   0.7095, 0.638983
 812,   0.7095, 0.636325
 813,   0.7135, 0.637537
 814,   0.7135, 0.633896
 815,   0.7221, 0.633117
 816,   0.7221, 0.637875
 817,   0.7222, 0.641841
 818,   0.7222, 0.637895
 819,   0.7239, 0.641323
 820,   0.7239, 0.638666
 821,   0.7252, 0.643134
 822,   0.7267, 0.645635
 823,   0.7323, 0.641888
 824,   0.7323,  0.64588
 825,   0.7323, 0.648351
 826,   0.7323, 0.647365
 827,   0.7352, 0.653742
 828,   0.7395, 0.653814
 829,   0.7395, 0.655662
 830,   0.7395, 0.650361
 831,   0.7395, 0.660233
 832,   0.7395, 0.660184
 833,   0.7395, 0.654406
 834,   0.7395,  0.66183
 835,   0.7395, 0.655931
 836,   0.7426, 0.657677
 837,   0.7426, 0.653738
 838,   0.7443, 0.656991
 839,   0.7443, 0.662238
 840,   0.7454, 0.659783
 841,   0.7454,  0.66026
 842,   0.7454, 0.661292
 843,   0.7454, 0.666277
 844,   0.7454,  0.66743
 845,   0.7454, 0.664115
 846,   0.7454,  0.66486
 847,   0.7454, 0.664779
 848,   0.7454, 0.664156
 849,   0.7454, 0.667351
 850,   0.7454, 0.665676
 851,   0.7454, 0.667568
 852,   0.7454, 0.669869
 853,   0.7454,  0.66658
 854,   0.7454, 0.665774
 855,   0.7454, 0.667052
 856,   0.7454, 0.659944
 857,   0.7464, 0.660392
 858,   0.7464, 0.666179
 859,   0.7473, 0.664427
 860,   0.7473, 0.673311
 861,   0.7489,  0.67099
 862,   0.7489, 0.667192
 863,   0.7489, 0.664866
 864,   0.7489, 0.663833
 865,   0.7489, 0.661849
 866,   0.7489, 0.663435
 867,   0.7489, 0.663411
 868,   0.7489, 0.663972
 869,   0.7489, 0.668811
 870,   0.7489, 0.664096
 871,   0.7489, 0.668028
 872,   0.7489, 0.668127
 873,   0.7489, 0.668246
 874,   0.7493, 0.665028
 875,   0.7493, 0.667964
 876,   0.7493, 0.671691
 877,   0.7493, 0.666762
 878,   0.7493, 0.669931
 879,   0.7493, 0.673305
 880,   0.7505, 0.673715
 881,   0.7505, 0.668941
 882,   0.7505, 0.670636
 883,   0.7509, 0.667844
 884,   0.7509, 0.670959
 885,   0.7509, 0.666501
 886,   0.7509, 0.674846
 887,   0.7509, 0.672706
 888,   0.7509, 0.673459
 889,   0.7509, 0.665048
 890,   0.7509, 0.671198
 891,   0.7509,  0.67079
 892,   0.7509, 0.669337
 893,   0.7509, 0.672747
 894,   0.7509, 0.671128
 895,   0.7509,  0.66845
 896,   0.7509, 0.672801
 897,   0.7522, 0.673299
 898,   0.7522,  0.66779
 899,   0.7522, 0.671025
 900,   0.7522, 0.671156
 901,   0.7522, 0.673065
 902,   0.7522, 0.675192
 903,   0.7515, 0.673515
 904,   0.7515, 0.670469
 905,   0.7548, 0.665368
 906,   0.7548, 0.669474
 907,   0.7548, 0.669922
 908,   0.7548, 0.675614
 909,   0.7548, 0.673884
 910,   0.7548, 0.667105
 911,   0.7548,  0.67399
 912,   0.7548, 0.675022
 913,   0.7548, 0.677422
 914,   0.7548, 0.676754
 915,   0.7548, 0.670135
 916,   0.7549, 0.669283
 917,   0.7549, 0.671713
 918,   0.7562,  0.67118
 919,   0.7562, 0.677203
 920,   0.7562,  0.67281
 921,   0.7562, 0.674166
 922,   0.7562, 0.674247
 923,   0.7562, 0.675007
 924,   0.7562, 0.676584
 925,   0.7562, 0.676176
 926,   0.7562, 0.671154
 927,   0.7562, 0.676221
 928,   0.7562, 0.673756
 929,   0.7562,  0.67121
 930,   0.7562, 0.674461
 931,   0.7562, 0.681012
 932,   0.7562, 0.676839
 933,   0.7562, 0.672808
 934,   0.7562, 0.671287
 935,   0.7562, 0.672242
