gen, ranking_scalar1_twopoint_best, ranking_scalar1_twopoint_ave
1868,   0.7646, 0.640094
1869,   0.7646, 0.640655
1870,   0.7646, 0.638559
1871,   0.7646, 0.644459
1872,   0.7646, 0.639408
1873,   0.7646, 0.646872
1874,   0.7646, 0.639306
1875,   0.7646, 0.645403
1876,   0.7646, 0.640531
1877,   0.7646, 0.639211
1878,   0.7646, 0.631328
1879,   0.7646, 0.631462
1880,   0.7646, 0.643498
1881,   0.7646,  0.63927
1882,   0.7646, 0.633092
1883,   0.7646, 0.635405
1884,   0.7646, 0.640669
1885,   0.7646, 0.639816
1886,   0.7646, 0.633984
1887,   0.7646, 0.636595
1888,   0.7646, 0.630692
1889,   0.7646,  0.64074
1890,   0.7646, 0.638192
1891,   0.7646, 0.641448
1892,   0.7646, 0.638184
1893,   0.7646, 0.642572
1894,   0.7646, 0.635569
1895,   0.7646, 0.638353
1896,   0.7646,  0.64097
1897,   0.7646,  0.63779
1898,   0.7646, 0.638591
1899,   0.7646, 0.631322
1900,   0.7646, 0.638183
1901,   0.7646, 0.639628
1902,   0.7646, 0.639832
1903,   0.7646, 0.644799
1904,   0.7646, 0.643727
1905,   0.7646, 0.636561
1906,   0.7646, 0.632889
1907,   0.7646, 0.635106
1908,   0.7646, 0.635761
1909,   0.7646, 0.625753
1910,   0.7646, 0.643133
1911,   0.7646, 0.639036
1912,   0.7568, 0.646842
1913,   0.7568, 0.644413
1914,   0.7568, 0.640296
1915,   0.7568, 0.640316
1916,   0.7568,  0.63701
1917,   0.7568, 0.637658
1918,   0.7568, 0.636999
1919,   0.7568, 0.639503
1920,   0.7568, 0.643211
1921,   0.7568, 0.640985
1922,   0.7568, 0.638179
1923,   0.7568, 0.636914
1924,   0.7568, 0.637684
1925,   0.7568, 0.641123
1926,   0.7568, 0.642178
1927,   0.7568, 0.638614
1928,   0.7568, 0.642959
1929,   0.7568, 0.638013
1930,   0.7568, 0.636275
1931,   0.7568, 0.634192
1932,   0.7568, 0.636606
1933,   0.7568, 0.631225
1934,   0.7591, 0.641955
1935,   0.7591, 0.638174
1936,   0.7591, 0.640258
1937,   0.7591, 0.636734
1938,   0.7591, 0.629411
1939,   0.7591, 0.637487
1940,   0.7591, 0.633955
1941,   0.7591, 0.638125
1942,   0.7591, 0.631856
1943,   0.7591, 0.624227
1944,   0.7591, 0.629873
1945,   0.7591, 0.638147
1946,   0.7591, 0.635814
1947,   0.7591,  0.64457
1948,   0.7591, 0.641574
1949,   0.7591, 0.631567
1950,   0.7591,  0.63151
1951,   0.7591, 0.637579
1952,   0.7591,  0.63516
1953,   0.7619, 0.639219
1954,   0.7619, 0.630272
1955,   0.7619, 0.639999
1956,   0.7619, 0.633982
1957,   0.7619, 0.633488
1958,   0.7619,  0.63459
1959,   0.7619, 0.630244
1960,   0.7619, 0.633494
1961,   0.7619, 0.636864
1962,   0.7619, 0.628662
1963,   0.7619,  0.63207
1964,   0.7619, 0.637564
1965,   0.7619, 0.642267
1966,   0.7619, 0.638695
1967,   0.7619, 0.639581
1968,   0.7619, 0.641797
1969,   0.7619, 0.635989
1970,   0.7619, 0.639809
1971,   0.7619, 0.633425
1972,   0.7619, 0.628671
1973,   0.7619, 0.635642
1974,   0.7619, 0.646093
1975,   0.7619, 0.639167
1976,   0.7619, 0.632863
1977,   0.7619, 0.634303
1978,   0.7619, 0.639148
1979,   0.7619,  0.64182
1980,   0.7619, 0.639144
1981,   0.7619,  0.64738
1982,   0.7619, 0.642083
1983,   0.7619, 0.632912
1984,   0.7619, 0.638483
1985,   0.7536, 0.636604
1986,   0.7536, 0.641141
1987,   0.7536, 0.642775
1988,   0.7536,  0.64411
1989,   0.7536, 0.639138
1990,   0.7536, 0.642889
1991,   0.7536, 0.651437
1992,   0.7536, 0.646394
1993,   0.7536, 0.639414
1994,   0.7536,   0.6322
1995,   0.7536, 0.627189
1996,   0.7536, 0.644739
1997,   0.7536, 0.646643
1998,   0.7536, 0.642593
1999,   0.7536, 0.647507
2000,   0.7536, 0.652547
2001,   0.7536, 0.638577
2002,   0.7536, 0.636311
2003,   0.7536, 0.645518
2004,   0.7536, 0.637704
2005,   0.7536, 0.642842
2006,   0.7536,   0.6401
2007,   0.7536, 0.638894
2008,   0.7536, 0.638388
2009,   0.7536, 0.643596
2010,   0.7536, 0.648657
2011,    0.761, 0.641926
2012,    0.761, 0.641491
2013,    0.761, 0.638614
2014,    0.761, 0.639333
2015,    0.761, 0.640847
2016,    0.761, 0.639791
2017,    0.761, 0.636462
2018,    0.761, 0.654028
2019,    0.761, 0.637296
2020,    0.761, 0.638284
2021,    0.761, 0.642399
2022,    0.761, 0.640597
2023,    0.761, 0.643435
2024,    0.761, 0.649852
2025,    0.761, 0.639087
2026,    0.761, 0.641156
2027,    0.761, 0.646444
2028,    0.761,   0.6408
2029,    0.761, 0.639768
2030,    0.761, 0.641077
2031,    0.761, 0.642888
2032,    0.761,  0.64988
2033,   0.7568, 0.637529
2034,   0.7568, 0.637895
2035,   0.7568, 0.632208
2036,   0.7568, 0.639309
2037,   0.7568, 0.639863
2038,   0.7568, 0.642091
2039,   0.7568, 0.639588
2040,   0.7568, 0.641455
2041,   0.7568, 0.640249
2042,   0.7568, 0.648191
2043,   0.7568, 0.646086
2044,   0.7568, 0.639994
2045,   0.7568, 0.633097
2046,   0.7568, 0.638793
2047,   0.7568, 0.641705
2048,   0.7568, 0.641786
2049,   0.7611, 0.634932
2050,   0.7611,  0.64032
2051,   0.7611,  0.64553
2052,   0.7611, 0.639363
2053,   0.7611, 0.645272
2054,   0.7611, 0.644183
2055,   0.7611, 0.637275
2056,   0.7611, 0.636992
2057,   0.7611, 0.643937
2058,   0.7611, 0.640621
2059,   0.7611, 0.630463
2060,   0.7611, 0.634848
2061,   0.7611, 0.634215
2062,   0.7611, 0.636409
2063,   0.7611, 0.633382
2064,   0.7611, 0.639271
2065,   0.7611, 0.637555
2066,   0.7611, 0.633146
2067,   0.7611, 0.641245
2068,   0.7551, 0.639908
2069,   0.7551, 0.639584
2070,   0.7551, 0.629062
2071,   0.7551, 0.638392
2072,   0.7551, 0.636455
2073,   0.7551, 0.641393
2074,   0.7551, 0.639704
2075,   0.7551, 0.637955
2076,   0.7551,  0.64097
2077,   0.7551, 0.635795
2078,   0.7551, 0.634398
2079,   0.7551, 0.631621
2080,   0.7551, 0.639091
2081,   0.7551, 0.637491
2082,   0.7551, 0.638639
2083,   0.7551, 0.639854
2084,   0.7551, 0.636182
2085,   0.7551, 0.636757
2086,   0.7551, 0.627145
2087,   0.7551,  0.63869
2088,   0.7551, 0.630442
2089,   0.7551, 0.635613
2090,   0.7551, 0.644191
2091,   0.7551, 0.637915
2092,   0.7551, 0.631585
2093,   0.7551, 0.635893
2094,   0.7551, 0.635034
2095,   0.7551, 0.633749
2096,   0.7551, 0.633499
2097,   0.7551, 0.638226
2098,   0.7551, 0.636543
2099,   0.7551, 0.640105
2100,   0.7551, 0.640063
2101,   0.7551, 0.639074
2102,   0.7551, 0.644683
2103,   0.7551, 0.636354
2104,   0.7551, 0.637929
2105,   0.7551, 0.641288
2106,   0.7551,  0.64368
2107,   0.7551, 0.640246
2108,   0.7551, 0.633426
2109,   0.7551, 0.638644
2110,   0.7551, 0.640339
2111,   0.7551, 0.635336
2112,   0.7551, 0.638588
2113,   0.7551, 0.641337
2114,   0.7551, 0.633344
2115,   0.7551, 0.640888
2116,   0.7551,  0.64146
2117,   0.7607, 0.638011
2118,   0.7607, 0.634582
2119,   0.7607, 0.635425
2120,   0.7607, 0.639235
2121,   0.7607, 0.637473
2122,   0.7607, 0.632205
2123,   0.7607, 0.640627
2124,   0.7607, 0.633664
2125,   0.7607, 0.636131
2126,   0.7607, 0.636736
2127,   0.7607, 0.625856
2128,   0.7607, 0.624115
2129,   0.7607, 0.628801
2130,    0.761, 0.636209
2131,    0.761, 0.632922
2132,    0.761, 0.629264
2133,    0.761,   0.6416
2134,    0.761, 0.636313
2135,    0.761, 0.632286
2136,    0.761, 0.639813
2137,    0.761, 0.638878
2138,    0.761, 0.628141
2139,    0.761, 0.627239
2140,    0.761, 0.627542
2141,    0.761, 0.636778
2142,    0.761, 0.633583
2143,    0.761, 0.630946
2144,    0.761, 0.637216
2145,    0.761,  0.63844
2146,    0.761, 0.635984
2147,    0.761, 0.632195
2148,    0.761, 0.641074
2149,   0.7556, 0.641307
2150,   0.7556, 0.636416
2151,   0.7556, 0.634536
2152,   0.7556, 0.632883
2153,   0.7556, 0.636211
2154,   0.7556, 0.632327
2155,   0.7556, 0.634483
2156,   0.7556, 0.626178
2157,   0.7556, 0.631479
2158,   0.7556, 0.632196
2159,   0.7556, 0.638851
2160,   0.7556, 0.636591
2161,   0.7556, 0.637434
2162,   0.7556, 0.629802
2163,   0.7556, 0.631897
2164,   0.7556, 0.633802
2165,   0.7556, 0.647913
2166,   0.7556,  0.63447
2167,   0.7556, 0.638763
2168,   0.7556, 0.643999
2169,   0.7556, 0.644758
2170,   0.7556, 0.631177
2171,   0.7556,  0.63097
2172,   0.7556, 0.629078
2173,   0.7603, 0.628972
2174,   0.7603, 0.635393
2175,   0.7603, 0.628088
2176,   0.7603,  0.63777
2177,   0.7603, 0.636287
2178,   0.7603, 0.638813
2179,   0.7603, 0.632788
2180,   0.7603, 0.626761
2181,   0.7603, 0.638247
2182,   0.7603, 0.633165
2183,   0.7603, 0.636845
2184,   0.7603, 0.629274
2185,   0.7603, 0.630922
2186,   0.7603, 0.642878
2187,   0.7603, 0.647793
2188,   0.7603, 0.638418
2189,   0.7603, 0.637062
2190,   0.7529, 0.630796
2191,   0.7529, 0.628965
2192,   0.7529, 0.628808
2193,   0.7529, 0.631117
2194,   0.7529, 0.629322
2195,   0.7529, 0.624177
2196,   0.7529, 0.630193
2197,   0.7529, 0.626309
2198,   0.7529, 0.633385
2199,   0.7529, 0.633383
2200,   0.7529, 0.624836
2201,   0.7529, 0.636745
2202,   0.7529, 0.631724
2203,   0.7529, 0.628928
2204,   0.7528, 0.622395
2205,   0.7528,  0.63045
2206,   0.7528, 0.629589
2207,   0.7528, 0.629187
2208,   0.7528, 0.630327
2209,   0.7528, 0.635361
2210,   0.7528, 0.625284
2211,   0.7528, 0.628973
2212,   0.7528, 0.642582
2213,   0.7528, 0.634068
2214,   0.7528, 0.631572
2215,   0.7528, 0.630691
2216,   0.7528, 0.631988
2217,   0.7528,  0.62708
2218,   0.7528,  0.62281
2219,   0.7528, 0.618181
2220,   0.7528, 0.625612
2221,   0.7528, 0.633613
2222,   0.7528, 0.629314
2223,   0.7528, 0.634112
2224,   0.7528, 0.630386
2225,   0.7528, 0.629997
2226,   0.7528, 0.632711
2227,   0.7528, 0.630272
2228,   0.7528, 0.631958
2229,   0.7528, 0.634706
2230,   0.7528, 0.629413
2231,   0.7528, 0.631697
2232,   0.7528,  0.62968
2233,   0.7528,   0.6342
2234,   0.7528, 0.636211
2235,   0.7528, 0.622038
2236,   0.7528, 0.626794
2237,   0.7528, 0.637416
2238,   0.7528, 0.630295
2239,   0.7528, 0.631167
2240,   0.7528, 0.631971
2241,   0.7528, 0.626214
2242,   0.7528, 0.623506
2243,   0.7528, 0.627025
2244,   0.7528, 0.632005
2245,   0.7528, 0.632596
2246,   0.7528, 0.622716
2247,   0.7528,  0.63167
2248,   0.7528, 0.634158
2249,   0.7528, 0.626246
2250,   0.7528, 0.627137
2251,   0.7528, 0.630436
2252,   0.7528, 0.632394
2253,   0.7528, 0.636557
2254,   0.7528, 0.622148
2255,   0.7528, 0.628999
2256,   0.7528, 0.624912
2257,   0.7528, 0.632278
2258,   0.7528, 0.624565
2259,   0.7528, 0.626409
2260,   0.7528, 0.628756
2261,   0.7528, 0.622528
2262,   0.7528, 0.621577
2263,   0.7528, 0.623942
2264,   0.7528, 0.630099
2265,   0.7528, 0.624245
2266,   0.7559, 0.626851
2267,   0.7559, 0.626266
2268,   0.7559, 0.633069
2269,   0.7559, 0.626523
2270,   0.7559, 0.626117
2271,   0.7559, 0.628069
2272,   0.7559, 0.636644
2273,   0.7559, 0.635944
2274,   0.7559, 0.624469
2275,   0.7559, 0.633093
2276,   0.7559, 0.636862
2277,   0.7559, 0.633228
2278,   0.7559, 0.625944
2279,   0.7559, 0.629261
2280,   0.7559, 0.627259
2281,   0.7559, 0.620988
2282,   0.7559, 0.624895
2283,   0.7559, 0.616682
2284,   0.7559, 0.621064
2285,   0.7559, 0.624927
2286,   0.7559, 0.636319
2287,   0.7559, 0.632188
2288,   0.7559, 0.625759
2289,   0.7559, 0.626481
2290,   0.7559, 0.633503
2291,   0.7559, 0.630916
2292,   0.7559, 0.634905
2293,   0.7559, 0.624228
2294,   0.7559, 0.630602
2295,   0.7559, 0.632687
2296,   0.7559, 0.629604
2297,   0.7559, 0.629799
2298,   0.7559, 0.631689
2299,   0.7559, 0.622975
2300,   0.7559, 0.630242
2301,   0.7559, 0.630367
2302,   0.7559,  0.62389
2303,   0.7559,  0.62705
2304,   0.7559, 0.627654
2305,   0.7559, 0.627721
2306,   0.7571, 0.633905
2307,   0.7571, 0.626152
2308,   0.7571,  0.63043
2309,   0.7571, 0.631304
2310,   0.7571, 0.626924
2311,   0.7571, 0.630181
2312,   0.7571, 0.627468
2313,   0.7571, 0.624785
2314,   0.7571, 0.635146
2315,   0.7571, 0.629937
2316,   0.7571, 0.635611
2317,   0.7571, 0.630234
2318,   0.7571, 0.632141
2319,   0.7571, 0.629657
2320,   0.7571, 0.631946
2321,   0.7571, 0.627698
2322,   0.7571, 0.629186
2323,   0.7571, 0.626342
2324,   0.7571, 0.631685
2325,   0.7571, 0.632034
2326,   0.7571, 0.630354
2327,   0.7571, 0.627637
2328,   0.7571, 0.629192
2329,   0.7571, 0.637283
2330,   0.7571, 0.630228
2331,   0.7571, 0.633281
2332,   0.7571, 0.636573
2333,   0.7571, 0.633177
2334,   0.7571, 0.626404
2335,   0.7571, 0.638226
2336,   0.7571, 0.641401
2337,   0.7571, 0.629684
2338,   0.7571, 0.627994
2339,   0.7571, 0.631689
2340,   0.7571, 0.634113
2341,   0.7571, 0.629342
2342,   0.7571, 0.626087
2343,   0.7571, 0.627807
2344,   0.7571, 0.636974
2345,   0.7571, 0.638296
2346,   0.7571, 0.630935
2347,   0.7571, 0.627565
2348,   0.7571, 0.638351
2349,   0.7571, 0.636284
2350,   0.7571, 0.634462
2351,   0.7571, 0.627675
2352,   0.7571, 0.627064
2353,   0.7571, 0.633493
2354,   0.7571, 0.629464
2355,   0.7571, 0.632555
2356,   0.7571, 0.631712
2357,   0.7598, 0.623367
2358,   0.7598, 0.623297
2359,   0.7598,  0.62356
2360,   0.7598, 0.634624
2361,   0.7598, 0.626136
2362,   0.7598,  0.63141
2363,   0.7598, 0.633089
2364,   0.7598, 0.632418
2365,   0.7598,   0.6314
2366,   0.7598, 0.621783
2367,   0.7598, 0.630232
2368,   0.7598, 0.631385
2369,   0.7598, 0.632619
2370,   0.7598, 0.620273
2371,   0.7598, 0.626347
2372,   0.7598, 0.633955
2373,   0.7598, 0.626955
2374,   0.7598, 0.634143
2375,   0.7598,  0.62762
2376,   0.7598, 0.632776
2377,   0.7598,  0.62918
2378,   0.7574, 0.625287
2379,   0.7574, 0.629924
2380,   0.7574, 0.632311
2381,   0.7574,  0.63775
2382,   0.7574, 0.642222
2383,   0.7574, 0.634671
2384,   0.7574, 0.642365
2385,   0.7574, 0.636606
2386,   0.7574, 0.629627
2387,   0.7574, 0.629593
2388,   0.7574, 0.627843
2389,   0.7574, 0.639572
2390,   0.7574,  0.62774
2391,   0.7574,   0.6239
2392,   0.7574, 0.630598
2393,   0.7574, 0.630198
2394,   0.7574, 0.626562
2395,   0.7574, 0.634481
2396,   0.7574, 0.639069
2397,   0.7574, 0.625891
2398,   0.7574, 0.643002
2399,   0.7574, 0.638034
2400,   0.7574, 0.640735
2401,   0.7574, 0.639285
2402,   0.7574, 0.632476
2403,   0.7574, 0.633331
2404,   0.7574, 0.636145
2405,   0.7574, 0.635107
2406,   0.7574, 0.626917
2407,   0.7574, 0.638682
2408,   0.7574, 0.638607
2409,   0.7574, 0.636042
2410,   0.7574,  0.63656
2411,   0.7574, 0.636211
2412,   0.7574, 0.635701
2413,   0.7574, 0.637919
2414,   0.7574, 0.640249
2415,   0.7574,  0.63679
2416,   0.7574, 0.629177
2417,   0.7574, 0.636177
2418,   0.7574, 0.630701
2419,   0.7574, 0.630755
2420,   0.7574, 0.632753
2421,   0.7542, 0.640816
2422,   0.7542, 0.633479
2423,   0.7542, 0.635914
2424,   0.7542, 0.634332
2425,   0.7542, 0.632474
2426,   0.7542, 0.628356
2427,   0.7542,  0.63632
2428,   0.7542, 0.628511
2429,   0.7542,  0.62957
2430,   0.7542, 0.630676
2431,   0.7542, 0.635964
2432,   0.7542, 0.631504
2433,   0.7542,   0.6339
2434,   0.7542, 0.633589
2435,   0.7542, 0.630159
2436,   0.7542, 0.635728
2437,   0.7542, 0.635198
2438,   0.7542, 0.632501
2439,   0.7542, 0.638745
2440,   0.7542,  0.64529
2441,   0.7542, 0.635432
2442,   0.7542, 0.635363
2443,   0.7542, 0.628571
2444,   0.7542, 0.629077
2445,   0.7542, 0.633932
2446,   0.7542, 0.631058
2447,   0.7542,  0.63246
2448,   0.7542, 0.616668
2449,   0.7542, 0.621565
2450,   0.7542, 0.625081
2451,   0.7542, 0.637287
2452,   0.7542, 0.634296
2453,   0.7542, 0.640602
2454,   0.7542, 0.643272
2455,   0.7542, 0.633614
2456,   0.7542, 0.625665
2457,   0.7542, 0.622046
2458,   0.7542, 0.629992
2459,   0.7542, 0.633177
2460,   0.7542, 0.634539
2461,   0.7542, 0.633502
2462,   0.7542, 0.627725
2463,   0.7542, 0.639478
2464,   0.7542, 0.638645
2465,   0.7542, 0.629649
2466,   0.7542, 0.638799
2467,   0.7542, 0.633485
2468,   0.7542, 0.627182
2469,   0.7542, 0.632527
2470,   0.7542, 0.635722
2471,   0.7542,  0.64819
2472,   0.7542, 0.636043
2473,   0.7542, 0.633546
2474,   0.7542, 0.631286
2475,   0.7542, 0.632455
2476,   0.7542, 0.633923
2477,   0.7542,  0.62724
2478,   0.7542, 0.621901
2479,   0.7542, 0.627934
2480,   0.7542, 0.628838
2481,   0.7542,  0.63076
2482,   0.7542,  0.62609
2483,   0.7542, 0.623579
2484,   0.7542, 0.635244
2485,   0.7542, 0.634702
2486,   0.7542, 0.630333
2487,   0.7542, 0.627903
2488,   0.7542, 0.628928
2489,   0.7542, 0.632685
2490,   0.7542, 0.622109
2491,   0.7542, 0.633424
2492,   0.7542, 0.632451
2493,   0.7542,  0.62791
2494,   0.7542, 0.635815
2495,   0.7542, 0.639878
2496,   0.7542, 0.625896
2497,   0.7542, 0.631156
2498,   0.7542, 0.639343
2499,   0.7542, 0.635828
2500,   0.7542, 0.637013
2501,   0.7542, 0.633642
2502,   0.7542, 0.636455
2503,   0.7542,  0.63811
2504,   0.7542, 0.643988
2505,   0.7542, 0.633895
2506,   0.7542, 0.632891
2507,   0.7542, 0.626602
2508,   0.7542, 0.640854
2509,   0.7542, 0.646473
2510,   0.7542, 0.639284
2511,   0.7542, 0.640649
2512,   0.7542, 0.628922
2513,   0.7542, 0.637465
2514,   0.7542,  0.63219
2515,   0.7542, 0.630536
2516,   0.7542, 0.624896
2517,   0.7542, 0.640863
2518,   0.7542, 0.635508
2519,   0.7542, 0.637647
2520,   0.7542, 0.626442
2521,   0.7542, 0.629158
2522,   0.7542, 0.632056
2523,   0.7542, 0.634385
2524,   0.7542, 0.640912
2525,   0.7542, 0.631473
2526,   0.7542, 0.628471
2527,   0.7542, 0.636178
2528,   0.7542, 0.631891
2529,   0.7542, 0.626297
2530,   0.7542, 0.639675
2531,   0.7542, 0.640478
2532,   0.7542, 0.635987
2533,   0.7542, 0.634052
2534,   0.7542,  0.63176
2535,   0.7542, 0.627363
2536,   0.7542, 0.625889
2537,   0.7542, 0.625087
2538,   0.7542, 0.632602
2539,   0.7542, 0.634765
2540,   0.7542, 0.634769
2541,   0.7542, 0.629632
2542,   0.7542, 0.632336
2543,   0.7542, 0.619816
2544,   0.7542, 0.627816
2545,   0.7542, 0.623901
2546,   0.7542, 0.625671
2547,   0.7542, 0.622586
2548,   0.7542, 0.633296
2549,   0.7542, 0.631547
2550,   0.7542, 0.631246
2551,   0.7542, 0.635291
2552,   0.7542,  0.63478
2553,   0.7542, 0.630789
2554,   0.7542, 0.627671
2555,   0.7542, 0.622867
2556,   0.7542, 0.634423
2557,   0.7542, 0.633897
2558,   0.7542, 0.635884
2559,   0.7542, 0.629142
2560,   0.7542, 0.631045
2561,   0.7542, 0.635606
2562,   0.7542, 0.626129
2563,   0.7542, 0.627231
2564,   0.7542, 0.629959
2565,   0.7542, 0.625883
2566,   0.7542, 0.626723
2567,   0.7542, 0.633466
2568,   0.7542, 0.632472
2569,   0.7542, 0.634953
2570,   0.7542, 0.637563
2571,   0.7542, 0.639979
2572,   0.7542, 0.640297
2573,   0.7542, 0.636562
2574,   0.7542, 0.625407
2575,   0.7542, 0.631163
2576,   0.7542, 0.636961
2577,   0.7542,  0.63428
2578,   0.7542, 0.637873
2579,   0.7542, 0.626652
2580,   0.7542, 0.633243
2581,   0.7542, 0.633262
2582,   0.7542, 0.630287
2583,   0.7542, 0.627648
2584,   0.7542,  0.63027
2585,   0.7542,  0.63515
2586,   0.7542,  0.63267
2587,   0.7542, 0.625983
2588,   0.7542, 0.631131
2589,   0.7542, 0.629068
2590,   0.7542, 0.631786
2591,   0.7542, 0.622922
2592,   0.7542, 0.629801
2593,   0.7542, 0.633322
2594,   0.7552, 0.634416
2595,   0.7552,  0.63432
2596,   0.7552,  0.63215
2597,   0.7552, 0.631426
2598,   0.7552, 0.634872
2599,   0.7552, 0.629085
2600,   0.7552, 0.631679
2601,   0.7552, 0.632328
2602,   0.7552, 0.638416
2603,   0.7552, 0.631382
2604,   0.7552,  0.63656
2605,   0.7552, 0.631812
2606,   0.7552, 0.637068
2607,   0.7552, 0.632069
2608,   0.7516, 0.621114
2609,   0.7516, 0.617301
2610,   0.7508, 0.627487
2611,   0.7508, 0.630498
2612,   0.7508, 0.633695
2613,   0.7508,  0.62817
2614,   0.7508, 0.635387
2615,   0.7508, 0.630467
2616,   0.7508, 0.619365
2617,   0.7508,  0.62404
2618,   0.7508,  0.62369
2619,   0.7558, 0.628695
2620,   0.7558, 0.632438
2621,   0.7558, 0.626077
2622,   0.7558, 0.630369
2623,   0.7558, 0.630014
2624,   0.7558, 0.632535
2625,   0.7558, 0.628989
2626,   0.7558, 0.630957
2627,   0.7558,  0.62346
2628,   0.7558, 0.625346
2629,   0.7558, 0.630285
2630,   0.7558, 0.633928
2631,   0.7558, 0.634645
2632,   0.7558, 0.632591
2633,   0.7558, 0.639891
2634,   0.7558, 0.635669
2635,   0.7558, 0.633691
2636,   0.7558, 0.621897
2637,   0.7558, 0.626373
2638,   0.7558, 0.636348
2639,   0.7558, 0.638108
2640,   0.7558, 0.635333
2641,   0.7558, 0.633356
2642,   0.7558, 0.633694
2643,   0.7558, 0.625568
2644,   0.7558, 0.624124
2645,   0.7558, 0.635859
2646,   0.7558, 0.642497
2647,   0.7558,   0.6383
2648,   0.7558, 0.637663
2649,   0.7558, 0.636168
2650,   0.7558, 0.624959
2651,   0.7558, 0.633098
2652,   0.7558, 0.630202
2653,   0.7558, 0.635251
2654,   0.7558, 0.631521
2655,   0.7558, 0.630924
2656,   0.7558, 0.633196
2657,   0.7558, 0.637961
2658,   0.7558, 0.629258
2659,   0.7558, 0.629996
2660,   0.7558, 0.621051
2661,   0.7558, 0.633924
2662,   0.7558, 0.630645
2663,   0.7558, 0.637113
2664,   0.7558, 0.637069
2665,   0.7558, 0.633793
2666,   0.7558, 0.628634
2667,   0.7558, 0.630457
2668,   0.7558, 0.632263
2669,   0.7558, 0.632175
2670,   0.7558, 0.634221
2671,   0.7558,  0.63488
2672,   0.7558, 0.634242
2673,   0.7558, 0.640433
2674,   0.7558, 0.636006
2675,   0.7558, 0.631933
2676,   0.7558, 0.636058
2677,   0.7558, 0.631546
2678,   0.7558, 0.631534
2679,   0.7558, 0.628065
2680,   0.7584, 0.630078
2681,   0.7584,  0.63275
2682,   0.7584, 0.631392
2683,   0.7584, 0.641612
2684,   0.7584, 0.637338
2685,   0.7584, 0.637166
2686,   0.7526, 0.627981
2687,   0.7538, 0.629269
2688,   0.7538, 0.630449
2689,   0.7538, 0.638027
2690,   0.7538, 0.633065
2691,   0.7538, 0.636624
2692,   0.7538, 0.632886
2693,   0.7538,  0.63163
2694,   0.7538, 0.638421
2695,   0.7538, 0.633621
2696,   0.7538, 0.636928
2697,   0.7538, 0.630606
2698,   0.7538, 0.631401
2699,   0.7538, 0.627202
2700,   0.7538, 0.626737
2701,   0.7538, 0.621115
2702,   0.7538, 0.620922
2703,   0.7532, 0.629517
2704,   0.7532,  0.63468
2705,   0.7532, 0.632232
2706,   0.7532, 0.632662
2707,   0.7532, 0.637771
2708,   0.7532, 0.635188
2709,   0.7532, 0.631114
2710,   0.7532,  0.62952
2711,   0.7532, 0.626393
2712,   0.7532, 0.638024
2713,   0.7532, 0.636356
2714,   0.7532,   0.6334
2715,   0.7532, 0.634337
2716,   0.7532, 0.625818
2717,   0.7532, 0.631076
2718,   0.7532, 0.628722
2719,   0.7532,   0.6331
2720,   0.7532, 0.636367
2721,   0.7532, 0.639341
2722,   0.7532, 0.627294
2723,   0.7532, 0.631324
2724,   0.7532, 0.628133
2725,   0.7532, 0.633006
2726,   0.7532, 0.628821
2727,   0.7532, 0.634764
2728,   0.7532, 0.633827
2729,   0.7532, 0.630091
2730,   0.7532, 0.636555
2731,   0.7532, 0.635211
2732,   0.7532, 0.634819
2733,   0.7532, 0.635862
2734,   0.7532, 0.638598
2735,   0.7532, 0.630704
2736,   0.7532, 0.632518
2737,   0.7532,  0.64285
2738,   0.7581, 0.639937
2739,   0.7581, 0.636901
2740,   0.7581, 0.628995
2741,   0.7581, 0.630443
2742,   0.7581, 0.636296
2743,   0.7581, 0.639401
2744,   0.7581, 0.639917
2745,   0.7581, 0.639467
2746,   0.7581, 0.643093
2747,   0.7581, 0.643331
2748,   0.7581, 0.637521
2749,   0.7581, 0.634049
2750,   0.7581, 0.634551
2751,   0.7581, 0.639739
2752,   0.7581, 0.643457
2753,   0.7581, 0.642855
2754,   0.7581, 0.647119
2755,   0.7581, 0.637732
2756,   0.7581,  0.64195
2757,   0.7581, 0.635629
2758,   0.7581, 0.631468
2759,   0.7581, 0.631383
2760,   0.7581, 0.632897
2761,   0.7581,  0.62448
2762,   0.7549, 0.636164
2763,   0.7549, 0.635145
2764,   0.7549, 0.634726
2765,   0.7549, 0.629148
2766,   0.7549, 0.625073
2767,   0.7549, 0.632186
2768,   0.7549, 0.630259
2769,   0.7549, 0.627653
2770,   0.7549,  0.63954
2771,   0.7549, 0.639325
2772,   0.7549, 0.633009
2773,   0.7549, 0.627003
2774,   0.7549, 0.629787
2775,   0.7549, 0.643166
2776,   0.7549, 0.636846
2777,   0.7549, 0.636317
2778,   0.7549, 0.627674
2779,   0.7549, 0.644039
2780,   0.7549, 0.640808
2781,   0.7549, 0.638148
2782,   0.7549, 0.631094
2783,   0.7549, 0.635894
2784,   0.7549,  0.63833
2785,   0.7549, 0.637188
2786,   0.7549, 0.635035
2787,   0.7549, 0.632989
2788,   0.7549,  0.63535
2789,   0.7549, 0.633271
2790,   0.7549, 0.631661
2791,   0.7549, 0.641839
2792,   0.7549, 0.624421
2793,   0.7549, 0.629269
2794,   0.7549, 0.629022
2795,   0.7549, 0.635219
2796,   0.7549,  0.63352
2797,   0.7549, 0.636478
2798,   0.7549, 0.634989
2799,   0.7549, 0.633906
2800,   0.7549, 0.633558
