gen, ranking_scalar1_uniform_best, ranking_scalar1_uniform_ave
1859,   0.6602, 0.571736
1860,   0.6602, 0.571389
1861,   0.6571, 0.574842
1862,   0.6571, 0.572536
1863,   0.6571, 0.572511
1864,   0.6571, 0.570878
1865,   0.6571, 0.571589
1866,   0.6571, 0.569151
1867,   0.6571, 0.569483
1868,   0.6571, 0.576299
1869,   0.6571, 0.574741
1870,   0.6571, 0.576128
1871,   0.6571, 0.577022
1872,   0.6571, 0.576551
1873,   0.6571, 0.575866
1874,   0.6571, 0.570759
1875,   0.6571, 0.571418
1876,   0.6571, 0.568431
1877,   0.6599, 0.571112
1878,   0.6599, 0.571887
1879,   0.6599, 0.572851
1880,   0.6599, 0.575528
1881,   0.6599, 0.575858
1882,   0.6599, 0.575073
1883,   0.6599,  0.57488
1884,   0.6599, 0.571619
1885,   0.6599,  0.57459
1886,   0.6599, 0.573601
1887,   0.6599, 0.571636
1888,   0.6599, 0.577894
1889,   0.6599, 0.570026
1890,   0.6599, 0.569461
1891,   0.6599, 0.575218
1892,   0.6599,  0.57391
1893,   0.6599, 0.570318
1894,   0.6599, 0.575045
1895,   0.6599,  0.57595
1896,   0.6599, 0.566788
1897,   0.6599, 0.568798
1898,   0.6599,  0.57014
1899,   0.6599, 0.570385
1900,   0.6599, 0.572844
1901,   0.6599, 0.571859
1902,   0.6599, 0.576937
1903,   0.6599, 0.574293
1904,   0.6599, 0.567159
1905,   0.6599, 0.571906
1906,   0.6599, 0.572291
1907,   0.6599, 0.572069
1908,   0.6599, 0.574921
1909,   0.6599, 0.573909
1910,   0.6599, 0.571742
1911,   0.6599, 0.572114
1912,   0.6599, 0.573723
1913,   0.6599, 0.574912
1914,   0.6599, 0.566814
1915,   0.6599, 0.567391
1916,   0.6599, 0.565332
1917,   0.6599, 0.570978
1918,   0.6599, 0.566555
1919,   0.6599, 0.566993
1920,   0.6599, 0.572563
1921,   0.6599,  0.57441
1922,   0.6599,  0.57416
1923,   0.6599, 0.564286
1924,   0.6599, 0.568599
1925,   0.6599, 0.566634
1926,   0.6599, 0.566129
1927,   0.6599, 0.569362
1928,   0.6599, 0.570656
1929,   0.6599, 0.573662
1930,   0.6623, 0.570651
1931,   0.6623, 0.572624
1932,   0.6623,   0.5729
1933,   0.6623, 0.575828
1934,   0.6623, 0.572632
1935,   0.6623, 0.571024
1936,   0.6623, 0.573319
1937,   0.6623, 0.576321
1938,   0.6623, 0.571626
1939,   0.6623, 0.568374
1940,   0.6623,  0.57346
1941,   0.6623, 0.576904
1942,   0.6623, 0.577079
1943,   0.6623, 0.575818
1944,   0.6623, 0.570045
1945,   0.6623, 0.569655
1946,   0.6623, 0.573574
1947,   0.6623, 0.579739
1948,   0.6623, 0.573932
1949,   0.6623, 0.566807
1950,   0.6623, 0.564699
1951,   0.6623, 0.574136
1952,   0.6623, 0.567316
1953,   0.6623, 0.572818
1954,   0.6623, 0.574748
1955,   0.6623, 0.573792
1956,   0.6623, 0.572456
1957,   0.6623, 0.575989
1958,   0.6623,  0.57563
1959,   0.6623,  0.57245
1960,   0.6623, 0.575975
1961,   0.6623, 0.573352
1962,   0.6623, 0.577049
1963,   0.6623, 0.572019
1964,   0.6623, 0.573735
1965,   0.6623, 0.573673
1966,   0.6623, 0.571319
1967,   0.6623,  0.57748
1968,   0.6623, 0.574446
1969,   0.6623, 0.572037
1970,   0.6623,  0.57111
1971,   0.6623, 0.571881
1972,   0.6623, 0.569794
1973,   0.6625, 0.568827
1974,   0.6625, 0.571842
1975,   0.6625, 0.570959
1976,   0.6625, 0.573192
1977,   0.6625,  0.57164
1978,   0.6625, 0.573317
1979,   0.6625, 0.570422
1980,   0.6625, 0.571192
1981,   0.6625, 0.571999
1982,   0.6625, 0.574367
1983,   0.6625, 0.574429
1984,   0.6625,  0.57325
1985,   0.6625, 0.579859
1986,   0.6625, 0.580187
1987,   0.6625, 0.572002
1988,   0.6625,  0.57522
1989,   0.6625, 0.574357
1990,   0.6625, 0.577718
1991,   0.6625, 0.574547
1992,   0.6625, 0.573567
1993,   0.6625, 0.573093
1994,   0.6625, 0.575789
1995,   0.6625, 0.575747
1996,   0.6625,  0.56927
1997,   0.6625, 0.567397
1998,   0.6625, 0.567326
1999,   0.6625, 0.575005
2000,   0.6625, 0.573696
2001,   0.6625, 0.573754
2002,   0.6625, 0.572528
2003,   0.6625, 0.575445
2004,   0.6625,  0.57734
2005,   0.6625, 0.579498
2006,   0.6625, 0.578228
2007,   0.6625, 0.576295
2008,   0.6625, 0.571373
2009,   0.6625, 0.575338
2010,   0.6625, 0.575194
2011,   0.6625, 0.576165
2012,   0.6625,  0.57847
2013,   0.6625, 0.578056
2014,   0.6625, 0.576088
2015,   0.6625, 0.571903
2016,   0.6625, 0.583331
2017,   0.6625, 0.576824
2018,   0.6625, 0.577213
2019,   0.6625, 0.571431
2020,   0.6625, 0.575781
2021,   0.6625, 0.576393
2022,   0.6625, 0.577905
2023,   0.6625, 0.578198
2024,   0.6625, 0.569546
2025,   0.6625, 0.573452
2026,   0.6625, 0.579925
2027,   0.6625, 0.577574
2028,   0.6625,  0.58337
2029,   0.6625, 0.574226
2030,    0.662, 0.580006
2031,    0.662, 0.576776
2032,    0.662, 0.576606
2033,    0.662, 0.584976
2034,    0.662, 0.580121
2035,    0.662, 0.577877
2036,    0.662, 0.576001
2037,   0.6601, 0.585092
2038,   0.6601, 0.579419
2039,   0.6601, 0.580431
2040,   0.6601, 0.579317
2041,   0.6601, 0.575427
2042,   0.6601, 0.573755
2043,   0.6601, 0.571172
2044,   0.6601, 0.580037
2045,   0.6601, 0.572538
2046,   0.6601, 0.574351
2047,   0.6601, 0.577786
2048,   0.6601, 0.575948
2049,   0.6601, 0.580571
2050,   0.6601, 0.575518
2051,   0.6601,  0.57318
2052,   0.6601, 0.572213
2053,   0.6601,  0.57225
2054,   0.6601, 0.573072
2055,   0.6601, 0.572609
2056,   0.6601, 0.571026
2057,   0.6601, 0.573125
2058,   0.6601, 0.572378
2059,   0.6601, 0.568431
2060,   0.6601, 0.575185
2061,   0.6601, 0.572143
2062,   0.6601, 0.569487
2063,   0.6601, 0.568854
2064,   0.6601, 0.566287
2065,   0.6601, 0.577448
2066,   0.6601, 0.577683
2067,   0.6601, 0.568703
2068,   0.6601, 0.567858
2069,   0.6601, 0.573083
2070,   0.6601, 0.573597
2071,   0.6601, 0.577323
2072,   0.6601, 0.575865
2073,   0.6601, 0.573099
2074,   0.6601, 0.575532
2075,   0.6601, 0.574239
2076,   0.6646, 0.573091
2077,   0.6646, 0.574738
2078,   0.6646, 0.574822
2079,   0.6646, 0.571627
2080,   0.6646,   0.5723
2081,   0.6646, 0.578752
2082,   0.6646, 0.571036
2083,   0.6646, 0.577563
2084,   0.6646,  0.57686
2085,   0.6646, 0.577116
2086,   0.6646, 0.574133
2087,   0.6646, 0.574072
2088,   0.6646, 0.572333
2089,   0.6646, 0.570491
2090,   0.6646,  0.56919
2091,   0.6646, 0.571684
2092,   0.6646, 0.578506
2093,   0.6646, 0.572233
2094,   0.6646, 0.572746
2095,   0.6646, 0.577169
2096,   0.6646, 0.573036
2097,   0.6646, 0.576104
2098,   0.6646, 0.570548
2099,   0.6646, 0.577308
2100,   0.6646, 0.577222
2101,   0.6646, 0.571863
2102,   0.6646, 0.570914
2103,   0.6646,  0.57115
2104,   0.6646, 0.578658
2105,   0.6646, 0.577326
2106,   0.6646, 0.580491
2107,   0.6646, 0.576028
2108,   0.6646, 0.571992
2109,   0.6646, 0.574108
2110,   0.6646, 0.573564
2111,   0.6646, 0.576342
2112,   0.6646, 0.575306
2113,   0.6646,  0.57354
2114,   0.6646, 0.570601
2115,   0.6646, 0.572246
2116,   0.6646, 0.573009
2117,   0.6646, 0.572612
2118,   0.6646, 0.570576
2119,   0.6646, 0.576213
2120,   0.6646, 0.576747
2121,   0.6646, 0.572638
2122,   0.6646, 0.570518
2123,   0.6646, 0.570557
2124,   0.6646, 0.573166
2125,   0.6646, 0.574357
2126,   0.6646,  0.57193
2127,   0.6646, 0.576649
2128,   0.6646, 0.576355
2129,   0.6646, 0.576096
2130,   0.6646, 0.577176
2131,   0.6646, 0.571871
2132,   0.6646, 0.570851
2133,   0.6646, 0.575921
2134,   0.6646, 0.573331
2135,   0.6646,  0.57052
2136,   0.6646, 0.565088
2137,   0.6646, 0.571225
2138,   0.6646, 0.571725
2139,   0.6646, 0.574487
2140,   0.6646, 0.571689
2141,   0.6646,  0.57338
2142,   0.6646, 0.571528
2143,   0.6646,  0.57568
2144,   0.6646, 0.577963
2145,   0.6646, 0.578739
2146,   0.6646, 0.570174
2147,   0.6646, 0.573991
2148,   0.6646, 0.576335
2149,   0.6646, 0.574448
2150,   0.6646, 0.573857
2151,   0.6646, 0.574859
2152,   0.6646, 0.575854
2153,   0.6646, 0.576835
2154,   0.6646, 0.575661
2155,   0.6646, 0.562789
2156,   0.6646, 0.569651
2157,   0.6646, 0.573215
2158,   0.6646, 0.574842
2159,   0.6646, 0.564699
2160,   0.6646, 0.570302
2161,   0.6646,  0.57029
2162,   0.6646, 0.575476
2163,   0.6646, 0.575431
2164,   0.6646, 0.575044
2165,   0.6646, 0.575261
2166,   0.6646,   0.5726
2167,   0.6646, 0.572764
2168,   0.6646, 0.573605
2169,   0.6646, 0.571648
2170,   0.6646, 0.570524
2171,   0.6646, 0.572119
2172,   0.6646, 0.573809
2173,   0.6646,  0.57492
2174,   0.6646, 0.577241
2175,   0.6646, 0.578172
2176,   0.6646, 0.569088
2177,   0.6646, 0.577168
2178,   0.6646, 0.575577
2179,   0.6646, 0.569474
2180,   0.6646, 0.568398
2181,   0.6646, 0.572012
2182,   0.6646, 0.571067
2183,   0.6646, 0.564602
2184,   0.6646, 0.575772
2185,   0.6646, 0.577717
2186,   0.6646, 0.575675
2187,   0.6646, 0.570294
2188,   0.6646, 0.570288
2189,   0.6646, 0.568955
2190,   0.6646, 0.570912
2191,   0.6646, 0.574102
2192,   0.6647, 0.572224
2193,   0.6647, 0.570086
2194,   0.6647,  0.57396
2195,   0.6647, 0.573502
2196,   0.6647,  0.56957
2197,   0.6647, 0.575408
2198,   0.6647, 0.564808
2199,   0.6647, 0.571845
2200,   0.6647, 0.569069
2201,   0.6647, 0.571832
2202,   0.6647, 0.574264
2203,   0.6593, 0.580113
2204,   0.6593, 0.577676
2205,   0.6593, 0.573082
2206,   0.6593,  0.57659
2207,   0.6593, 0.578683
2208,   0.6593, 0.578353
2209,   0.6593, 0.573192
2210,   0.6593, 0.573045
2211,   0.6593, 0.574969
2212,   0.6593, 0.569427
2213,   0.6593, 0.578581
2214,   0.6593, 0.575954
2215,   0.6593,   0.5757
2216,   0.6593, 0.570715
2217,   0.6593, 0.574658
2218,   0.6593, 0.573281
2219,   0.6593, 0.569368
2220,   0.6593, 0.573805
2221,   0.6593, 0.572724
2222,   0.6593, 0.572257
2223,   0.6593, 0.572136
2224,   0.6593, 0.569169
2225,   0.6593,   0.5713
2226,   0.6593, 0.571392
2227,   0.6593, 0.570736
2228,   0.6593, 0.569681
2229,   0.6593, 0.578236
2230,   0.6593, 0.574495
2231,   0.6593, 0.576833
2232,   0.6593, 0.576665
2233,   0.6593, 0.577036
2234,   0.6593, 0.573698
2235,   0.6593, 0.571691
2236,   0.6593, 0.573912
2237,   0.6593, 0.580665
2238,   0.6593, 0.573529
2239,   0.6593, 0.572968
2240,   0.6593, 0.576294
2241,   0.6593, 0.576374
2242,   0.6593, 0.573805
2243,   0.6593, 0.572143
2244,   0.6593, 0.572415
2245,   0.6593, 0.571945
2246,   0.6593, 0.572065
2247,   0.6593, 0.570126
2248,   0.6593, 0.573222
2249,   0.6593, 0.577333
2250,   0.6593, 0.570224
2251,   0.6593, 0.567418
2252,   0.6593, 0.576741
2253,   0.6593, 0.578153
2254,   0.6593, 0.571361
2255,   0.6593, 0.575039
2256,   0.6593, 0.575222
2257,   0.6593,  0.57587
2258,   0.6593, 0.572932
2259,   0.6593, 0.574538
2260,   0.6593, 0.572494
2261,   0.6593, 0.577151
2262,   0.6593, 0.579137
2263,   0.6593, 0.574983
2264,   0.6593,   0.5774
2265,   0.6593, 0.573859
2266,   0.6593,  0.57535
2267,   0.6593, 0.576818
2268,   0.6593, 0.572406
2269,   0.6593, 0.578271
2270,   0.6593, 0.576532
2271,   0.6593, 0.574998
2272,   0.6593, 0.571173
2273,   0.6593, 0.573168
2274,   0.6593, 0.580086
2275,   0.6593, 0.577887
2276,   0.6593, 0.576741
2277,   0.6593, 0.573687
2278,   0.6593, 0.577557
2279,   0.6593, 0.580171
2280,   0.6593, 0.576894
2281,   0.6593, 0.574975
2282,   0.6593, 0.570331
2283,   0.6593, 0.573969
2284,   0.6593, 0.579223
2285,   0.6593, 0.575096
2286,   0.6593, 0.577672
2287,   0.6593, 0.570903
2288,   0.6593, 0.576882
2289,   0.6593,  0.57499
2290,   0.6593, 0.575075
2291,   0.6593, 0.576057
2292,   0.6593, 0.574011
2293,   0.6593, 0.576225
2294,   0.6593, 0.572932
2295,   0.6593, 0.576712
2296,   0.6593, 0.578147
2297,   0.6593, 0.569925
2298,   0.6593, 0.574063
2299,   0.6593,  0.57562
2300,   0.6593, 0.573792
2301,   0.6593, 0.574585
2302,   0.6593,  0.57427
2303,   0.6593, 0.569746
2304,   0.6593, 0.570962
2305,   0.6593,  0.57591
2306,   0.6593, 0.578013
2307,   0.6593, 0.577794
2308,   0.6593, 0.574507
2309,   0.6593, 0.574804
2310,   0.6593, 0.574428
2311,   0.6593, 0.574706
2312,   0.6593, 0.571996
2313,   0.6664, 0.580048
2314,   0.6664, 0.569721
2315,   0.6664, 0.578656
2316,   0.6664, 0.575173
2317,   0.6664, 0.578081
2318,   0.6664, 0.574132
2319,   0.6664,  0.57576
2320,   0.6664, 0.576392
2321,   0.6664,  0.57616
2322,   0.6664, 0.576096
2323,   0.6664, 0.572006
2324,   0.6664, 0.572377
2325,   0.6664, 0.574017
2326,   0.6664, 0.573985
2327,   0.6664, 0.575583
2328,   0.6664, 0.574927
2329,   0.6664,  0.57602
2330,   0.6664, 0.575835
2331,   0.6664, 0.572131
2332,   0.6664, 0.577839
2333,   0.6664, 0.575105
2334,   0.6664, 0.580618
2335,   0.6664, 0.578185
2336,   0.6664, 0.575461
2337,   0.6664, 0.574359
2338,   0.6664, 0.574057
2339,   0.6664, 0.573513
2340,   0.6664, 0.575194
2341,   0.6664, 0.580543
2342,   0.6664, 0.577874
2343,   0.6664,  0.57525
2344,   0.6664, 0.574017
2345,   0.6664, 0.575015
2346,   0.6664, 0.570524
2347,   0.6664, 0.566566
2348,   0.6664, 0.573316
2349,   0.6664, 0.576962
2350,   0.6664, 0.572899
2351,   0.6664, 0.571017
2352,   0.6664, 0.574626
2353,   0.6664, 0.575366
2354,   0.6664, 0.569557
2355,   0.6664,  0.57419
2356,   0.6664, 0.575663
2357,   0.6664, 0.578049
2358,   0.6664, 0.578553
2359,   0.6664, 0.576142
2360,   0.6655, 0.581234
2361,   0.6655, 0.576879
2362,   0.6655, 0.578312
2363,   0.6655, 0.580033
2364,   0.6655, 0.575494
2365,   0.6655, 0.584544
2366,   0.6655, 0.578238
2367,   0.6655, 0.574864
2368,   0.6655, 0.577612
2369,   0.6655, 0.580479
2370,   0.6655, 0.575945
2371,   0.6655, 0.575791
2372,   0.6655, 0.573204
2373,   0.6655, 0.574845
2374,   0.6655,  0.57728
2375,   0.6655, 0.575576
2376,   0.6655, 0.570649
2377,   0.6655, 0.573765
2378,   0.6655, 0.574823
2379,   0.6655, 0.571107
2380,   0.6655, 0.572477
2381,   0.6655,  0.57327
2382,   0.6655, 0.571351
2383,   0.6655, 0.572605
2384,   0.6655, 0.571105
2385,   0.6655, 0.577041
2386,   0.6655, 0.582626
2387,   0.6655, 0.572289
2388,   0.6655, 0.572891
2389,   0.6655, 0.568288
2390,   0.6655, 0.573565
2391,   0.6655, 0.571804
2392,   0.6655,  0.57147
2393,   0.6655,  0.57088
2394,   0.6655, 0.573779
2395,   0.6655, 0.575668
2396,   0.6655, 0.576086
2397,   0.6655, 0.575958
2398,   0.6655, 0.577105
2399,   0.6655, 0.575615
2400,   0.6655, 0.574352
2401,   0.6655, 0.573475
2402,   0.6655, 0.579319
2403,   0.6655, 0.571205
2404,   0.6655,  0.57452
2405,   0.6655, 0.572915
2406,   0.6655, 0.574456
2407,   0.6655, 0.576434
2408,   0.6655, 0.572341
2409,   0.6655, 0.568574
2410,   0.6655, 0.568838
2411,   0.6655, 0.569665
2412,   0.6655,  0.57418
2413,   0.6655, 0.569868
2414,   0.6655, 0.571595
2415,   0.6655, 0.573004
2416,   0.6655, 0.574303
2417,   0.6655, 0.573241
2418,   0.6655, 0.572744
2419,   0.6655, 0.574811
2420,   0.6655, 0.574344
2421,   0.6655, 0.577333
2422,   0.6655, 0.568542
2423,   0.6655, 0.572604
2424,   0.6655, 0.579315
2425,   0.6655, 0.573606
2426,   0.6655, 0.570735
2427,   0.6655, 0.575387
2428,   0.6655, 0.577118
2429,   0.6655, 0.573961
2430,   0.6655, 0.570472
2431,   0.6655, 0.569249
2432,   0.6655, 0.574084
2433,   0.6655,  0.57756
2434,   0.6655, 0.575805
2435,   0.6655, 0.573194
2436,   0.6655, 0.575048
2437,   0.6655, 0.579597
2438,   0.6655, 0.574737
2439,   0.6655, 0.572931
2440,   0.6655, 0.573214
2441,   0.6655, 0.572366
2442,   0.6655, 0.575002
2443,   0.6655, 0.570539
2444,   0.6655, 0.576759
2445,   0.6655, 0.572672
2446,   0.6655, 0.571719
2447,   0.6655,   0.5703
2448,   0.6655, 0.577972
2449,   0.6655, 0.576458
2450,   0.6655, 0.570763
2451,   0.6655, 0.575634
2452,   0.6655, 0.569771
2453,   0.6655, 0.567128
2454,   0.6655, 0.571361
2455,   0.6655,  0.57099
2456,   0.6655, 0.575527
2457,   0.6655, 0.574156
2458,   0.6655, 0.574055
2459,   0.6655, 0.574425
2460,   0.6655, 0.578292
2461,   0.6655, 0.573544
2462,   0.6655, 0.570396
2463,   0.6655, 0.572847
2464,   0.6655, 0.572919
2465,   0.6655, 0.577138
2466,   0.6655, 0.572679
2467,   0.6655, 0.572089
2468,   0.6655, 0.574817
2469,   0.6655, 0.577893
2470,   0.6655, 0.574985
2471,   0.6655, 0.575455
2472,   0.6655, 0.573964
2473,   0.6655, 0.574721
2474,   0.6655, 0.576438
2475,   0.6655, 0.571692
2476,   0.6655, 0.568193
2477,   0.6655, 0.573426
2478,   0.6655,  0.57728
2479,   0.6655, 0.571467
2480,   0.6655, 0.575215
2481,   0.6655, 0.570768
2482,   0.6655, 0.574679
2483,   0.6655, 0.570867
2484,   0.6655, 0.573312
2485,   0.6655, 0.575701
2486,   0.6655,   0.5653
2487,   0.6655, 0.571359
2488,   0.6655, 0.574081
2489,   0.6655, 0.572995
2490,   0.6655, 0.571616
2491,   0.6655, 0.572502
2492,   0.6655, 0.575643
2493,   0.6655, 0.567553
2494,   0.6655, 0.571841
2495,   0.6655, 0.576668
2496,   0.6655, 0.574496
2497,   0.6655,  0.57641
2498,   0.6586, 0.576049
2499,   0.6586, 0.573912
2500,   0.6586, 0.575487
2501,   0.6586, 0.572871
2502,   0.6586, 0.572398
2503,   0.6586, 0.575586
2504,   0.6586, 0.572571
2505,   0.6586, 0.575047
2506,   0.6586, 0.572152
2507,   0.6586, 0.574063
2508,   0.6586, 0.570185
2509,   0.6586, 0.571015
2510,   0.6586, 0.569897
2511,   0.6586, 0.568586
2512,   0.6586, 0.575002
2513,   0.6586, 0.573056
2514,   0.6586, 0.575536
2515,   0.6586,  0.57454
2516,   0.6586, 0.569911
2517,   0.6586, 0.570078
2518,   0.6586, 0.572722
2519,   0.6586, 0.571197
2520,   0.6586, 0.569801
2521,   0.6586,  0.57652
2522,   0.6586, 0.574543
2523,   0.6586, 0.574139
2524,   0.6586, 0.572763
2525,   0.6586, 0.575437
2526,   0.6586,  0.57844
2527,   0.6586,  0.57009
2528,   0.6586, 0.572393
2529,   0.6586, 0.573172
2530,   0.6586, 0.575086
2531,   0.6586, 0.568541
2532,   0.6586, 0.575212
2533,   0.6569, 0.574503
2534,   0.6569, 0.575094
2535,   0.6569, 0.569097
2536,   0.6569, 0.573537
2537,   0.6569, 0.571469
2538,   0.6569, 0.568559
2539,   0.6569, 0.572836
2540,   0.6569, 0.574548
2541,   0.6569, 0.575831
2542,   0.6569, 0.575029
2543,   0.6569, 0.573926
2544,   0.6569, 0.574805
2545,   0.6569, 0.574698
2546,   0.6569, 0.570763
2547,   0.6569, 0.577627
2548,   0.6569, 0.574322
2549,   0.6569, 0.571366
2550,   0.6569, 0.576092
2551,   0.6569, 0.569355
2552,   0.6569, 0.566184
2553,   0.6569, 0.573997
2554,   0.6569,  0.56945
2555,   0.6569, 0.565104
2556,   0.6569, 0.570922
2557,   0.6569, 0.574084
2558,   0.6569, 0.575898
2559,   0.6569, 0.566876
2560,   0.6569, 0.573262
2561,   0.6569, 0.567773
2562,   0.6569, 0.577299
2563,   0.6569, 0.579089
2564,   0.6569, 0.569311
2565,   0.6569, 0.569419
2566,   0.6569, 0.571574
2567,   0.6569, 0.574528
2568,   0.6569, 0.574683
2569,   0.6569, 0.569565
2570,   0.6569,  0.57388
2571,   0.6569, 0.571632
2572,   0.6569, 0.572058
2573,   0.6569, 0.572107
2574,   0.6569, 0.573026
2575,   0.6569, 0.575377
2576,   0.6569, 0.572594
2577,   0.6569, 0.566187
2578,   0.6569, 0.567081
2579,   0.6569, 0.576847
2580,   0.6569, 0.574504
2581,   0.6569, 0.570966
2582,   0.6569, 0.566108
2583,   0.6569, 0.574209
2584,   0.6569, 0.573104
2585,   0.6569, 0.566773
2586,   0.6569, 0.575975
2587,   0.6569, 0.576456
2588,   0.6569,  0.56838
2589,   0.6569, 0.566326
2590,   0.6569, 0.572526
2591,   0.6569, 0.570397
2592,   0.6569, 0.577419
2593,   0.6569, 0.578142
2594,   0.6569, 0.574561
2595,   0.6569, 0.572703
2596,   0.6569, 0.574474
2597,   0.6569, 0.575286
2598,   0.6569, 0.570013
2599,   0.6569,  0.57013
2600,   0.6569, 0.574807
2601,   0.6569, 0.567884
2602,   0.6569, 0.574027
2603,   0.6569, 0.575431
2604,   0.6569, 0.574291
2605,   0.6569, 0.579055
2606,   0.6569,  0.57379
2607,   0.6569, 0.571239
2608,   0.6569, 0.573581
2609,   0.6569, 0.565291
2610,   0.6569, 0.565718
2611,   0.6569, 0.569163
2612,   0.6569, 0.570051
2613,   0.6569, 0.566174
2614,   0.6569, 0.567773
2615,   0.6569, 0.564283
2616,   0.6569, 0.570701
2617,   0.6569, 0.567283
2618,   0.6569, 0.570415
2619,   0.6569, 0.569536
2620,   0.6569, 0.575054
2621,   0.6569,  0.57506
2622,   0.6564, 0.578098
2623,   0.6564, 0.573182
2624,   0.6564, 0.572906
2625,   0.6564, 0.572675
2626,   0.6564, 0.571819
2627,   0.6564, 0.567026
2628,   0.6564, 0.569271
2629,   0.6564, 0.570126
2630,   0.6564, 0.569732
2631,   0.6564, 0.575803
2632,   0.6564, 0.572332
2633,   0.6564,  0.57141
2634,   0.6564, 0.573309
2635,   0.6564, 0.574909
2636,   0.6564,  0.57005
2637,   0.6564, 0.572806
2638,   0.6564, 0.573937
2639,   0.6564, 0.575539
2640,   0.6564,  0.57149
2641,   0.6564, 0.575029
2642,   0.6564, 0.574709
2643,   0.6564,  0.57182
2644,   0.6564, 0.569002
2645,   0.6564, 0.570243
2646,   0.6564,  0.56891
2647,   0.6564, 0.570221
2648,   0.6564, 0.572415
2649,   0.6564, 0.571539
2650,   0.6564, 0.575608
2651,   0.6564, 0.575918
2652,   0.6564, 0.571658
2653,   0.6564, 0.568717
2654,   0.6564, 0.564969
2655,   0.6564, 0.564044
2656,   0.6564, 0.565939
2657,   0.6564, 0.569423
2658,   0.6564, 0.569534
2659,   0.6564, 0.566197
2660,   0.6564, 0.569806
2661,   0.6564, 0.567185
2662,   0.6564, 0.572233
2663,   0.6564, 0.563797
2664,   0.6564, 0.575881
2665,   0.6564, 0.574406
2666,   0.6564, 0.569027
2667,   0.6564,  0.57169
2668,   0.6564, 0.576466
2669,   0.6564, 0.572464
2670,   0.6564, 0.567008
2671,   0.6564,  0.56899
2672,   0.6564, 0.568266
2673,   0.6564, 0.573679
2674,   0.6564, 0.571051
2675,   0.6564,  0.57256
2676,   0.6564, 0.579482
2677,   0.6564, 0.575452
2678,   0.6564, 0.579096
2679,   0.6564, 0.574445
2680,   0.6564, 0.568839
2681,   0.6564, 0.567882
2682,   0.6564,  0.57169
2683,   0.6564, 0.572093
2684,   0.6564, 0.571931
2685,   0.6564, 0.569768
2686,   0.6564, 0.571035
2687,   0.6564, 0.576337
2688,   0.6564, 0.575022
2689,   0.6564, 0.573478
2690,   0.6564, 0.576912
2691,   0.6564, 0.571485
2692,   0.6564, 0.570568
2693,   0.6564, 0.572324
2694,   0.6564, 0.566994
2695,   0.6564, 0.564923
2696,   0.6564, 0.574024
2697,   0.6564, 0.573946
2698,   0.6564, 0.568589
2699,   0.6564, 0.565485
2700,   0.6564, 0.573952
2701,   0.6564, 0.574022
2702,   0.6564, 0.569251
2703,   0.6564, 0.577799
2704,   0.6564, 0.574423
2705,   0.6564, 0.573398
2706,   0.6564, 0.570429
2707,   0.6564, 0.572687
2708,   0.6564, 0.572611
2709,   0.6564, 0.571018
2710,   0.6564, 0.575854
2711,   0.6564, 0.572624
2712,   0.6564, 0.574678
2713,   0.6564, 0.572986
2714,   0.6564, 0.575644
2715,   0.6564, 0.571293
2716,   0.6564, 0.570013
2717,   0.6564, 0.569597
2718,   0.6564, 0.571544
2719,   0.6564, 0.571972
2720,   0.6564, 0.566228
2721,   0.6564,  0.56958
2722,   0.6564, 0.566719
2723,   0.6564, 0.571079
2724,   0.6564, 0.576702
2725,   0.6564, 0.571769
2726,   0.6564, 0.571121
2727,   0.6564, 0.574834
2728,   0.6564,  0.56996
2729,   0.6564, 0.568605
2730,   0.6564, 0.573641
2731,   0.6564, 0.572654
2732,   0.6564, 0.569516
2733,   0.6564, 0.570455
2734,   0.6564,  0.57029
2735,   0.6564, 0.569257
2736,   0.6564, 0.573351
2737,   0.6564, 0.583346
2738,   0.6564, 0.575334
2739,   0.6564,  0.57535
2740,   0.6564, 0.573592
2741,   0.6564, 0.572241
2742,   0.6564, 0.573381
2743,   0.6564, 0.571856
2744,   0.6564, 0.574281
2745,   0.6564, 0.571822
2746,   0.6564, 0.566796
2747,   0.6564, 0.570416
2748,   0.6564, 0.569705
2749,   0.6564, 0.574691
2750,   0.6564, 0.568068
2751,   0.6564, 0.567788
2752,   0.6564, 0.571999
2753,   0.6564, 0.577628
2754,   0.6564, 0.575684
2755,   0.6564, 0.575751
2756,   0.6564, 0.578506
2757,   0.6564,  0.57121
2758,   0.6564, 0.568973
2759,   0.6564, 0.571994
2760,   0.6564, 0.573529
2761,   0.6564, 0.569795
2762,   0.6564,  0.57316
2763,   0.6564, 0.576887
2764,   0.6564, 0.573099
2765,   0.6564,  0.57383
2766,   0.6564, 0.572367
2767,   0.6564, 0.576797
2768,   0.6564, 0.577159
2769,   0.6564,  0.57014
2770,   0.6564,  0.57258
2771,   0.6564, 0.570342
2772,   0.6564, 0.570556
2773,   0.6564, 0.567824
2774,   0.6564, 0.565768
2775,   0.6564, 0.568372
2776,   0.6564, 0.568471
2777,   0.6564, 0.570816
2778,   0.6623, 0.571951
2779,   0.6623, 0.571404
2780,   0.6623, 0.570933
2781,   0.6623, 0.568511
2782,   0.6623, 0.569633
2783,   0.6623, 0.575588
2784,   0.6623,  0.57594
2785,   0.6623, 0.573829
2786,   0.6623,  0.57021
2787,   0.6623, 0.574835
2788,   0.6623,  0.57264
2789,   0.6623, 0.568608
