gen, ranking_scalar3_onepoint_best, ranking_scalar3_onepoint_ave
2310,   0.8539, 0.706038
2311,   0.8539, 0.710855
2312,   0.8539, 0.723368
2313,   0.8539, 0.719668
2314,   0.8539, 0.711699
2315,   0.8539, 0.708273
2316,   0.8539, 0.713187
2317,   0.8539, 0.707242
2318,   0.8539, 0.714474
2319,   0.8539, 0.700039
2320,   0.8539, 0.712309
2321,   0.8539, 0.710042
2322,   0.8539, 0.711131
2323,   0.8539, 0.710074
2324,   0.8539, 0.701086
2325,   0.8539, 0.704015
2326,   0.8539, 0.704837
2327,   0.8539, 0.715047
2328,   0.8539, 0.708387
2329,   0.8539, 0.704008
2330,   0.8539, 0.705153
2331,   0.8539, 0.701008
2332,   0.8539, 0.693446
2333,   0.8539, 0.696752
2334,   0.8539, 0.713162
2335,   0.8552, 0.712801
2336,   0.8552, 0.705985
2337,   0.8552,  0.71103
2338,   0.8552, 0.718699
2339,   0.8552,  0.71499
2340,   0.8552, 0.709834
2341,   0.8552, 0.716969
2342,   0.8552, 0.704659
2343,   0.8552, 0.708316
2344,   0.8552, 0.709532
2345,   0.8552, 0.712041
2346,   0.8552, 0.721515
2347,   0.8552, 0.708074
2348,   0.8552, 0.708181
2349,   0.8552, 0.708672
2350,    0.854, 0.710634
2351,    0.854, 0.714373
2352,    0.854, 0.719179
2353,    0.854, 0.712073
2354,    0.854,  0.72309
2355,    0.854, 0.708508
2356,    0.854, 0.708175
2357,    0.854, 0.708482
2358,    0.854, 0.721367
2359,    0.854, 0.720839
2360,   0.8547, 0.718818
2361,   0.8547, 0.712547
2362,   0.8547, 0.702591
2363,   0.8547, 0.706644
2364,   0.8547, 0.718957
2365,   0.8547, 0.733878
2366,   0.8547, 0.716445
2367,   0.8547,  0.72095
2368,   0.8547, 0.712144
2369,   0.8547, 0.712506
2370,   0.8547, 0.713275
2371,   0.8547,    0.709
2372,   0.8547, 0.704003
2373,   0.8547, 0.701706
2374,   0.8547, 0.708898
2375,   0.8547, 0.708713
2376,   0.8547, 0.717251
2377,   0.8547, 0.718382
2378,   0.8547, 0.719971
2379,   0.8547, 0.721192
2380,   0.8547, 0.721026
2381,   0.8547, 0.726138
2382,   0.8547, 0.717769
2383,   0.8547, 0.723116
2384,   0.8547, 0.723046
2385,   0.8547, 0.713665
2386,   0.8547, 0.711784
2387,   0.8547, 0.716425
2388,   0.8547, 0.709526
2389,   0.8547, 0.703544
2390,   0.8547, 0.708869
2391,   0.8547, 0.721271
2392,   0.8547, 0.710695
2393,   0.8547, 0.722266
2394,   0.8547, 0.710961
2395,   0.8547, 0.709739
2396,   0.8547, 0.718623
2397,    0.856, 0.723011
2398,    0.856, 0.715787
2399,    0.856,  0.70647
2400,    0.856, 0.702205
2401,    0.856, 0.719407
2402,    0.856, 0.714367
2403,    0.856, 0.706394
2404,    0.856, 0.722025
2405,    0.856, 0.711955
2406,    0.856,  0.71191
2407,    0.856, 0.713103
2408,    0.856, 0.712597
2409,    0.856, 0.710376
2410,    0.856, 0.710356
2411,    0.856, 0.708382
2412,    0.856, 0.706918
2413,    0.856, 0.712845
2414,    0.856,  0.72534
2415,    0.856, 0.719604
2416,    0.856,  0.71343
2417,    0.856, 0.711446
2418,    0.856, 0.707173
2419,    0.856, 0.706995
2420,    0.856,  0.71678
2421,    0.856, 0.719468
2422,    0.856, 0.703251
2423,    0.856, 0.713603
2424,    0.856,  0.71405
2425,    0.856, 0.716911
2426,    0.856, 0.711539
2427,   0.8542, 0.700229
2428,   0.8542, 0.705037
2429,   0.8542, 0.710822
2430,   0.8542, 0.710159
2431,   0.8542, 0.696413
2432,   0.8542, 0.709728
2433,   0.8542, 0.712458
2434,   0.8542, 0.711516
2435,   0.8542, 0.711503
2436,   0.8542, 0.707518
2437,   0.8542, 0.720925
2438,   0.8542, 0.713791
2439,   0.8542, 0.721706
2440,   0.8542,  0.72406
2441,   0.8542, 0.713613
2442,   0.8542,  0.71011
2443,   0.8542,  0.71141
2444,   0.8542,  0.70885
2445,   0.8542, 0.712272
2446,   0.8542, 0.703336
2447,   0.8542, 0.709733
2448,   0.8542,  0.70158
2449,   0.8542, 0.705486
2450,   0.8542, 0.712661
2451,   0.8547, 0.714864
2452,   0.8547, 0.714739
2453,   0.8547,  0.70759
2454,   0.8547, 0.717277
2455,   0.8547, 0.710739
2456,   0.8547, 0.705887
2457,   0.8547, 0.716135
2458,   0.8547,  0.71275
2459,   0.8547, 0.705489
2460,   0.8547, 0.707615
2461,   0.8547, 0.699248
2462,   0.8547, 0.688432
2463,   0.8547, 0.699971
2464,   0.8547, 0.712611
2465,   0.8547, 0.717233
2466,   0.8547, 0.707854
2467,   0.8547, 0.703631
2468,   0.8547, 0.707786
2469,   0.8547, 0.703982
2470,   0.8547, 0.706116
2471,   0.8547,  0.70791
2472,   0.8547, 0.701385
2473,   0.8547, 0.710345
2474,   0.8547, 0.695696
2475,   0.8547, 0.703667
2476,   0.8547, 0.703796
2477,   0.8547, 0.693224
2478,   0.8547, 0.704956
2479,   0.8547, 0.710479
2480,   0.8547, 0.715734
2481,   0.8547,  0.71879
2482,   0.8547, 0.718692
2483,   0.8547, 0.714773
2484,   0.8547, 0.703746
2485,   0.8547, 0.710767
2486,   0.8547, 0.716277
2487,   0.8547, 0.713229
2488,   0.8547, 0.718651
2489,   0.8547, 0.714497
2490,   0.8547, 0.707735
2491,   0.8547, 0.707893
2492,   0.8547, 0.714723
2493,   0.8547, 0.714222
2494,   0.8547, 0.712663
2495,   0.8547, 0.707824
2496,   0.8547,  0.71198
2497,   0.8547, 0.716393
2498,   0.8547, 0.711132
2499,   0.8547, 0.717773
2500,   0.8547, 0.710015
2501,   0.8547, 0.703676
2502,   0.8547, 0.714663
2503,   0.8547, 0.719764
2504,   0.8547, 0.723089
2505,   0.8547, 0.723057
2506,   0.8547, 0.715938
2507,   0.8547, 0.715217
2508,   0.8547, 0.721003
2509,   0.8547, 0.720543
2510,   0.8547, 0.721216
2511,   0.8547, 0.713343
2512,   0.8547, 0.711042
2513,   0.8547, 0.712672
2514,   0.8547,  0.71361
2515,   0.8547, 0.701974
2516,   0.8547, 0.711712
2517,   0.8547, 0.708188
2518,   0.8547, 0.710692
2519,   0.8547, 0.710133
2520,   0.8547,  0.71326
2521,   0.8547,  0.70629
2522,   0.8547, 0.702064
2523,   0.8547, 0.714457
2524,   0.8547,  0.71478
2525,   0.8547, 0.710414
2526,   0.8547, 0.716527
2527,   0.8547, 0.702617
2528,   0.8547, 0.705412
2529,   0.8547, 0.712025
2530,   0.8547,  0.69986
2531,   0.8547, 0.700741
2532,   0.8547, 0.715302
2533,   0.8547,  0.71125
2534,   0.8547, 0.706379
2535,   0.8547, 0.701526
2536,   0.8547, 0.729178
2537,   0.8547, 0.724121
2538,   0.8547, 0.725615
2539,   0.8547, 0.721027
2540,   0.8547,  0.71653
2541,   0.8547, 0.720887
2542,   0.8547, 0.714373
2543,   0.8547, 0.708143
2544,   0.8547, 0.710518
2545,   0.8547, 0.707871
2546,   0.8547, 0.706565
2547,   0.8547, 0.719419
2548,   0.8547, 0.722525
2549,   0.8547, 0.721268
2550,   0.8547, 0.716926
2551,   0.8547, 0.711668
2552,   0.8547, 0.715917
2553,   0.8547, 0.723838
2554,   0.8547, 0.712451
2555,   0.8547, 0.715297
2556,   0.8547, 0.719809
2557,   0.8547, 0.718062
2558,   0.8547, 0.711873
2559,   0.8547, 0.721224
2560,   0.8548, 0.713412
2561,   0.8548, 0.716186
2562,   0.8548, 0.719224
2563,   0.8548, 0.703057
2564,   0.8548, 0.702666
2565,   0.8548, 0.710453
2566,   0.8548, 0.712686
2567,   0.8548, 0.708367
2568,   0.8548,  0.71102
2569,   0.8548, 0.710536
2570,   0.8548, 0.708315
2571,   0.8548, 0.714528
2572,   0.8548,  0.71815
2573,   0.8548, 0.709359
2574,   0.8548, 0.697622
2575,   0.8548, 0.703625
2576,   0.8548, 0.707813
2577,   0.8548, 0.700516
2578,   0.8548, 0.707027
2579,   0.8548, 0.703328
2580,   0.8548, 0.712279
2581,   0.8548, 0.704786
2582,   0.8548, 0.717778
2583,   0.8546, 0.719625
2584,   0.8546, 0.723648
2585,   0.8546, 0.707266
2586,   0.8546, 0.718109
2587,   0.8546, 0.706085
2588,   0.8546, 0.711024
2589,   0.8553, 0.712706
2590,   0.8553, 0.714396
2591,   0.8553, 0.712009
2592,   0.8553, 0.713333
2593,   0.8553, 0.707554
2594,   0.8553,  0.70033
2595,   0.8553, 0.706629
2596,   0.8553, 0.711626
2597,   0.8553, 0.710452
2598,   0.8553,  0.71451
2599,   0.8553, 0.713708
2600,   0.8553, 0.706589
2601,   0.8553, 0.705843
2602,   0.8553, 0.725269
2603,   0.8553, 0.727384
2604,   0.8553, 0.721399
2605,   0.8553, 0.710692
2606,   0.8553, 0.709403
2607,   0.8553, 0.710953
2608,   0.8553, 0.712377
2609,   0.8553, 0.715347
2610,   0.8553, 0.703163
2611,   0.8553, 0.708309
2612,   0.8553, 0.708803
2613,   0.8553, 0.709889
2614,   0.8553, 0.706433
2615,   0.8553, 0.692021
2616,   0.8553, 0.708501
2617,   0.8553, 0.713255
2618,   0.8553,  0.69915
2619,   0.8553, 0.707862
2620,   0.8553, 0.715151
2621,   0.8553, 0.712803
2622,   0.8553, 0.712946
2623,   0.8553, 0.718937
2624,   0.8553, 0.712465
2625,   0.8553, 0.711521
2626,   0.8553,  0.70792
2627,   0.8553, 0.705569
2628,   0.8553, 0.711836
2629,   0.8553, 0.719778
2630,   0.8553, 0.717508
2631,   0.8553, 0.719581
2632,   0.8553, 0.706918
2633,   0.8553, 0.717763
2634,   0.8553, 0.709819
2635,   0.8553, 0.700606
2636,   0.8553, 0.707414
2637,   0.8553, 0.712092
2638,   0.8553, 0.710594
2639,   0.8553, 0.702379
2640,   0.8553, 0.709054
2641,   0.8553, 0.711896
2642,   0.8553, 0.709621
2643,   0.8553, 0.716065
2644,   0.8553, 0.704208
2645,   0.8553, 0.703433
2646,   0.8553, 0.695444
2647,   0.8553, 0.714966
2648,   0.8553, 0.708715
2649,   0.8553, 0.720123
2650,   0.8553,  0.71357
2651,   0.8553, 0.720304
2652,   0.8553, 0.711684
2653,   0.8553, 0.719937
2654,   0.8553, 0.708347
2655,   0.8553, 0.701962
2656,   0.8553, 0.701663
2657,   0.8553,  0.71644
2658,   0.8553, 0.714687
2659,   0.8553,  0.70616
2660,   0.8553, 0.705891
2661,   0.8553, 0.725566
2662,   0.8553, 0.728527
2663,   0.8552, 0.721467
2664,   0.8552, 0.713857
2665,   0.8552, 0.707028
2666,   0.8552, 0.695963
2667,   0.8552, 0.699287
2668,   0.8552, 0.696006
2669,   0.8552, 0.713832
2670,   0.8552, 0.715994
2671,    0.855, 0.708462
2672,    0.855, 0.712389
2673,    0.855, 0.708194
2674,    0.855, 0.709154
2675,    0.855, 0.712391
2676,    0.855,  0.71415
2677,   0.8551, 0.706951
2678,   0.8551,  0.70928
2679,   0.8551, 0.706834
2680,   0.8551, 0.704906
2681,   0.8551, 0.702254
2682,   0.8551, 0.711344
2683,   0.8551, 0.704859
2684,   0.8551, 0.711734
2685,   0.8551, 0.708771
2686,   0.8551, 0.705311
2687,   0.8551, 0.702886
2688,   0.8551, 0.709315
2689,   0.8551, 0.708387
2690,   0.8551, 0.716288
2691,   0.8551, 0.714013
2692,   0.8551, 0.716881
2693,   0.8551, 0.712825
2694,   0.8551, 0.716266
2695,   0.8551, 0.706927
2696,   0.8551, 0.706237
2697,   0.8551, 0.705081
2698,   0.8551, 0.700256
2699,   0.8551, 0.718493
2700,   0.8551, 0.716363
2701,   0.8551, 0.722441
2702,   0.8551, 0.720313
2703,   0.8551, 0.709518
2704,   0.8551, 0.715082
2705,   0.8551, 0.718411
2706,   0.8551,  0.71132
2707,   0.8551, 0.699953
2708,   0.8551, 0.711962
2709,   0.8551, 0.714529
2710,   0.8551, 0.717052
2711,   0.8551,  0.70924
2712,   0.8551, 0.713049
2713,   0.8551, 0.701402
2714,   0.8551, 0.714918
2715,   0.8551, 0.708108
2716,   0.8551, 0.711473
2717,   0.8551, 0.713377
2718,   0.8551, 0.707399
2719,   0.8551, 0.708445
2720,   0.8551, 0.696259
2721,   0.8551, 0.700516
2722,   0.8551, 0.709781
2723,   0.8551, 0.698228
2724,   0.8551, 0.699575
2725,   0.8551, 0.716354
2726,   0.8551, 0.715773
2727,   0.8551, 0.706042
2728,   0.8551, 0.718099
2729,   0.8551, 0.716031
2730,   0.8551, 0.717306
2731,   0.8551,  0.72394
2732,   0.8551, 0.712495
2733,   0.8551, 0.702968
2734,   0.8551, 0.712595
2735,   0.8551, 0.703807
2736,   0.8551, 0.712999
2737,   0.8551, 0.707784
2738,   0.8551, 0.714145
2739,   0.8551, 0.711572
2740,   0.8551, 0.708693
2741,   0.8551, 0.723945
2742,   0.8551, 0.705816
2743,   0.8551, 0.700428
2744,   0.8551, 0.702537
2745,   0.8551, 0.707741
2746,   0.8551, 0.717421
2747,   0.8551, 0.724556
2748,   0.8551, 0.717587
2749,   0.8551, 0.710082
2750,   0.8551, 0.713315
2751,   0.8551, 0.710924
2752,   0.8551, 0.702674
2753,   0.8551, 0.702877
2754,   0.8551, 0.709486
2755,   0.8551,   0.7163
2756,   0.8551, 0.718849
2757,   0.8551, 0.699828
2758,   0.8551, 0.708482
2759,   0.8551, 0.714823
2760,   0.8551, 0.707875
2761,   0.8551, 0.701564
2762,   0.8551, 0.700784
2763,   0.8551, 0.713379
2764,   0.8551, 0.696607
2765,   0.8551, 0.712975
2766,   0.8551, 0.720176
2767,   0.8551, 0.716209
2768,   0.8551, 0.713691
2769,   0.8551, 0.691979
2770,   0.8551, 0.701947
2771,   0.8551, 0.700738
2772,   0.8549, 0.709114
2773,   0.8549, 0.716016
2774,   0.8549,    0.709
2775,   0.8549, 0.717723
2776,   0.8549,    0.704
2777,   0.8549, 0.699709
2778,   0.8549, 0.707547
2779,   0.8549, 0.702227
2780,   0.8549, 0.712605
2781,   0.8549, 0.722049
2782,   0.8549, 0.711704
2783,   0.8549, 0.721308
2784,   0.8549, 0.707684
2785,   0.8549, 0.712325
2786,   0.8549,  0.71584
2787,   0.8549, 0.715852
2788,   0.8549, 0.719149
2789,   0.8549, 0.716948
2790,   0.8549,  0.71268
2791,   0.8549, 0.706581
2792,   0.8549, 0.709236
2793,   0.8549, 0.704597
2794,   0.8549, 0.713837
2795,   0.8549,  0.70948
2796,   0.8549, 0.708833
2797,   0.8549, 0.719345
2798,   0.8549, 0.725096
2799,   0.8549, 0.714931
2800,   0.8549, 0.714138
2801,   0.8549, 0.713752
2802,   0.8549, 0.706687
2803,   0.8549, 0.712706
2804,   0.8549, 0.714447
2805,   0.8549, 0.694921
2806,   0.8549,   0.7037
2807,   0.8549, 0.706757
2808,   0.8549, 0.713878
2809,   0.8549, 0.708533
2810,   0.8549,  0.70358
2811,   0.8549, 0.709508
2812,   0.8549, 0.714081
2813,   0.8549, 0.702669
2814,   0.8549, 0.711566
2815,   0.8549, 0.711747
2816,   0.8549, 0.713328
2817,   0.8549, 0.706142
2818,   0.8549, 0.705368
2819,   0.8549, 0.708595
2820,   0.8549,  0.70509
2821,   0.8549, 0.703996
2822,   0.8549, 0.713232
2823,   0.8549, 0.724722
2824,   0.8549, 0.712539
2825,   0.8549, 0.708639
2826,   0.8549, 0.707999
2827,   0.8549, 0.705867
2828,   0.8549, 0.712388
2829,   0.8549, 0.718035
2830,   0.8549, 0.719723
2831,   0.8549, 0.719582
2832,   0.8549, 0.715832
2833,   0.8549, 0.713214
2834,   0.8549,  0.70101
2835,   0.8549, 0.697167
2836,   0.8549,  0.71039
2837,   0.8549, 0.713156
2838,   0.8549, 0.719722
2839,   0.8549, 0.716287
2840,   0.8549,   0.7258
2841,   0.8549, 0.721204
2842,   0.8549, 0.722817
2843,   0.8549, 0.725785
2844,   0.8549, 0.709648
2845,   0.8549, 0.714727
2846,   0.8549, 0.707794
2847,   0.8549, 0.717013
2848,   0.8549, 0.709091
2849,   0.8549, 0.708689
2850,   0.8549, 0.706436
2851,   0.8549, 0.711452
2852,   0.8549, 0.715743
2853,   0.8549, 0.702926
2854,   0.8549, 0.718489
2855,   0.8549, 0.718663
2856,   0.8549, 0.725963
2857,   0.8549, 0.715952
2858,   0.8549, 0.713029
2859,   0.8549,  0.72398
2860,   0.8549, 0.710856
2861,   0.8549, 0.715346
2862,   0.8549, 0.710096
2863,   0.8549, 0.710974
2864,   0.8549, 0.717879
2865,   0.8549, 0.711361
2866,   0.8549, 0.712761
2867,   0.8549, 0.703445
2868,   0.8549,  0.70074
2869,   0.8549, 0.704304
2870,   0.8549, 0.703837
2871,   0.8549, 0.712399
2872,   0.8549, 0.717068
2873,   0.8549, 0.716217
2874,   0.8549, 0.720909
2875,   0.8549, 0.708849
2876,   0.8549, 0.705859
2877,   0.8549, 0.719968
2878,   0.8549, 0.713626
2879,   0.8549, 0.702317
2880,   0.8549,  0.70476
2881,   0.8549, 0.709563
2882,   0.8549, 0.706776
2883,    0.856,   0.7006
2884,    0.856, 0.696967
2885,    0.856, 0.717212
2886,    0.856, 0.704722
2887,    0.856, 0.717991
2888,    0.856, 0.712359
2889,    0.856, 0.724489
2890,    0.856, 0.714519
2891,    0.856, 0.703368
2892,    0.856, 0.721071
2893,    0.856, 0.715424
2894,    0.856, 0.725889
2895,    0.856, 0.713126
2896,    0.856, 0.720886
2897,    0.856, 0.705176
2898,    0.856,  0.70827
2899,    0.856, 0.714025
2900,    0.856, 0.704002
2901,    0.856, 0.702276
2902,    0.856, 0.697187
2903,    0.856, 0.705158
2904,    0.856,  0.71644
2905,    0.856, 0.710719
2906,    0.856, 0.708457
2907,    0.856, 0.697106
2908,    0.856, 0.711615
2909,    0.856, 0.716534
2910,    0.856, 0.712491
2911,    0.856,  0.71865
2912,    0.856, 0.712291
2913,    0.856, 0.714849
2914,    0.856, 0.705917
2915,    0.856, 0.705209
2916,    0.856, 0.703414
2917,    0.856, 0.717852
2918,    0.856, 0.714298
2919,    0.856, 0.721581
2920,    0.856, 0.722411
2921,    0.856, 0.721206
2922,    0.856, 0.707608
2923,    0.856,   0.7105
2924,    0.856, 0.707765
2925,    0.856, 0.708108
2926,    0.856, 0.705121
2927,    0.856, 0.702107
2928,    0.856, 0.715916
2929,    0.856, 0.707738
2930,    0.856, 0.725824
2931,    0.856, 0.719501
2932,    0.856, 0.711537
2933,    0.856, 0.720922
2934,    0.856, 0.724349
2935,    0.856, 0.716689
2936,    0.856, 0.720047
2937,    0.856, 0.732492
2938,    0.856, 0.723275
2939,    0.856, 0.715472
2940,    0.856, 0.708732
2941,    0.856, 0.712197
2942,    0.856, 0.719298
2943,    0.856, 0.719334
2944,    0.856, 0.713524
2945,    0.856, 0.713128
2946,    0.856, 0.710724
2947,    0.856, 0.725259
2948,    0.856,  0.71801
2949,    0.856, 0.712801
2950,    0.856,  0.71926
2951,    0.856,  0.70665
2952,    0.856, 0.695277
2953,    0.856, 0.702115
2954,    0.856, 0.703036
2955,    0.856, 0.704395
2956,    0.856, 0.727742
2957,    0.856, 0.720895
2958,    0.856, 0.722061
2959,    0.856, 0.710212
2960,    0.856, 0.727093
2961,    0.856, 0.721222
2962,    0.856, 0.704485
2963,    0.856, 0.713722
2964,    0.856, 0.714027
2965,    0.856, 0.717765
2966,    0.856, 0.713332
2967,    0.856, 0.716919
2968,    0.856, 0.718801
2969,    0.856, 0.717596
2970,    0.856, 0.709553
2971,    0.856, 0.698202
2972,    0.856, 0.707987
2973,    0.856, 0.704731
2974,    0.856, 0.699178
2975,    0.856, 0.700128
2976,    0.856, 0.699649
2977,    0.856, 0.714929
2978,    0.856, 0.710465
2979,    0.856, 0.715517
2980,    0.856, 0.718918
2981,    0.856, 0.706016
2982,    0.856, 0.706032
2983,    0.856, 0.713719
2984,    0.856, 0.702479
2985,    0.856, 0.702268
2986,    0.856, 0.696882
2987,    0.856, 0.715011
2988,    0.856, 0.712546
2989,    0.856, 0.716859
2990,    0.856,  0.71775
2991,    0.856, 0.714868
2992,    0.856, 0.709385
2993,    0.856, 0.705617
2994,    0.856, 0.716796
2995,    0.856, 0.715841
2996,    0.856,  0.71191
2997,    0.856,   0.7166
2998,    0.856, 0.718903
2999,    0.856, 0.725043
3000,    0.856, 0.718516
3001,    0.856, 0.707675
3002,    0.856, 0.715487
3003,    0.856, 0.714576
3004,    0.856, 0.708292
3005,    0.856, 0.707832
3006,    0.856, 0.707262
3007,    0.856, 0.708691
3008,    0.856,  0.72197
3009,    0.856, 0.703491
3010,   0.8558, 0.704516
3011,   0.8558, 0.721291
3012,   0.8558, 0.704898
3013,   0.8558,  0.69293
3014,   0.8558, 0.701378
3015,   0.8558, 0.703895
3016,   0.8558, 0.714979
3017,   0.8558, 0.714265
3018,   0.8558, 0.711675
3019,   0.8558, 0.710004
3020,   0.8558, 0.717856
3021,   0.8558, 0.729344
3022,   0.8558, 0.717907
3023,   0.8558, 0.706885
3024,   0.8558, 0.711714
3025,   0.8558, 0.720726
3026,   0.8558, 0.727615
3027,   0.8558,  0.72195
3028,   0.8558, 0.714224
3029,   0.8558, 0.701721
3030,   0.8558, 0.711845
3031,   0.8558,  0.71271
3032,   0.8558,  0.70947
3033,   0.8558, 0.714705
3034,   0.8558,  0.70988
3035,   0.8558, 0.714061
3036,   0.8558, 0.714749
3037,   0.8558, 0.721952
3038,   0.8558, 0.721812
3039,   0.8558, 0.707323
3040,   0.8558, 0.720747
3041,   0.8558, 0.715474
3042,   0.8558,  0.70791
3043,   0.8558, 0.703955
3044,   0.8567, 0.721463
3045,   0.8567,  0.71388
3046,   0.8567, 0.713402
3047,   0.8562, 0.708574
3048,   0.8562, 0.714166
3049,   0.8562, 0.720432
3050,   0.8562, 0.714492
3051,   0.8562, 0.705288
3052,   0.8562, 0.710669
3053,   0.8562, 0.722842
3054,   0.8562, 0.718013
3055,   0.8562, 0.722587
3056,   0.8562, 0.698874
3057,   0.8562, 0.701182
3058,   0.8562, 0.710581
3059,   0.8562, 0.700758
3060,   0.8562, 0.706796
3061,   0.8562, 0.706268
3062,   0.8562, 0.694431
3063,   0.8562, 0.709488
3064,   0.8562, 0.717045
3065,   0.8562, 0.706821
3066,   0.8562, 0.707007
3067,   0.8562, 0.706315
3068,   0.8562, 0.721744
3069,   0.8562, 0.708628
3070,   0.8562, 0.713884
3071,   0.8562, 0.705383
3072,   0.8562, 0.706776
3073,   0.8562, 0.720197
3074,   0.8562, 0.718058
3075,   0.8562, 0.715443
3076,   0.8562, 0.706578
3077,   0.8562, 0.720445
3078,   0.8562, 0.709802
3079,   0.8562, 0.706952
3080,   0.8562, 0.705131
3081,   0.8562, 0.699453
3082,   0.8562, 0.710769
3083,   0.8562, 0.707539
3084,   0.8562,  0.71707
3085,   0.8562, 0.719938
3086,   0.8562, 0.707045
3087,   0.8562, 0.707935
3088,   0.8562, 0.710765
3089,   0.8562, 0.713823
3090,   0.8561, 0.705486
3091,   0.8561, 0.717805
3092,   0.8561, 0.720906
3093,   0.8561, 0.717645
3094,   0.8561, 0.713452
3095,   0.8561, 0.720666
3096,   0.8561, 0.718949
3097,   0.8561, 0.726292
3098,   0.8561, 0.730481
3099,   0.8561, 0.719491
3100,   0.8561, 0.716196
3101,   0.8561, 0.712796
3102,   0.8556, 0.712039
3103,   0.8556, 0.703327
3104,   0.8556, 0.696445
3105,   0.8556, 0.698014
3106,   0.8556,  0.70368
3107,   0.8556, 0.696854
3108,   0.8556,  0.71679
3109,   0.8556, 0.713911
3110,   0.8556, 0.704814
3111,   0.8556, 0.711253
3112,   0.8556, 0.714026
3113,   0.8556, 0.722808
3114,   0.8556, 0.729241
3115,   0.8556,  0.72157
3116,   0.8556, 0.714143
3117,   0.8556, 0.719075
3118,   0.8556, 0.712098
3119,   0.8556, 0.708929
3120,   0.8556, 0.703134
3121,   0.8556, 0.720495
3122,   0.8556, 0.709711
3123,   0.8556, 0.721421
3124,   0.8556, 0.715466
3125,   0.8556, 0.706943
3126,   0.8556, 0.698809
3127,   0.8556, 0.713033
3128,   0.8556, 0.723719
3129,   0.8556, 0.706487
3130,   0.8556, 0.696949
3131,   0.8556, 0.705327
3132,   0.8556, 0.723041
3133,   0.8556,  0.72112
3134,   0.8556, 0.718856
3135,   0.8556, 0.708855
3136,   0.8556, 0.715671
3137,   0.8556, 0.715087
3138,   0.8556, 0.722895
3139,   0.8556, 0.719954
3140,   0.8556, 0.724612
3141,   0.8556, 0.704099
3142,   0.8556,   0.7175
3143,   0.8556, 0.712253
3144,   0.8556, 0.722871
3145,   0.8556, 0.721605
3146,   0.8556, 0.728165
3147,   0.8556, 0.708405
3148,   0.8556, 0.707292
3149,   0.8556,  0.70369
3150,   0.8556, 0.715294
3151,   0.8556, 0.710302
3152,   0.8556, 0.716106
3153,   0.8556, 0.721306
3154,   0.8556, 0.719811
3155,   0.8556, 0.705112
3156,   0.8556, 0.719196
3157,   0.8556, 0.727509
3158,   0.8556, 0.711809
3159,   0.8556, 0.711371
3160,   0.8556,  0.71056
3161,   0.8556, 0.708589
3162,   0.8556, 0.709373
3163,   0.8556, 0.710842
3164,   0.8556, 0.712323
3165,   0.8556, 0.709024
3166,   0.8556, 0.712228
3167,   0.8556, 0.710802
3168,   0.8556, 0.713961
3169,   0.8556, 0.723482
3170,   0.8556, 0.724118
3171,   0.8556, 0.721186
3172,   0.8556, 0.719207
3173,   0.8556, 0.716978
3174,   0.8556, 0.719896
3175,   0.8556,  0.70852
3176,   0.8556, 0.722588
3177,   0.8556, 0.721264
3178,   0.8556, 0.707968
3179,   0.8556,  0.72357
3180,   0.8556, 0.720394
3181,   0.8556, 0.715053
3182,   0.8556, 0.713439
3183,   0.8556, 0.708856
3184,   0.8556, 0.708902
3185,   0.8556, 0.704637
3186,   0.8556,  0.71436
3187,   0.8556, 0.712354
3188,   0.8556, 0.711263
3189,   0.8556,  0.70626
3190,   0.8556, 0.705553
3191,   0.8556, 0.708958
3192,   0.8556, 0.716611
3193,   0.8556, 0.710398
3194,   0.8556, 0.709478
3195,   0.8556, 0.709995
3196,   0.8556, 0.713101
3197,   0.8556, 0.719791
3198,   0.8574, 0.701078
3199,   0.8574, 0.706581
3200,   0.8574, 0.704962
3201,   0.8574, 0.715045
3202,   0.8574, 0.711146
3203,   0.8574, 0.721707
3204,   0.8574, 0.713452
3205,   0.8574,  0.71587
3206,   0.8574, 0.718213
3207,   0.8574, 0.708517
3208,   0.8574, 0.717274
3209,   0.8574,  0.71071
3210,   0.8574, 0.704829
3211,   0.8574, 0.703274
3212,   0.8574, 0.715873
3213,   0.8574, 0.708248
3214,   0.8574, 0.711232
3215,   0.8574, 0.719807
3216,   0.8574, 0.711073
3217,   0.8574, 0.717771
3218,   0.8574, 0.732608
3219,   0.8574, 0.716338
3220,   0.8574, 0.717421
3221,   0.8574, 0.712432
3222,   0.8574, 0.697218
3223,   0.8574, 0.707389
3224,   0.8574, 0.716554
3225,   0.8574, 0.710895
3226,   0.8574,  0.71128
3227,   0.8574, 0.706135
3228,   0.8574, 0.711434
3229,   0.8574, 0.715457
3230,   0.8574, 0.710862
3231,   0.8574, 0.709836
3232,   0.8574, 0.704802
3233,   0.8574, 0.698027
3234,   0.8574, 0.708118
3235,   0.8574, 0.706542
3236,   0.8574, 0.716441
3237,   0.8574, 0.718456
3238,   0.8574, 0.723576
3239,   0.8574, 0.716073
3240,   0.8574, 0.717483
3241,   0.8574, 0.720309
3242,   0.8574, 0.713375
3243,   0.8574, 0.711846
3244,   0.8574, 0.717064
3245,   0.8574, 0.724219
3246,   0.8574, 0.709634
3247,   0.8574, 0.706891
3248,   0.8574, 0.711649
3249,   0.8574, 0.713962
3250,   0.8574,  0.71154
3251,   0.8574,  0.70842
