gen, ranking_scalar1_onepoint_best, ranking_scalar1_onepoint_ave
1871,   0.7448, 0.645918
1872,   0.7448, 0.637793
1873,   0.7448, 0.641632
1874,   0.7448, 0.643683
1875,   0.7448, 0.644654
1876,   0.7448, 0.647901
1877,   0.7448, 0.646243
1878,   0.7448, 0.646869
1879,   0.7448, 0.647592
1880,   0.7448, 0.646416
1881,   0.7448, 0.638238
1882,   0.7448, 0.638609
1883,   0.7448, 0.643766
1884,   0.7448, 0.643808
1885,   0.7448, 0.650919
1886,   0.7448, 0.646953
1887,   0.7448, 0.649365
1888,   0.7448, 0.650555
1889,   0.7448, 0.645876
1890,   0.7448, 0.647319
1891,   0.7448, 0.652242
1892,   0.7448, 0.651448
1893,   0.7448, 0.657246
1894,   0.7448,  0.64844
1895,   0.7448, 0.647531
1896,   0.7448, 0.649148
1897,   0.7448, 0.647894
1898,   0.7448, 0.650028
1899,   0.7448, 0.650613
1900,   0.7448, 0.651456
1901,   0.7448, 0.651963
1902,   0.7448, 0.645176
1903,   0.7448, 0.654657
1904,   0.7448, 0.654198
1905,   0.7448, 0.649715
1906,   0.7448, 0.646011
1907,   0.7448, 0.646415
1908,   0.7448, 0.646131
1909,   0.7448, 0.647623
1910,   0.7448, 0.652972
1911,   0.7448, 0.644506
1912,   0.7448, 0.644175
1913,   0.7448, 0.638646
1914,   0.7448, 0.644681
1915,   0.7432, 0.649385
1916,   0.7432, 0.645551
1917,   0.7432, 0.650134
1918,   0.7432,  0.65432
1919,   0.7432, 0.653247
1920,   0.7432, 0.653427
1921,   0.7432, 0.652106
1922,   0.7432, 0.653934
1923,   0.7432, 0.652711
1924,   0.7432, 0.650297
1925,   0.7432, 0.646617
1926,   0.7432, 0.637826
1927,   0.7432, 0.636065
1928,   0.7432, 0.644428
1929,   0.7432, 0.650505
1930,   0.7432, 0.651101
1931,   0.7432, 0.651245
1932,   0.7432,   0.6457
1933,   0.7432, 0.646717
1934,   0.7432, 0.645352
1935,   0.7432, 0.653881
1936,   0.7432,  0.65391
1937,   0.7432,  0.64138
1938,   0.7432, 0.647287
1939,   0.7432,  0.65261
1940,   0.7432, 0.656346
1941,   0.7432, 0.652866
1942,   0.7432, 0.649627
1943,   0.7432, 0.648888
1944,   0.7432, 0.652287
1945,   0.7432, 0.651834
1946,   0.7432, 0.645822
1947,   0.7432, 0.647871
1948,   0.7432, 0.650191
1949,   0.7432, 0.643436
1950,   0.7432, 0.646991
1951,   0.7432, 0.644499
1952,   0.7432, 0.641918
1953,   0.7432, 0.641328
1954,   0.7432, 0.641226
1955,   0.7432, 0.649732
1956,   0.7432,  0.64808
1957,   0.7432, 0.648533
1958,   0.7432, 0.642691
1959,   0.7432, 0.653032
1960,   0.7432, 0.648583
1961,   0.7432, 0.650654
1962,   0.7432, 0.656396
1963,   0.7432, 0.653892
1964,   0.7432, 0.653798
1965,   0.7432, 0.655229
1966,   0.7432, 0.646374
1967,   0.7432, 0.644884
1968,   0.7432, 0.641235
1969,   0.7432, 0.650984
1970,   0.7432, 0.652442
1971,   0.7432, 0.647819
1972,   0.7432, 0.645931
1973,   0.7432, 0.645824
1974,   0.7432, 0.643188
1975,   0.7432, 0.640762
1976,   0.7432,  0.64259
1977,   0.7432, 0.639973
1978,   0.7432, 0.640981
1979,    0.744, 0.640507
1980,    0.744, 0.644441
1981,    0.744, 0.646442
1982,    0.744, 0.648006
1983,    0.744, 0.649935
1984,    0.744, 0.643257
1985,    0.744, 0.642649
1986,    0.744, 0.646426
1987,    0.744,  0.64614
1988,    0.744, 0.643236
1989,    0.744, 0.643757
1990,    0.744, 0.654736
1991,    0.744, 0.651829
1992,    0.744,  0.64679
1993,    0.744, 0.649209
1994,    0.744, 0.647301
1995,    0.744, 0.653094
1996,    0.744, 0.649656
1997,    0.744,   0.6505
1998,    0.744, 0.645466
1999,    0.744, 0.647114
2000,    0.744,  0.64773
2001,    0.744, 0.652748
2002,    0.744, 0.648696
2003,    0.744, 0.652836
2004,    0.744, 0.649991
2005,    0.744, 0.654122
2006,    0.744, 0.641199
2007,    0.744, 0.646801
2008,    0.744,  0.63758
2009,    0.744, 0.636881
2010,    0.744, 0.636209
2011,    0.744, 0.644401
2012,    0.744,  0.65126
2013,    0.744, 0.648575
2014,    0.744, 0.652025
2015,    0.744, 0.647831
2016,    0.744, 0.644058
2017,    0.744, 0.652982
2018,    0.744, 0.653342
2019,    0.744, 0.650329
2020,    0.744, 0.651427
2021,    0.744, 0.652825
2022,    0.744, 0.645296
2023,    0.744, 0.644973
2024,    0.744, 0.647088
2025,    0.744, 0.643039
2026,    0.744, 0.650277
2027,    0.744, 0.648757
2028,    0.744, 0.652631
2029,    0.744, 0.649913
2030,    0.744, 0.652716
2031,    0.744, 0.648891
2032,    0.744, 0.646111
2033,    0.744, 0.646304
2034,    0.744, 0.647751
2035,    0.744, 0.647497
2036,   0.7433, 0.648565
2037,   0.7433, 0.649044
2038,   0.7417, 0.644423
2039,   0.7417, 0.647357
2040,   0.7417,  0.64947
2041,   0.7417, 0.649141
2042,   0.7417,  0.65186
2043,   0.7417, 0.652719
2044,   0.7417, 0.652858
2045,   0.7417, 0.654944
2046,   0.7417, 0.657117
2047,   0.7417, 0.648321
2048,   0.7417, 0.650018
2049,   0.7417, 0.647005
2050,   0.7417, 0.654385
2051,   0.7417, 0.646013
2052,   0.7417, 0.646132
2053,   0.7417, 0.651245
2054,   0.7417, 0.644612
2055,   0.7417, 0.643737
2056,   0.7417, 0.649848
2057,   0.7417, 0.653177
2058,   0.7417, 0.649004
2059,   0.7417, 0.640028
2060,   0.7417, 0.643108
2061,   0.7417, 0.642467
2062,   0.7417,   0.6445
2063,   0.7417, 0.652816
2064,   0.7417,  0.65281
2065,   0.7417, 0.651148
2066,   0.7417, 0.649808
2067,   0.7417, 0.642923
2068,   0.7417, 0.648577
2069,   0.7417, 0.648072
2070,   0.7417, 0.644185
2071,   0.7417, 0.644719
2072,   0.7417, 0.651124
2073,   0.7417, 0.658876
2074,   0.7417,  0.65156
2075,   0.7417, 0.648627
2076,   0.7417,  0.64952
2077,   0.7417, 0.647817
2078,   0.7417, 0.648898
2079,   0.7417, 0.646569
2080,   0.7417, 0.643968
2081,   0.7417, 0.646963
2082,   0.7417, 0.648407
2083,   0.7417, 0.646004
2084,   0.7417, 0.641967
2085,   0.7417, 0.647847
2086,   0.7417,  0.64466
2087,   0.7417, 0.647885
2088,   0.7417, 0.646442
2089,   0.7417, 0.646848
2090,   0.7417,   0.6512
2091,   0.7417, 0.647844
2092,   0.7417, 0.648296
2093,   0.7417, 0.652592
2094,   0.7417, 0.643684
2095,   0.7417, 0.643223
2096,   0.7417, 0.641654
2097,   0.7417,  0.65225
2098,   0.7417, 0.644841
2099,   0.7417, 0.649271
2100,   0.7417, 0.645463
2101,   0.7417, 0.645477
2102,   0.7417, 0.648082
2103,   0.7417, 0.651365
2104,   0.7417, 0.646259
2105,   0.7417, 0.651791
2106,   0.7417, 0.651733
2107,   0.7417, 0.651649
2108,   0.7417, 0.648967
2109,   0.7417, 0.649728
2110,   0.7417, 0.645748
2111,   0.7417, 0.639355
2112,   0.7417,  0.65339
2113,   0.7417, 0.654437
2114,   0.7417,  0.64888
2115,   0.7417, 0.651349
2116,   0.7417,  0.64901
2117,   0.7417, 0.642577
2118,   0.7417, 0.650258
2119,   0.7417,  0.64391
2120,   0.7417, 0.644214
2121,   0.7417, 0.642563
2122,   0.7417, 0.647974
2123,   0.7417, 0.643206
2124,   0.7417, 0.648996
2125,   0.7417, 0.652674
2126,   0.7417, 0.645109
2127,   0.7417, 0.648792
2128,   0.7417,  0.64006
2129,   0.7417, 0.652763
2130,   0.7417, 0.649656
2131,   0.7417, 0.648224
2132,   0.7417, 0.647647
2133,   0.7417, 0.651766
2134,   0.7417, 0.648189
2135,   0.7417, 0.648493
2136,   0.7417, 0.649285
2137,   0.7417, 0.647234
2138,   0.7417, 0.643046
2139,   0.7417, 0.642548
2140,   0.7477, 0.643526
2141,   0.7477, 0.656224
2142,   0.7477, 0.649519
2143,   0.7477, 0.645869
2144,   0.7477, 0.649845
2145,   0.7477, 0.649618
2146,   0.7477, 0.645663
2147,   0.7477, 0.650284
2148,   0.7477, 0.654005
2149,   0.7477,  0.65371
2150,   0.7477, 0.647725
2151,   0.7477, 0.653282
2152,   0.7477, 0.653357
2153,   0.7477, 0.650204
2154,   0.7477, 0.645561
2155,   0.7477, 0.654015
2156,   0.7477, 0.656647
2157,   0.7477, 0.650096
2158,   0.7477, 0.650456
2159,   0.7477, 0.646088
2160,   0.7477, 0.644071
2161,   0.7477, 0.642607
2162,   0.7477,  0.64623
2163,   0.7477, 0.651626
2164,   0.7477, 0.652839
2165,   0.7477, 0.651561
2166,   0.7477, 0.657003
2167,   0.7477, 0.654749
2168,   0.7477, 0.643743
2169,   0.7477,  0.64737
2170,   0.7477, 0.645558
2171,   0.7477, 0.646209
2172,   0.7477, 0.639221
2173,   0.7477,  0.64414
2174,   0.7477, 0.647431
2175,   0.7477, 0.646003
2176,   0.7477, 0.652727
2177,   0.7477, 0.652355
2178,   0.7477, 0.653426
2179,   0.7477,  0.65239
2180,   0.7477, 0.648841
2181,   0.7477, 0.648382
2182,   0.7477, 0.651931
2183,   0.7477, 0.645754
2184,   0.7477, 0.646821
2185,   0.7477, 0.647389
2186,   0.7477, 0.642042
2187,   0.7477, 0.654291
2188,   0.7477, 0.641492
2189,   0.7477, 0.647873
2190,   0.7477, 0.643228
2191,   0.7477,  0.65153
2192,   0.7477, 0.652581
2193,   0.7477, 0.648357
2194,   0.7477, 0.645114
2195,   0.7477, 0.652954
2196,   0.7477, 0.653172
2197,   0.7477,  0.65651
2198,   0.7477, 0.652419
2199,   0.7477, 0.647097
2200,   0.7477, 0.650568
2201,   0.7477,  0.64708
2202,   0.7477, 0.646175
2203,   0.7477, 0.645452
2204,   0.7477,  0.65055
2205,   0.7477, 0.642731
2206,   0.7477, 0.645053
2207,   0.7477, 0.644757
2208,   0.7477, 0.648646
2209,   0.7477, 0.643201
2210,   0.7477, 0.641668
2211,   0.7477, 0.653548
2212,   0.7477, 0.655375
2213,   0.7477, 0.650359
2214,   0.7477,  0.65204
2215,   0.7477, 0.652746
2216,   0.7477, 0.648463
2217,   0.7477, 0.646303
2218,   0.7477, 0.645777
2219,   0.7477, 0.643393
2220,   0.7477, 0.641284
2221,   0.7477, 0.641899
2222,   0.7477,  0.64517
2223,   0.7477, 0.647426
2224,   0.7477, 0.650696
2225,   0.7477, 0.647779
2226,   0.7477, 0.652467
2227,   0.7477, 0.656682
2228,   0.7477, 0.650341
2229,   0.7477, 0.655286
2230,   0.7481,   0.6533
2231,   0.7481, 0.651298
2232,   0.7481, 0.653018
2233,   0.7481, 0.650251
2234,   0.7481, 0.660438
2235,   0.7481,  0.65477
2236,   0.7481, 0.656867
2237,   0.7481, 0.658746
2238,   0.7481, 0.655874
2239,   0.7481, 0.659772
2240,   0.7481, 0.646174
2241,   0.7481, 0.644679
2242,   0.7426, 0.652088
2243,   0.7426, 0.651107
2244,   0.7426, 0.651062
2245,   0.7426,  0.65303
2246,   0.7426, 0.645589
2247,   0.7426, 0.649657
2248,   0.7426, 0.654606
2249,   0.7426, 0.647385
2250,   0.7426, 0.648513
2251,   0.7426, 0.649799
2252,   0.7426, 0.648878
2253,   0.7426, 0.649514
2254,   0.7426, 0.646575
2255,   0.7426, 0.647388
2256,   0.7426, 0.650145
2257,   0.7426, 0.648854
2258,   0.7426, 0.645451
2259,   0.7426,  0.65243
2260,   0.7426, 0.651964
2261,   0.7426, 0.653522
2262,   0.7426, 0.653553
2263,   0.7426, 0.652839
2264,   0.7426, 0.656729
2265,   0.7426, 0.655316
2266,   0.7426,  0.65336
2267,   0.7456, 0.656139
2268,    0.746, 0.652343
2269,    0.746, 0.651174
2270,    0.746, 0.650862
2271,    0.746,  0.65325
2272,    0.746, 0.652353
2273,    0.746, 0.652358
2274,    0.746, 0.649282
2275,    0.746,  0.65404
2276,    0.746,  0.65735
2277,    0.746,  0.65721
2278,    0.746, 0.661428
2279,    0.746, 0.656748
2280,    0.746, 0.653968
2281,    0.746, 0.655684
2282,    0.746, 0.655826
2283,    0.746, 0.658826
2284,    0.746,  0.66288
2285,    0.746, 0.654763
2286,    0.746, 0.654569
2287,    0.746, 0.651159
2288,    0.746, 0.655946
2289,    0.746, 0.646698
2290,    0.746, 0.653135
2291,    0.746, 0.654036
2292,    0.746, 0.650764
2293,    0.746, 0.658687
2294,    0.746, 0.663073
2295,    0.746, 0.661501
2296,    0.746, 0.655288
2297,    0.746, 0.654109
2298,    0.746, 0.656231
2299,    0.746, 0.653957
2300,    0.746, 0.654199
2301,    0.746, 0.653026
2302,    0.746, 0.651102
2303,    0.746, 0.652229
2304,    0.746, 0.650631
2305,    0.746, 0.654791
2306,    0.746, 0.657814
2307,    0.746, 0.657401
2308,    0.746, 0.655663
2309,    0.746, 0.657396
2310,    0.746, 0.659132
2311,    0.746,  0.65687
2312,    0.746, 0.662044
2313,    0.746, 0.655878
2314,    0.746, 0.657278
2315,    0.746, 0.652999
2316,    0.746, 0.648774
2317,    0.746, 0.650024
2318,    0.746, 0.656253
2319,    0.746, 0.658776
2320,    0.746, 0.659463
2321,    0.746, 0.657778
2322,    0.746, 0.657838
2323,    0.746, 0.654571
2324,    0.746, 0.653121
2325,    0.746, 0.651609
2326,    0.746, 0.652862
2327,    0.746, 0.653861
2328,    0.746, 0.653675
2329,    0.746, 0.648356
2330,    0.746, 0.648487
2331,    0.746, 0.655375
2332,    0.746, 0.652251
2333,    0.746, 0.649967
2334,    0.746, 0.654571
2335,    0.746,  0.65401
2336,    0.746, 0.655187
2337,    0.746, 0.653386
2338,    0.746, 0.648512
2339,    0.746, 0.656055
2340,    0.746, 0.654149
2341,    0.746, 0.648243
2342,    0.746, 0.653854
2343,    0.746, 0.654554
2344,    0.746, 0.652641
2345,    0.746, 0.652157
2346,    0.746, 0.656156
2347,    0.746, 0.652598
2348,    0.746, 0.646683
2349,    0.746, 0.643817
2350,   0.7448, 0.648776
2351,   0.7448, 0.654435
2352,   0.7448, 0.649424
2353,   0.7448, 0.648582
2354,   0.7448, 0.657199
2355,   0.7448, 0.643317
2356,   0.7448, 0.653876
2357,   0.7448, 0.656365
2358,   0.7448, 0.657989
2359,   0.7448, 0.659027
2360,   0.7448, 0.659564
2361,   0.7448, 0.653731
2362,   0.7448, 0.650631
2363,   0.7448, 0.648203
2364,   0.7448, 0.648481
2365,   0.7453, 0.658689
2366,   0.7453, 0.662383
2367,   0.7453, 0.657038
2368,   0.7453, 0.653535
2369,   0.7453, 0.649162
2370,   0.7453, 0.654081
2371,   0.7453, 0.652135
2372,   0.7453, 0.654971
2373,   0.7453, 0.656349
2374,   0.7453, 0.653378
2375,   0.7453, 0.651868
2376,   0.7453, 0.658376
2377,   0.7453, 0.655944
2378,   0.7453,  0.65859
2379,   0.7453, 0.658777
2380,   0.7453, 0.656734
2381,   0.7453, 0.656442
2382,   0.7453, 0.648683
2383,   0.7453, 0.651823
2384,   0.7453,  0.65461
2385,   0.7453, 0.656192
2386,   0.7453, 0.662827
2387,   0.7453, 0.653309
2388,   0.7453, 0.648077
2389,   0.7453, 0.645649
2390,   0.7453, 0.650524
2391,   0.7453, 0.658952
2392,   0.7453, 0.657293
2393,   0.7453,  0.66467
2394,   0.7453, 0.652871
2395,   0.7453, 0.652141
2396,   0.7453, 0.654356
2397,   0.7453, 0.651299
2398,   0.7453,  0.65271
2399,   0.7453, 0.656775
2400,   0.7453, 0.658087
2401,   0.7453, 0.651059
2402,   0.7453, 0.655903
2403,   0.7453, 0.658951
2404,   0.7453, 0.654332
2405,   0.7453, 0.655194
2406,   0.7491, 0.655219
2407,   0.7491, 0.657258
2408,   0.7491,  0.65857
2409,   0.7491, 0.656558
2410,   0.7491, 0.649564
2411,   0.7491, 0.650554
2412,   0.7491, 0.649257
2413,   0.7491, 0.658338
2414,   0.7502, 0.663146
2415,   0.7502, 0.660699
2416,   0.7502, 0.654133
2417,   0.7502, 0.663225
2418,   0.7502, 0.655595
2419,   0.7502, 0.655856
2420,   0.7502, 0.659292
2421,   0.7502, 0.660907
2422,   0.7502,  0.65279
2423,   0.7502, 0.654955
2424,   0.7502, 0.654336
2425,   0.7502, 0.658952
2426,   0.7502, 0.658159
2427,   0.7502, 0.650497
2428,   0.7502, 0.652743
2429,   0.7502, 0.656923
2430,   0.7502, 0.657921
2431,   0.7502, 0.655797
2432,   0.7502, 0.660003
2433,   0.7502, 0.657239
2434,   0.7502, 0.656071
2435,   0.7502,  0.65257
2436,   0.7502,  0.65853
2437,   0.7502, 0.662521
2438,   0.7502, 0.652181
2439,   0.7502, 0.660986
2440,   0.7464, 0.656368
2441,   0.7464,  0.64783
2442,   0.7464, 0.657794
2443,   0.7464, 0.660978
2444,   0.7464, 0.657242
2445,   0.7464, 0.654966
2446,   0.7464, 0.641578
2447,   0.7464, 0.645382
2448,   0.7464, 0.651349
2449,   0.7464, 0.648985
2450,   0.7464, 0.647049
2451,   0.7464, 0.647158
2452,   0.7464,    0.656
2453,   0.7464, 0.656309
2454,   0.7464, 0.652197
2455,   0.7464, 0.652035
2456,   0.7464, 0.652763
2457,   0.7464, 0.648122
2458,   0.7507, 0.658952
2459,   0.7507, 0.662021
2460,   0.7507, 0.652344
2461,   0.7507, 0.649217
2462,   0.7507, 0.651536
2463,   0.7507, 0.650844
2464,   0.7507, 0.651925
2465,   0.7507, 0.655429
2466,   0.7507, 0.660207
2467,   0.7507, 0.650087
2468,   0.7507, 0.649123
2469,   0.7507, 0.651224
2470,   0.7507, 0.655782
2471,   0.7507, 0.648162
2472,   0.7507, 0.656122
2473,   0.7507, 0.658082
2474,   0.7507, 0.653047
2475,   0.7507,  0.65362
2476,   0.7507,  0.65188
2477,   0.7507, 0.647624
2478,   0.7507, 0.651122
2479,   0.7507, 0.657002
2480,   0.7507, 0.659895
2481,   0.7476, 0.649551
2482,   0.7476, 0.654242
2483,   0.7476, 0.650775
2484,   0.7476, 0.652267
2485,   0.7476,   0.6541
2486,   0.7476, 0.655853
2487,   0.7476, 0.654377
2488,   0.7476, 0.651818
2489,   0.7476, 0.660038
2490,   0.7476, 0.655504
2491,   0.7476, 0.655147
2492,   0.7476, 0.656817
2493,   0.7476,  0.65505
2494,   0.7476, 0.656252
2495,   0.7476, 0.657116
2496,   0.7476, 0.647975
2497,   0.7476,   0.6475
2498,   0.7476, 0.648876
2499,   0.7476, 0.649049
2500,   0.7476, 0.651743
2501,   0.7476, 0.650068
2502,   0.7476, 0.656276
2503,   0.7476, 0.654494
2504,   0.7476, 0.658286
2505,   0.7476, 0.654383
2506,   0.7476,  0.65348
2507,   0.7476, 0.645894
2508,   0.7476, 0.649091
2509,   0.7508, 0.646748
2510,   0.7508, 0.652594
2511,   0.7508, 0.655484
2512,   0.7508, 0.652106
2513,   0.7508, 0.649082
2514,   0.7508, 0.648438
2515,   0.7508, 0.656495
2516,   0.7508, 0.653826
2517,   0.7508, 0.651821
2518,   0.7508, 0.650185
2519,   0.7508,  0.65236
2520,   0.7508, 0.651336
2521,   0.7508, 0.653106
2522,   0.7508, 0.650381
2523,   0.7508, 0.649316
2524,   0.7508, 0.651047
2525,   0.7508, 0.650668
2526,   0.7508, 0.652207
2527,   0.7508, 0.649058
2528,   0.7464, 0.650131
2529,   0.7464, 0.652564
2530,   0.7464, 0.648313
2531,   0.7464, 0.648897
2532,   0.7464, 0.656259
2533,   0.7464, 0.650472
2534,   0.7464,  0.65016
2535,   0.7464,  0.64881
2536,   0.7464, 0.656631
2537,   0.7464, 0.654128
2538,   0.7464, 0.650698
2539,   0.7464, 0.648134
2540,   0.7464,  0.64568
2541,   0.7464, 0.650323
2542,   0.7464, 0.651345
2543,   0.7464, 0.649568
2544,   0.7464, 0.649387
2545,   0.7464, 0.650697
2546,   0.7464, 0.658656
2547,   0.7464, 0.653579
2548,   0.7464, 0.658299
2549,   0.7464, 0.655406
2550,   0.7464, 0.648647
2551,   0.7464, 0.653892
2552,   0.7464, 0.655393
2553,   0.7464, 0.655919
2554,   0.7464, 0.653798
2555,   0.7464, 0.651804
2556,   0.7464, 0.655072
2557,   0.7464, 0.651936
2558,   0.7464, 0.651178
2559,   0.7464, 0.652816
2560,   0.7488, 0.653393
2561,   0.7488, 0.646687
2562,   0.7488, 0.650763
2563,   0.7488, 0.650196
2564,   0.7488, 0.642445
2565,   0.7488, 0.639179
2566,   0.7488,  0.64933
2567,   0.7488, 0.645807
2568,   0.7488, 0.641225
2569,   0.7488, 0.645102
2570,   0.7488, 0.646481
2571,   0.7488, 0.651585
2572,   0.7488, 0.655329
2573,   0.7488, 0.653666
2574,   0.7488, 0.648654
2575,   0.7488, 0.645576
2576,   0.7488, 0.657986
2577,   0.7488, 0.646095
2578,   0.7488,  0.64689
2579,   0.7488, 0.642711
2580,   0.7488, 0.635385
2581,   0.7488, 0.645984
2582,   0.7488,  0.64381
2583,   0.7488, 0.647446
2584,   0.7488, 0.648449
2585,   0.7488, 0.654666
2586,   0.7488, 0.651191
2587,   0.7488, 0.646285
2588,   0.7488, 0.643515
2589,   0.7488, 0.641536
2590,   0.7488, 0.639353
2591,   0.7488, 0.643812
2592,   0.7488, 0.642943
2593,   0.7488, 0.642137
2594,   0.7488, 0.641211
2595,   0.7488, 0.645599
2596,   0.7488, 0.646844
2597,   0.7488, 0.639227
2598,   0.7488, 0.642326
2599,   0.7488, 0.638537
2600,   0.7488, 0.640593
2601,   0.7488, 0.645317
2602,   0.7488,  0.64892
2603,   0.7488, 0.650825
2604,   0.7488, 0.645037
2605,   0.7488, 0.643435
2606,   0.7488, 0.641773
2607,   0.7488, 0.646633
2608,   0.7488,  0.64763
2609,   0.7488, 0.641094
2610,   0.7488, 0.636845
2611,   0.7488,  0.63815
2612,   0.7488, 0.644168
2613,   0.7488, 0.637441
2614,   0.7488, 0.642365
2615,   0.7488, 0.641491
2616,   0.7488, 0.634788
2617,   0.7488, 0.640113
2618,   0.7488, 0.634188
2619,   0.7488, 0.639296
2620,   0.7488, 0.640439
2621,   0.7488, 0.644195
2622,   0.7488, 0.639856
2623,   0.7488, 0.641444
2624,   0.7488, 0.645212
2625,   0.7488, 0.639236
2626,   0.7488, 0.644062
2627,   0.7488, 0.643323
2628,   0.7488, 0.647565
2629,   0.7488, 0.642874
2630,   0.7488,    0.646
2631,   0.7488, 0.650745
2632,   0.7488, 0.643049
2633,   0.7488, 0.653009
2634,   0.7488, 0.652059
2635,   0.7488, 0.641085
2636,   0.7488, 0.642672
2637,   0.7488, 0.635788
2638,   0.7488, 0.642938
2639,   0.7488, 0.649468
2640,   0.7488, 0.645607
2641,   0.7488,  0.64709
2642,   0.7501,  0.63852
2643,   0.7501, 0.639922
2644,   0.7501, 0.637599
2645,   0.7501,  0.63723
2646,   0.7501, 0.639012
2647,   0.7501, 0.645195
2648,   0.7501, 0.640933
2649,   0.7501, 0.645528
2650,   0.7501, 0.645891
2651,   0.7501, 0.644303
2652,   0.7501, 0.643724
2653,   0.7501, 0.646787
2654,   0.7501, 0.641568
2655,   0.7501, 0.636711
2656,   0.7501, 0.638665
2657,   0.7501, 0.643934
2658,   0.7501,   0.6412
2659,   0.7501, 0.641364
2660,   0.7501, 0.644639
2661,   0.7501, 0.651423
2662,   0.7501, 0.644069
2663,   0.7501, 0.645683
2664,   0.7501, 0.646861
2665,   0.7501, 0.642219
2666,   0.7501, 0.641858
2667,   0.7501, 0.643321
2668,   0.7501,  0.63206
2669,   0.7503,  0.63399
2670,   0.7503, 0.641843
2671,   0.7503, 0.637083
2672,   0.7503, 0.634018
2673,   0.7503, 0.637182
2674,   0.7503,  0.64131
2675,   0.7503, 0.649978
2676,   0.7503,  0.64502
2677,   0.7503, 0.642652
2678,   0.7503, 0.647787
2679,   0.7503, 0.646863
2680,   0.7503, 0.640686
2681,   0.7503, 0.644851
2682,   0.7503, 0.646029
2683,   0.7503, 0.648923
2684,   0.7503, 0.652445
2685,   0.7503, 0.648163
2686,   0.7503, 0.647357
2687,   0.7503, 0.643333
2688,   0.7503, 0.643627
2689,   0.7503, 0.645078
2690,   0.7503, 0.650112
2691,   0.7503, 0.654818
2692,   0.7503, 0.646236
2693,   0.7503, 0.652975
2694,   0.7503, 0.654817
2695,   0.7503, 0.648078
2696,   0.7503, 0.647238
2697,   0.7503, 0.645976
2698,   0.7503, 0.647081
2699,   0.7503, 0.651065
2700,   0.7503, 0.644473
2701,   0.7503, 0.644462
2702,   0.7503, 0.646511
2703,   0.7503, 0.645917
2704,   0.7503, 0.649526
2705,   0.7503, 0.651128
2706,   0.7503, 0.648143
2707,   0.7503, 0.645575
2708,   0.7503, 0.648449
2709,   0.7503, 0.649278
2710,   0.7503, 0.652651
2711,   0.7503, 0.647448
2712,   0.7487,  0.64547
2713,   0.7487, 0.644774
2714,   0.7487, 0.648471
2715,   0.7487, 0.643495
2716,   0.7487, 0.643145
2717,   0.7487, 0.645516
2718,   0.7487, 0.646817
2719,   0.7487, 0.644669
2720,   0.7487, 0.643967
2721,   0.7487, 0.648523
2722,   0.7487, 0.650836
2723,   0.7487, 0.642369
2724,   0.7487, 0.644301
2725,   0.7487, 0.648384
2726,   0.7487, 0.652234
2727,   0.7487, 0.643154
2728,   0.7487,   0.6492
2729,   0.7505,  0.65068
2730,   0.7505, 0.658931
2731,   0.7505, 0.654789
2732,   0.7505, 0.640662
2733,   0.7505, 0.649369
2734,   0.7505, 0.658889
2735,   0.7505, 0.645773
2736,   0.7505, 0.651591
2737,   0.7505, 0.643593
2738,   0.7505, 0.651749
2739,   0.7505, 0.653749
2740,   0.7505, 0.648304
2741,   0.7505, 0.658175
2742,   0.7505, 0.652518
2743,   0.7505, 0.646545
2744,   0.7505,  0.64609
2745,   0.7505, 0.650244
2746,   0.7505, 0.653776
2747,   0.7505, 0.652065
2748,   0.7505, 0.651333
2749,   0.7505, 0.646979
2750,   0.7505,  0.65047
2751,   0.7505, 0.649796
2752,   0.7505, 0.648732
2753,   0.7505, 0.649435
2754,   0.7505, 0.649861
2755,   0.7505, 0.646701
2756,   0.7489, 0.648867
2757,   0.7489, 0.645297
2758,   0.7489, 0.655485
2759,   0.7489, 0.655967
2760,   0.7489, 0.646933
2761,   0.7489, 0.644236
2762,   0.7489, 0.645584
2763,   0.7489, 0.647986
2764,   0.7489, 0.643176
2765,   0.7489, 0.643167
2766,   0.7489, 0.646022
2767,   0.7495, 0.646505
2768,   0.7495, 0.651409
2769,   0.7495, 0.641642
2770,   0.7495, 0.647668
2771,   0.7495,  0.65087
2772,   0.7495, 0.648208
2773,   0.7495, 0.652067
2774,   0.7495, 0.654442
2775,   0.7495, 0.651406
2776,   0.7495, 0.643079
2777,   0.7495, 0.643641
2778,   0.7495, 0.641834
2779,   0.7495, 0.643071
2780,   0.7495, 0.645542
2781,   0.7495, 0.645015
2782,   0.7495, 0.648835
2783,   0.7495, 0.655111
2784,   0.7495, 0.648073
2785,   0.7495, 0.643331
2786,   0.7495, 0.649326
2787,   0.7495, 0.654633
2788,   0.7508, 0.645353
2789,   0.7508, 0.654951
2790,   0.7518, 0.654718
2791,   0.7518, 0.648898
2792,   0.7518, 0.652721
2793,   0.7518,  0.65033
2794,   0.7518,  0.65054
2795,   0.7518, 0.649972
2796,   0.7518, 0.653736
2797,   0.7518, 0.644118
2798,   0.7518, 0.654103
2799,   0.7518, 0.647032
2800,   0.7518, 0.646783
2801,   0.7518, 0.650334
2802,   0.7518,  0.64863
2803,   0.7518, 0.648046
2804,   0.7518, 0.652964
2805,   0.7518, 0.652098
2806,   0.7518, 0.648858
2807,   0.7518, 0.649884
2808,   0.7518, 0.654519
2809,   0.7518,  0.64383
2810,   0.7518, 0.648973
