gen, ranking_scalar3_uniform_best, ranking_scalar3_uniform_ave
 934,     0.72, 0.622721
 935,     0.72, 0.621635
 936,     0.72, 0.616277
 937,     0.72, 0.625758
 938,     0.72, 0.621436
 939,     0.72, 0.619444
 940,     0.72, 0.628558
 941,     0.72, 0.617909
 942,     0.72, 0.627598
 943,     0.72, 0.618092
 944,     0.72, 0.622023
 945,     0.72, 0.618651
 946,   0.7208, 0.621396
 947,   0.7208, 0.623336
 948,   0.7208, 0.616636
 949,   0.7208,  0.62425
 950,   0.7208, 0.628343
 951,   0.7208, 0.630792
 952,   0.7208, 0.628004
 953,   0.7208,  0.63589
 954,   0.7208, 0.633349
 955,   0.7208, 0.633572
 956,   0.7208, 0.634239
 957,   0.7208, 0.625469
 958,   0.7208, 0.626063
 959,   0.7208, 0.626914
 960,   0.7208, 0.626574
 961,   0.7208, 0.625594
 962,   0.7208, 0.632038
 963,   0.7208, 0.626165
 964,   0.7208, 0.627984
 965,   0.7208, 0.626198
 966,   0.7208, 0.630611
 967,   0.7208, 0.630174
 968,   0.7208, 0.620395
 969,   0.7208,  0.61946
 970,   0.7208, 0.626311
 971,   0.7208, 0.630618
 972,   0.7208, 0.626929
 973,   0.7208,  0.62534
 974,   0.7208, 0.628807
 975,   0.7208,  0.63428
 976,   0.7201, 0.630354
 977,   0.7201, 0.627228
 978,   0.7201, 0.620225
 979,   0.7201, 0.620326
 980,   0.7201, 0.615587
 981,   0.7201, 0.626523
 982,   0.7201, 0.620853
 983,   0.7201, 0.616834
 984,   0.7201, 0.616007
 985,   0.7201, 0.614895
 986,   0.7201,  0.62927
 987,   0.7201, 0.626951
 988,   0.7201, 0.626237
 989,   0.7201, 0.628349
 990,   0.7201, 0.627311
 991,   0.7201, 0.635847
 992,   0.7201, 0.629578
 993,   0.7201, 0.624373
 994,   0.7201, 0.626571
 995,   0.7201, 0.628453
 996,   0.7201, 0.628512
 997,   0.7201, 0.621612
 998,   0.7201, 0.623175
 999,   0.7201, 0.630275
1000,   0.7198, 0.622088
1001,   0.7198, 0.616922
1002,   0.7198, 0.624418
1003,   0.7198, 0.622371
1004,   0.7198, 0.614284
1005,   0.7198, 0.625394
1006,   0.7198, 0.625471
1007,   0.7198, 0.626764
1008,   0.7198, 0.628191
1009,   0.7198, 0.626514
1010,   0.7198, 0.624383
1011,   0.7198, 0.619888
1012,   0.7198, 0.624642
1013,   0.7198, 0.627392
1014,   0.7198, 0.623217
1015,   0.7198, 0.628702
1016,   0.7198,  0.62587
1017,   0.7198,  0.62548
1018,   0.7198, 0.630021
1019,   0.7198, 0.625038
1020,   0.7206, 0.631706
1021,   0.7206, 0.630487
1022,   0.7206, 0.627038
1023,   0.7206, 0.630942
1024,   0.7206, 0.624767
1025,   0.7206, 0.624353
1026,   0.7206, 0.627466
1027,   0.7206, 0.622918
1028,   0.7206, 0.634929
1029,   0.7206, 0.633599
1030,    0.721, 0.621759
1031,    0.721, 0.622321
1032,    0.721, 0.633153
1033,    0.721, 0.626466
1034,    0.721, 0.624227
1035,    0.721, 0.623223
1036,   0.7203, 0.623871
1037,   0.7203,  0.62561
1038,   0.7203, 0.623639
1039,   0.7203, 0.624534
1040,   0.7203, 0.628231
1041,   0.7203, 0.628764
1042,   0.7203, 0.631385
1043,   0.7203, 0.629297
1044,   0.7203, 0.624664
1045,   0.7203, 0.626232
1046,   0.7203, 0.625923
1047,   0.7203, 0.622254
1048,   0.7203, 0.626846
1049,   0.7203, 0.623177
1050,   0.7203, 0.618047
1051,   0.7203, 0.617391
1052,   0.7203, 0.631179
1053,   0.7203, 0.629124
1054,   0.7203,  0.63667
1055,   0.7203, 0.635313
1056,   0.7203, 0.621261
1057,   0.7203, 0.620362
1058,   0.7203, 0.622697
1059,   0.7203, 0.623724
1060,   0.7203, 0.631606
1061,   0.7203,  0.62323
1062,   0.7203, 0.621358
1063,   0.7203, 0.635424
1064,   0.7203, 0.627041
1065,   0.7203, 0.625155
1066,   0.7203,  0.62818
1067,   0.7203, 0.631771
1068,   0.7203, 0.628551
1069,   0.7211, 0.620566
1070,   0.7211, 0.629035
1071,   0.7211, 0.634193
1072,   0.7211, 0.627329
1073,   0.7209, 0.627133
1074,   0.7209, 0.633079
1075,   0.7209,   0.6327
1076,   0.7209, 0.630355
1077,   0.7209, 0.630985
1078,   0.7209, 0.633156
1079,   0.7209, 0.629628
1080,   0.7209, 0.634122
1081,   0.7209, 0.639831
1082,   0.7209, 0.639283
1083,   0.7209, 0.633461
1084,   0.7209, 0.626249
1085,   0.7209, 0.628307
1086,   0.7209, 0.636674
1087,   0.7209, 0.635226
1088,   0.7209, 0.629501
1089,   0.7209,  0.63043
1090,   0.7209, 0.630083
1091,   0.7209, 0.635737
1092,   0.7209, 0.628498
1093,   0.7209, 0.630174
1094,   0.7209, 0.634587
1095,   0.7209, 0.631243
1096,   0.7209, 0.630952
1097,   0.7209, 0.629531
1098,   0.7209, 0.633065
1099,   0.7209, 0.628564
1100,   0.7209, 0.625462
1101,   0.7209, 0.624333
1102,   0.7209, 0.634606
1103,   0.7209, 0.625445
1104,   0.7209, 0.629618
1105,     0.72, 0.631906
1106,     0.72, 0.632385
1107,     0.72, 0.632333
1108,     0.72, 0.629087
1109,     0.72, 0.631454
1110,     0.72, 0.625389
1111,     0.72, 0.624084
1112,     0.72, 0.632311
1113,     0.72, 0.623617
1114,     0.72, 0.632559
1115,   0.7207, 0.627894
1116,   0.7207, 0.626903
1117,   0.7207, 0.621866
1118,   0.7207, 0.622396
1119,   0.7207, 0.628564
1120,   0.7207, 0.631371
1121,   0.7207, 0.626796
1122,   0.7207, 0.627683
1123,   0.7207, 0.627387
1124,   0.7207, 0.627516
1125,   0.7207, 0.626525
1126,   0.7207, 0.626432
1127,   0.7207, 0.630422
1128,   0.7207, 0.627519
1129,   0.7207, 0.622742
1130,   0.7207, 0.623565
1131,   0.7207, 0.630049
1132,   0.7207, 0.624111
1133,   0.7207, 0.625364
1134,   0.7207, 0.628619
1135,   0.7207, 0.628293
1136,   0.7207, 0.629039
1137,   0.7207, 0.625938
1138,   0.7207, 0.624031
1139,   0.7207,  0.62819
1140,   0.7207, 0.628525
1141,   0.7207, 0.630584
1142,   0.7207, 0.634965
1143,   0.7207, 0.631857
1144,   0.7207, 0.627788
1145,   0.7209, 0.624664
1146,   0.7209, 0.620022
1147,   0.7209, 0.628323
1148,   0.7209,  0.63254
1149,   0.7208, 0.630165
1150,   0.7208,    0.628
1151,   0.7208,  0.63084
1152,   0.7208, 0.626609
1153,   0.7208, 0.625569
1154,   0.7208, 0.628156
1155,   0.7208, 0.629357
1156,   0.7208, 0.629466
1157,   0.7208, 0.631352
1158,   0.7208, 0.630378
1159,   0.7208, 0.628387
1160,   0.7208, 0.620849
1161,   0.7208, 0.623001
1162,   0.7208, 0.624985
1163,   0.7208,  0.62462
1164,   0.7208, 0.620244
1165,   0.7208, 0.629984
1166,   0.7208, 0.629668
1167,   0.7208, 0.629278
1168,   0.7208, 0.622065
1169,   0.7208, 0.628539
1170,   0.7208, 0.625611
1171,   0.7208, 0.631609
1172,   0.7208, 0.629121
1173,   0.7208, 0.631591
1174,   0.7208, 0.625881
1175,   0.7208,  0.62912
1176,   0.7208,  0.61471
1177,   0.7208, 0.620266
1178,   0.7208, 0.627551
1179,   0.7208, 0.625745
1180,   0.7208, 0.625457
1181,   0.7208, 0.633119
1182,   0.7208, 0.633862
1183,   0.7211, 0.621572
1184,   0.7214, 0.631185
1185,   0.7214, 0.629357
1186,   0.7214, 0.625555
1187,   0.7214,  0.62626
1188,   0.7214, 0.630393
1189,   0.7214, 0.622126
1190,   0.7214, 0.625658
1191,   0.7214, 0.623964
1192,   0.7214,  0.62269
1193,   0.7214, 0.623489
1194,   0.7214, 0.627483
1195,   0.7214, 0.635324
1196,   0.7214, 0.633212
1197,   0.7214, 0.630808
1198,   0.7214,  0.63008
1199,   0.7214, 0.628681
1200,   0.7214, 0.629957
1201,   0.7214, 0.627514
1202,   0.7214, 0.624774
1203,   0.7214, 0.627197
1204,   0.7214, 0.632619
1205,   0.7214, 0.637021
1206,   0.7214, 0.636204
1207,   0.7214, 0.628728
1208,   0.7214, 0.626351
1209,   0.7214, 0.630531
1210,   0.7214, 0.629885
1211,   0.7214, 0.631984
1212,    0.721,  0.61778
1213,    0.721, 0.617354
1214,    0.721, 0.620922
1215,    0.721, 0.633958
1216,    0.721,  0.64033
1217,    0.721, 0.637222
1218,    0.721, 0.636669
1219,    0.721, 0.637378
1220,    0.721, 0.627233
1221,    0.721, 0.630831
1222,    0.721, 0.631811
1223,   0.7212, 0.622194
1224,   0.7212, 0.625271
1225,   0.7212, 0.625006
1226,   0.7212, 0.625648
1227,   0.7212, 0.630036
1228,   0.7212, 0.629685
1229,   0.7212, 0.622607
1230,   0.7212, 0.628451
1231,   0.7212, 0.627918
1232,   0.7212, 0.623659
1233,   0.7212, 0.623039
1234,   0.7212, 0.623968
1235,   0.7212, 0.625502
1236,   0.7212, 0.635831
1237,   0.7212, 0.630704
1238,   0.7212, 0.625755
1239,   0.7212, 0.626346
1240,   0.7212, 0.628483
1241,   0.7212, 0.622415
1242,   0.7212, 0.630042
1243,   0.7212, 0.623273
1244,   0.7212, 0.624439
1245,   0.7212, 0.625521
1246,   0.7212,  0.62837
1247,   0.7212,  0.62794
1248,   0.7212, 0.621159
1249,   0.7212, 0.622833
1250,   0.7212, 0.623618
1251,   0.7212, 0.626592
1252,   0.7212, 0.630163
1253,   0.7212, 0.630638
1254,   0.7212, 0.629446
1255,   0.7212, 0.624846
1256,   0.7212, 0.620706
1257,   0.7212, 0.628414
1258,   0.7212, 0.627466
1259,   0.7212, 0.631283
1260,   0.7212, 0.633957
1261,   0.7212,  0.62706
1262,   0.7212, 0.627805
1263,   0.7212, 0.630584
1264,   0.7212, 0.633416
1265,   0.7212, 0.629799
1266,   0.7212, 0.630772
1267,   0.7212, 0.633555
1268,   0.7212, 0.624376
1269,   0.7212, 0.630823
1270,   0.7212, 0.626686
1271,   0.7212, 0.623029
1272,   0.7212, 0.626082
1273,   0.7212, 0.630226
1274,   0.7212, 0.631501
1275,   0.7212, 0.630994
1276,   0.7212,   0.6299
1277,   0.7212, 0.633149
1278,   0.7212, 0.630482
1279,   0.7212, 0.629265
1280,   0.7212, 0.630024
1281,   0.7212, 0.625098
1282,   0.7212, 0.628352
1283,   0.7212, 0.640038
1284,   0.7214, 0.629558
1285,   0.7214, 0.630344
1286,   0.7214, 0.620442
1287,   0.7214, 0.626493
1288,   0.7214, 0.622664
1289,   0.7214, 0.628927
1290,   0.7214, 0.627615
1291,   0.7214, 0.624675
1292,   0.7214, 0.625306
1293,   0.7214, 0.625497
1294,   0.7214, 0.625476
1295,   0.7214, 0.632844
1296,   0.7214, 0.633261
1297,   0.7214, 0.622871
1298,   0.7214, 0.628114
1299,   0.7214, 0.622044
1300,   0.7214, 0.628792
1301,   0.7214, 0.631138
1302,   0.7214, 0.636751
1303,   0.7214, 0.635015
1304,   0.7214, 0.631696
1305,   0.7214, 0.630271
1306,   0.7214, 0.626432
1307,   0.7214, 0.630694
1308,   0.7214,  0.63587
1309,   0.7214,  0.63201
1310,   0.7214, 0.629941
1311,   0.7214, 0.627536
1312,   0.7214,  0.62859
1313,   0.7214, 0.626724
1314,   0.7214,  0.63167
1315,   0.7214,  0.62535
1316,   0.7214, 0.619607
1317,   0.7214, 0.623748
1318,   0.7214, 0.626774
1319,   0.7214, 0.634822
1320,   0.7214,  0.62836
1321,   0.7214, 0.632666
1322,   0.7214, 0.631082
1323,   0.7214, 0.626864
1324,   0.7214, 0.624022
1325,   0.7214, 0.623779
1326,   0.7214, 0.621401
1327,   0.7214, 0.622985
1328,   0.7214, 0.631395
1329,   0.7214, 0.630686
1330,   0.7214, 0.624345
1331,   0.7214, 0.625506
1332,   0.7214,   0.6295
1333,   0.7214, 0.632777
1334,   0.7214, 0.638981
1335,   0.7214, 0.638789
1336,   0.7214, 0.638308
1337,   0.7214, 0.630714
1338,   0.7214, 0.635346
1339,   0.7214, 0.638643
1340,   0.7214, 0.628444
1341,   0.7214, 0.634209
1342,    0.722,  0.63326
1343,    0.722, 0.631106
1344,    0.722, 0.621797
1345,    0.722, 0.622039
1346,    0.722, 0.628103
1347,    0.722, 0.619282
1348,   0.7229, 0.621327
1349,   0.7229, 0.623843
1350,   0.7229, 0.631325
1351,   0.7229, 0.628552
1352,   0.7229, 0.628016
1353,   0.7229, 0.634459
1354,   0.7229, 0.634528
1355,   0.7229, 0.630244
1356,   0.7229,  0.62972
1357,   0.7215, 0.628145
1358,   0.7215,  0.63814
1359,   0.7215, 0.639205
1360,   0.7215, 0.637785
1361,   0.7215, 0.630475
1362,   0.7215, 0.631011
1363,   0.7215,  0.62968
1364,   0.7215, 0.628313
1365,   0.7215,  0.63031
1366,   0.7215, 0.632794
1367,   0.7215, 0.634321
1368,   0.7215, 0.621846
1369,   0.7215, 0.634319
1370,   0.7215,  0.63313
1371,   0.7215, 0.627622
1372,   0.7215,  0.63336
1373,   0.7215, 0.636031
1374,   0.7215, 0.630213
1375,    0.722, 0.629164
1376,    0.722, 0.625102
1377,    0.722, 0.622153
1378,    0.722, 0.628721
1379,    0.722, 0.623187
1380,    0.722, 0.624173
1381,    0.722,  0.62622
1382,    0.722, 0.628645
1383,    0.722, 0.629937
1384,    0.722, 0.627848
1385,    0.722, 0.629666
1386,    0.722, 0.622644
1387,    0.722, 0.626505
1388,    0.722,  0.62553
1389,    0.722,  0.62588
1390,    0.722, 0.625288
1391,    0.722,  0.62399
1392,    0.722, 0.634576
1393,    0.722, 0.624188
1394,    0.722, 0.634694
1395,    0.722, 0.632924
1396,    0.722, 0.626777
1397,    0.722,  0.62019
1398,    0.722,  0.62621
1399,    0.722, 0.627949
1400,    0.722, 0.623998
1401,    0.722, 0.621438
1402,    0.722, 0.622922
1403,    0.722,  0.62775
1404,    0.722, 0.628567
1405,    0.722, 0.631564
1406,    0.722, 0.626771
1407,    0.722, 0.626292
1408,    0.722, 0.628758
1409,    0.722, 0.624164
1410,    0.722, 0.632057
1411,    0.722, 0.630483
1412,    0.722, 0.626226
1413,    0.722, 0.630429
1414,    0.722, 0.636742
1415,    0.722, 0.636927
1416,    0.722, 0.634372
1417,    0.722, 0.631478
1418,    0.722, 0.630768
1419,    0.722, 0.631834
1420,    0.722, 0.636086
1421,    0.722, 0.634705
1422,    0.722, 0.623802
1423,    0.722, 0.631488
1424,    0.722,  0.63276
1425,    0.722, 0.634552
1426,    0.722, 0.637724
1427,    0.722, 0.631924
1428,    0.722, 0.630162
1429,    0.722, 0.627608
1430,    0.722, 0.625193
1431,    0.722, 0.626885
1432,    0.722, 0.633569
1433,    0.722, 0.631509
1434,    0.722,  0.63765
1435,    0.722, 0.635804
1436,    0.722, 0.635119
1437,    0.722,  0.63207
1438,    0.722, 0.640244
1439,    0.722, 0.639076
1440,    0.722,  0.62501
1441,    0.722, 0.629531
1442,    0.722, 0.626224
1443,    0.722, 0.632957
1444,    0.722,  0.63434
1445,    0.722, 0.630215
1446,    0.722, 0.630952
1447,    0.722, 0.633395
1448,    0.722, 0.631731
1449,   0.7228, 0.631626
1450,   0.7228, 0.633113
1451,   0.7228, 0.627403
1452,   0.7228,  0.63068
1453,   0.7228, 0.626099
1454,   0.7228, 0.621353
1455,   0.7228, 0.628277
1456,   0.7228, 0.631705
1457,   0.7242, 0.631232
1458,   0.7242, 0.626724
1459,   0.7257, 0.633614
1460,   0.7257, 0.629418
1461,   0.7257, 0.627097
1462,   0.7257, 0.633349
1463,   0.7257, 0.629967
1464,   0.7257, 0.630825
1465,   0.7257, 0.636194
1466,   0.7257,  0.63639
1467,   0.7239, 0.641437
1468,   0.7239, 0.634722
1469,   0.7239, 0.641141
1470,   0.7239, 0.640671
1471,   0.7259, 0.649974
1472,   0.7259, 0.647211
1473,   0.7259, 0.644179
1474,   0.7264, 0.636886
1475,   0.7264,  0.64632
1476,   0.7264, 0.641431
1477,   0.7264, 0.642307
1478,   0.7264, 0.642272
1479,   0.7264, 0.636091
1480,   0.7264, 0.642626
1481,   0.7264, 0.647403
1482,   0.7264, 0.644662
1483,   0.7264, 0.645009
1484,   0.7264, 0.643366
1485,   0.7264, 0.649225
1486,   0.7264, 0.641077
1487,   0.7264, 0.648135
1488,   0.7264, 0.647308
1489,   0.7264, 0.641803
1490,   0.7273, 0.649962
1491,   0.7273, 0.640728
1492,   0.7273, 0.642424
1493,   0.7273, 0.648484
1494,   0.7273, 0.651175
1495,   0.7273,  0.65037
1496,   0.7273, 0.644444
1497,   0.7273, 0.651186
1498,   0.7273, 0.646046
1499,   0.7273, 0.646057
1500,   0.7273, 0.646537
1501,   0.7273, 0.643233
1502,   0.7273,  0.63837
1503,   0.7291, 0.641623
1504,   0.7291,  0.64598
1505,   0.7291, 0.641156
1506,   0.7291, 0.646594
1507,   0.7291, 0.646329
1508,   0.7291, 0.643681
1509,   0.7291, 0.636875
1510,   0.7291, 0.642543
1511,   0.7291, 0.640828
1512,   0.7291, 0.640613
1513,   0.7291,  0.64937
1514,   0.7291,  0.64905
1515,   0.7291, 0.646807
1516,   0.7291, 0.644432
1517,   0.7291, 0.647881
1518,   0.7291, 0.644283
1519,   0.7291, 0.641044
1520,   0.7261, 0.648381
1521,   0.7261, 0.644925
1522,   0.7261, 0.641666
1523,   0.7261, 0.643911
1524,   0.7261, 0.641834
1525,   0.7261, 0.639812
1526,   0.7261, 0.644581
1527,   0.7261, 0.644081
1528,   0.7261, 0.638511
1529,   0.7261, 0.642686
1530,   0.7261, 0.642704
1531,   0.7261, 0.638804
1532,   0.7261, 0.641725
1533,   0.7261, 0.639899
1534,   0.7261, 0.647804
1535,   0.7261, 0.644583
1536,   0.7261, 0.636631
1537,   0.7261, 0.647728
1538,   0.7261, 0.650523
1539,   0.7261, 0.646093
1540,   0.7261, 0.655345
1541,   0.7261, 0.641229
1542,   0.7261, 0.646179
1543,   0.7261, 0.637541
1544,   0.7261, 0.640454
1545,   0.7261,  0.64712
1546,   0.7261, 0.645614
1547,   0.7261, 0.645073
1548,   0.7261,  0.64871
1549,   0.7261,  0.64634
1550,   0.7261, 0.645042
1551,   0.7261, 0.649015
1552,   0.7261, 0.644312
1553,   0.7261, 0.641165
1554,   0.7261, 0.641566
1555,   0.7261, 0.646708
1556,   0.7261, 0.645261
1557,   0.7261, 0.645611
1558,   0.7261, 0.641925
1559,   0.7261, 0.641875
1560,   0.7261, 0.643395
1561,   0.7261, 0.644278
1562,   0.7261, 0.644619
1563,   0.7261, 0.646524
1564,   0.7261, 0.646076
1565,   0.7261, 0.645041
1566,   0.7261, 0.645019
1567,   0.7261,   0.6464
1568,   0.7261, 0.654117
1569,   0.7261, 0.644585
1570,   0.7261, 0.642263
1571,   0.7261, 0.644682
1572,   0.7261, 0.640799
1573,   0.7261, 0.642241
1574,   0.7261, 0.644517
1575,   0.7261, 0.646688
1576,   0.7261, 0.645602
1577,   0.7261, 0.646036
1578,   0.7261, 0.651786
1579,   0.7261, 0.648807
1580,   0.7261, 0.648377
1581,   0.7261, 0.642905
1582,   0.7261, 0.641667
1583,   0.7261, 0.643074
1584,   0.7261, 0.647577
1585,   0.7261, 0.642793
1586,   0.7261, 0.641031
1587,   0.7261, 0.651829
1588,   0.7261, 0.654606
1589,   0.7261,  0.65041
1590,   0.7261, 0.645704
1591,   0.7261, 0.642358
1592,   0.7261, 0.639841
1593,   0.7261, 0.642065
1594,   0.7261,  0.63935
1595,   0.7261, 0.648406
1596,   0.7261, 0.652523
1597,   0.7261, 0.646448
1598,   0.7261,  0.64147
1599,   0.7261, 0.642286
1600,   0.7261, 0.640973
1601,   0.7261, 0.644505
1602,   0.7261, 0.642047
1603,   0.7261, 0.644727
1604,   0.7261, 0.638749
1605,   0.7261, 0.639631
1606,   0.7261, 0.642282
1607,   0.7261, 0.644849
1608,   0.7293, 0.647834
1609,   0.7293, 0.635287
1610,   0.7293, 0.638988
1611,   0.7293,  0.64145
1612,   0.7293, 0.645877
1613,   0.7293, 0.639398
1614,   0.7293, 0.639022
1615,   0.7293, 0.643746
1616,   0.7293, 0.638552
1617,   0.7293, 0.648692
1618,   0.7278, 0.648263
1619,   0.7278, 0.646029
1620,   0.7278,  0.64426
1621,   0.7278, 0.649478
1622,   0.7278, 0.648679
1623,   0.7296, 0.645889
1624,   0.7296, 0.652237
1625,   0.7304, 0.656614
1626,   0.7304, 0.647694
1627,   0.7304, 0.647278
1628,   0.7304, 0.649634
1629,   0.7304, 0.643682
1630,   0.7304, 0.651737
1631,   0.7304, 0.646978
1632,   0.7304, 0.654019
1633,   0.7304, 0.651884
1634,   0.7304, 0.642367
1635,   0.7304, 0.648706
1636,   0.7304, 0.647825
1637,   0.7304, 0.648041
1638,   0.7304, 0.645869
1639,   0.7304, 0.640529
1640,   0.7296,  0.64849
1641,   0.7296, 0.655558
1642,   0.7296, 0.653583
1643,   0.7296, 0.650853
1644,   0.7296, 0.650939
1645,   0.7296, 0.649705
1646,   0.7296, 0.648158
1647,   0.7296, 0.646363
1648,   0.7296,  0.65212
1649,   0.7296, 0.650584
1650,   0.7296, 0.647758
1651,   0.7296, 0.651079
1652,   0.7296,  0.65199
1653,   0.7296, 0.647065
1654,   0.7296, 0.645468
1655,   0.7296, 0.643744
1656,   0.7296, 0.638116
1657,   0.7296, 0.649927
1658,   0.7296, 0.654028
1659,   0.7296, 0.650194
1660,   0.7296, 0.651883
1661,   0.7296, 0.649229
1662,   0.7296, 0.645606
1663,   0.7296, 0.655405
1664,   0.7301, 0.652174
1665,   0.7301, 0.646191
1666,   0.7301, 0.646186
1667,    0.731, 0.642407
1668,    0.731, 0.644525
1669,    0.731, 0.652493
1670,    0.731, 0.650723
1671,    0.731,  0.65361
1672,    0.731, 0.657284
1673,    0.731, 0.656559
1674,    0.731, 0.649739
1675,    0.731, 0.648805
1676,    0.731,  0.64679
1677,    0.731, 0.651185
1678,    0.731, 0.652065
1679,    0.731, 0.652687
1680,    0.731, 0.652889
1681,   0.7305, 0.644101
1682,   0.7305, 0.649083
1683,   0.7305, 0.650045
1684,   0.7305, 0.652121
1685,   0.7305, 0.650673
1686,   0.7305, 0.656058
1687,   0.7305, 0.655247
1688,   0.7305, 0.651748
1689,   0.7305, 0.648173
1690,   0.7309, 0.651537
1691,   0.7309, 0.653944
1692,   0.7309, 0.658079
1693,   0.7309, 0.646467
1694,   0.7309, 0.655385
1695,   0.7309, 0.651708
1696,   0.7309, 0.648974
1697,   0.7309,  0.64155
1698,   0.7309, 0.648137
1699,   0.7309, 0.641251
1700,   0.7309, 0.645522
1701,   0.7309, 0.645944
1702,   0.7309, 0.648633
1703,   0.7309, 0.646292
1704,   0.7309, 0.648201
1705,   0.7309, 0.651546
1706,   0.7309, 0.653383
1707,   0.7309, 0.647624
1708,   0.7309, 0.646894
1709,   0.7309, 0.648771
1710,   0.7309, 0.652762
1711,   0.7309,  0.64197
1712,   0.7308, 0.641997
1713,   0.7308, 0.645863
1714,   0.7308, 0.645769
1715,   0.7308, 0.647479
1716,   0.7308, 0.642942
1717,   0.7308, 0.651475
1718,   0.7308, 0.645968
1719,   0.7308, 0.648662
1720,   0.7308, 0.650029
1721,   0.7308, 0.642728
1722,   0.7308, 0.644239
1723,   0.7308, 0.652788
1724,   0.7308, 0.650783
1725,   0.7308, 0.652279
1726,   0.7308, 0.647226
1727,   0.7308, 0.650505
1728,   0.7308, 0.644363
1729,   0.7308, 0.655438
1730,   0.7308, 0.644269
1731,   0.7308, 0.652364
1732,   0.7308,  0.65305
1733,   0.7308, 0.652339
1734,   0.7308, 0.649466
1735,   0.7308, 0.647466
1736,   0.7304, 0.646349
1737,   0.7304, 0.654297
1738,   0.7304, 0.651307
1739,   0.7304, 0.651013
1740,   0.7304, 0.655657
1741,   0.7304, 0.649242
1742,   0.7304, 0.646421
1743,   0.7304, 0.646895
1744,   0.7304, 0.642308
1745,   0.7304, 0.644582
1746,   0.7304, 0.644938
1747,   0.7304, 0.649497
1748,   0.7304, 0.652128
1749,   0.7304, 0.650595
1750,   0.7304, 0.648049
1751,   0.7304, 0.648961
1752,   0.7304, 0.647982
1753,   0.7304, 0.651202
1754,   0.7305, 0.654667
1755,   0.7305, 0.663098
1756,   0.7305, 0.648692
1757,   0.7305, 0.648208
1758,   0.7305, 0.641523
1759,   0.7305, 0.644898
1760,   0.7305, 0.648639
1761,   0.7305, 0.652544
1762,   0.7293, 0.645109
1763,   0.7314, 0.646061
1764,   0.7314, 0.651482
1765,   0.7314, 0.657941
1766,   0.7314, 0.651205
1767,   0.7314, 0.647487
1768,   0.7314, 0.648473
1769,   0.7314, 0.654063
1770,   0.7314, 0.658498
1771,   0.7314, 0.653653
1772,   0.7314, 0.656799
1773,   0.7314, 0.655012
1774,   0.7314, 0.653617
1775,   0.7314, 0.652666
1776,   0.7314, 0.659599
1777,   0.7314, 0.656853
1778,   0.7314, 0.649961
1779,   0.7314, 0.652242
1780,   0.7314, 0.655414
1781,   0.7316, 0.658544
1782,   0.7316, 0.658803
1783,   0.7316, 0.653681
1784,   0.7316, 0.659988
1785,   0.7316, 0.654467
1786,   0.7316, 0.650579
1787,   0.7316, 0.649072
1788,   0.7316, 0.654126
1789,   0.7316, 0.662708
1790,   0.7316, 0.662257
1791,   0.7321, 0.655797
1792,   0.7321, 0.648847
1793,   0.7321, 0.652288
1794,   0.7321, 0.655007
1795,   0.7321,  0.65502
1796,   0.7321, 0.660269
1797,   0.7321, 0.658426
1798,   0.7321,  0.65865
1799,   0.7321, 0.658315
1800,   0.7321,  0.66178
1801,   0.7321, 0.662648
1802,   0.7321, 0.662661
1803,   0.7321,  0.65877
1804,   0.7321, 0.661959
1805,   0.7321, 0.659132
1806,   0.7321, 0.656483
1807,   0.7321, 0.653085
1808,   0.7321,  0.65387
1809,   0.7331, 0.654607
1810,   0.7331, 0.658716
1811,   0.7331,  0.65823
1812,   0.7331, 0.660991
1813,   0.7331, 0.657991
1814,   0.7331, 0.658744
1815,   0.7331, 0.658556
1816,   0.7331, 0.655734
1817,   0.7331, 0.655527
1818,   0.7331, 0.654484
1819,   0.7331,  0.66228
1820,   0.7331, 0.656078
1821,   0.7331, 0.654359
1822,   0.7331, 0.650857
1823,   0.7331, 0.650416
1824,   0.7331, 0.652234
1825,   0.7331,  0.65594
1826,   0.7331, 0.655936
1827,   0.7331, 0.656186
1828,   0.7331, 0.660343
1829,   0.7331, 0.662299
1830,   0.7331, 0.660282
1831,   0.7331,  0.65852
1832,   0.7331, 0.657471
1833,   0.7331, 0.655511
1834,   0.7331, 0.661932
1835,   0.7331, 0.662471
1836,   0.7331, 0.660004
1837,   0.7331,  0.66015
1838,   0.7331, 0.657837
1839,   0.7331, 0.659411
1840,   0.7331, 0.663659
1841,   0.7331, 0.658391
1842,   0.7331, 0.658188
1843,   0.7331, 0.663901
1844,   0.7331, 0.662485
1845,   0.7331, 0.657409
1846,   0.7331, 0.660785
1847,   0.7331,  0.66692
1848,   0.7331, 0.662684
1849,   0.7331, 0.660581
1850,   0.7331, 0.657243
1851,   0.7331, 0.659858
1852,   0.7332, 0.660228
1853,   0.7332, 0.661131
1854,   0.7332, 0.661627
1855,   0.7332, 0.662215
1856,   0.7332, 0.654804
1857,   0.7332, 0.659817
1858,   0.7332, 0.660941
1859,   0.7332, 0.656524
1860,   0.7332, 0.657581
1861,   0.7332, 0.657192
1862,   0.7332, 0.662217
1863,   0.7332, 0.660621
1864,   0.7332, 0.654566
1865,   0.7332, 0.651456
1866,   0.7332, 0.651517
1867,   0.7332, 0.656303
1868,   0.7332, 0.660882
1869,   0.7332, 0.661751
1870,   0.7332, 0.658227
1871,   0.7332,  0.65363
1872,   0.7332, 0.655873
1873,   0.7332, 0.663085
