gen, tournament_scalar3_onepoint_best, tournament_scalar3_onepoint_ave
 935,   0.7569, 0.676539
 936,   0.7569, 0.675538
 937,   0.7569, 0.664274
 938,   0.7569, 0.672453
 939,   0.7569, 0.680152
 940,   0.7569, 0.674276
 941,   0.7569,  0.67931
 942,   0.7569, 0.678038
 943,   0.7569, 0.666762
 944,   0.7569, 0.672401
 945,   0.7569,  0.67205
 946,   0.7575, 0.672853
 947,   0.7575, 0.679792
 948,   0.7575, 0.666991
 949,   0.7575, 0.670093
 950,   0.7575, 0.672818
 951,   0.7575, 0.670582
 952,   0.7575, 0.677593
 953,   0.7575, 0.674782
 954,   0.7575, 0.679615
 955,   0.7575, 0.673372
 956,   0.7575, 0.673733
 957,   0.7575, 0.679326
 958,   0.7575, 0.684324
 959,   0.7575, 0.670068
 960,   0.7575, 0.676745
 961,   0.7575,  0.67698
 962,   0.7575, 0.678442
 963,   0.7575, 0.672898
 964,   0.7575, 0.676607
 965,   0.7575, 0.672166
 966,   0.7575, 0.673887
 967,   0.7575,  0.67959
 968,   0.7575, 0.680894
 969,   0.7575, 0.671165
 970,   0.7575, 0.678828
 971,   0.7575, 0.669784
 972,   0.7575,  0.67829
 973,   0.7575, 0.680104
 974,   0.7575, 0.673419
 975,   0.7575, 0.676407
 976,   0.7575, 0.675442
 977,   0.7575, 0.679697
 978,   0.7575, 0.677306
 979,   0.7575, 0.676856
 980,   0.7575, 0.681252
 981,   0.7583, 0.674288
 982,   0.7583,  0.67366
 983,   0.7583,  0.67838
 984,   0.7579, 0.675914
 985,   0.7579, 0.679081
 986,   0.7579, 0.672413
 987,   0.7579, 0.675928
 988,   0.7579,  0.67341
 989,   0.7579, 0.679692
 990,   0.7579, 0.668626
 991,   0.7579, 0.684996
 992,   0.7579, 0.680334
 993,   0.7579, 0.669969
 994,   0.7579,    0.677
 995,   0.7579, 0.677684
 996,   0.7579, 0.678904
 997,   0.7579, 0.675321
 998,   0.7579, 0.675528
 999,   0.7579, 0.677778
1000,   0.7584, 0.673049
1001,   0.7584, 0.672533
1002,   0.7584, 0.676069
1003,   0.7599, 0.674749
1004,   0.7599, 0.681501
1005,   0.7599,  0.67936
1006,   0.7599, 0.679869
1007,   0.7599, 0.675392
1008,   0.7599, 0.677035
1009,   0.7599, 0.682134
1010,   0.7599,  0.68012
1011,   0.7599, 0.678982
1012,   0.7599, 0.678873
1013,   0.7606, 0.679415
1014,   0.7606, 0.685538
1015,   0.7606, 0.681078
1016,   0.7606, 0.679933
1017,   0.7606, 0.684758
1018,   0.7606, 0.681822
1019,   0.7606, 0.673309
1020,   0.7606, 0.683653
1021,   0.7606, 0.674699
1022,   0.7606, 0.679637
1023,   0.7606, 0.678214
1024,   0.7606, 0.670815
1025,   0.7606, 0.675044
1026,   0.7606, 0.676732
1027,   0.7606, 0.676871
1028,   0.7606, 0.672717
1029,   0.7606, 0.674479
1030,   0.7606, 0.681249
1031,   0.7606, 0.676687
1032,   0.7606, 0.676233
1033,   0.7607, 0.678699
1034,   0.7607, 0.683663
1035,   0.7607, 0.674604
1036,   0.7607,  0.67307
1037,   0.7607, 0.675327
1038,   0.7607, 0.678699
1039,   0.7607, 0.675835
1040,   0.7607, 0.681525
1041,   0.7607, 0.679027
1042,   0.7607, 0.676838
1043,   0.7607, 0.674752
1044,   0.7607,  0.68212
1045,   0.7607, 0.678071
1046,   0.7607, 0.681476
1047,   0.7607, 0.668488
1048,   0.7607, 0.678905
1049,   0.7607, 0.675416
1050,   0.7607, 0.676823
1051,   0.7607, 0.668277
1052,   0.7607, 0.672168
1053,   0.7607, 0.674667
1054,   0.7602, 0.675907
1055,   0.7602, 0.676788
1056,   0.7602, 0.678695
1057,   0.7602, 0.676795
1058,   0.7602, 0.681263
1059,   0.7602, 0.672293
1060,   0.7602, 0.673108
1061,   0.7602, 0.678505
1062,   0.7602, 0.679515
1063,   0.7602, 0.678979
1064,   0.7602, 0.677555
1065,   0.7602, 0.671014
1066,   0.7595, 0.676548
1067,   0.7595, 0.676144
1068,   0.7595, 0.668361
1069,   0.7595, 0.679182
1070,   0.7595, 0.680533
1071,   0.7595, 0.681167
1072,   0.7595, 0.683079
1073,   0.7595, 0.679003
1074,   0.7595, 0.679964
1075,   0.7595, 0.680986
1076,   0.7595, 0.677342
1077,   0.7595, 0.681393
1078,   0.7595, 0.677801
1079,   0.7595, 0.679762
1080,   0.7595, 0.680287
1081,   0.7595, 0.684906
1082,   0.7595, 0.680273
1083,   0.7595, 0.676762
1084,   0.7595, 0.678108
1085,   0.7595, 0.678298
1086,   0.7595, 0.672643
1087,   0.7595, 0.681281
1088,   0.7595, 0.676157
1089,   0.7595, 0.677724
1090,   0.7595, 0.676296
1091,   0.7595, 0.679255
1092,   0.7595, 0.679405
1093,   0.7595, 0.677625
1094,   0.7595, 0.676138
1095,   0.7595, 0.674978
1096,   0.7595, 0.679677
1097,   0.7595, 0.684591
1098,   0.7595, 0.678672
1099,   0.7591,  0.67615
1100,   0.7591, 0.673348
1101,   0.7591,   0.6782
1102,   0.7591, 0.685308
1103,   0.7591,  0.67752
1104,   0.7591, 0.682132
1105,   0.7591, 0.681201
1106,   0.7591, 0.684949
1107,   0.7591, 0.681002
1108,   0.7591, 0.681844
1109,   0.7591, 0.681788
1110,   0.7591, 0.682429
1111,   0.7591, 0.673755
1112,   0.7591, 0.676691
1113,   0.7591, 0.678725
1114,   0.7595, 0.679778
1115,   0.7595, 0.675453
1116,   0.7595, 0.681268
1117,   0.7595, 0.678429
1118,   0.7613,  0.68052
1119,   0.7613,  0.67724
1120,   0.7618,  0.67794
1121,   0.7618, 0.679554
1122,   0.7618, 0.678415
1123,   0.7618, 0.680272
1124,   0.7618, 0.684679
1125,   0.7618, 0.689478
1126,   0.7618, 0.678163
1127,   0.7618, 0.682145
1128,   0.7618, 0.678555
1129,   0.7618, 0.681373
1130,   0.7618, 0.685418
1131,   0.7618, 0.681616
1132,   0.7618, 0.677888
1133,   0.7618, 0.674926
1134,   0.7618, 0.677888
1135,   0.7618, 0.681758
1136,   0.7618, 0.685986
1137,   0.7618,  0.68127
1138,   0.7618, 0.684859
1139,   0.7618, 0.683873
1140,   0.7618, 0.676793
1141,   0.7618, 0.682422
1142,   0.7618, 0.671237
1143,   0.7618,  0.68544
1144,   0.7618, 0.682113
1145,   0.7618,  0.68043
1146,   0.7618,  0.68244
1147,   0.7626, 0.683813
1148,   0.7626, 0.683358
1149,   0.7626, 0.684446
1150,   0.7626,   0.6849
1151,   0.7626, 0.679489
1152,   0.7626, 0.685239
1153,   0.7626, 0.684011
1154,   0.7626, 0.677323
1155,   0.7626, 0.679591
1156,   0.7626, 0.686128
1157,   0.7626, 0.690064
1158,   0.7626, 0.684707
1159,   0.7626, 0.680873
1160,   0.7627, 0.675129
1161,   0.7627, 0.678323
1162,   0.7627, 0.687331
1163,   0.7627, 0.684279
1164,   0.7627, 0.685744
1165,   0.7627, 0.681665
1166,   0.7627, 0.687527
1167,   0.7627, 0.684749
1168,   0.7627, 0.686923
1169,   0.7627, 0.686572
1170,   0.7627, 0.681244
1171,   0.7627, 0.683513
1172,   0.7627, 0.686609
1173,   0.7627, 0.684754
1174,   0.7627, 0.677689
1175,   0.7627, 0.683644
1176,   0.7627, 0.678726
1177,   0.7627, 0.683671
1178,   0.7627, 0.680938
1179,   0.7627, 0.683883
1180,   0.7627,  0.67973
1181,   0.7627, 0.684366
1182,   0.7627,  0.68298
1183,   0.7627, 0.683855
1184,   0.7627,  0.68088
1185,   0.7627,  0.68689
1186,   0.7627, 0.682805
1187,   0.7627, 0.683213
1188,   0.7627, 0.685405
1189,   0.7627, 0.683505
1190,   0.7627,  0.68272
1191,   0.7627, 0.683671
1192,   0.7627, 0.684851
1193,   0.7627, 0.684506
1194,   0.7627, 0.683388
1195,   0.7627, 0.678888
1196,   0.7627,  0.68523
1197,   0.7627, 0.680376
1198,   0.7627, 0.683861
1199,   0.7627, 0.684314
1200,   0.7625, 0.683985
1201,   0.7625, 0.679039
1202,   0.7625, 0.684076
1203,   0.7625, 0.681173
1204,   0.7625, 0.682203
1205,   0.7625, 0.674716
1206,   0.7625, 0.679302
1207,   0.7625, 0.681831
1208,   0.7625, 0.678165
1209,   0.7625,  0.67315
1210,   0.7625, 0.681919
1211,   0.7625, 0.682352
1212,   0.7625, 0.680859
1213,   0.7625, 0.679676
1214,   0.7625, 0.685134
1215,   0.7625, 0.678022
1216,   0.7625, 0.675066
1217,   0.7625, 0.678273
1218,   0.7625, 0.685159
1219,   0.7625,  0.68475
1220,   0.7625,  0.68672
1221,   0.7625, 0.681785
1222,   0.7625, 0.684747
1223,   0.7625, 0.692141
1224,   0.7625, 0.684244
1225,   0.7634,  0.67731
1226,   0.7634, 0.683151
1227,   0.7634, 0.690262
1228,   0.7634, 0.682237
1229,   0.7634, 0.683945
1230,   0.7634, 0.685931
1231,   0.7634, 0.685974
1232,   0.7634, 0.676445
1233,   0.7634, 0.680902
1234,   0.7634, 0.679118
1235,   0.7634, 0.677688
1236,   0.7634, 0.683936
1237,   0.7634, 0.684431
1238,   0.7634, 0.679651
1239,   0.7634, 0.682687
1240,   0.7634, 0.680332
1241,   0.7634, 0.682828
1242,   0.7634, 0.684397
1243,   0.7634, 0.680434
1244,   0.7634, 0.678178
1245,   0.7634, 0.679287
1246,   0.7634, 0.678927
1247,   0.7634, 0.686728
1248,   0.7644, 0.681843
1249,   0.7644,   0.6822
1250,   0.7644, 0.679398
1251,   0.7644, 0.680547
1252,   0.7644, 0.688892
1253,   0.7644, 0.683399
1254,   0.7641, 0.682194
1255,   0.7641, 0.683077
1256,   0.7641, 0.690219
1257,   0.7641, 0.682932
1258,   0.7641, 0.680314
1259,   0.7641, 0.687138
1260,   0.7641, 0.681669
1261,   0.7641,  0.68738
1262,   0.7641, 0.687338
1263,   0.7641, 0.684749
1264,   0.7652, 0.680801
1265,   0.7652, 0.681633
1266,   0.7652, 0.687603
1267,   0.7652, 0.685059
1268,   0.7652, 0.684688
1269,   0.7652, 0.684056
1270,   0.7652, 0.686051
1271,   0.7652, 0.683437
1272,   0.7652, 0.687935
1273,   0.7652,  0.68092
1274,   0.7652, 0.686685
1275,   0.7651, 0.685304
1276,   0.7651, 0.684537
1277,   0.7651, 0.681986
1278,   0.7651, 0.685517
1279,   0.7651, 0.683268
1280,   0.7651, 0.681174
1281,   0.7651, 0.680792
1282,   0.7651, 0.688231
1283,   0.7651, 0.682159
1284,   0.7651, 0.682787
1285,   0.7651, 0.682974
1286,   0.7651, 0.689386
1287,   0.7651, 0.685386
1288,   0.7651, 0.687449
1289,   0.7651, 0.686127
1290,   0.7651, 0.685205
1291,   0.7651, 0.686957
1292,   0.7651, 0.685828
1293,   0.7651, 0.677803
1294,   0.7651, 0.685023
1295,   0.7651, 0.681161
1296,   0.7651, 0.678939
1297,   0.7651, 0.687295
1298,   0.7651, 0.677795
1299,   0.7651, 0.683598
1300,   0.7651, 0.683649
1301,   0.7651, 0.679784
1302,   0.7651, 0.687617
1303,   0.7651, 0.686184
1304,   0.7651, 0.682167
1305,   0.7651, 0.687259
1306,   0.7651, 0.678846
1307,   0.7651, 0.688846
1308,   0.7651, 0.678644
1309,   0.7651, 0.685344
1310,   0.7651, 0.679733
1311,   0.7651, 0.683478
1312,   0.7651, 0.677243
1313,   0.7651, 0.682191
1314,   0.7651, 0.682881
1315,   0.7651, 0.683712
1316,   0.7651, 0.682966
1317,   0.7651, 0.685986
1318,   0.7651, 0.683826
1319,   0.7651, 0.687941
1320,   0.7651, 0.680709
1321,   0.7651, 0.684663
1322,   0.7651, 0.680405
1323,   0.7651,    0.681
1324,   0.7651, 0.682441
1325,   0.7651, 0.686199
1326,   0.7651, 0.684294
1327,   0.7651, 0.686948
1328,   0.7651, 0.687417
1329,   0.7651, 0.681913
1330,   0.7651, 0.683882
1331,   0.7651, 0.681211
1332,   0.7651, 0.685339
1333,   0.7651, 0.682207
1334,   0.7651, 0.676145
1335,   0.7651, 0.680436
1336,   0.7651, 0.682089
1337,   0.7651, 0.684615
1338,   0.7651, 0.685582
1339,   0.7651, 0.681604
1340,   0.7651, 0.677855
1341,   0.7651, 0.681256
1342,   0.7651, 0.679353
1343,   0.7651, 0.686333
1344,   0.7651, 0.688739
1345,   0.7651, 0.685902
1346,   0.7651, 0.681622
1347,   0.7651, 0.680025
1348,   0.7651, 0.688565
1349,   0.7651, 0.685048
1350,   0.7651, 0.689655
1351,   0.7651, 0.686126
1352,   0.7651, 0.687108
1353,   0.7651, 0.687737
1354,   0.7651, 0.688787
1355,   0.7651, 0.680659
1356,   0.7651, 0.684862
1357,   0.7651, 0.684032
1358,   0.7651, 0.683342
1359,   0.7651, 0.682083
1360,   0.7651, 0.688516
1361,   0.7651, 0.682713
1362,   0.7651, 0.686897
1363,   0.7651, 0.685342
1364,   0.7651, 0.682984
1365,   0.7651, 0.678393
1366,   0.7651, 0.687735
1367,   0.7651, 0.684366
1368,   0.7651, 0.684276
1369,   0.7651, 0.684585
1370,   0.7651,  0.68093
1371,   0.7651, 0.687958
1372,   0.7651, 0.677191
1373,   0.7651, 0.689691
1374,   0.7651, 0.685585
1375,   0.7651, 0.688531
1376,   0.7651, 0.694234
1377,   0.7651, 0.690036
1378,   0.7651, 0.682512
1379,   0.7651,  0.68087
1380,   0.7651, 0.688399
1381,   0.7651, 0.686916
1382,   0.7651, 0.682976
1383,   0.7651,  0.68201
1384,   0.7651, 0.683282
1385,   0.7651, 0.685851
1386,   0.7651, 0.683177
1387,   0.7651, 0.686799
1388,   0.7651, 0.685433
1389,   0.7651, 0.682046
1390,   0.7651, 0.684575
1391,   0.7651, 0.682471
1392,   0.7651, 0.682907
1393,   0.7651, 0.679464
1394,   0.7651, 0.685401
1395,   0.7651, 0.679618
1396,   0.7651, 0.680678
1397,   0.7651, 0.683703
1398,   0.7651, 0.687853
1399,   0.7651, 0.684947
1400,   0.7651, 0.681328
1401,   0.7659, 0.686248
1402,   0.7659, 0.683894
1403,   0.7659, 0.684246
1404,   0.7659, 0.687643
1405,   0.7659, 0.681808
1406,   0.7659, 0.681149
1407,   0.7659, 0.685084
1408,   0.7659, 0.686644
1409,   0.7659, 0.687488
1410,   0.7659, 0.689947
1411,   0.7659, 0.684087
1412,   0.7659, 0.684099
1413,   0.7659, 0.675775
1414,   0.7659, 0.685863
1415,   0.7659, 0.681827
1416,   0.7659, 0.688445
1417,   0.7659, 0.686051
1418,   0.7659, 0.686923
1419,   0.7659, 0.682742
1420,   0.7659, 0.688979
1421,   0.7659, 0.684604
1422,   0.7659, 0.681293
1423,   0.7659, 0.681537
1424,    0.766, 0.680584
1425,   0.7661, 0.673247
1426,   0.7661,  0.68101
1427,   0.7661, 0.680901
1428,   0.7672,  0.68849
1429,   0.7672, 0.692527
1430,   0.7672, 0.686047
1431,   0.7672, 0.685135
1432,   0.7672, 0.682795
1433,   0.7672, 0.691333
1434,   0.7672, 0.683281
1435,   0.7672, 0.686629
1436,   0.7672, 0.683375
1437,   0.7672, 0.686328
1438,   0.7672, 0.687966
1439,   0.7672, 0.683575
1440,   0.7672, 0.687929
1441,   0.7672, 0.686845
1442,   0.7672, 0.687101
1443,   0.7672,  0.68619
1444,   0.7672, 0.685842
1445,   0.7672, 0.681799
1446,   0.7672,  0.68556
1447,   0.7672,  0.68364
1448,   0.7672, 0.681546
1449,   0.7672, 0.692713
1450,   0.7672, 0.686546
1451,   0.7673, 0.691112
1452,   0.7673, 0.687698
1453,   0.7673, 0.685442
1454,   0.7673, 0.684502
1455,   0.7673, 0.683604
1456,   0.7673,  0.68124
1457,   0.7673, 0.680089
1458,   0.7673, 0.683944
1459,   0.7673, 0.685527
1460,   0.7673, 0.688169
1461,   0.7673,  0.68447
1462,   0.7673, 0.685219
1463,   0.7673,  0.68669
1464,   0.7673, 0.676576
1465,   0.7673, 0.689492
1466,   0.7673, 0.687404
1467,   0.7673, 0.685734
1468,   0.7673, 0.682429
1469,   0.7673, 0.683937
1470,   0.7673,  0.68417
1471,   0.7673, 0.679997
1472,   0.7673, 0.684271
1473,   0.7673,   0.6843
1474,   0.7673, 0.683372
1475,   0.7673, 0.688341
1476,   0.7673, 0.683556
1477,   0.7673,  0.69197
1478,   0.7673, 0.685641
1479,   0.7673, 0.683169
1480,   0.7673, 0.682349
1481,   0.7673,  0.68108
1482,   0.7673, 0.689624
1483,   0.7673, 0.686549
1484,   0.7673, 0.691154
1485,   0.7673, 0.685248
1486,   0.7673, 0.689782
1487,   0.7673, 0.692807
1488,   0.7673, 0.686521
1489,   0.7673,  0.68236
1490,   0.7673,  0.68124
1491,   0.7673, 0.690406
1492,   0.7673,   0.6843
1493,   0.7673, 0.688707
1494,   0.7673, 0.692832
1495,   0.7673,  0.68014
1496,   0.7673, 0.686135
1497,   0.7673, 0.687252
1498,   0.7673, 0.688577
1499,   0.7673, 0.686142
1500,   0.7673, 0.688203
1501,   0.7673, 0.678996
1502,   0.7673, 0.687586
1503,   0.7673, 0.678768
1504,   0.7673, 0.690988
1505,   0.7673, 0.683655
1506,   0.7673, 0.689034
1507,   0.7673, 0.682179
1508,   0.7673, 0.686831
1509,   0.7673, 0.685236
1510,   0.7673, 0.686052
1511,   0.7673, 0.684242
1512,   0.7673, 0.682054
1513,   0.7673,  0.67794
1514,   0.7673, 0.689511
1515,   0.7673, 0.687937
1516,   0.7673, 0.690526
1517,   0.7673, 0.685021
1518,   0.7673, 0.690498
1519,   0.7673, 0.687332
1520,   0.7673, 0.692505
1521,   0.7673, 0.686912
1522,   0.7673,  0.69006
1523,   0.7673, 0.686581
1524,   0.7673,  0.68167
1525,   0.7702,  0.68655
1526,   0.7702, 0.686244
1527,   0.7702, 0.688861
1528,   0.7702, 0.687239
1529,   0.7702, 0.683524
1530,   0.7702, 0.680842
1531,   0.7702, 0.687978
1532,   0.7702, 0.687407
1533,   0.7702, 0.686729
1534,   0.7702, 0.688217
1535,   0.7702, 0.687324
1536,   0.7702, 0.681925
1537,   0.7702, 0.688268
1538,   0.7702, 0.687158
1539,   0.7702, 0.688208
1540,   0.7702, 0.687337
1541,   0.7702, 0.683932
1542,   0.7702, 0.692163
1543,   0.7702, 0.688812
1544,   0.7702, 0.685868
1545,   0.7702, 0.684773
1546,   0.7702, 0.678558
1547,   0.7702, 0.690572
1548,   0.7702, 0.686842
1549,   0.7702, 0.688002
1550,   0.7702, 0.689165
1551,   0.7702, 0.689728
1552,   0.7702, 0.686733
1553,   0.7702, 0.685978
1554,   0.7702, 0.683914
1555,   0.7702, 0.689014
1556,   0.7702, 0.685957
1557,   0.7702, 0.690266
1558,   0.7702, 0.691714
1559,   0.7702, 0.691647
1560,   0.7702, 0.692347
1561,   0.7702, 0.690353
1562,   0.7702,  0.68641
1563,   0.7702, 0.692922
1564,   0.7702, 0.686798
1565,   0.7702, 0.689661
1566,   0.7702, 0.693151
1567,   0.7702, 0.687982
1568,   0.7702, 0.681089
1569,   0.7702, 0.688272
1570,   0.7702, 0.687863
1571,   0.7702, 0.692114
1572,   0.7702, 0.688447
1573,   0.7702, 0.693434
1574,   0.7702, 0.692372
1575,   0.7702, 0.692601
1576,   0.7702,  0.68884
1577,   0.7702, 0.690023
1578,   0.7702, 0.686252
1579,   0.7702, 0.684645
1580,   0.7702, 0.686707
1581,   0.7702, 0.689295
1582,   0.7702, 0.682047
1583,   0.7702,  0.68324
1584,   0.7706, 0.685233
1585,   0.7706,  0.69008
1586,   0.7706, 0.685588
1587,   0.7706, 0.688953
1588,   0.7706, 0.694566
1589,   0.7706, 0.685867
1590,   0.7706, 0.687532
1591,   0.7706,  0.69169
1592,   0.7706, 0.693649
1593,   0.7706, 0.682276
1594,   0.7706, 0.686598
1595,   0.7706, 0.693724
1596,   0.7706, 0.685539
1597,   0.7706, 0.686128
1598,   0.7706, 0.693133
1599,   0.7706, 0.689669
1600,   0.7706,  0.68618
1601,   0.7706, 0.681248
1602,   0.7706, 0.692515
1603,   0.7713, 0.691289
1604,   0.7713, 0.690347
1605,   0.7713, 0.688774
1606,   0.7713, 0.691586
1607,   0.7713, 0.688151
1608,   0.7713, 0.695985
1609,   0.7713, 0.694938
1610,   0.7713, 0.689387
1611,   0.7713, 0.687192
1612,   0.7713, 0.686695
1613,   0.7713, 0.689306
1614,   0.7719, 0.690259
1615,   0.7719, 0.692713
1616,   0.7719, 0.691468
1617,   0.7719, 0.685757
1618,   0.7719, 0.687721
1619,   0.7719, 0.692491
1620,   0.7719, 0.687881
1621,   0.7719, 0.692633
1622,   0.7719, 0.692069
1623,   0.7719, 0.691073
1624,   0.7719, 0.693432
1625,   0.7719, 0.692567
1626,   0.7719, 0.687998
1627,   0.7719,  0.69401
1628,   0.7719, 0.687954
1629,   0.7719, 0.690709
1630,   0.7719, 0.687272
1631,   0.7719, 0.690567
1632,   0.7719, 0.687618
1633,   0.7719, 0.693982
1634,   0.7724, 0.695533
1635,   0.7724, 0.685155
1636,   0.7724, 0.685543
1637,   0.7724, 0.688009
1638,   0.7724, 0.686069
1639,   0.7724, 0.690817
1640,   0.7724, 0.694037
1641,   0.7724, 0.694289
1642,   0.7724, 0.697249
1643,   0.7724, 0.698601
1644,   0.7724, 0.691935
1645,   0.7724, 0.688435
1646,   0.7724, 0.695934
1647,   0.7724, 0.696756
1648,   0.7724, 0.694987
1649,   0.7724, 0.694931
1650,   0.7724, 0.691139
1651,   0.7724, 0.695736
1652,   0.7724, 0.693423
1653,   0.7724, 0.688112
1654,   0.7724, 0.690202
1655,   0.7724, 0.695397
1656,   0.7724, 0.692304
1657,   0.7724, 0.689806
1658,   0.7724,  0.69478
1659,   0.7724, 0.699259
1660,   0.7724, 0.691786
1661,   0.7724, 0.694494
1662,   0.7724, 0.690014
1663,   0.7724,   0.6892
1664,   0.7724, 0.690041
1665,   0.7724, 0.691103
1666,   0.7724, 0.695117
1667,   0.7724, 0.694608
1668,   0.7724, 0.691999
1669,   0.7724, 0.694278
1670,   0.7724,  0.69096
1671,   0.7724, 0.687643
1672,   0.7724,  0.69153
1673,   0.7724, 0.692836
1674,   0.7724, 0.697477
1675,   0.7724, 0.695949
1676,   0.7724, 0.689335
1677,   0.7724, 0.696598
1678,   0.7724, 0.696185
1679,   0.7737, 0.693006
1680,   0.7737, 0.693912
1681,   0.7737, 0.693932
1682,   0.7737, 0.693634
1683,   0.7737, 0.690293
1684,   0.7737, 0.692945
1685,   0.7737,  0.69657
1686,   0.7737, 0.692121
1687,   0.7737, 0.691232
1688,   0.7737, 0.686989
1689,   0.7737, 0.687477
1690,   0.7737, 0.685736
1691,   0.7737, 0.692044
1692,   0.7737, 0.693745
1693,   0.7737, 0.691478
1694,   0.7737, 0.698237
1695,   0.7737, 0.693736
1696,   0.7737, 0.693385
1697,   0.7737,  0.69165
1698,   0.7737, 0.691912
1699,   0.7737, 0.691821
1700,   0.7737, 0.691537
1701,   0.7737, 0.690988
1702,   0.7737, 0.681737
1703,   0.7737, 0.695715
1704,   0.7737, 0.697908
1705,   0.7737,  0.69817
1706,   0.7737, 0.690593
1707,   0.7737,  0.69739
1708,   0.7737, 0.692046
1709,   0.7737,  0.69343
1710,   0.7737, 0.687487
1711,   0.7737, 0.690965
1712,   0.7737, 0.690232
1713,   0.7737, 0.690398
1714,   0.7737, 0.692089
1715,   0.7737, 0.693097
1716,   0.7737, 0.693177
1717,   0.7737, 0.693405
1718,    0.774, 0.688775
1719,    0.774, 0.688852
1720,    0.774, 0.688178
1721,    0.774, 0.685386
1722,    0.774, 0.687838
1723,    0.774, 0.691673
1724,    0.774, 0.686871
1725,    0.774, 0.695919
1726,    0.774, 0.694783
1727,    0.774, 0.693616
1728,    0.774, 0.690926
1729,    0.774,  0.69381
1730,    0.774, 0.690731
1731,    0.774, 0.695099
1732,    0.774, 0.690093
1733,    0.774, 0.695363
1734,    0.774, 0.687398
1735,    0.774,  0.68796
1736,    0.774, 0.695281
1737,   0.7756, 0.690014
1738,   0.7756, 0.694902
1739,   0.7756, 0.695897
1740,   0.7756, 0.689731
1741,   0.7756, 0.686356
1742,   0.7756, 0.687253
1743,   0.7756, 0.691187
1744,   0.7756, 0.687763
1745,   0.7756, 0.691523
1746,   0.7756, 0.694703
1747,   0.7756, 0.694453
1748,   0.7756, 0.687324
1749,   0.7756, 0.692145
1750,   0.7756, 0.692785
1751,   0.7756, 0.691642
1752,   0.7756, 0.691499
1753,   0.7756, 0.684698
1754,   0.7756, 0.692538
1755,   0.7756, 0.682113
1756,   0.7756,  0.69103
1757,   0.7756, 0.686231
1758,   0.7756, 0.693127
1759,   0.7756, 0.693611
1760,   0.7756, 0.698892
1761,   0.7756, 0.689013
1762,   0.7756, 0.684861
1763,   0.7756, 0.687213
1764,   0.7756, 0.695167
1765,   0.7756, 0.694263
1766,   0.7756, 0.692351
1767,   0.7756, 0.688851
1768,   0.7756, 0.688413
1769,   0.7756, 0.690596
1770,   0.7756, 0.699934
1771,   0.7756, 0.696189
1772,   0.7756, 0.688592
1773,   0.7756,  0.68917
1774,   0.7756,   0.6936
1775,   0.7756, 0.685055
1776,   0.7756, 0.693367
1777,   0.7772,  0.69297
1778,   0.7772, 0.696275
1779,   0.7772,  0.69853
1780,   0.7772, 0.690606
1781,   0.7772, 0.688202
1782,   0.7772, 0.693169
1783,   0.7771,  0.69215
1784,   0.7771, 0.690232
1785,   0.7771, 0.687083
1786,   0.7771, 0.695266
1787,   0.7765, 0.693191
1788,   0.7765, 0.686979
1789,   0.7765, 0.692815
1790,   0.7765, 0.691962
1791,   0.7765, 0.694287
1792,   0.7765, 0.697635
1793,   0.7765, 0.692638
1794,   0.7772, 0.689169
1795,   0.7772, 0.700571
1796,   0.7772, 0.693807
1797,   0.7772, 0.694093
1798,   0.7772, 0.693068
1799,   0.7772, 0.699359
1800,   0.7772, 0.702412
1801,   0.7772, 0.696541
1802,   0.7772, 0.704386
1803,   0.7772, 0.691078
1804,   0.7772, 0.698214
1805,   0.7772, 0.701225
1806,   0.7772,   0.6951
1807,   0.7772, 0.689567
1808,   0.7772, 0.696027
1809,   0.7772, 0.694107
1810,   0.7772, 0.688777
1811,   0.7772, 0.692999
1812,   0.7772,  0.69086
1813,   0.7772, 0.692204
1814,   0.7772, 0.695051
1815,   0.7772, 0.690035
1816,   0.7772, 0.692594
1817,   0.7772, 0.695574
1818,   0.7772, 0.691758
1819,   0.7772, 0.691571
1820,   0.7772, 0.694268
1821,   0.7772, 0.694151
1822,   0.7772, 0.700682
1823,   0.7772, 0.704153
1824,   0.7772, 0.695283
1825,   0.7772, 0.694035
1826,   0.7772, 0.691614
1827,   0.7767, 0.693814
1828,   0.7767, 0.693721
1829,   0.7767, 0.698005
1830,   0.7767, 0.691464
1831,   0.7767, 0.692209
1832,   0.7767, 0.696087
1833,   0.7767, 0.697348
1834,   0.7767, 0.695827
1835,   0.7767, 0.696405
1836,   0.7767, 0.699059
1837,   0.7767, 0.699841
1838,   0.7767, 0.696547
1839,   0.7767, 0.698809
1840,   0.7767, 0.695131
1841,   0.7767, 0.698569
1842,   0.7767, 0.690467
1843,   0.7767, 0.693727
1844,   0.7767, 0.702116
1845,   0.7767, 0.694687
1846,   0.7767, 0.699066
1847,   0.7767, 0.698785
1848,   0.7767, 0.701321
1849,   0.7778, 0.695557
1850,   0.7778,  0.70124
1851,   0.7778,   0.6906
1852,   0.7778, 0.691343
1853,   0.7778, 0.688912
1854,   0.7778, 0.697944
1855,   0.7778, 0.695313
1856,   0.7778, 0.692168
1857,   0.7778, 0.696256
1858,   0.7778, 0.696815
1859,   0.7778,  0.69576
1860,   0.7778, 0.696187
1861,   0.7778, 0.694167
1862,   0.7778, 0.688439
1863,   0.7778, 0.698025
1864,   0.7778, 0.700412
1865,   0.7778, 0.696037
1866,   0.7778, 0.689535
