gen, tournament_scalar3_uniform_best, tournament_scalar3_uniform_ave
1872,    0.842, 0.764498
1873,    0.842, 0.763612
1874,    0.842, 0.764451
1875,    0.842, 0.764638
1876,    0.842, 0.769007
1877,    0.842, 0.767749
1878,    0.842,  0.76947
1879,    0.842, 0.764347
1880,    0.842, 0.761409
1881,    0.842, 0.763161
1882,    0.842, 0.769798
1883,    0.842, 0.764777
1884,    0.842, 0.761312
1885,    0.842, 0.763805
1886,    0.842, 0.765871
1887,    0.842, 0.768403
1888,    0.842, 0.760391
1889,    0.842, 0.765738
1890,    0.842, 0.771705
1891,    0.842, 0.766788
1892,    0.842, 0.766207
1893,    0.842, 0.764436
1894,    0.842, 0.764696
1895,    0.842, 0.769148
1896,    0.842, 0.756504
1897,    0.842, 0.762942
1898,    0.842, 0.765903
1899,    0.842, 0.766638
1900,    0.842, 0.766699
1901,    0.842,  0.76304
1902,    0.842, 0.766237
1903,    0.842, 0.767249
1904,    0.842, 0.767879
1905,    0.842, 0.761968
1906,    0.842, 0.759175
1907,    0.842, 0.763174
1908,    0.842, 0.763052
1909,    0.842, 0.767268
1910,    0.842, 0.763489
1911,    0.842, 0.761895
1912,    0.842, 0.765624
1913,    0.842, 0.769185
1914,    0.842, 0.760402
1915,    0.842, 0.758542
1916,    0.842, 0.759638
1917,    0.842, 0.762335
1918,    0.842, 0.761994
1919,    0.842, 0.764315
1920,    0.842, 0.764474
1921,    0.842, 0.757879
1922,    0.842, 0.765203
1923,    0.842, 0.761792
1924,    0.842, 0.762955
1925,    0.842, 0.760851
1926,    0.842, 0.758902
1927,    0.842, 0.763169
1928,    0.842, 0.763471
1929,    0.842, 0.767485
1930,    0.842, 0.761528
1931,    0.842, 0.762603
1932,    0.842, 0.766487
1933,    0.842,   0.7643
1934,    0.842, 0.761472
1935,    0.842, 0.761987
1936,    0.842, 0.761558
1937,    0.842, 0.768146
1938,    0.842, 0.767662
1939,    0.842, 0.763168
1940,    0.842, 0.766084
1941,    0.842, 0.765004
1942,    0.842, 0.764149
1943,    0.842, 0.763484
1944,    0.842, 0.761054
1945,    0.842, 0.762392
1946,    0.842, 0.761311
1947,    0.842,   0.7636
1948,    0.842, 0.767665
1949,    0.842, 0.762299
1950,    0.842,  0.76141
1951,    0.842, 0.763193
1952,    0.842, 0.761679
1953,    0.842, 0.763548
1954,    0.842, 0.761893
1955,    0.842, 0.764042
1956,    0.842, 0.763385
1957,    0.842, 0.762888
1958,    0.842, 0.767549
1959,    0.842, 0.763865
1960,    0.842, 0.764316
1961,    0.842,  0.77011
1962,    0.842, 0.766237
1963,    0.842, 0.766177
1964,    0.842, 0.762586
1965,    0.842, 0.764735
1966,    0.842, 0.768946
1967,    0.842, 0.765032
1968,    0.842,  0.76122
1969,    0.842,  0.76631
1970,    0.842, 0.765369
1971,    0.842,  0.76538
1972,    0.842, 0.767649
1973,    0.842, 0.764874
1974,    0.842, 0.771471
1975,    0.842, 0.767824
1976,    0.842, 0.767299
1977,    0.842, 0.770902
1978,    0.842,  0.76482
1979,    0.841, 0.766617
1980,    0.841, 0.763201
1981,    0.841, 0.768019
1982,    0.841, 0.765968
1983,    0.841, 0.759053
1984,    0.841, 0.767711
1985,    0.841, 0.763952
1986,    0.841, 0.763816
1987,    0.841, 0.762346
1988,    0.841, 0.762658
1989,    0.841, 0.763754
1990,    0.841, 0.761431
1991,    0.841,  0.76292
1992,    0.841, 0.763119
1993,    0.841, 0.761566
1994,    0.841,  0.76416
1995,    0.841, 0.767887
1996,   0.8411, 0.764246
1997,   0.8411, 0.766742
1998,   0.8411, 0.766626
1999,   0.8411, 0.763114
2000,   0.8411, 0.770802
2001,   0.8411, 0.762927
2002,   0.8411, 0.767699
2003,   0.8411, 0.772331
2004,   0.8411, 0.766674
2005,   0.8411, 0.760728
2006,   0.8411, 0.767592
2007,   0.8411, 0.764917
2008,   0.8411, 0.766421
2009,   0.8411,    0.765
2010,   0.8411, 0.767132
2011,   0.8411, 0.769592
2012,   0.8411, 0.766429
2013,   0.8411, 0.765371
2014,   0.8411, 0.766291
2015,   0.8427, 0.770781
2016,   0.8427, 0.765499
2017,   0.8427, 0.765153
2018,   0.8427, 0.769477
2019,   0.8427, 0.771723
2020,   0.8427, 0.768011
2021,   0.8427,   0.7713
2022,   0.8427, 0.775129
2023,   0.8427, 0.771104
2024,   0.8427, 0.770736
2025,   0.8427, 0.770401
2026,   0.8427, 0.763317
2027,   0.8427, 0.770846
2028,   0.8427, 0.768655
2029,   0.8427, 0.769385
2030,   0.8427,   0.7739
2031,   0.8427, 0.768205
2032,   0.8427, 0.767726
2033,   0.8427, 0.768643
2034,   0.8427, 0.771252
2035,   0.8427, 0.768875
2036,   0.8427, 0.771155
2037,   0.8427, 0.772606
2038,   0.8427, 0.770582
2039,   0.8427, 0.770461
2040,   0.8427, 0.772268
2041,   0.8427, 0.765738
2042,   0.8427,  0.76855
2043,   0.8427, 0.771998
2044,   0.8427, 0.770357
2045,   0.8427, 0.768787
2046,   0.8427, 0.768336
2047,   0.8427, 0.770458
2048,   0.8427, 0.767224
2049,   0.8427, 0.764265
2050,   0.8427, 0.769453
2051,   0.8435, 0.765769
2052,   0.8435, 0.769844
2053,   0.8435, 0.767929
2054,   0.8435, 0.771751
2055,   0.8435,  0.76765
2056,   0.8435,  0.77225
2057,   0.8435, 0.769039
2058,   0.8435, 0.767937
2059,   0.8435, 0.764381
2060,   0.8435,  0.76907
2061,   0.8435, 0.767821
2062,   0.8435, 0.771284
2063,   0.8435, 0.768011
2064,   0.8435, 0.771131
2065,   0.8435,  0.76511
2066,   0.8435, 0.772617
2067,   0.8435,  0.76906
2068,   0.8435, 0.770895
2069,   0.8435, 0.766068
2070,   0.8435, 0.768002
2071,   0.8435, 0.765086
2072,   0.8435, 0.766832
2073,   0.8435,  0.77406
2074,   0.8435, 0.769108
2075,   0.8435, 0.764609
2076,   0.8435, 0.768269
2077,   0.8435, 0.768964
2078,   0.8435, 0.769419
2079,   0.8435, 0.768887
2080,   0.8435, 0.774518
2081,   0.8435, 0.767389
2082,   0.8435, 0.770509
2083,   0.8435, 0.776936
2084,   0.8435, 0.771536
2085,   0.8435, 0.771091
2086,   0.8435, 0.768313
2087,   0.8435, 0.770195
2088,   0.8435, 0.762537
2089,   0.8427, 0.769329
2090,   0.8427, 0.770468
2091,   0.8427, 0.763411
2092,   0.8427, 0.774561
2093,   0.8427, 0.769246
2094,   0.8427, 0.767724
2095,   0.8427, 0.772538
2096,   0.8427, 0.763617
2097,   0.8427, 0.773753
2098,   0.8427, 0.767939
2099,   0.8427,   0.7683
2100,   0.8427, 0.769358
2101,   0.8427, 0.767727
2102,   0.8427, 0.769062
2103,   0.8427, 0.763628
2104,   0.8427, 0.767885
2105,   0.8427, 0.768676
2106,   0.8427, 0.767191
2107,   0.8426, 0.771784
2108,   0.8426,  0.76893
2109,   0.8426, 0.767585
2110,   0.8426, 0.765633
2111,   0.8426,  0.76859
2112,   0.8426, 0.770962
2113,   0.8426,  0.76912
2114,   0.8426, 0.767209
2115,   0.8426,  0.77094
2116,   0.8426, 0.764974
2117,   0.8426,  0.76717
2118,   0.8426, 0.768851
2119,   0.8426, 0.769693
2120,   0.8426, 0.773329
2121,   0.8426,  0.76527
2122,   0.8426, 0.767972
2123,   0.8426, 0.766002
2124,   0.8426, 0.770907
2125,   0.8426, 0.768624
2126,   0.8426, 0.768968
2127,   0.8426, 0.768457
2128,   0.8426, 0.765846
2129,   0.8426, 0.766914
2130,   0.8426, 0.767452
2131,   0.8426, 0.767856
2132,   0.8426,  0.76334
2133,   0.8426, 0.770108
2134,   0.8426, 0.767758
2135,   0.8426, 0.768476
2136,   0.8426,  0.77062
2137,   0.8426, 0.762098
2138,   0.8426, 0.771237
2139,   0.8433, 0.764834
2140,   0.8433, 0.765845
2141,   0.8433, 0.765846
2142,   0.8433, 0.772791
2143,   0.8433, 0.769367
2144,   0.8433, 0.767312
2145,   0.8433, 0.772932
2146,   0.8433,  0.76695
2147,   0.8433, 0.765897
2148,   0.8433, 0.768873
2149,   0.8433, 0.768067
2150,   0.8433, 0.766689
2151,   0.8433, 0.770658
2152,   0.8433, 0.769902
2153,   0.8433, 0.769345
2154,   0.8433, 0.763276
2155,   0.8433, 0.764758
2156,   0.8433, 0.763992
2157,   0.8433, 0.769543
2158,   0.8433, 0.772129
2159,   0.8433, 0.770852
2160,   0.8433, 0.768809
2161,   0.8433, 0.768941
2162,   0.8433, 0.769225
2163,   0.8433, 0.771683
2164,   0.8433, 0.767906
2165,   0.8433, 0.768313
2166,   0.8433, 0.765209
2167,   0.8433, 0.771809
2168,   0.8435,  0.77365
2169,   0.8435, 0.768456
2170,   0.8435, 0.770306
2171,   0.8435, 0.765503
2172,   0.8435, 0.767712
2173,   0.8435, 0.766401
2174,   0.8435, 0.765369
2175,   0.8435, 0.770546
2176,   0.8435, 0.765428
2177,   0.8435, 0.768131
2178,   0.8435, 0.767131
2179,   0.8435, 0.770324
2180,   0.8435, 0.767204
2181,   0.8435, 0.765551
2182,   0.8435, 0.769132
2183,   0.8435, 0.765662
2184,   0.8435, 0.769708
2185,   0.8435, 0.765084
2186,   0.8435, 0.768129
2187,   0.8435, 0.765791
2188,   0.8435,  0.76506
2189,   0.8435, 0.765479
2190,   0.8435, 0.768494
2191,   0.8435, 0.766196
2192,   0.8435, 0.768583
2193,   0.8435, 0.765692
2194,   0.8435,  0.76767
2195,   0.8435, 0.772418
2196,   0.8435, 0.765627
2197,   0.8435, 0.764933
2198,   0.8435, 0.766627
2199,   0.8435, 0.764946
2200,   0.8435, 0.771289
2201,   0.8435,  0.76458
2202,   0.8435,  0.76933
2203,   0.8435, 0.766055
2204,   0.8435, 0.766688
2205,   0.8435, 0.769556
2206,   0.8435, 0.769405
2207,   0.8435, 0.767471
2208,   0.8435, 0.771497
2209,   0.8435, 0.772118
2210,   0.8435, 0.764725
2211,   0.8435, 0.766381
2212,   0.8435,  0.76903
2213,   0.8435, 0.766288
2214,   0.8435, 0.765431
2215,   0.8435, 0.772237
2216,   0.8435, 0.771253
2217,   0.8435, 0.774297
2218,   0.8435, 0.766505
2219,   0.8435, 0.773893
2220,   0.8435, 0.770778
2221,   0.8435, 0.767359
2222,   0.8435, 0.765047
2223,   0.8435, 0.769882
2224,   0.8435, 0.768999
2225,   0.8435,  0.76417
2226,   0.8435, 0.764959
2227,   0.8435,  0.76664
2228,   0.8435, 0.762053
2229,   0.8435, 0.764715
2230,   0.8435, 0.767794
2231,   0.8435, 0.764485
2232,   0.8435, 0.770541
2233,   0.8435, 0.769043
2234,   0.8435, 0.764889
2235,   0.8435, 0.767045
2236,   0.8435, 0.764831
2237,   0.8435, 0.767434
2238,   0.8435, 0.768384
2239,   0.8435, 0.768829
2240,   0.8435, 0.762602
2241,   0.8435, 0.765016
2242,   0.8435, 0.766827
2243,   0.8435, 0.773219
2244,   0.8435,  0.76922
2245,   0.8435, 0.769127
2246,   0.8435, 0.772393
2247,   0.8435,  0.76896
2248,   0.8435,  0.76691
2249,   0.8435, 0.769136
2250,   0.8435,  0.76487
2251,   0.8435, 0.764723
2252,   0.8435, 0.765038
2253,   0.8435, 0.764349
2254,   0.8435, 0.774253
2255,   0.8435, 0.767678
2256,   0.8435, 0.767693
2257,   0.8435, 0.769366
2258,   0.8435, 0.767593
2259,   0.8435, 0.763285
2260,   0.8435, 0.770458
2261,   0.8435, 0.769171
2262,   0.8435, 0.760126
2263,   0.8435, 0.773159
2264,   0.8435, 0.772812
2265,   0.8435, 0.769752
2266,   0.8432, 0.768663
2267,   0.8432, 0.763659
2268,   0.8432, 0.773471
2269,   0.8432, 0.768146
2270,   0.8432, 0.771375
2271,   0.8432, 0.769415
2272,   0.8432, 0.763004
2273,   0.8432, 0.771078
2274,   0.8432, 0.763754
2275,   0.8432, 0.763626
2276,   0.8432, 0.766704
2277,   0.8432, 0.766088
2278,   0.8432, 0.763783
2279,   0.8432, 0.768817
2280,   0.8432, 0.770847
2281,   0.8432, 0.764863
2282,   0.8432, 0.769491
2283,   0.8432, 0.768961
2284,   0.8432, 0.767505
2285,   0.8432, 0.766756
2286,   0.8432, 0.763833
2287,   0.8432, 0.765712
2288,   0.8432, 0.766766
2289,   0.8432, 0.767703
2290,   0.8432, 0.769146
2291,   0.8432, 0.772622
2292,   0.8432, 0.764696
2293,   0.8432, 0.769877
2294,   0.8432, 0.764243
2295,   0.8432, 0.767106
2296,   0.8432, 0.770984
2297,   0.8432, 0.769474
2298,   0.8432, 0.764123
2299,   0.8432, 0.766463
2300,   0.8432, 0.766607
2301,   0.8432, 0.774419
2302,   0.8432, 0.771305
2303,   0.8432, 0.771152
2304,   0.8432, 0.771388
2305,   0.8432, 0.775707
2306,   0.8432, 0.772801
2307,   0.8432,   0.7713
2308,   0.8432, 0.769457
2309,   0.8432, 0.768308
2310,   0.8432, 0.767841
2311,   0.8432, 0.765441
2312,   0.8432, 0.763932
2313,   0.8432, 0.766109
2314,   0.8432, 0.766615
2315,   0.8432,  0.76116
2316,   0.8432, 0.765045
2317,   0.8432, 0.767755
2318,   0.8432, 0.767376
2319,   0.8432, 0.770025
2320,   0.8432, 0.771938
2321,   0.8432, 0.768087
2322,   0.8432, 0.763206
2323,   0.8432, 0.766893
2324,   0.8432, 0.768421
2325,   0.8432, 0.770398
2326,   0.8431, 0.767025
2327,   0.8431, 0.764903
2328,   0.8431, 0.768165
2329,   0.8431, 0.771528
2330,   0.8431, 0.773254
2331,   0.8431, 0.763968
2332,   0.8431, 0.772291
2333,   0.8431, 0.772661
2334,   0.8431, 0.770076
2335,   0.8431, 0.769009
2336,   0.8431, 0.768072
2337,   0.8431, 0.767762
2338,   0.8431, 0.767837
2339,   0.8431, 0.768327
2340,   0.8431, 0.769538
2341,   0.8431, 0.773193
2342,   0.8431, 0.772489
2343,   0.8431, 0.770377
2344,   0.8431, 0.770079
2345,   0.8431, 0.772569
2346,   0.8431, 0.770804
2347,   0.8431, 0.770085
2348,   0.8431, 0.774091
2349,   0.8431, 0.772456
2350,   0.8431, 0.769639
2351,   0.8431, 0.768454
2352,   0.8431,  0.76467
2353,   0.8431, 0.766937
2354,   0.8431,  0.76614
2355,   0.8431, 0.769996
2356,   0.8431, 0.769947
2357,   0.8431, 0.772249
2358,   0.8431, 0.768861
2359,   0.8431, 0.771801
2360,   0.8431, 0.765243
2361,   0.8431, 0.775609
2362,   0.8431, 0.767304
2363,   0.8431, 0.767827
2364,   0.8431, 0.771826
2365,   0.8431, 0.771515
2366,   0.8431, 0.770471
2367,   0.8431, 0.770321
2368,   0.8431, 0.768422
2369,   0.8431, 0.766358
2370,   0.8431, 0.769653
2371,   0.8431, 0.771061
2372,   0.8431, 0.764533
2373,   0.8431, 0.773618
2374,   0.8431, 0.765435
2375,   0.8431, 0.771247
2376,   0.8431, 0.763672
2377,   0.8431, 0.766558
2378,   0.8431,  0.76636
2379,   0.8431, 0.764425
2380,   0.8431, 0.770754
2381,   0.8431,   0.7699
2382,   0.8431, 0.765965
2383,   0.8431, 0.767681
2384,   0.8431,   0.7629
2385,   0.8431, 0.769522
2386,   0.8431, 0.766047
2387,   0.8431,     0.77
2388,   0.8431, 0.765046
2389,   0.8431, 0.773673
2390,   0.8431, 0.770111
2391,    0.844, 0.762987
2392,    0.844, 0.764372
2393,    0.844, 0.770657
2394,    0.844, 0.768707
2395,    0.844, 0.771354
2396,   0.8447, 0.767335
2397,   0.8447, 0.773183
2398,   0.8447, 0.768769
2399,   0.8441, 0.768666
2400,   0.8441, 0.767956
2401,   0.8441, 0.771771
2402,   0.8441, 0.768546
2403,   0.8441, 0.766666
2404,   0.8441, 0.765391
2405,   0.8441, 0.766302
2406,   0.8441, 0.771669
2407,   0.8441, 0.767957
2408,   0.8448, 0.765019
2409,   0.8448, 0.766929
2410,   0.8448, 0.765427
2411,   0.8448, 0.771645
2412,   0.8469, 0.775735
2413,   0.8469,  0.76582
2414,   0.8469, 0.766195
2415,   0.8469, 0.771686
2416,   0.8469, 0.771351
2417,   0.8469, 0.772757
2418,   0.8469, 0.770362
2419,   0.8469, 0.768845
2420,   0.8469, 0.768898
2421,   0.8469, 0.767663
2422,   0.8469,  0.76444
2423,   0.8469, 0.772838
2424,   0.8469, 0.769198
2425,   0.8469, 0.768824
2426,   0.8469, 0.768847
2427,   0.8469, 0.769678
2428,   0.8469, 0.773155
2429,   0.8469, 0.773949
2430,   0.8469, 0.772399
2431,   0.8469, 0.764168
2432,   0.8469, 0.768537
2433,   0.8469, 0.774237
2434,   0.8469,  0.77187
2435,   0.8469, 0.768878
2436,   0.8469, 0.766677
2437,   0.8469, 0.763761
2438,   0.8469, 0.769181
2439,   0.8469, 0.772551
2440,   0.8469, 0.765715
2441,   0.8469,  0.77085
2442,   0.8469, 0.768943
2443,   0.8469, 0.773654
2444,   0.8469, 0.771005
2445,   0.8469, 0.769243
2446,   0.8469, 0.771967
2447,   0.8469, 0.769545
2448,   0.8469,  0.76664
2449,   0.8469, 0.767198
2450,   0.8469, 0.768556
2451,   0.8469, 0.769406
2452,   0.8469, 0.767471
2453,   0.8469, 0.770917
2454,   0.8469, 0.772392
2455,   0.8469, 0.768947
2456,   0.8469, 0.772368
2457,   0.8469, 0.771599
2458,   0.8469, 0.770102
2459,   0.8469, 0.769132
2460,   0.8469, 0.774752
2461,   0.8469, 0.774367
2462,   0.8469,  0.76831
2463,   0.8469, 0.763138
2464,   0.8469, 0.768981
2465,   0.8469, 0.773102
2466,   0.8469,  0.76954
2467,   0.8469, 0.766004
2468,   0.8469, 0.765872
2469,   0.8469, 0.767316
2470,   0.8469, 0.771077
2471,   0.8469, 0.769422
2472,   0.8469, 0.772187
2473,   0.8469, 0.771929
2474,   0.8469, 0.769739
2475,   0.8469, 0.764982
2476,   0.8469, 0.769019
2477,   0.8469, 0.763188
2478,   0.8469, 0.767042
2479,   0.8469, 0.769531
2480,   0.8469,  0.77417
2481,   0.8469, 0.766999
2482,   0.8469, 0.767595
2483,   0.8469, 0.764765
2484,   0.8469, 0.773608
2485,   0.8469, 0.774455
2486,   0.8469, 0.771729
2487,   0.8468, 0.766563
2488,   0.8468, 0.773389
2489,   0.8468, 0.774104
2490,   0.8468, 0.772686
2491,   0.8468, 0.773713
2492,   0.8468, 0.768505
2493,   0.8468, 0.767069
2494,   0.8468, 0.759447
2495,   0.8468, 0.770862
2496,   0.8468, 0.769311
2497,   0.8468, 0.764969
2498,   0.8468,  0.76843
2499,   0.8468, 0.768611
2500,   0.8468, 0.774517
2501,   0.8468, 0.768664
2502,   0.8468, 0.772143
2503,   0.8468, 0.772186
2504,   0.8468, 0.770186
2505,   0.8468, 0.771367
2506,   0.8468, 0.770147
2507,   0.8468, 0.764631
2508,   0.8468, 0.767415
2509,   0.8468, 0.767226
2510,   0.8468, 0.768659
2511,   0.8468,  0.77099
2512,   0.8468, 0.768871
2513,   0.8468, 0.772843
2514,   0.8468, 0.771146
2515,   0.8468, 0.770169
2516,   0.8468, 0.765269
2517,   0.8468, 0.768537
2518,   0.8468, 0.776149
2519,   0.8468,  0.77554
2520,   0.8468, 0.771944
2521,   0.8468, 0.769875
2522,   0.8468,  0.76909
2523,   0.8468, 0.772968
2524,   0.8468, 0.767345
2525,   0.8468, 0.771834
2526,   0.8468, 0.772601
2527,   0.8468, 0.774541
2528,   0.8468, 0.766928
2529,   0.8468,  0.77164
2530,   0.8468, 0.772088
2531,   0.8468, 0.766585
2532,   0.8468, 0.774163
2533,   0.8468, 0.767084
2534,   0.8468, 0.768255
2535,   0.8468,  0.77666
2536,   0.8474, 0.770675
2537,   0.8474, 0.773902
2538,   0.8474, 0.774249
2539,   0.8474, 0.775592
2540,   0.8474, 0.775602
2541,   0.8474,  0.77011
2542,   0.8474,  0.76791
2543,   0.8474, 0.764481
2544,   0.8474, 0.766132
2545,   0.8474, 0.770277
2546,   0.8474, 0.767433
2547,   0.8474,  0.77679
2548,   0.8474,  0.77057
2549,   0.8474, 0.764885
2550,   0.8474, 0.773075
2551,   0.8474, 0.767397
2552,   0.8474, 0.767678
2553,   0.8474,  0.76858
2554,   0.8474, 0.772233
2555,   0.8474, 0.771179
2556,   0.8474, 0.766442
2557,   0.8474, 0.770353
2558,   0.8474, 0.771043
2559,   0.8474, 0.764233
2560,   0.8479, 0.765244
2561,   0.8479, 0.776944
2562,   0.8479, 0.770264
2563,   0.8479, 0.772913
2564,   0.8479, 0.765596
2565,   0.8479, 0.770612
2566,   0.8479, 0.773424
2567,   0.8479, 0.772816
2568,   0.8479, 0.768856
2569,   0.8479,  0.77558
2570,   0.8479, 0.766838
2571,   0.8479, 0.775492
2572,   0.8479, 0.773977
2573,   0.8479, 0.771552
2574,   0.8479,  0.77299
2575,    0.848, 0.769234
2576,    0.848, 0.774303
2577,    0.848, 0.768932
2578,    0.848, 0.773155
2579,    0.848,  0.76844
2580,    0.848, 0.767784
2581,   0.8484, 0.770238
2582,   0.8484, 0.778129
2583,   0.8484, 0.779854
2584,   0.8484, 0.771182
2585,   0.8484,  0.76488
2586,   0.8484, 0.773771
2587,   0.8484, 0.772152
2588,   0.8484, 0.775155
2589,   0.8484, 0.769525
2590,   0.8484, 0.765535
2591,   0.8484, 0.773055
2592,   0.8484, 0.773219
2593,   0.8484, 0.770834
2594,   0.8484, 0.769658
2595,   0.8484, 0.774201
2596,   0.8484, 0.769489
2597,   0.8484, 0.765432
2598,   0.8484, 0.772931
2599,   0.8484, 0.770009
2600,   0.8484, 0.773581
2601,   0.8484, 0.770946
2602,   0.8484, 0.768269
2603,   0.8484, 0.776187
2604,   0.8484, 0.770716
2605,   0.8484, 0.775837
2606,   0.8484, 0.770278
2607,   0.8484, 0.768256
2608,   0.8484, 0.760309
2609,   0.8484, 0.771327
2610,   0.8484, 0.773048
2611,   0.8484,  0.77467
2612,   0.8484,  0.77486
2613,   0.8484, 0.771632
2614,   0.8484, 0.775978
2615,   0.8484,  0.76992
2616,   0.8484,  0.76915
2617,   0.8484, 0.769145
2618,   0.8484, 0.772178
2619,   0.8484, 0.770339
2620,   0.8484, 0.770764
2621,   0.8484, 0.769224
2622,   0.8484, 0.772851
2623,   0.8484,  0.77152
2624,   0.8484, 0.769826
2625,   0.8484, 0.769048
2626,   0.8484, 0.775572
2627,   0.8484, 0.774021
2628,   0.8484, 0.771143
2629,   0.8484, 0.776553
2630,   0.8484, 0.774065
2631,   0.8484, 0.767466
2632,   0.8484, 0.768076
2633,   0.8484, 0.771435
2634,   0.8484, 0.774554
2635,   0.8484, 0.771276
2636,   0.8484, 0.775738
2637,   0.8484, 0.769952
2638,   0.8484, 0.770734
2639,   0.8484, 0.774665
2640,   0.8484, 0.770653
2641,   0.8484,  0.76776
2642,   0.8484, 0.774424
2643,   0.8484,  0.76979
2644,   0.8484, 0.772718
2645,   0.8484, 0.770352
2646,   0.8484, 0.773564
2647,   0.8484, 0.772752
2648,   0.8484, 0.767887
2649,   0.8484, 0.772986
2650,   0.8484, 0.769773
2651,   0.8484, 0.773663
2652,   0.8484, 0.771891
2653,   0.8484, 0.776628
2654,   0.8484, 0.769827
2655,   0.8484, 0.771106
2656,   0.8484, 0.777811
2657,   0.8484, 0.774234
2658,   0.8484, 0.774136
2659,   0.8484, 0.773537
2660,   0.8484, 0.768852
2661,   0.8484, 0.774916
2662,   0.8484, 0.772925
2663,   0.8484, 0.772255
2664,   0.8489, 0.777379
2665,   0.8489, 0.771097
2666,   0.8489, 0.766397
2667,   0.8489, 0.773952
2668,   0.8489, 0.779283
2669,   0.8489, 0.776253
2670,   0.8489, 0.771393
2671,   0.8489, 0.774152
2672,   0.8489, 0.772087
2673,   0.8489, 0.775767
2674,   0.8489, 0.770827
2675,   0.8489,  0.77052
2676,   0.8489, 0.769284
2677,   0.8489, 0.772322
2678,   0.8489,   0.7712
2679,   0.8489, 0.774368
2680,   0.8489,  0.77099
2681,   0.8489, 0.773386
2682,   0.8489, 0.773548
2683,   0.8489, 0.768015
2684,   0.8489, 0.772667
2685,   0.8489, 0.772435
2686,   0.8489, 0.771622
2687,   0.8489, 0.774176
2688,   0.8489, 0.774063
2689,   0.8489,  0.76947
2690,   0.8489, 0.774679
2691,   0.8489, 0.774306
2692,   0.8489, 0.773955
2693,   0.8489, 0.778716
2694,   0.8489, 0.773628
2695,   0.8489, 0.772994
2696,   0.8489, 0.771771
2697,   0.8489, 0.773929
2698,   0.8489, 0.770489
2699,   0.8489, 0.767617
2700,   0.8489, 0.771639
2701,   0.8489, 0.773942
2702,   0.8489, 0.777631
2703,   0.8489, 0.772166
2704,   0.8489, 0.768288
2705,   0.8489,  0.76625
2706,   0.8489, 0.773677
2707,   0.8489, 0.773417
2708,   0.8489, 0.768098
2709,   0.8489, 0.768783
2710,   0.8489, 0.772758
2711,   0.8489, 0.773472
2712,   0.8489, 0.764446
2713,   0.8489, 0.771538
2714,   0.8489, 0.766728
2715,   0.8489, 0.773005
2716,   0.8489, 0.777247
2717,   0.8489, 0.780859
2718,   0.8489, 0.776486
2719,   0.8489, 0.771485
2720,   0.8489, 0.767594
2721,   0.8489, 0.767865
2722,   0.8489, 0.769245
2723,   0.8489, 0.771228
2724,   0.8489, 0.770067
2725,   0.8489,  0.77594
2726,   0.8489, 0.771773
2727,   0.8489, 0.779449
2728,   0.8489, 0.774719
2729,   0.8489, 0.774602
2730,   0.8489, 0.771582
2731,   0.8489, 0.772444
2732,   0.8489, 0.767487
2733,   0.8489, 0.773519
2734,   0.8489, 0.768444
2735,   0.8489, 0.772244
2736,   0.8489,  0.77334
2737,   0.8489, 0.772484
2738,   0.8489, 0.769387
2739,   0.8489,  0.77523
2740,   0.8489, 0.777226
2741,   0.8489, 0.769988
2742,   0.8489, 0.767618
2743,   0.8489, 0.773431
2744,   0.8489, 0.773903
2745,   0.8489, 0.774533
2746,   0.8489,  0.77196
2747,   0.8489, 0.771738
2748,   0.8489, 0.770407
2749,   0.8489, 0.776651
2750,    0.849, 0.773196
2751,    0.849, 0.772282
2752,    0.849, 0.774634
2753,    0.849, 0.774705
2754,    0.849, 0.774888
2755,    0.849, 0.776697
2756,    0.849, 0.774072
2757,    0.849, 0.773193
2758,    0.849, 0.771178
2759,    0.849, 0.768869
2760,    0.849, 0.770414
2761,    0.849, 0.774051
2762,    0.849, 0.765151
2763,    0.849, 0.770124
2764,    0.849, 0.771779
2765,   0.8492, 0.773843
2766,   0.8492, 0.771587
2767,   0.8492, 0.771162
2768,   0.8492,  0.77261
2769,   0.8492, 0.771441
2770,   0.8492, 0.772943
2771,   0.8492, 0.769144
2772,   0.8492, 0.771578
2773,   0.8492, 0.771555
2774,   0.8492, 0.769853
2775,   0.8492, 0.774008
2776,   0.8492, 0.773197
2777,   0.8492, 0.767394
2778,   0.8492, 0.772136
2779,   0.8492, 0.773781
2780,   0.8492, 0.768219
2781,   0.8492, 0.778723
2782,   0.8492, 0.779844
2783,   0.8492, 0.773063
2784,   0.8492, 0.770856
2785,   0.8492,  0.77263
2786,   0.8492, 0.775169
2787,   0.8492, 0.770166
2788,   0.8492, 0.775542
2789,   0.8492, 0.770465
2790,   0.8492, 0.776595
2791,   0.8492, 0.775067
2792,   0.8492, 0.771227
2793,   0.8492, 0.761415
2794,   0.8492, 0.771181
2795,   0.8492,  0.77163
2796,   0.8492, 0.773957
2797,   0.8492, 0.766191
2798,   0.8492,  0.77828
2799,   0.8492, 0.775973
2800,   0.8492, 0.774044
2801,   0.8492, 0.774155
2802,   0.8492, 0.772384
2803,   0.8492, 0.770571
2804,   0.8492, 0.774014
2805,   0.8492, 0.779776
2806,   0.8492, 0.776492
2807,   0.8492, 0.777059
2808,   0.8492, 0.767799
2809,   0.8492, 0.766429
2810,   0.8492, 0.769184
2811,   0.8492, 0.773432
2812,   0.8492, 0.772803
