gen, tournament_scalar1_uniform_best, tournament_scalar1_uniform_ave
1877,   0.7709, 0.683788
1878,   0.7709, 0.688518
1879,   0.7709, 0.688956
1880,   0.7709, 0.691635
1881,   0.7709, 0.688269
1882,   0.7709, 0.688648
1883,   0.7709, 0.682764
1884,   0.7709, 0.686065
1885,   0.7709, 0.686363
1886,   0.7709, 0.687152
1887,   0.7709,  0.68843
1888,   0.7709, 0.687743
1889,   0.7709, 0.690629
1890,   0.7709, 0.690629
1891,   0.7709, 0.686024
1892,   0.7709, 0.682946
1893,   0.7709, 0.686643
1894,   0.7709, 0.686358
1895,   0.7709, 0.688816
1896,   0.7709, 0.691261
1897,   0.7709, 0.687703
1898,   0.7709, 0.686592
1899,   0.7709, 0.688791
1900,   0.7709, 0.685394
1901,   0.7709, 0.688174
1902,   0.7709, 0.686232
1903,   0.7709, 0.692074
1904,   0.7709, 0.682812
1905,   0.7709, 0.688681
1906,   0.7709, 0.691746
1907,   0.7709, 0.691269
1908,   0.7709,  0.68563
1909,   0.7709, 0.694823
1910,   0.7709, 0.685652
1911,   0.7709, 0.686778
1912,   0.7709, 0.685265
1913,   0.7709, 0.688028
1914,   0.7709,  0.68673
1915,   0.7709, 0.683803
1916,   0.7709, 0.688381
1917,   0.7709, 0.688842
1918,   0.7709, 0.678961
1919,   0.7709, 0.682919
1920,   0.7709, 0.688995
1921,   0.7709, 0.680313
1922,   0.7709, 0.689238
1923,   0.7709,  0.68573
1924,   0.7709, 0.685869
1925,   0.7709, 0.683593
1926,   0.7709, 0.688982
1927,   0.7709, 0.682418
1928,   0.7709, 0.688534
1929,   0.7709, 0.691581
1930,   0.7709, 0.694008
1931,   0.7709, 0.687741
1932,   0.7709,  0.68621
1933,   0.7709, 0.686096
1934,   0.7709, 0.685954
1935,   0.7709, 0.687116
1936,   0.7709, 0.685277
1937,   0.7729, 0.687478
1938,   0.7729, 0.694146
1939,   0.7725, 0.686266
1940,   0.7725, 0.688929
1941,   0.7725, 0.687437
1942,   0.7725, 0.685918
1943,   0.7623, 0.682607
1944,   0.7623, 0.689852
1945,   0.7623, 0.678672
1946,   0.7623, 0.680202
1947,   0.7623, 0.683257
1948,   0.7706, 0.680655
1949,   0.7706, 0.687639
1950,   0.7706, 0.686398
1951,   0.7706, 0.690342
1952,   0.7706, 0.683874
1953,   0.7706, 0.689577
1954,   0.7706, 0.688697
1955,   0.7585, 0.689691
1956,   0.7585, 0.688866
1957,   0.7585, 0.679083
1958,   0.7585, 0.687247
1959,   0.7585, 0.679634
1960,   0.7585, 0.672677
1961,   0.7585, 0.674662
1962,   0.7585, 0.681779
1963,   0.7585, 0.680596
1964,   0.7585, 0.678766
1965,   0.7585, 0.674451
1966,   0.7585, 0.676003
1967,   0.7585, 0.677123
1968,   0.7585, 0.682993
1969,   0.7585, 0.680721
1970,   0.7585,  0.67746
1971,   0.7585, 0.676364
1972,   0.7585, 0.673987
1973,   0.7585, 0.672796
1974,   0.7585, 0.680679
1975,   0.7745, 0.675938
1976,   0.7745, 0.677088
1977,   0.7745, 0.681096
1978,   0.7745, 0.687357
1979,   0.7745, 0.682746
1980,   0.7745, 0.686381
1981,   0.7745, 0.680937
1982,   0.7745, 0.684975
1983,   0.7745, 0.682665
1984,   0.7745, 0.682626
1985,   0.7745, 0.684862
1986,   0.7745, 0.687705
1987,   0.7745, 0.688106
1988,   0.7745,  0.68334
1989,   0.7745, 0.681458
1990,   0.7745, 0.679813
1991,   0.7745, 0.683249
1992,   0.7727, 0.684195
1993,   0.7727, 0.683707
1994,   0.7727, 0.690109
1995,   0.7727, 0.685099
1996,   0.7727, 0.687387
1997,   0.7727, 0.687769
1998,   0.7727, 0.689607
1999,   0.7727, 0.691482
2000,   0.7727, 0.692596
2001,   0.7727, 0.695903
2002,   0.7727, 0.692998
2003,   0.7727, 0.690184
2004,   0.7727, 0.684376
2005,   0.7727, 0.683011
2006,   0.7727, 0.685485
2007,   0.7727, 0.690317
2008,   0.7727, 0.687922
2009,   0.7727, 0.681583
2010,   0.7727, 0.684981
2011,   0.7727, 0.691039
2012,   0.7727, 0.684393
2013,   0.7727, 0.684506
2014,   0.7727, 0.687395
2015,   0.7727, 0.683673
2016,   0.7727, 0.686575
2017,   0.7727, 0.685519
2018,   0.7727, 0.688657
2019,   0.7727, 0.692682
2020,   0.7727, 0.693214
2021,   0.7727, 0.682324
2022,   0.7727, 0.685461
2023,   0.7727,  0.68538
2024,   0.7727, 0.683365
2025,   0.7727, 0.676695
2026,   0.7727, 0.684422
2027,   0.7727, 0.687784
2028,   0.7727, 0.692989
2029,   0.7727, 0.683527
2030,   0.7727, 0.688905
2031,   0.7727, 0.680311
2032,   0.7727, 0.692549
2033,   0.7727, 0.677251
2034,   0.7727, 0.687052
2035,   0.7727, 0.686628
2036,   0.7727, 0.686049
2037,   0.7727, 0.689169
2038,   0.7727, 0.692092
2039,   0.7727,  0.68492
2040,   0.7727, 0.679631
2041,   0.7727, 0.682874
2042,   0.7727, 0.683984
2043,   0.7727, 0.688561
2044,   0.7727, 0.682784
2045,   0.7727, 0.681448
2046,   0.7727, 0.686388
2047,   0.7727, 0.686953
2048,   0.7727, 0.686888
2049,   0.7727, 0.681396
2050,   0.7727, 0.682087
2051,   0.7727, 0.688856
2052,   0.7727, 0.689146
2053,   0.7727,  0.68276
2054,   0.7727, 0.687046
2055,   0.7727,  0.68958
2056,   0.7727, 0.695065
2057,   0.7727, 0.690678
2058,   0.7727, 0.685264
2059,   0.7727, 0.686799
2060,   0.7727, 0.678958
2061,   0.7727, 0.680943
2062,   0.7727, 0.680911
2063,   0.7727, 0.691964
2064,   0.7727, 0.687655
2065,   0.7727, 0.689978
2066,   0.7727, 0.686293
2067,   0.7727, 0.690074
2068,   0.7727, 0.687029
2069,   0.7727, 0.690455
2070,   0.7727, 0.687161
2071,   0.7727, 0.687563
2072,   0.7727, 0.690444
2073,   0.7727, 0.690711
2074,   0.7727, 0.683608
2075,   0.7727,  0.68354
2076,   0.7727, 0.687156
2077,   0.7727, 0.688864
2078,   0.7727,  0.68374
2079,   0.7727, 0.686153
2080,   0.7727, 0.686511
2081,   0.7727, 0.688799
2082,   0.7727, 0.689308
2083,   0.7727, 0.683893
2084,   0.7727, 0.685095
2085,   0.7729, 0.689667
2086,   0.7729,  0.68778
2087,   0.7729, 0.688082
2088,   0.7729, 0.683782
2089,   0.7729, 0.686159
2090,   0.7729, 0.685124
2091,   0.7729, 0.676531
2092,   0.7729, 0.683982
2093,   0.7729, 0.693011
2094,   0.7729, 0.691066
2095,   0.7729, 0.690241
2096,   0.7729, 0.685573
2097,   0.7729, 0.698212
2098,   0.7729, 0.690543
2099,   0.7728, 0.688946
2100,   0.7728, 0.688174
2101,   0.7728,  0.68719
2102,   0.7728, 0.694853
2103,   0.7728, 0.680419
2104,   0.7728,  0.68385
2105,   0.7728, 0.685265
2106,   0.7728, 0.688777
2107,   0.7728, 0.681755
2108,   0.7728, 0.683762
2109,   0.7728, 0.680945
2110,   0.7728, 0.684083
2111,   0.7728, 0.680605
2112,   0.7728, 0.684714
2113,   0.7728, 0.685662
2114,   0.7728, 0.683761
2115,   0.7728,  0.68805
2116,   0.7728, 0.684509
2117,   0.7728, 0.688151
2118,   0.7728, 0.685368
2119,   0.7728, 0.683649
2120,   0.7728, 0.687299
2121,   0.7728, 0.676465
2122,   0.7728, 0.687528
2123,   0.7728, 0.682345
2124,   0.7728, 0.690604
2125,   0.7728, 0.679568
2126,   0.7728,   0.6799
2127,   0.7728, 0.690278
2128,   0.7728, 0.683764
2129,   0.7728, 0.686142
2130,   0.7728, 0.681319
2131,   0.7728, 0.682826
2132,   0.7728, 0.687378
2133,   0.7728, 0.689744
2134,   0.7728, 0.686181
2135,   0.7728, 0.672229
2136,   0.7728, 0.681221
2137,   0.7728, 0.681333
2138,   0.7728, 0.684551
2139,   0.7728, 0.682479
2140,   0.7728, 0.684112
2141,   0.7728, 0.681314
2142,   0.7728, 0.684881
2143,   0.7728, 0.689075
2144,   0.7728, 0.681617
2145,   0.7728, 0.686773
2146,   0.7728, 0.683994
2147,   0.7728, 0.683069
2148,   0.7728,  0.68545
2149,   0.7728, 0.685984
2150,   0.7728, 0.685628
2151,   0.7728, 0.685992
2152,   0.7728, 0.678587
2153,   0.7728, 0.681339
2154,   0.7728, 0.679758
2155,   0.7728, 0.679404
2156,   0.7728,   0.6835
2157,   0.7728, 0.691276
2158,   0.7728, 0.687322
2159,   0.7728, 0.686248
2160,   0.7728, 0.681462
2161,   0.7728, 0.685636
2162,   0.7728, 0.680874
2163,   0.7728,  0.68533
2164,   0.7728, 0.686514
2165,   0.7728, 0.685674
2166,   0.7728, 0.685076
2167,   0.7728, 0.685604
2168,   0.7728, 0.682287
2169,   0.7728, 0.686218
2170,   0.7728, 0.680811
2171,   0.7728, 0.680034
2172,   0.7728, 0.688425
2173,   0.7728, 0.688101
2174,   0.7728, 0.680208
2175,   0.7728, 0.682474
2176,   0.7728, 0.686372
2177,   0.7728, 0.689386
2178,   0.7728, 0.680878
2179,   0.7728,  0.68411
2180,   0.7728,  0.67994
2181,   0.7728, 0.688179
2182,   0.7728, 0.680692
2183,   0.7728, 0.689318
2184,   0.7728, 0.680671
2185,   0.7728, 0.684455
2186,   0.7728, 0.686346
2187,   0.7728, 0.685462
2188,   0.7728,  0.68846
2189,   0.7728, 0.684398
2190,   0.7728, 0.686587
2191,   0.7728, 0.683979
2192,   0.7728, 0.679634
2193,   0.7728, 0.691401
2194,   0.7728, 0.687833
2195,   0.7728, 0.689954
2196,   0.7728, 0.687455
2197,   0.7728, 0.689843
2198,   0.7728, 0.690423
2199,   0.7728, 0.684856
2200,   0.7674, 0.687746
2201,   0.7674, 0.686374
2202,   0.7674, 0.683105
2203,   0.7674, 0.679975
2204,   0.7674, 0.681013
2205,   0.7674, 0.681633
2206,   0.7674, 0.677097
2207,   0.7674, 0.680546
2208,   0.7674, 0.685686
2209,   0.7674, 0.682524
2210,   0.7674, 0.676365
2211,   0.7674, 0.680052
2212,   0.7674, 0.678962
2213,   0.7674, 0.679018
2214,   0.7674, 0.676812
2215,   0.7674, 0.687608
2216,   0.7674, 0.682278
2217,   0.7693, 0.686293
2218,   0.7693, 0.682793
2219,   0.7693, 0.682792
2220,   0.7693, 0.678375
2221,   0.7693, 0.681121
2222,   0.7693, 0.683634
2223,   0.7693, 0.682595
2224,   0.7693, 0.682457
2225,   0.7693, 0.681176
2226,   0.7693, 0.690223
2227,   0.7693, 0.683737
2228,   0.7693, 0.684821
2229,   0.7693, 0.677836
2230,   0.7693, 0.679609
2231,   0.7693, 0.683239
2232,   0.7693,  0.67958
2233,   0.7701,  0.69147
2234,   0.7701, 0.684652
2235,   0.7701, 0.682343
2236,   0.7701, 0.682593
2237,   0.7701, 0.690459
2238,   0.7701, 0.677309
2239,   0.7701, 0.685193
2240,   0.7701,  0.68269
2241,   0.7701, 0.685548
2242,   0.7701, 0.686052
2243,   0.7701, 0.679591
2244,   0.7701, 0.687031
2245,   0.7701, 0.682852
2246,   0.7701,  0.68243
2247,   0.7701, 0.686342
2248,   0.7701, 0.684407
2249,   0.7774, 0.680213
2250,   0.7774, 0.687461
2251,   0.7774, 0.687526
2252,   0.7774, 0.683806
2253,   0.7774, 0.691996
2254,   0.7774, 0.690965
2255,   0.7774, 0.685194
2256,   0.7774, 0.689993
2257,   0.7774, 0.695661
2258,   0.7774, 0.682715
2259,   0.7774, 0.679285
2260,   0.7774,  0.68391
2261,   0.7774, 0.679304
2262,   0.7774, 0.689624
2263,   0.7774, 0.689656
2264,   0.7774, 0.686504
2265,   0.7774, 0.692457
2266,   0.7774,  0.68999
2267,   0.7774, 0.693978
2268,   0.7774,  0.68138
2269,   0.7774, 0.683505
2270,   0.7774, 0.683472
2271,   0.7774, 0.685872
2272,   0.7774, 0.690903
2273,   0.7774, 0.688229
2274,   0.7774,  0.69473
2275,   0.7774, 0.693573
2276,   0.7774,  0.69235
2277,   0.7774, 0.691253
2278,   0.7612, 0.690598
2279,   0.7612, 0.693201
2280,   0.7612, 0.687312
2281,   0.7612, 0.685052
2282,   0.7612, 0.677341
2283,   0.7612, 0.679721
2284,   0.7612, 0.673368
2285,   0.7612, 0.671259
2286,   0.7612, 0.681594
2287,   0.7612, 0.680287
2288,   0.7612, 0.680578
2289,   0.7612, 0.683729
2290,   0.7612, 0.683625
2291,   0.7612, 0.681232
2292,   0.7678, 0.676723
2293,   0.7649, 0.669904
2294,   0.7649, 0.686094
2295,   0.7649, 0.671119
2296,   0.7758, 0.676978
2297,   0.7758, 0.671144
2298,   0.7681, 0.675743
2299,   0.7681, 0.679324
2300,   0.7681,  0.67784
2301,   0.7681, 0.681176
2302,   0.7681,  0.68486
2303,   0.7681, 0.685383
2304,   0.7681, 0.681875
2305,   0.7681, 0.682105
2306,   0.7681, 0.681129
2307,   0.7681, 0.676609
2308,   0.7681, 0.680779
2309,   0.7681, 0.682697
2310,   0.7681, 0.681646
2311,   0.7681,  0.67564
2312,   0.7681, 0.676497
2313,   0.7681, 0.686858
2314,   0.7718, 0.682466
2315,   0.7718, 0.679202
2316,   0.7718, 0.677717
2317,   0.7718, 0.685356
2318,   0.7718, 0.683412
2319,   0.7718, 0.683066
2320,   0.7718, 0.678939
2321,   0.7718, 0.678132
2322,   0.7718, 0.679277
2323,   0.7718, 0.677077
2324,   0.7718, 0.683187
2325,   0.7718, 0.679914
2326,   0.7718,  0.69123
2327,   0.7718,  0.67958
2328,   0.7718, 0.683843
2329,   0.7718,  0.68269
2330,   0.7718, 0.679276
2331,   0.7718, 0.679906
2332,   0.7718, 0.679339
2333,   0.7718, 0.685429
2334,   0.7718, 0.687964
2335,   0.7718, 0.682176
2336,   0.7718, 0.685764
2337,   0.7718, 0.684293
2338,   0.7718, 0.680423
2339,   0.7718, 0.685119
2340,   0.7718, 0.680061
2341,   0.7718,  0.68058
2342,   0.7718, 0.680136
2343,   0.7718, 0.679486
2344,   0.7718, 0.681454
2345,   0.7718, 0.682213
2346,   0.7718, 0.682992
2347,   0.7718, 0.682807
2348,   0.7718, 0.681018
2349,   0.7718, 0.683423
2350,   0.7718, 0.683419
2351,   0.7718,  0.67426
2352,   0.7718, 0.679793
2353,   0.7718, 0.685412
2354,   0.7718, 0.681183
2355,   0.7718, 0.681402
2356,   0.7718,  0.68183
2357,   0.7718, 0.680614
2358,   0.7718, 0.684421
2359,   0.7718, 0.681895
2360,   0.7718, 0.686311
2361,   0.7718,  0.68347
2362,   0.7718, 0.679437
2363,   0.7718,  0.68133
2364,   0.7718, 0.689704
2365,   0.7718,  0.69278
2366,   0.7718, 0.682627
2367,   0.7718, 0.680392
2368,   0.7718, 0.678668
2369,   0.7718, 0.685857
2370,   0.7718, 0.682891
2371,   0.7718, 0.685501
2372,   0.7718, 0.687099
2373,   0.7718, 0.685136
2374,   0.7718, 0.682123
2375,   0.7718, 0.678894
2376,   0.7718, 0.680925
2377,   0.7718, 0.680354
2378,   0.7718, 0.687673
2379,   0.7718, 0.681434
2380,   0.7718, 0.683128
2381,   0.7718, 0.680001
2382,   0.7718, 0.689074
2383,   0.7718, 0.682654
2384,   0.7718, 0.674936
2385,   0.7718,  0.68775
2386,   0.7718, 0.676219
2387,   0.7718, 0.682107
2388,   0.7718, 0.681129
2389,   0.7718, 0.684503
2390,   0.7718, 0.681907
2391,   0.7718, 0.676881
2392,   0.7718, 0.681232
2393,   0.7718, 0.687177
2394,   0.7718, 0.681691
2395,   0.7718, 0.681203
2396,   0.7718, 0.678656
2397,   0.7718, 0.681922
2398,   0.7718, 0.679547
2399,   0.7718,  0.68487
2400,   0.7718, 0.683636
2401,   0.7718, 0.682854
2402,   0.7718, 0.683879
2403,   0.7718, 0.685839
2404,   0.7718, 0.680179
2405,   0.7718, 0.682884
2406,   0.7718,  0.68129
2407,   0.7718, 0.682356
2408,   0.7718, 0.680075
2409,   0.7718, 0.684672
2410,   0.7718, 0.681787
2411,   0.7718, 0.684509
2412,   0.7718, 0.684087
2413,   0.7718, 0.685668
2414,   0.7718, 0.681006
2415,   0.7718, 0.687737
2416,   0.7718, 0.677713
2417,   0.7718, 0.683416
2418,   0.7718, 0.678045
2419,   0.7718, 0.687465
2420,   0.7718, 0.685705
2421,   0.7718, 0.684901
2422,   0.7718, 0.686745
2423,   0.7718, 0.680088
2424,   0.7718, 0.685717
2425,   0.7718, 0.687457
2426,   0.7718, 0.680678
2427,   0.7718, 0.682178
2428,   0.7718, 0.684767
2429,   0.7718,  0.68853
2430,   0.7718, 0.689934
2431,   0.7718, 0.684057
2432,   0.7718, 0.683222
2433,   0.7718, 0.688788
2434,   0.7718, 0.684924
2435,   0.7718, 0.680115
2436,   0.7718, 0.685153
2437,   0.7718, 0.684124
2438,   0.7718, 0.687083
2439,   0.7718, 0.679331
2440,   0.7718, 0.682546
2441,   0.7718, 0.687134
2442,   0.7718,  0.68061
2443,   0.7718,  0.67687
2444,   0.7718, 0.675422
2445,   0.7718, 0.684759
2446,   0.7718,  0.68464
2447,   0.7718, 0.684136
2448,   0.7718, 0.685022
2449,   0.7718, 0.682411
2450,   0.7718,  0.68161
2451,   0.7718, 0.685093
2452,   0.7718, 0.685521
2453,   0.7718, 0.686742
2454,   0.7718, 0.680559
2455,   0.7718, 0.682631
2456,   0.7718,  0.68254
2457,   0.7718, 0.679346
2458,   0.7718, 0.678755
2459,   0.7718, 0.677968
2460,   0.7718, 0.681527
2461,   0.7718,  0.68539
2462,   0.7718, 0.680093
2463,   0.7718,  0.68232
2464,   0.7718, 0.681263
2465,   0.7718,  0.68145
2466,   0.7718, 0.682801
2467,   0.7718, 0.687716
2468,   0.7718, 0.678908
2469,   0.7718, 0.685489
2470,   0.7718, 0.681717
2471,   0.7718, 0.680635
2472,   0.7718, 0.685532
2473,   0.7718, 0.674076
2474,   0.7718, 0.684107
2475,   0.7718, 0.684804
2476,   0.7718, 0.685571
2477,   0.7718, 0.682858
2478,   0.7718, 0.685996
2479,   0.7718, 0.687103
2480,   0.7714, 0.685066
2481,   0.7714, 0.688574
2482,   0.7714, 0.684754
2483,   0.7714, 0.681327
2484,   0.7714, 0.680255
2485,   0.7714, 0.690606
2486,   0.7714, 0.690144
2487,   0.7714, 0.681217
2488,   0.7714,  0.68604
2489,   0.7714,  0.68501
2490,   0.7714, 0.686674
2491,   0.7714, 0.686443
2492,   0.7714, 0.679263
2493,   0.7714, 0.681812
2494,   0.7714, 0.679913
2495,   0.7714, 0.685948
2496,   0.7714,  0.68446
2497,   0.7714, 0.686165
2498,   0.7714, 0.679319
2499,   0.7714, 0.688512
2500,   0.7714,  0.68638
2501,   0.7714, 0.682014
2502,   0.7714, 0.678999
2503,   0.7714, 0.685249
2504,   0.7714, 0.685424
2505,   0.7714, 0.681391
2506,   0.7714, 0.685587
2507,   0.7714, 0.680346
2508,   0.7714, 0.684779
2509,   0.7714, 0.686195
2510,   0.7714, 0.680578
2511,   0.7714, 0.683753
2512,   0.7699, 0.685253
2513,   0.7699, 0.689819
2514,   0.7699, 0.686694
2515,   0.7699,  0.68739
2516,   0.7699, 0.681436
2517,   0.7699, 0.687208
2518,   0.7699,  0.68381
2519,   0.7699, 0.686022
2520,   0.7699, 0.684881
2521,   0.7699, 0.683635
2522,   0.7699, 0.685093
2523,   0.7699, 0.684645
2524,   0.7699, 0.683849
2525,   0.7699, 0.687081
2526,   0.7699, 0.683151
2527,   0.7699, 0.677436
2528,   0.7699, 0.682167
2529,   0.7699, 0.682152
2530,   0.7699, 0.687537
2531,   0.7699,   0.6867
2532,   0.7699, 0.675344
2533,   0.7699,  0.68161
2534,   0.7699, 0.680972
2535,   0.7699, 0.683007
2536,   0.7699, 0.676049
2537,   0.7699,  0.67588
2538,   0.7699,  0.67985
2539,   0.7699, 0.684506
2540,   0.7699, 0.682554
2541,   0.7699, 0.676288
2542,   0.7699, 0.679855
2543,   0.7699, 0.690156
2544,   0.7699, 0.674139
2545,   0.7699, 0.681776
2546,   0.7699,   0.6902
2547,   0.7699, 0.690943
2548,   0.7699,  0.68215
2549,   0.7699, 0.685246
2550,   0.7699, 0.686402
2551,   0.7699, 0.685014
2552,   0.7699, 0.683016
2553,   0.7699, 0.687218
2554,   0.7699, 0.681019
2555,   0.7699, 0.685006
2556,   0.7699, 0.685054
2557,   0.7699, 0.683394
2558,   0.7699, 0.681958
2559,   0.7699, 0.690094
2560,   0.7699, 0.685943
2561,   0.7699, 0.680379
2562,   0.7699, 0.688797
2563,   0.7699, 0.677681
2564,   0.7699, 0.679715
2565,   0.7699, 0.681743
2566,   0.7699, 0.680298
2567,   0.7699,  0.68429
2568,   0.7699, 0.686397
2569,   0.7699, 0.681842
2570,   0.7699, 0.687333
2571,   0.7699, 0.686338
2572,   0.7699, 0.682438
2573,   0.7699, 0.682563
2574,   0.7699, 0.680275
2575,   0.7699, 0.683056
2576,   0.7699,  0.68635
2577,   0.7699, 0.684009
2578,   0.7699, 0.681337
2579,   0.7699, 0.688296
2580,   0.7699, 0.678626
2581,   0.7699, 0.688245
2582,   0.7699, 0.686023
2583,   0.7699, 0.684277
2584,   0.7699, 0.684029
2585,   0.7699, 0.677678
2586,   0.7699, 0.681632
2587,   0.7699, 0.683376
2588,   0.7699, 0.683941
2589,   0.7699, 0.679976
2590,   0.7699, 0.680969
2591,   0.7699, 0.687053
2592,   0.7699, 0.680091
2593,   0.7699, 0.679563
2594,   0.7699, 0.680253
2595,   0.7699, 0.685798
2596,   0.7699, 0.685634
2597,   0.7699, 0.678042
2598,   0.7699, 0.682943
2599,   0.7699, 0.686451
2600,   0.7699, 0.682203
2601,   0.7699,  0.67981
2602,   0.7699, 0.681287
2603,   0.7699, 0.682923
2604,   0.7699, 0.678949
2605,   0.7699, 0.680906
2606,   0.7699, 0.688754
2607,   0.7713, 0.688121
2608,   0.7713, 0.681852
2609,   0.7697, 0.687475
2610,   0.7697, 0.680481
2611,   0.7697, 0.679561
2612,   0.7697, 0.680999
2613,   0.7697, 0.683596
2614,   0.7697, 0.681285
2615,   0.7697, 0.688767
2616,   0.7697, 0.683474
2617,   0.7697, 0.684231
2618,   0.7697, 0.685937
2619,   0.7697, 0.681486
2620,   0.7697,  0.68193
2621,   0.7697, 0.681303
2622,   0.7697,  0.68192
2623,   0.7697, 0.678641
2624,   0.7697, 0.677616
2625,   0.7697, 0.686992
2626,   0.7697, 0.682961
2627,   0.7697, 0.684956
2628,   0.7697, 0.678643
2629,   0.7697, 0.688613
2630,   0.7697, 0.682701
2631,   0.7697, 0.680579
2632,   0.7697,  0.68519
2633,   0.7697, 0.675741
2634,   0.7697, 0.676371
2635,   0.7697, 0.676552
2636,   0.7697, 0.682928
2637,   0.7697, 0.682267
2638,   0.7697, 0.680279
2639,   0.7697, 0.689843
2640,   0.7699, 0.682309
2641,   0.7699, 0.682913
2642,   0.7699, 0.682952
2643,   0.7699, 0.680882
2644,   0.7699, 0.674572
2645,   0.7699, 0.679627
2646,   0.7699, 0.674177
2647,   0.7699, 0.687657
2648,   0.7699, 0.685328
2649,   0.7699, 0.683347
2650,   0.7722, 0.680781
2651,   0.7722, 0.681516
2652,   0.7722, 0.683823
2653,   0.7722, 0.687464
2654,   0.7722, 0.678963
2655,   0.7722, 0.685184
2656,   0.7722, 0.687285
2657,   0.7722, 0.685174
2658,   0.7722, 0.685082
2659,   0.7722, 0.680591
2660,   0.7722, 0.685644
2661,   0.7722, 0.682582
2662,   0.7722, 0.678682
2663,   0.7722, 0.677825
2664,   0.7722, 0.681733
2665,   0.7722, 0.684663
2666,   0.7722, 0.684517
2667,   0.7722, 0.680625
2668,   0.7722, 0.684289
2669,   0.7722, 0.681533
2670,   0.7722, 0.681319
2671,   0.7722, 0.679781
2672,   0.7722, 0.681832
2673,   0.7722, 0.679911
2674,   0.7722, 0.681039
2675,   0.7722, 0.682101
2676,   0.7649,  0.68133
2677,   0.7649, 0.684615
2678,   0.7649, 0.674122
2679,   0.7721, 0.678795
2680,   0.7721, 0.679581
2681,   0.7721, 0.676749
2682,   0.7721, 0.677908
2683,   0.7721, 0.679702
2684,   0.7721, 0.679712
2685,   0.7721, 0.685268
2686,   0.7721, 0.688328
2687,   0.7721, 0.685627
2688,   0.7721, 0.683179
2689,   0.7721, 0.680666
2690,   0.7721, 0.684149
2691,   0.7721, 0.678031
2692,   0.7721, 0.684828
2693,   0.7721, 0.680608
2694,   0.7721, 0.680928
2695,   0.7721, 0.684314
2696,   0.7721, 0.679681
2697,   0.7721, 0.682441
2698,   0.7721, 0.680883
2699,   0.7721, 0.686326
2700,   0.7721, 0.679823
2701,   0.7721, 0.686217
2702,   0.7721, 0.691432
2703,   0.7721, 0.684098
2704,   0.7721, 0.686847
2705,   0.7721, 0.680359
2706,   0.7721, 0.676442
2707,   0.7721, 0.680609
2708,   0.7721, 0.678243
2709,   0.7721, 0.684789
2710,   0.7721, 0.687602
2711,   0.7721, 0.684868
2712,   0.7721, 0.682672
2713,   0.7721, 0.685999
2714,   0.7721, 0.681383
2715,   0.7721,  0.67967
2716,   0.7721, 0.682661
2717,   0.7721, 0.685321
2718,   0.7721, 0.687567
2719,   0.7721, 0.679067
2720,   0.7721, 0.681432
2721,   0.7721, 0.687334
2722,   0.7721, 0.681566
2723,   0.7721, 0.688276
2724,   0.7721, 0.681751
2725,   0.7721, 0.685413
2726,   0.7721, 0.684964
2727,   0.7721, 0.677141
2728,   0.7721, 0.679151
2729,   0.7721, 0.684453
2730,   0.7721, 0.682856
2731,   0.7721,   0.6874
2732,   0.7721, 0.683152
2733,   0.7721, 0.679699
2734,   0.7721, 0.684075
2735,   0.7721, 0.679387
2736,   0.7721, 0.675449
2737,   0.7721, 0.684335
2738,   0.7721, 0.680301
2739,   0.7721, 0.686111
2740,   0.7721, 0.679432
2741,   0.7721, 0.684929
2742,   0.7721, 0.683439
2743,   0.7721, 0.684595
2744,   0.7721, 0.682598
2745,   0.7721, 0.689013
2746,   0.7721, 0.682502
2747,   0.7721, 0.684387
2748,   0.7721, 0.676329
2749,   0.7721, 0.682823
2750,   0.7721, 0.686732
2751,   0.7721, 0.680331
2752,   0.7721, 0.684468
2753,   0.7721, 0.681888
2754,   0.7721, 0.685631
2755,   0.7721, 0.681494
2756,   0.7721, 0.675267
2757,   0.7721, 0.684406
2758,   0.7721, 0.686018
2759,   0.7721, 0.677544
2760,   0.7721, 0.675817
2761,   0.7721, 0.679834
2762,   0.7721, 0.683944
2763,   0.7721, 0.679685
2764,   0.7721, 0.676874
2765,   0.7721, 0.688598
2766,   0.7721,  0.68495
2767,   0.7721, 0.682669
2768,   0.7721, 0.683559
2769,   0.7721, 0.687391
2770,   0.7721,  0.68719
2771,   0.7721, 0.681283
2772,   0.7721, 0.679015
2773,   0.7721, 0.683658
2774,   0.7721, 0.681438
2775,   0.7721, 0.679802
2776,   0.7721,  0.68455
2777,   0.7721, 0.683308
2778,   0.7721, 0.682918
2779,   0.7721, 0.683538
2780,   0.7721, 0.681741
2781,   0.7721, 0.684307
2782,   0.7721,  0.67719
2783,   0.7721, 0.689367
2784,   0.7721, 0.684141
2785,   0.7721, 0.679499
2786,   0.7721, 0.686355
2787,   0.7721, 0.674609
2788,   0.7721, 0.681076
2789,   0.7721, 0.683131
2790,   0.7721, 0.682235
2791,   0.7721, 0.679836
2792,   0.7699, 0.686982
2793,   0.7699, 0.683022
2794,   0.7699, 0.680733
2795,   0.7699, 0.677239
2796,   0.7699, 0.679104
2797,   0.7699,  0.67955
2798,   0.7699, 0.678326
2799,   0.7713, 0.678115
2800,   0.7713, 0.671767
2801,   0.7713, 0.679436
2802,   0.7713, 0.677332
2803,   0.7713, 0.680232
2804,   0.7713,  0.68049
2805,   0.7713, 0.683304
2806,   0.7713, 0.682968
2807,   0.7713, 0.679451
